"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","tpr","fpr"
250,-1.88643479147416,1.76335475503893,-0.0871733933196303,"Converged","MLE",FALSE,FALSE,0.95,0.05
251,-2.37591889606656,1.78403580227206,-0.0231056550814436,"Converged","MLE",TRUE,FALSE,0.95,0.05
252,-1.56962744800342,1.08893850709946,-0.0732019013638991,"Converged","MLE",FALSE,FALSE,0.95,0.05
253,-2.15127886700065,2.05000309017712,-0.100883959483188,"Converged","MLE",FALSE,FALSE,0.95,0.05
254,-1.40673092479014,0.0713430782772944,-0.0838479017288755,"Converged","MLE",FALSE,FALSE,0.95,0.05
255,-2.2180384055315,2.30655466563476,-0.0724027627019139,"Converged","MLE",TRUE,FALSE,0.95,0.05
256,-2.02896379837842,3.41971110058463,-0.187597263642913,"Converged","MLE",FALSE,FALSE,0.95,0.05
257,-2.12439249735674,2.69350211183098,-0.0948930413378739,"Converged","MLE",FALSE,FALSE,0.95,0.05
258,-2.15133567270768,2.77953925606662,-0.0907500179594228,"Converged","MLE",FALSE,FALSE,0.95,0.05
259,-1.89416865012496,1.97975870453827,-0.107880271350066,"Converged","MLE",FALSE,FALSE,0.95,0.05
260,-2.13906404063566,1.37772427736693,-0.0177579297313923,"Converged","MLE",FALSE,FALSE,0.95,0.05
261,-2.01922762326965,2.3115097377759,-0.11774593709667,"Converged","CC",FALSE,FALSE,0.95,0.05
262,-2.02060515764202,2.38744450827431,-0.0871310641962237,"Converged","MLE",FALSE,FALSE,0.95,0.05
263,-2.19366163234553,3.19991135874447,-0.119988764521968,"Converged","MLE",FALSE,FALSE,0.95,0.05
264,-2.03565054739824,2.23283568543161,-0.119724661071324,"Converged","MLE",FALSE,FALSE,0.95,0.05
265,-2.17115040907137,2.55532525938442,-0.0966525512638282,"Converged","MLE",FALSE,FALSE,0.95,0.05
266,-2.18405308844722,2.32716758001332,-0.0756097030611641,"Converged","MLE",TRUE,FALSE,0.95,0.05
267,-1.16360517312068,-0.19788142775228,-0.13150822880544,"Converged","MLE",FALSE,FALSE,0.95,0.05
268,-2.09287738720929,2.28835008126405,-0.0938035430391302,"Converged","MLE",FALSE,FALSE,0.95,0.05
269,-1.4255791033443,0.0855023281945423,-0.0659020161819237,"Converged","MLE",FALSE,FALSE,0.95,0.05
270,-2.67051637198505,3.47485062571031,-0.0932582127597301,"Converged","MLE",TRUE,FALSE,0.95,0.05
271,-2.3197522661686,3.02216649004482,-0.11061048149385,"Converged","MLE",FALSE,FALSE,0.95,0.05
272,-1.6128938962609,0.784411809325113,-0.107826366566612,"Converged","MLE",FALSE,FALSE,0.95,0.05
273,-2.09019147480162,2.10137673673318,-0.131686345497766,"Converged","MLE",FALSE,FALSE,0.95,0.05
274,-2.45007753378901,3.67926207377955,-0.113801094388097,"Converged","MLE",FALSE,FALSE,0.95,0.05
275,-2.77337771180258,3.25661068679008,-0.0233967862184272,"Converged","MLE",FALSE,FALSE,0.95,0.05
276,-1.38079815271845,-0.0866139830044844,-0.0750420182789133,"Converged","MLE",FALSE,FALSE,0.95,0.05
277,-1.53581058216672,1.06592963449108,-0.183187895341554,"Converged","MLE",FALSE,FALSE,0.95,0.05
278,-2.01622433926961,2.14273598135415,-0.140392972185773,"Converged","MLE",FALSE,FALSE,0.95,0.05
279,-2.86867815636361,4.05968427145198,-0.0401021185844677,"Converged","MLE",FALSE,FALSE,0.95,0.05
280,-2.96858479514931,5.09509827471233,-0.103784315273041,"Converged","MLE",FALSE,FALSE,0.95,0.05
281,-1.62774369206004,1.02378313243665,-0.117782990843704,"Converged","MLE",FALSE,FALSE,0.95,0.05
282,-2.06699124092499,1.00193149246172,0.00538886715252072,"Converged","MLE",FALSE,FALSE,0.95,0.05
283,-1.74169388085952,1.08281895139353,-0.104904267715115,"Converged","MLE",FALSE,FALSE,0.95,0.05
284,-2.23591667577197,1.69395830951485,-0.0104963937872244,"Converged","MLE",FALSE,FALSE,0.95,0.05
285,-2.01243753812497,1.57035419435044,-0.0530599353500715,"Converged","MLE",FALSE,FALSE,0.95,0.05
286,-1.91777045513374,0.504329466706075,-0.0281381255037821,"Converged","MLE",FALSE,FALSE,0.95,0.05
287,-1.48740878583926,0.994233458513665,-0.111957105804061,"Converged","MLE",FALSE,FALSE,0.95,0.05
288,-2.08027965196362,1.87352129608448,-0.0654939890206839,"Converged","MLE",FALSE,FALSE,0.95,0.05
289,-2.54711039705588,3.08862172764056,-0.0719757295107136,"Converged","MLE",FALSE,FALSE,0.95,0.05
290,-1.42349014885455,0.61256784664371,-0.107874579792904,"Converged","CC",FALSE,FALSE,0.95,0.05
291,-1.84827583446845,1.07744304452829,-0.0454551670141094,"Converged","MLE",FALSE,FALSE,0.95,0.05
292,-2.17385658872454,3.49818602571941,-0.159082240190111,"Converged","MLE",FALSE,FALSE,0.95,0.05
293,-2.31773388594513,3.20341945048867,-0.110610257458755,"Converged","MLE",TRUE,FALSE,0.95,0.05
294,-1.96527090312544,2.44244225132678,-0.131034457436842,"Converged","MLE",FALSE,FALSE,0.95,0.05
295,-2.3122610644518,2.98570867457735,-0.123351942589027,"Converged","MLE",TRUE,FALSE,0.95,0.05
296,-2.65029610798794,2.1496414652003,0.00415962957491708,"Converged","MLE",FALSE,FALSE,0.95,0.05
297,-1.38114561025605,0.593468276030279,-0.122198964782269,"Converged","MLE",TRUE,FALSE,0.95,0.05
298,-1.99106518505567,1.95216242821711,-0.0749134149673897,"Converged","CC",TRUE,FALSE,0.95,0.05
299,-1.94807058309352,2.3225010167944,-0.131818466472777,"Converged","MLE",FALSE,FALSE,0.95,0.05
300,-2.14796472569612,2.17929384428609,-0.0839761619492203,"Converged","MLE",FALSE,FALSE,0.95,0.05
301,-2.33382228495142,2.88110871223424,-0.10538616151167,"Converged","MLE",FALSE,FALSE,0.95,0.05
302,-2.34922792748658,3.5953570569963,-0.12356461552447,"Converged","MLE",FALSE,FALSE,0.95,0.05
303,-1.22643508921812,0.48016104805069,-0.157974539345875,"Converged","MLE",FALSE,FALSE,0.95,0.05
304,-1.5663529497564,1.38498576874921,-0.149593425784412,"Converged","MLE",FALSE,FALSE,0.95,0.05
305,-2.54250922345666,2.72656963817409,-0.0480741179233368,"Converged","MLE",FALSE,FALSE,0.95,0.05
306,-2.28813076919158,2.6306365227646,-0.0954525874772044,"Converged","MLE",FALSE,FALSE,0.95,0.05
307,-1.81452779544579,0.99178312673983,-0.0734085376892444,"Converged","MLE",FALSE,FALSE,0.95,0.05
308,-1.99469138099898,2.59813105430376,-0.11203885480806,"Converged","MLE",FALSE,FALSE,0.95,0.05
309,-1.67787350810037,0.810660131198237,-0.094740514100619,"Converged","MLE",FALSE,FALSE,0.95,0.05
310,-1.98472817867023,1.68867685931096,-0.0489150616455163,"Converged","MLE",FALSE,FALSE,0.95,0.05
311,-1.63049457766012,1.13078693339725,-0.125569431254642,"Converged","MLE",FALSE,FALSE,0.95,0.05
312,-2.88571686102871,4.64528168612303,-0.0815904859471478,"Converged","MLE",TRUE,FALSE,0.95,0.05
313,-2.14735050390559,3.08085329233882,-0.111299263185477,"Converged","MLE",FALSE,FALSE,0.95,0.05
314,-1.94104215064143,2.14879311100977,-0.117689178011074,"Converged","MLE",FALSE,FALSE,0.95,0.05
315,-1.82786184613084,2.29522772098719,-0.133001298588485,"Converged","MLE",FALSE,FALSE,0.95,0.05
316,-1.22776968005698,0.547321377555554,-0.13747521796941,"Converged","MLE",FALSE,FALSE,0.95,0.05
317,-1.62415420190997,1.34982448618493,-0.0985466555739087,"Converged","MLE",TRUE,FALSE,0.95,0.05
318,-2.29319283243221,1.46548555775087,0.0045134076960304,"Converged","MLE",FALSE,FALSE,0.95,0.05
319,-2.03969938498424,1.78226278779487,-0.0788927291572938,"Converged","CC",FALSE,FALSE,0.95,0.05
320,-1.78534980961691,1.23973929465253,-0.106973865694766,"Converged","MLE",FALSE,FALSE,0.95,0.05
321,-1.46337420645953,0.499699886481245,-0.0855946472460872,"Converged","MLE",FALSE,FALSE,0.95,0.05
322,-1.99352558505029,1.71173782294705,-0.0679874304081141,"Converged","MLE",FALSE,FALSE,0.95,0.05
323,-2.09081551701449,2.57459173743417,-0.102992458869381,"Converged","MLE",TRUE,FALSE,0.95,0.05
324,-1.96979335468622,1.06135062968698,-0.0412923123813106,"Converged","MLE",FALSE,FALSE,0.95,0.05
325,-1.83847627719655,2.32723561625687,-0.177456474755029,"Converged","MLE",FALSE,FALSE,0.95,0.05
326,-2.13706318512614,0.929351483487953,-0.0198747380658406,"Converged","MLE",FALSE,FALSE,0.95,0.05
327,-2.21540416057197,2.32690351704216,-0.0876682259729829,"Converged","MLE",FALSE,FALSE,0.95,0.05
328,-1.41270723685038,0.457132649668923,-0.133318577656956,"Converged","MLE",FALSE,FALSE,0.95,0.05
329,-1.64200886027657,1.49230273789395,-0.128100822719005,"Converged","MLE",FALSE,FALSE,0.95,0.05
330,-2.1708720352977,2.36472655566857,-0.0575266118100262,"Converged","MLE",TRUE,FALSE,0.95,0.05
331,-1.77806983974193,1.81539448583913,-0.138769289438179,"Converged","MLE",FALSE,FALSE,0.95,0.05
332,-2.01577626263343,2.94067141627982,-0.1539666689584,"Converged","MLE",FALSE,FALSE,0.95,0.05
333,-2.3263815613756,2.88276547016463,-0.0934245606763833,"Converged","MLE",FALSE,FALSE,0.95,0.05
334,-2.33115687277166,2.2867566257672,-0.0537751149170099,"Converged","MLE",FALSE,FALSE,0.95,0.05
335,-2.00607753561245,2.27645238569493,-0.129933337603026,"Converged","MLE",FALSE,FALSE,0.95,0.05
336,-2.43247144399523,3.44236762988973,-0.111385110785122,"Converged","MLE",FALSE,FALSE,0.95,0.05
337,-2.01322425757248,1.88084269771009,-0.0783074105290809,"Converged","MLE",TRUE,FALSE,0.95,0.05
338,-1.95775753078266,2.03334541686867,-0.114394987713336,"Converged","MLE",FALSE,FALSE,0.95,0.05
339,-1.81936359729476,1.89171174278168,-0.130297713509083,"Converged","MLE",TRUE,FALSE,0.95,0.05
340,-2.05525308271279,1.88377382598244,-0.0790841759279538,"Converged","CC",FALSE,FALSE,0.95,0.05
341,-2.35775936760072,3.03231493749203,-0.0768715347353357,"Converged","MLE",FALSE,FALSE,0.95,0.05
342,-2.72836060603749,3.35503399725973,-0.0801393332216203,"Converged","MLE",FALSE,FALSE,0.95,0.05
343,-1.74425592933342,1.33453550452402,-0.101624057361967,"Converged","MLE",TRUE,FALSE,0.95,0.05
344,-1.95733365543066,1.1250133446584,-0.050792867508885,"Converged","MLE",FALSE,FALSE,0.95,0.05
345,-0.944209024188972,-0.255491243253288,-0.139699179106266,"Converged","MLE",FALSE,FALSE,0.95,0.05
346,-2.66788402665618,3.7373314045972,-0.0735248707319969,"Converged","MLE",FALSE,FALSE,0.95,0.05
347,-1.8329616568915,1.14299700514943,-0.0651344361303128,"Converged","MLE",FALSE,FALSE,0.95,0.05
348,-1.680478085543,2.45648751281388,-0.171472356355988,"Converged","MLE",FALSE,FALSE,0.95,0.05
349,-1.90788949103737,2.15728244552461,-0.10436007270213,"Converged","MLE",FALSE,FALSE,0.95,0.05
350,-1.88793713588703,1.84312726512864,-0.114971510020913,"Converged","MLE",TRUE,FALSE,0.95,0.05
351,-2.13169163194416,2.52222014685394,-0.119971807018261,"Converged","CC",FALSE,FALSE,0.95,0.05
352,-2.03498438728897,1.53924162902113,-0.0553858261391608,"Converged","MLE",FALSE,FALSE,0.95,0.05
353,-2.02007732717394,1.9599201014901,-0.0936028882468055,"Converged","MLE",FALSE,FALSE,0.95,0.05
354,-1.92934625756528,1.68958778874718,-0.0778155076219871,"Converged","MLE",FALSE,FALSE,0.95,0.05
355,-2.10902942694691,1.90234317317861,-0.0823968779462055,"Converged","MLE",FALSE,FALSE,0.95,0.05
356,-2.32326985128958,2.21456134812263,-0.0338783444616152,"Converged","MLE",FALSE,FALSE,0.95,0.05
357,-1.9642133726714,1.83933468999314,-0.0824475887812224,"Converged","MLE",FALSE,FALSE,0.95,0.05
358,-2.61469111245205,2.49698681998481,-0.0464478253941721,"Converged","MLE",FALSE,FALSE,0.95,0.05
359,-1.68888949143449,1.7531855920146,-0.132365767724902,"Converged","CC",FALSE,FALSE,0.95,0.05
360,-2.3160983967931,2.9486016068482,-0.0788377411719859,"Converged","MLE",FALSE,FALSE,0.95,0.05
361,-2.12320952774778,2.38440649019437,-0.0902396204329494,"Converged","MLE",FALSE,FALSE,0.95,0.05
362,-1.84979166146969,1.49363075004756,-0.134182251736096,"Converged","MLE",TRUE,FALSE,0.95,0.05
363,-1.52566167043473,0.285646995138442,-0.0730300699750172,"Converged","MLE",FALSE,FALSE,0.95,0.05
364,-2.44704890042781,4.39364191975233,-0.167270489964037,"Converged","MLE",FALSE,FALSE,0.95,0.05
365,-2.16490899394364,2.49173254099311,-0.113883675592521,"Converged","MLE",FALSE,FALSE,0.95,0.05
366,-2.06775433449288,2.85916004978141,-0.083209553759347,"Converged","MLE",FALSE,FALSE,0.95,0.05
367,-2.25377686041037,2.32709092456686,-0.0681150903137208,"Converged","MLE",FALSE,FALSE,0.95,0.05
368,-1.60761924865851,1.09545109610533,-0.069895851465125,"Converged","MLE",TRUE,FALSE,0.95,0.05
369,-2.04075468521496,3.35897547256131,-0.174214787250341,"Converged","MLE",FALSE,FALSE,0.95,0.05
370,-0.651909474472539,-2.38583612362346,-0.111885813742223,"Converged","MLE",FALSE,FALSE,0.95,0.05
371,-2.3371956643307,3.04023492963619,-0.135391075594068,"Converged","MLE",FALSE,FALSE,0.95,0.05
372,-1.79307831926589,1.59279602647733,-0.0925506088051478,"Converged","MLE",FALSE,FALSE,0.95,0.05
373,-2.18549092335291,2.44650530063938,-0.058259425632332,"Converged","MLE",FALSE,FALSE,0.95,0.05
374,-2.54444746651131,3.83584011151036,-0.114616744090541,"Converged","MLE",FALSE,FALSE,0.95,0.05
375,-2.03676129476414,0.900683778328478,-0.0291715900985363,"Converged","CC",TRUE,FALSE,0.95,0.05
376,-2.66082299742059,4.00852075976346,-0.11851639551077,"Converged","MLE",FALSE,FALSE,0.95,0.05
377,-2.41756590741876,3.33430803427528,-0.0949526740675834,"Converged","MLE",FALSE,FALSE,0.95,0.05
378,-2.21942925207365,2.46922632468453,-0.0679622055455307,"Converged","MLE",FALSE,FALSE,0.95,0.05
379,-1.16905780103911,0.165872839246277,-0.166361830364086,"Converged","MLE",FALSE,FALSE,0.95,0.05
380,-1.54823539518287,0.255326660097427,-0.0865056598456657,"Converged","MLE",FALSE,FALSE,0.95,0.05
381,-1.9561798805575,1.48519069381729,-0.0513188097976613,"Converged","MLE",FALSE,FALSE,0.95,0.05
382,-2.34690942758539,3.63859427986761,-0.137737204580675,"Converged","MLE",FALSE,FALSE,0.95,0.05
383,-1.96761386214349,1.92693779879302,-0.0839186354442363,"Converged","MLE",TRUE,FALSE,0.95,0.05
384,-1.72307154249795,2.04936240980821,-0.15161973810941,"Converged","MLE",FALSE,FALSE,0.95,0.05
385,-2.40871074613975,3.70123044373081,-0.118556174161008,"Converged","MLE",FALSE,FALSE,0.95,0.05
386,-2.59761612571121,2.82353977843551,-0.0303676269833974,"Converged","CC",TRUE,FALSE,0.95,0.05
387,-1.96650357742613,1.0050870402777,-0.0487992420663142,"Converged","MLE",TRUE,FALSE,0.95,0.05
388,-1.9884547691265,2.61626856276009,-0.104885225115019,"Converged","MLE",FALSE,FALSE,0.95,0.05
389,-1.87790020526971,1.74226487580665,-0.088473668098305,"Converged","MLE",FALSE,FALSE,0.95,0.05
390,-1.64409042986086,1.68442951613734,-0.149348519710293,"Converged","MLE",FALSE,FALSE,0.95,0.05
391,-1.61820525763006,1.22664758911105,-0.126847849611223,"Converged","MLE",FALSE,FALSE,0.95,0.05
392,-1.83874425006169,1.40365938743225,-0.0777392280396174,"Converged","MLE",FALSE,FALSE,0.95,0.05
393,-1.3132274580395,0.114790080589348,-0.0902635601323643,"Converged","MLE",FALSE,FALSE,0.95,0.05
394,-1.88713217411299,2.26960298234347,-0.140676701050231,"Converged","MLE",FALSE,FALSE,0.95,0.05
395,-1.09804603890116,-0.549420367016601,-0.107996145012033,"Converged","MLE",FALSE,FALSE,0.95,0.05
396,-1.62763183205802,1.76170484930736,-0.164361519888071,"Converged","MLE",FALSE,FALSE,0.95,0.05
397,-1.9330020841402,0.989179830860563,-0.0420415958110694,"Converged","MLE",TRUE,FALSE,0.95,0.05
398,-2.24914584921077,1.81633806707428,-0.0679470590676821,"Converged","MLE",FALSE,FALSE,0.95,0.05
399,-1.61979893439772,0.697576348410818,-0.0659987598467251,"Converged","MLE",TRUE,FALSE,0.95,0.05
400,-1.40365602956922,0.706805214730404,-0.100964217828459,"Converged","CC",TRUE,FALSE,0.95,0.05
401,-1.94108407387311,2.44859704808686,-0.0972379908750717,"Converged","MLE",FALSE,FALSE,0.95,0.05
402,-2.30724586530185,2.81381024630957,-0.0839179794463761,"Converged","MLE",FALSE,FALSE,0.95,0.05
403,-1.81575598977989,2.9740840842495,-0.212574396232417,"Converged","MLE",FALSE,FALSE,0.95,0.05
404,-2.05112809330957,1.35004166930657,-0.027669394676145,"Converged","MLE",FALSE,FALSE,0.95,0.05
405,-1.93217395622574,1.38481522059262,-0.0818295121833249,"Converged","MLE",FALSE,FALSE,0.95,0.05
406,-1.70906322016998,1.93388167530331,-0.149510349960692,"Converged","CC",FALSE,FALSE,0.95,0.05
407,-1.90274173807073,0.972482352328252,-0.0787423433627403,"Converged","MLE",FALSE,FALSE,0.95,0.05
408,-2.04344051290865,2.33460995861543,-0.101571437358084,"Converged","MLE",FALSE,FALSE,0.95,0.05
409,-2.19277141564706,2.69776431300839,-0.112306979776481,"Converged","MLE",FALSE,FALSE,0.95,0.05
410,-1.50494211361388,1.65908336061976,-0.156661488131915,"Converged","MLE",FALSE,FALSE,0.95,0.05
411,-2.34012411902435,1.81560435815626,-0.0413544906017737,"Converged","MLE",FALSE,FALSE,0.95,0.05
412,-2.19432432566274,2.52534080683728,-0.093029416459333,"Converged","MLE",FALSE,FALSE,0.95,0.05
413,-2.05104022715497,2.77013635469856,-0.114399315210877,"Converged","MLE",FALSE,FALSE,0.95,0.05
414,-1.65811261596947,0.440361155947389,-0.0633875879583174,"Converged","MLE",FALSE,FALSE,0.95,0.05
415,NA,NA,NA,"MAX_ITER reached","MLE",TRUE,FALSE,0.95,0.05
416,-2.24630361864332,2.89385864221142,-0.0825330643717891,"Converged","MLE",FALSE,FALSE,0.95,0.05
417,-2.10993325460692,2.62919078765778,-0.0985443910040347,"Converged","MLE",FALSE,FALSE,0.95,0.05
418,-2.19388495817919,3.46399051956068,-0.180649235561462,"Converged","MLE",FALSE,FALSE,0.95,0.05
419,-2.5529132145664,2.79388134963858,-0.0424997840155529,"Converged","MLE",FALSE,FALSE,0.95,0.05
420,-1.95467600040531,1.87470123898802,-0.0947310412980222,"Converged","MLE",FALSE,FALSE,0.95,0.05
421,-2.10658647695909,2.36634142254486,-0.0450922740688967,"Converged","MLE",FALSE,FALSE,0.95,0.05
422,-2.23361129746183,2.29874420334588,-0.0771345769095721,"Converged","MLE",FALSE,FALSE,0.95,0.05
423,-2.37997236323846,3.23008615749747,-0.0683868000101791,"Converged","MLE",FALSE,FALSE,0.95,0.05
424,-1.71417134614848,1.81887176457145,-0.127265495617865,"Converged","MLE",FALSE,FALSE,0.95,0.05
425,-1.71111776744797,1.94417505800738,-0.130556890378929,"Converged","MLE",FALSE,FALSE,0.95,0.05
426,-1.72311847912733,1.62174391669132,-0.102193477513655,"Converged","MLE",FALSE,FALSE,0.95,0.05
427,-2.75390662344306,3.87596093341116,-0.0734554395941731,"Converged","MLE",FALSE,FALSE,0.95,0.05
428,-2.14276920909268,2.43796894037062,-0.11559835215001,"Converged","MLE",FALSE,FALSE,0.95,0.05
429,-1.83792841659532,1.77911299973611,-0.0947156338916707,"Converged","MLE",FALSE,FALSE,0.95,0.05
430,-2.17549981690568,2.63100436628133,-0.101118131039657,"Converged","MLE",FALSE,FALSE,0.95,0.05
431,-1.93588735477994,1.66281419263918,-0.114114205473247,"Converged","MLE",FALSE,FALSE,0.95,0.05
432,-2.20471359423494,2.3521644608617,-0.0548147255557332,"Converged","MLE",FALSE,FALSE,0.95,0.05
433,-1.85848688764879,2.21569855524455,-0.142128032091478,"Converged","CC",FALSE,FALSE,0.95,0.05
434,-2.56663989878066,2.58627280028162,-0.0115649633233773,"Converged","MLE",FALSE,FALSE,0.95,0.05
435,-2.13369394045659,1.99445987832034,-0.0528479324986851,"Converged","MLE",FALSE,FALSE,0.95,0.05
436,-2.35825758807335,2.66173307322922,-0.0573347721241752,"Converged","MLE",FALSE,FALSE,0.95,0.05
437,-1.99066130878669,1.07821214721069,-0.0382061072605984,"Converged","MLE",FALSE,FALSE,0.95,0.05
438,-1.78925616641432,1.23814999160558,-0.0581329710009595,"Converged","MLE",FALSE,FALSE,0.95,0.05
439,-2.27220427467336,1.58806723897047,0.00246679318176337,"Converged","MLE",TRUE,FALSE,0.95,0.05
440,-2.33758245015436,2.6589199177213,-0.0589241781324853,"Converged","CC",FALSE,FALSE,0.95,0.05
441,-1.81766376807253,1.58812924733986,-0.103288617349967,"Converged","MLE",FALSE,FALSE,0.95,0.05
442,-2.20528155676922,1.52246995927192,-0.013182810965161,"Converged","MLE",FALSE,FALSE,0.95,0.05
443,-2.05537659968657,2.57305554268511,-0.108789338455037,"Converged","MLE",TRUE,FALSE,0.95,0.05
444,-2.3080029440049,3.21193209936687,-0.111134001548069,"Converged","MLE",FALSE,FALSE,0.95,0.05
445,-1.52738519312619,0.922020468443338,-0.104556851825398,"Converged","MLE",FALSE,FALSE,0.95,0.05
446,-1.14101988786508,-0.525732488256142,-0.101664231291945,"Converged","MLE",FALSE,FALSE,0.95,0.05
447,-2.20123092528347,3.34788820776677,-0.155867483145532,"Converged","MLE",TRUE,FALSE,0.95,0.05
448,-1.37397585853796,1.02758785029925,-0.149576085665687,"Converged","MLE",FALSE,FALSE,0.95,0.05
449,-2.12236698135731,2.48917289802953,-0.0584577701646754,"Converged","MLE",FALSE,FALSE,0.95,0.05
450,-2.1466727179085,2.71729920755471,-0.120766829970439,"Converged","MLE",FALSE,FALSE,0.95,0.05
451,-1.56314497670865,1.69035241461788,-0.169037345961813,"Converged","MLE",FALSE,FALSE,0.95,0.05
452,-1.38792792324147,0.735547840082771,-0.122987782827424,"Converged","MLE",FALSE,FALSE,0.95,0.05
453,-1.73956303267083,1.73993570307086,-0.126384576895368,"Converged","MLE",TRUE,FALSE,0.95,0.05
454,-2.24774185464837,2.52704128736601,-0.0889786384183453,"Converged","MLE",TRUE,FALSE,0.95,0.05
455,-1.52692799839022,-0.0752279761250631,-0.0506097395853901,"Converged","MLE",FALSE,FALSE,0.95,0.05
456,-1.33659460242048,-0.00422381961456597,-0.116104845994821,"Converged","MLE",FALSE,FALSE,0.95,0.05
457,-1.94122263327247,3.35702763817391,-0.159964351379544,"Converged","MLE",FALSE,FALSE,0.95,0.05
458,-2.35974384240378,2.16243953292471,-0.0349136488968229,"Converged","MLE",TRUE,FALSE,0.95,0.05
459,-2.64972925017169,5.20632515425081,-0.171376292383712,"Converged","MLE",FALSE,FALSE,0.95,0.05
460,-2.11484257545858,2.53698230837113,-0.107060248948328,"Converged","MLE",FALSE,FALSE,0.95,0.05
461,-2.27852428356368,3.18917163076802,-0.15000713702352,"Converged","MLE",FALSE,FALSE,0.95,0.05
462,-1.83600995149749,1.40972468961482,-0.0974438372791867,"Converged","MLE",FALSE,FALSE,0.95,0.05
463,-2.40495051557316,1.80733434644944,-0.0119627497779497,"Converged","MLE",FALSE,FALSE,0.95,0.05
464,-2.75911870312462,3.51236749503991,-0.0521624597987346,"Converged","MLE",FALSE,FALSE,0.95,0.05
465,-0.79063657922034,-1.43036399016659,-0.116092477777596,"Converged","MLE",FALSE,FALSE,0.95,0.05
466,-2.14615734634444,1.8456427365157,-0.0464030513257358,"Converged","MLE",FALSE,FALSE,0.95,0.05
467,-2.59569430128052,4.0936636591316,-0.109720107724583,"Converged","MLE",FALSE,FALSE,0.95,0.05
468,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.95,0.05
469,-1.43245618187624,0.942737748981033,-0.182156693972373,"Converged","MLE",FALSE,FALSE,0.95,0.05
470,-1.99438376158852,1.56719307436819,-0.0617120974514129,"Converged","MLE",TRUE,FALSE,0.95,0.05
471,-1.30047333278768,0.736219829084702,-0.156056221294984,"Converged","MLE",FALSE,FALSE,0.95,0.05
472,-1.39553161834739,0.235759978637966,-0.0891024400816671,"Converged","MLE",FALSE,FALSE,0.95,0.05
473,-1.91750428834023,1.45989153233083,-0.0751429377264604,"Converged","MLE",FALSE,FALSE,0.95,0.05
474,-1.85851261444824,2.03055055582365,-0.136602675929192,"Converged","MLE",FALSE,FALSE,0.95,0.05
475,-2.1674923839615,2.92365074206599,-0.081613541581612,"Converged","MLE",FALSE,FALSE,0.95,0.05
476,-2.27532862448249,2.83357198669047,-0.102967624273574,"Converged","MLE",FALSE,FALSE,0.95,0.05
477,-1.97440025413021,1.55045218641415,-0.0885364877977211,"Converged","MLE",FALSE,FALSE,0.95,0.05
478,-2.28637650706156,2.1726428753268,-0.0862984126777819,"Converged","MLE",FALSE,FALSE,0.95,0.05
479,-2.02701799926219,2.50980426143141,-0.116365436903514,"Converged","MLE",FALSE,FALSE,0.95,0.05
480,-2.49773971110281,3.77485647715108,-0.132994154053001,"Converged","MLE",FALSE,FALSE,0.95,0.05
481,-1.94817104091094,1.83048285040716,-0.0904806995394048,"Converged","MLE",FALSE,FALSE,0.95,0.05
482,-1.75082086116163,1.37179752480581,-0.105237920035048,"Converged","MLE",FALSE,FALSE,0.95,0.05
483,-1.29259402684569,0.512191838740353,-0.123208803562487,"Converged","CC",TRUE,FALSE,0.95,0.05
484,-2.41830595411826,1.8326888180431,0.00127753126281273,"Converged","MLE",FALSE,FALSE,0.95,0.05
485,-1.56052376297029,0.70379876616825,-0.128855277752828,"Converged","MLE",FALSE,FALSE,0.95,0.05
486,-1.6153834855649,1.63359002143584,-0.140033747947836,"Converged","MLE",FALSE,FALSE,0.95,0.05
487,-2.12830654373047,2.04681085895541,-0.0770021873560816,"Converged","MLE",FALSE,FALSE,0.95,0.05
488,-2.67183767873031,3.6095217581257,-0.0768373737908317,"Converged","MLE",FALSE,FALSE,0.95,0.05
489,-1.73034895901864,0.849317613762982,-0.0753370907304417,"Converged","MLE",FALSE,FALSE,0.95,0.05
490,-2.19823218274675,2.94985930403448,-0.128818311335497,"Converged","MLE",FALSE,FALSE,0.95,0.05
491,-2.57076898569794,3.46221797507708,-0.0904352809380205,"Converged","MLE",TRUE,FALSE,0.95,0.05
492,-1.77991465296925,1.59213440400286,-0.0952017459702176,"Converged","MLE",FALSE,FALSE,0.95,0.05
493,-2.04137750028382,1.8032252086709,-0.0563148375887709,"Converged","MLE",FALSE,FALSE,0.95,0.05
494,-2.38700613040083,3.19118774867346,-0.0648286200433976,"Converged","MLE",TRUE,FALSE,0.95,0.05
495,-1.90268010145361,1.81343680212627,-0.0931366523687434,"Converged","MLE",FALSE,FALSE,0.95,0.05
496,-2.43682326394705,2.71371344530664,-0.027675067029037,"Converged","MLE",FALSE,FALSE,0.95,0.05
497,-1.24085829916039,0.106520144123862,-0.130895970185752,"Converged","MLE",FALSE,FALSE,0.95,0.05
498,-2.75336209365003,3.32723867508768,-0.0266946358596311,"Converged","MLE",FALSE,FALSE,0.95,0.05
499,-2.75069880055865,4.1436302163375,-0.0842247593655817,"Converged","MLE",FALSE,FALSE,0.95,0.05
500,-1.53946593852463,1.41371793869379,-0.142692129394515,"Converged","MLE",TRUE,FALSE,0.95,0.05
