"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_data_resampled","tpr","fpr"
599,-2.03131796134507,2.95015379676385,-0.115303318170292,"Converged",FALSE,0.8,0.2
600,-2.15031042548232,1.35986062962452,-0.0204092007573319,"Converged",FALSE,0.8,0.2
601,-1.57836483369837,1.35447361469651,-0.139177194409013,"Converged",FALSE,0.8,0.2
602,-3.14516174542035,5.05107269176802,-0.0445384378045196,"Converged",FALSE,0.8,0.2
603,-1.0639342443333,-1.12878905065461,-0.0536892257692285,"Converged",FALSE,0.8,0.2
604,-2.06898841248821,1.08537022597075,-0.0602712624392166,"Converged",FALSE,0.8,0.2
605,-2.36136366752878,2.65837439365703,-0.100094733441854,"Converged",FALSE,0.8,0.2
606,-2.02944198019354,2.48211963234827,-0.116063281448734,"Converged",FALSE,0.8,0.2
607,-1.19433259965377,0.132373413822832,-0.139165432796741,"Converged",FALSE,0.8,0.2
608,-0.832111495854376,-1.21308020311692,-0.12959164424804,"Converged",FALSE,0.8,0.2
609,-0.941044605419973,0.23313853580032,-0.205259021588832,"Converged",FALSE,0.8,0.2
610,-2.47319814790888,3.50437220621276,-0.105930472120575,"Converged",FALSE,0.8,0.2
611,-2.12659720104497,3.10363015486656,-0.152676267788812,"Converged",FALSE,0.8,0.2
612,-1.58293158910197,1.14512113092791,-0.102582570093838,"Converged",FALSE,0.8,0.2
613,-1.30741017507057,0.53971093335757,-0.141797165317999,"Converged",FALSE,0.8,0.2
614,-2.33520681871031,3.14118601139238,-0.107448894523124,"Converged",FALSE,0.8,0.2
615,-1.39784758470625,0.490920388460556,-0.0874532210921532,"Converged",FALSE,0.8,0.2
616,-2.82409487948248,3.1277995590208,-0.0375663144903877,"Converged",FALSE,0.8,0.2
617,-2.55907823697394,2.79155487720676,-0.0361514379442272,"Converged",FALSE,0.8,0.2
618,-1.79716794488849,0.565844366613413,-0.0477551822211854,"Converged",FALSE,0.8,0.2
619,-1.70597055270623,2.50867470655528,-0.192948417918945,"Converged",FALSE,0.8,0.2
620,-1.49802346573252,0.962383816311695,-0.098581017340029,"Converged",FALSE,0.8,0.2
621,-1.66367844904248,1.17853554821562,-0.102630625206091,"Converged",FALSE,0.8,0.2
622,-1.9009099145023,2.89427882803683,-0.158163163199536,"Converged",FALSE,0.8,0.2
623,-2.13402807589854,2.78784619646819,-0.0715967081318602,"Converged",FALSE,0.8,0.2
624,-2.2133442086608,2.6694214856562,-0.0872387359684498,"Converged",FALSE,0.8,0.2
625,-2.00792160397077,1.83776153750781,-0.0720479835433371,"Converged",FALSE,0.8,0.2
626,-2.16466675081551,2.45170462308866,-0.0661473025773877,"Converged",FALSE,0.8,0.2
627,-2.02590169080397,0.824976064056574,-0.0260219916183775,"Converged",FALSE,0.8,0.2
628,-2.3986736550291,3.41719214408582,-0.0900402419544618,"Converged",FALSE,0.8,0.2
629,-1.55022430467339,0.93472759215388,-0.122397634689145,"Converged",FALSE,0.8,0.2
630,-1.28755141660603,0.36371855011828,-0.105957583479463,"Converged",FALSE,0.8,0.2
631,-1.30317172678388,0.343611983717899,-0.143019387247225,"Converged",FALSE,0.8,0.2
632,-1.47271774439944,-0.158635280338013,-0.0688572867408185,"Converged",FALSE,0.8,0.2
633,-1.03143362272952,-0.246470368355852,-0.121368703456161,"Converged",FALSE,0.8,0.2
634,-1.39512287442367,-0.562714388758009,-0.0740336724588259,"Converged",FALSE,0.8,0.2
635,-2.0965798134804,3.40802928394329,-0.153512756466305,"Converged",FALSE,0.8,0.2
636,-1.89273379794712,1.97929688509081,-0.104103793684598,"Converged",FALSE,0.8,0.2
637,-1.8560627738571,2.7171911258653,-0.157448974874084,"Converged",FALSE,0.8,0.2
638,-2.25516021963419,2.80056795391084,-0.164194026042208,"Converged",FALSE,0.8,0.2
639,-2.27866812017231,3.41178266129592,-0.128682978721116,"Converged",FALSE,0.8,0.2
640,-1.82544380068422,1.34137486624031,-0.0752656228750163,"Converged",FALSE,0.8,0.2
641,-1.56461409786836,0.646646313825941,-0.0826894158095444,"Converged",FALSE,0.8,0.2
642,-1.85467326210617,1.20827547438867,-0.0757124286347426,"Converged",FALSE,0.8,0.2
643,-1.84540541975386,1.4494653653615,-0.0951492764674851,"Converged",FALSE,0.8,0.2
644,-0.877800716001864,-2.33465568693775,-0.0433085689365597,"Converged",FALSE,0.8,0.2
645,-1.68488783871043,0.928712988286315,-0.0764602461704571,"Converged",FALSE,0.8,0.2
646,-1.99042355403503,2.76170433202011,-0.160024001928266,"Converged",FALSE,0.8,0.2
647,-1.80120821524411,1.81057236709713,-0.142562846365647,"Converged",FALSE,0.8,0.2
648,-1.65911181495004,1.62742221546723,-0.131379128768671,"Converged",FALSE,0.8,0.2
649,-2.51851309944627,3.35009674620152,-0.117613657567817,"Converged",FALSE,0.8,0.2
650,-2.36246523276569,2.38494287728734,-0.037934039264311,"Converged",FALSE,0.8,0.2
651,-1.28362570017076,0.596687262975843,-0.166738005190019,"Converged",FALSE,0.8,0.2
652,-1.55606624999084,0.523667653336153,-0.0932449968601397,"Converged",FALSE,0.8,0.2
653,-1.56594570998944,1.09846853634532,-0.144717341506734,"Converged",FALSE,0.8,0.2
654,-1.97691478811319,1.6419836534575,-0.0673062939459223,"Converged",FALSE,0.8,0.2
655,-1.84448078354467,1.13467207536338,-0.0695354252822657,"Converged",FALSE,0.8,0.2
656,-2.15970074962245,3.36580401184582,-0.145907848367359,"Converged",FALSE,0.8,0.2
657,-2.35253955733881,2.83705322701933,-0.042292808266555,"Converged",FALSE,0.8,0.2
658,-0.993207088102398,-1.12124691380503,-0.0747994277986895,"Converged",FALSE,0.8,0.2
659,-2.67039869698725,3.58429537336816,-0.0767885614353072,"Converged",FALSE,0.8,0.2
660,-1.46863054880604,1.14095962963093,-0.179870943144566,"Converged",FALSE,0.8,0.2
661,-2.45609476410543,2.81074294691149,-0.0649797979499225,"Converged",FALSE,0.8,0.2
662,-1.58999927316349,0.852346254968313,-0.105159035104988,"Converged",FALSE,0.8,0.2
663,-1.67311506234298,0.497271032511136,-0.0862182955409634,"Converged",FALSE,0.8,0.2
664,-1.64281388536771,0.699091535671899,-0.0622496294619708,"Converged",FALSE,0.8,0.2
665,-1.43107185610938,0.867085209243838,-0.1366107402316,"Converged",FALSE,0.8,0.2
666,-1.6489278308017,0.939559847839728,-0.100443632192067,"Converged",FALSE,0.8,0.2
667,-2.78528092661863,2.38622884628191,-0.00254628841759815,"Converged",FALSE,0.8,0.2
668,-2.2449425205654,1.73534631228022,-0.00778926987991147,"Converged",FALSE,0.8,0.2
669,-2.21830503356796,2.68450371866482,-0.0908465204991249,"Converged",FALSE,0.8,0.2
670,-2.66460812138332,3.71427250106947,-0.105738737953998,"Converged",FALSE,0.8,0.2
671,-2.55639611303385,2.85636585864905,-0.0411729949497618,"Converged",FALSE,0.8,0.2
672,-1.89290245690828,2.11405019574696,-0.120143705466737,"Converged",FALSE,0.8,0.2
673,-1.19525846311219,-0.187737884998307,-0.118910022251656,"Converged",FALSE,0.8,0.2
674,-1.59454384863259,1.39827574440118,-0.105302568975047,"Converged",FALSE,0.8,0.2
675,-3.02192003736595,4.50983384160492,-0.057808608994827,"Converged",FALSE,0.8,0.2
676,-0.736326270005433,-2.43729952948914,-0.0366784241760916,"Converged",FALSE,0.8,0.2
677,-1.43742380353264,0.0399309791715527,-0.0896184696265908,"Converged",FALSE,0.8,0.2
678,-1.27104516434029,1.49652837898774,-0.20429740403437,"Converged",FALSE,0.8,0.2
679,-2.20799668979537,2.67020957952758,-0.103428190971778,"Converged",FALSE,0.8,0.2
680,-1.58942154130474,0.191229706673388,-0.0468698346545445,"Converged",FALSE,0.8,0.2
681,-1.14652036963598,1.06581135915113,-0.212582168784451,"Converged",FALSE,0.8,0.2
682,-2.32174865168438,2.65679728893927,-0.0459244195565451,"Converged",FALSE,0.8,0.2
683,-1.76170517864174,2.42322309957892,-0.150638926350931,"Converged",FALSE,0.8,0.2
684,-1.22260857929069,0.534467835300826,-0.173684117637961,"Converged",FALSE,0.8,0.2
685,-2.3601601389023,2.94278957452043,-0.0924573504565126,"Converged",FALSE,0.8,0.2
686,-2.91198503525365,5.45717303784741,-0.120603741091362,"Converged",FALSE,0.8,0.2
687,-2.28880184726453,2.85271515041181,-0.0885067428108767,"Converged",FALSE,0.8,0.2
688,-2.21039462804475,3.17093286641338,-0.145498385723494,"Converged",FALSE,0.8,0.2
689,-2.28116631971959,1.62269795551034,-0.0289255227412362,"Converged",FALSE,0.8,0.2
690,NA,NA,NA,"MAX_ITER reached",FALSE,0.8,0.2
691,-1.76931760338764,1.99882681468873,-0.151683275259933,"Converged",FALSE,0.8,0.2
692,-2.24865726006582,2.60205403859601,-0.101962797463515,"Converged",FALSE,0.8,0.2
693,-2.03431800464457,2.8392798287231,-0.0994127133545049,"Converged",FALSE,0.8,0.2
694,-2.55829853660897,3.32479577174121,-0.102127712877372,"Converged",FALSE,0.8,0.2
695,-2.99483345088328,4.28485723472134,-0.0823272830020353,"Converged",FALSE,0.8,0.2
696,-2.71627797574915,4.88898039695554,-0.0816068906511723,"Converged",FALSE,0.8,0.2
697,-2.10989392944252,1.77643379528078,-0.0541158101130298,"Converged",FALSE,0.8,0.2
698,-1.60756519335303,1.84668697115524,-0.157754391657803,"Converged",FALSE,0.8,0.2
699,-2.03664279154209,0.784733446488614,0.00602635571856643,"Converged",FALSE,0.8,0.2
700,-1.80019296587233,1.38301511261437,-0.103677491894828,"Converged",FALSE,0.8,0.2
701,-2.25529419713237,3.6583198000162,-0.132898449154693,"Converged",FALSE,0.8,0.2
702,-2.22403819303954,2.80491517040758,-0.117670884962842,"Converged",FALSE,0.8,0.2
703,-1.47310035838282,0.77849960970212,-0.109432091853354,"Converged",FALSE,0.8,0.2
704,-2.01661018312145,1.63325030464949,-0.0686218294404954,"Converged",FALSE,0.8,0.2
705,-2.44833685997273,4.3914474311589,-0.147228819968685,"Converged",FALSE,0.8,0.2
706,-2.71300573119962,4.10772380215583,-0.124989418411702,"Converged",FALSE,0.8,0.2
707,-2.36607060563102,2.12353302828702,-0.0255131431258247,"Converged",FALSE,0.8,0.2
708,-2.51619579764663,3.41631655008103,-0.0715101930492499,"Converged",FALSE,0.8,0.2
709,-2.2360665045409,3.29015807474448,-0.153708924972002,"Converged",FALSE,0.8,0.2
710,-2.4900898165477,3.71777705931674,-0.14833814099749,"Converged",FALSE,0.8,0.2
711,-1.45851202554501,1.058351986257,-0.084722991881173,"Converged",FALSE,0.8,0.2
712,-1.7440911783959,2.34015068577326,-0.19200161644297,"Converged",FALSE,0.8,0.2
713,-1.40103936839125,-0.0302803784003205,-0.099236784631154,"Converged",FALSE,0.8,0.2
714,-1.93988278264347,2.28720612415848,-0.107368909494258,"Converged",FALSE,0.8,0.2
715,-2.51113479054327,4.06797812029227,-0.13453245587576,"Converged",FALSE,0.8,0.2
716,-0.88760171711546,-0.814558793047563,-0.13486392763426,"Converged",FALSE,0.8,0.2
717,-2.33948156625633,1.87649400933807,-0.0196160145226245,"Converged",FALSE,0.8,0.2
718,-1.84449334362802,1.93898530021371,-0.135108448493116,"Converged",FALSE,0.8,0.2
719,-2.82984067179089,4.81435298243249,-0.0772644662920183,"Converged",FALSE,0.8,0.2
720,-1.11152640424698,0.359709282795748,-0.178066958087715,"Converged",FALSE,0.8,0.2
721,-1.13609218232914,-0.983887913460135,-0.0806667855895981,"Converged",FALSE,0.8,0.2
722,-2.19330167536989,2.6802952275106,-0.0957913660985483,"Converged",FALSE,0.8,0.2
723,-2.61447478644506,3.57837236325675,-0.0735865507093432,"Converged",FALSE,0.8,0.2
724,-3.11574049385492,6.63290235889912,-0.158355878732773,"Converged",FALSE,0.8,0.2
725,-2.67942364113151,4.32597558238623,-0.104266840961397,"Converged",FALSE,0.8,0.2
726,-2.01205499101883,2.4423106687063,-0.118350182715343,"Converged",FALSE,0.8,0.2
727,-2.27218487454524,2.91404240878981,-0.0617976108519801,"Converged",FALSE,0.8,0.2
728,-1.87997459897912,2.22801295425267,-0.124349051445376,"Converged",FALSE,0.8,0.2
729,-1.45288974886774,1.14734220086558,-0.169775311886311,"Converged",FALSE,0.8,0.2
730,-1.30150778789063,-0.161153327708466,-0.108882699710434,"Converged",FALSE,0.8,0.2
731,-1.82358137385555,0.255881475760155,-0.0253223444493105,"Converged",FALSE,0.8,0.2
732,-2.36084248112354,3.03264093131196,-0.0898179258660907,"Converged",FALSE,0.8,0.2
733,-2.58171002332346,3.89588702253199,-0.107161186247965,"Converged",TRUE,0.8,0.2
734,-1.78064335685278,1.97154315255817,-0.112312923522143,"Converged",FALSE,0.8,0.2
735,-1.63392819454416,1.46983683469625,-0.123376863715633,"Converged",FALSE,0.8,0.2
736,-1.69373308150533,1.26374550510153,-0.0972504792035612,"Converged",FALSE,0.8,0.2
737,-2.14591738497502,2.54365236587219,-0.114628755497373,"Converged",FALSE,0.8,0.2
738,-1.65913870943754,1.38768229900358,-0.173572017421208,"Converged",FALSE,0.8,0.2
739,-1.25976475833649,0.3735421614369,-0.0895732900778889,"Converged",FALSE,0.8,0.2
740,-2.26280446665451,2.66263426456817,-0.0836331022848644,"Converged",FALSE,0.8,0.2
741,-1.83295401150883,1.63267080785639,-0.116808311147864,"Converged",FALSE,0.8,0.2
742,-2.60245365644057,3.79729533088399,-0.12990051365384,"Converged",FALSE,0.8,0.2
743,-2.90500223734792,4.4925837800436,-0.104246645911557,"Converged",FALSE,0.8,0.2
744,-2.11702394603483,2.17026329062397,-0.0929611889430509,"Converged",FALSE,0.8,0.2
745,-2.69176912585573,3.50504255433896,-0.0738120468878485,"Converged",FALSE,0.8,0.2
746,-2.39127162731055,2.65645376621295,-0.0635796882466455,"Converged",FALSE,0.8,0.2
747,-1.63783689737191,0.194456298903812,-0.0396721302375924,"Converged",FALSE,0.8,0.2
748,-2.19575318162094,2.50650069349792,-0.0641669424078036,"Converged",FALSE,0.8,0.2
749,-2.60572298098128,2.52959218600606,-0.0321945126341861,"Converged",FALSE,0.8,0.2
750,-2.08107837565536,3.85256350594677,-0.219768092832964,"Converged",FALSE,0.8,0.2
751,-3.02775367032282,5.04431113425292,-0.0692808772856897,"Converged",FALSE,0.8,0.2
752,-2.35141790098651,2.93234706464821,-0.0872672505254289,"Converged",FALSE,0.8,0.2
753,-2.16524354390002,2.27408683009548,-0.1002567145812,"Converged",TRUE,0.8,0.2
754,-1.50305852349347,0.86839928100068,-0.151504242514156,"Converged",FALSE,0.8,0.2
755,-2.49271861408529,4.37483636379277,-0.123162574711641,"Converged",FALSE,0.8,0.2
756,-1.52431918469558,1.68942767078296,-0.135816975987207,"Converged",FALSE,0.8,0.2
757,-1.87080561132692,1.78958536302482,-0.0999771245276907,"Converged",FALSE,0.8,0.2
758,-1.50795505175264,1.68351387925506,-0.218344675509455,"Converged",FALSE,0.8,0.2
759,-1.78606591415293,1.24884142079008,-0.114388862925398,"Converged",FALSE,0.8,0.2
760,-3.63658058868619,6.09167028538859,-0.0585967107245628,"Converged",FALSE,0.8,0.2
761,-2.9745060525046,5.26008740951914,-0.0920753507149966,"Converged",FALSE,0.8,0.2
762,-1.31035818355897,-0.225720609234691,-0.124860936192467,"Converged",FALSE,0.8,0.2
763,-2.06320757329902,0.502307276092137,-0.0102326888613536,"Converged",FALSE,0.8,0.2
764,-1.54092247114021,0.37838588013972,-0.08971862729685,"Converged",FALSE,0.8,0.2
765,-1.50428674800737,1.01753657433607,-0.142473383284925,"Converged",FALSE,0.8,0.2
766,-2.01036810286925,2.17810369370158,-0.136058806332436,"Converged",FALSE,0.8,0.2
767,-2.10800120109867,2.41443516688996,-0.108677665457845,"Converged",FALSE,0.8,0.2
768,-1.75507468385949,0.81058080138893,-0.0738661062346258,"Converged",FALSE,0.8,0.2
769,-2.47963790505853,3.42470749602474,-0.0535834325832895,"Converged",FALSE,0.8,0.2
770,-2.15298409025079,1.22188060623492,-0.0239161007048763,"Converged",FALSE,0.8,0.2
771,-1.6145103830137,0.697221620723382,-0.0868043249564664,"Converged",FALSE,0.8,0.2
772,-2.80062838723484,3.97566761471906,-0.0818771366244442,"Converged",FALSE,0.8,0.2
773,-2.30230259464284,3.34021955303992,-0.116135892626982,"Converged",FALSE,0.8,0.2
774,-1.43508710034194,0.693577696367614,-0.108042827856577,"Converged",FALSE,0.8,0.2
775,-1.83813890976739,0.877258138586729,-0.0408627673965252,"Converged",FALSE,0.8,0.2
776,-1.73558111446034,0.937684715729764,-0.112969186047976,"Converged",FALSE,0.8,0.2
777,-1.49268131743938,0.924220019158069,-0.102628353427713,"Converged",FALSE,0.8,0.2
778,-2.33684844591362,2.28663313072526,-0.0346462877856196,"Converged",FALSE,0.8,0.2
779,-2.27132318423505,2.79909919246533,-0.0894907630970436,"Converged",FALSE,0.8,0.2
780,-1.685561052495,2.6141427131468,-0.190016558561349,"Converged",FALSE,0.8,0.2
781,-1.76600200048729,0.733430378800709,-0.0921041259242251,"Converged",FALSE,0.8,0.2
782,-1.91770548945932,2.967567619063,-0.172417269813876,"Converged",FALSE,0.8,0.2
783,-1.67884120602922,0.64126597471988,-0.0939956270663041,"Converged",FALSE,0.8,0.2
784,-1.27052811947511,-0.639522957099602,-0.0950566760059696,"Converged",FALSE,0.8,0.2
785,-1.62672148735764,1.51175714901693,-0.0979337653744894,"Converged",FALSE,0.8,0.2
786,-1.93445233431977,2.69770887521574,-0.119051826527159,"Converged",FALSE,0.8,0.2
787,-1.82837182439052,0.900445519226548,-0.0623303546911068,"Converged",FALSE,0.8,0.2
788,-1.67117244703159,1.48316547961835,-0.104993861379666,"Converged",FALSE,0.8,0.2
789,-2.54483104439416,3.47802178707284,-0.115500800122294,"Converged",FALSE,0.8,0.2
790,-1.12965086431018,0.591588691976465,-0.186159703232472,"Converged",FALSE,0.8,0.2
791,-2.31414698083265,3.05328217943268,-0.121656329647244,"Converged",FALSE,0.8,0.2
792,-2.23361257415528,2.98055176829484,-0.106441735030207,"Converged",TRUE,0.8,0.2
793,-0.705353405242285,-1.28117833208358,-0.177489252114336,"Converged",FALSE,0.8,0.2
794,-2.03038135914749,1.96848299381203,-0.0897247226276485,"Converged",FALSE,0.8,0.2
795,-2.106754973578,2.64644417538416,-0.0953858710066524,"Converged",FALSE,0.8,0.2
796,-2.01337759977283,1.41150866555365,-0.0741797383028621,"Converged",FALSE,0.8,0.2
797,-2.43311371824713,3.42033288685925,-0.110227249105864,"Converged",FALSE,0.8,0.2
798,-1.32434229676792,0.376581888117545,-0.123771210560992,"Converged",FALSE,0.8,0.2
799,-0.372653773989663,-3.23575745927444,-0.0814351683831637,"Converged",FALSE,0.8,0.2
800,-2.03046232475581,1.75037608241617,-0.0738280751940003,"Converged",FALSE,0.8,0.2
801,-2.04667688322841,2.55589802448853,-0.134111090987841,"Converged",FALSE,0.8,0.2
802,-2.25728162010561,2.93154232616407,-0.0909551827359171,"Converged",FALSE,0.8,0.2
803,-1.72907870564816,1.35608792931661,-0.104139967680652,"Converged",FALSE,0.8,0.2
804,-3.17776367388139,5.71971844575233,-0.120943599482694,"Converged",FALSE,0.8,0.2
805,-2.03522986147111,2.49706474981244,-0.119811317835024,"Converged",FALSE,0.8,0.2
806,-1.87257365418155,1.44430273676745,-0.0393555542844516,"Converged",FALSE,0.8,0.2
807,-2.09554642253772,2.53597626178541,-0.133368467849755,"Converged",FALSE,0.8,0.2
808,-2.93305942440556,5.20800955918281,-0.113452302327175,"Converged",FALSE,0.8,0.2
809,-2.50289385652967,3.50962208433456,-0.106127227585996,"Converged",FALSE,0.8,0.2
810,-2.64496318093706,3.86684744378019,-0.0806896393145577,"Converged",FALSE,0.8,0.2
811,-2.25174376020054,2.5487851319094,-0.0867482654957325,"Converged",FALSE,0.8,0.2
812,-1.7282527149995,2.13298739924181,-0.167335931013387,"Converged",FALSE,0.8,0.2
813,-1.80231850375751,1.50436373579999,-0.113167881112923,"Converged",FALSE,0.8,0.2
814,-2.45115544796136,4.76811624723875,-0.184125699516653,"Converged",FALSE,0.8,0.2
815,-1.62951507660577,0.885478486370924,-0.106929432187821,"Converged",FALSE,0.8,0.2
816,-2.51387878436049,3.53621251109833,-0.0867082747987711,"Converged",FALSE,0.8,0.2
817,-1.8131924444846,1.08236859706752,-0.0881826230622699,"Converged",FALSE,0.8,0.2
818,-1.72333738010726,0.856363113965647,-0.0818111018858517,"Converged",FALSE,0.8,0.2
819,-1.81130504757387,1.54836025979403,-0.0814114726204439,"Converged",FALSE,0.8,0.2
820,-1.99976286146243,2.62428868332856,-0.149346420039507,"Converged",FALSE,0.8,0.2
821,-1.33237012093122,0.402318681848944,-0.153013100645481,"Converged",FALSE,0.8,0.2
822,-1.89283486508637,1.46533795395871,-0.0845693591871169,"Converged",FALSE,0.8,0.2
823,-1.6326201393436,1.02270056705235,-0.07886552490995,"Converged",FALSE,0.8,0.2
824,-2.78892867254938,4.05433093839735,-0.0618887047990964,"Converged",FALSE,0.8,0.2
825,-2.53435611240895,5.0284868322935,-0.186660429714786,"Converged",FALSE,0.8,0.2
826,-1.68059067977765,-0.00391848229304914,-0.0242793658310238,"Converged",FALSE,0.8,0.2
827,-1.158135052947,0.201780935964466,-0.119144911908743,"Converged",FALSE,0.8,0.2
828,-1.52471533451446,-0.00601557304529953,-0.0372541701603122,"Converged",FALSE,0.8,0.2
829,-2.35039017736282,4.01436565098113,-0.14549385369926,"Converged",FALSE,0.8,0.2
830,-2.49919186295757,4.08602839990186,-0.127015161421184,"Converged",FALSE,0.8,0.2
831,-1.7969562641758,0.301476533983026,-0.0361731348253387,"Converged",FALSE,0.8,0.2
832,-1.63296607951542,1.14318583930281,-0.110786690018129,"Converged",FALSE,0.8,0.2
833,-2.14164500352705,2.47611120080086,-0.104790428801419,"Converged",FALSE,0.8,0.2
834,-1.57197319178896,1.18130486300969,-0.151878108575202,"Converged",FALSE,0.8,0.2
835,-1.389182575602,2.14380745752171,-0.24891831403534,"Converged",FALSE,0.8,0.2
836,-1.89404705236496,2.08719149968391,-0.108306787081764,"Converged",FALSE,0.8,0.2
837,-2.53083315566798,2.93748728184366,-0.0629010405244621,"Converged",FALSE,0.8,0.2
838,-1.93645854449783,3.15960835083644,-0.173189022561072,"Converged",FALSE,0.8,0.2
839,-2.04208517703177,1.28199249103919,-0.029794215931791,"Converged",FALSE,0.8,0.2
840,-2.56518614093407,4.52086305712362,-0.104812184290985,"Converged",FALSE,0.8,0.2
841,-1.99745113414881,2.23176012417076,-0.121408124444217,"Converged",FALSE,0.8,0.2
842,-1.55614586019927,0.49933807288057,-0.0848337242551073,"Converged",FALSE,0.8,0.2
843,-2.147965633599,2.12908290048614,-0.0913332064264497,"Converged",FALSE,0.8,0.2
844,-2.81277045762159,4.29156140223818,-0.0615292719137159,"Converged",FALSE,0.8,0.2
845,-1.97029809683994,2.4215120591681,-0.124991729614172,"Converged",FALSE,0.8,0.2
846,-2.72484775923526,4.22644831141395,-0.114512197913985,"Converged",FALSE,0.8,0.2
847,-1.98209983690052,2.03730048160485,-0.0687845783227542,"Converged",FALSE,0.8,0.2
848,-1.74728781583106,1.25355434749488,-0.0789489435399626,"Converged",FALSE,0.8,0.2
849,-1.70167474948081,0.163619109842527,-0.0639364403791459,"Converged",FALSE,0.8,0.2
850,-2.11040342721544,2.97200998825145,-0.145399278214122,"Converged",FALSE,0.8,0.2
851,-2.55483304119562,3.16714885167233,-0.0415018559121546,"Converged",FALSE,0.8,0.2
852,-2.63914299742264,3.87630669990042,-0.0818889513622352,"Converged",FALSE,0.8,0.2
853,-1.36359921135419,1.11106779263987,-0.184634167436557,"Converged",FALSE,0.8,0.2
854,-2.17707618717423,2.56691754168714,-0.093607566718682,"Converged",FALSE,0.8,0.2
855,-1.03908868308347,-0.741252304161822,-0.129349349644667,"Converged",FALSE,0.8,0.2
856,-2.04343248901629,1.48099689365708,-0.0617539897178433,"Converged",FALSE,0.8,0.2
857,-2.37883028700224,3.77990219185069,-0.108875435047133,"Converged",FALSE,0.8,0.2
858,-1.19524293492237,0.433828484432538,-0.130489482144325,"Converged",FALSE,0.8,0.2
859,-1.27561762536585,0.41724275293022,-0.10570871987642,"Converged",FALSE,0.8,0.2
860,-1.89841986978407,0.534047369312895,-0.00387123057141564,"Converged",FALSE,0.8,0.2
861,-1.86519801391436,1.55173704721921,-0.0850973133973163,"Converged",FALSE,0.8,0.2
862,-1.9657430263682,2.77677708005684,-0.136542900217838,"Converged",FALSE,0.8,0.2
863,-1.66010355080573,1.64267165491867,-0.11614954744016,"Converged",FALSE,0.8,0.2
864,-1.95547712882443,2.26805744903905,-0.122094850270312,"Converged",FALSE,0.8,0.2
865,-2.15469088136739,1.57027457312116,-0.0683989069981874,"Converged",FALSE,0.8,0.2
866,-1.88390567224808,2.86881274978486,-0.152889321968841,"Converged",FALSE,0.8,0.2
867,-1.73881478019767,1.3446156961533,-0.109482566873986,"Converged",FALSE,0.8,0.2
868,-2.22817314237089,3.31604186048063,-0.176532960460834,"Converged",FALSE,0.8,0.2
869,-2.01190103484902,1.32205449833004,-0.0559580808874279,"Converged",FALSE,0.8,0.2
870,-1.07266951088471,-1.36844628717222,-0.0696328229019836,"Converged",FALSE,0.8,0.2
871,-2.27844460023587,2.66167820134295,-0.100852081441621,"Converged",FALSE,0.8,0.2
872,-2.47323028285514,4.49161540534234,-0.127544059412906,"Converged",FALSE,0.8,0.2
873,-2.45989998013115,2.11725689711968,0.0179916975879677,"Converged",FALSE,0.8,0.2
874,-1.67464372346997,1.85918003955471,-0.131009261797753,"Converged",FALSE,0.8,0.2
875,-2.60221454022673,4.0879079682318,-0.0822722057309301,"Converged",FALSE,0.8,0.2
876,-1.94457952759673,1.00452841164443,-0.0751263457577603,"Converged",FALSE,0.8,0.2
877,-1.7328268349653,1.90959985149636,-0.159905001006042,"Converged",FALSE,0.8,0.2
878,-1.73644950438724,0.819367102996459,-0.068690811669999,"Converged",FALSE,0.8,0.2
879,-1.9219366170166,1.22824521035653,-0.0659635292479416,"Converged",FALSE,0.8,0.2
880,-2.11348448378271,2.62162184872526,-0.106857808238899,"Converged",FALSE,0.8,0.2
881,-1.93892955036632,1.88489764097137,-0.104441275563141,"Converged",FALSE,0.8,0.2
882,-2.49474294375639,3.28480728638527,-0.107808166013193,"Converged",FALSE,0.8,0.2
883,-2.37970898183898,3.55760566896783,-0.134477216158093,"Converged",FALSE,0.8,0.2
884,-2.58454946052149,2.75161863695656,-0.0545616627771249,"Converged",FALSE,0.8,0.2
885,-1.36636922118343,0.990581264966334,-0.127824724595365,"Converged",FALSE,0.8,0.2
886,-2.24060659638695,3.45080502997943,-0.132071402759317,"Converged",FALSE,0.8,0.2
887,-1.77131427407488,0.870324200411343,-0.087661509002441,"Converged",FALSE,0.8,0.2
888,-2.44906716757672,4.95602701507418,-0.181549035305246,"Converged",FALSE,0.8,0.2
889,-2.61093949281698,3.14504083281956,-0.046381902106871,"Converged",FALSE,0.8,0.2
890,-1.9332800886407,1.44573539649691,-0.0848666076140927,"Converged",FALSE,0.8,0.2
891,-2.4400845778272,3.52276659958485,-0.100017647014003,"Converged",FALSE,0.8,0.2
892,-1.92561330195337,2.20425533633356,-0.0855873856178578,"Converged",FALSE,0.8,0.2
893,-1.90977642166732,1.64923818620985,-0.145809895504225,"Converged",FALSE,0.8,0.2
894,-1.84115655251219,1.32097911612528,-0.100184474576245,"Converged",FALSE,0.8,0.2
895,-2.22926845799647,1.92377182603702,-0.0655558760651487,"Converged",FALSE,0.8,0.2
896,-2.43904335070252,4.33869406459312,-0.172480698030427,"Converged",FALSE,0.8,0.2
897,-2.30610539477399,2.46917610101643,-0.0751599372929671,"Converged",FALSE,0.8,0.2
898,-2.10144869868965,2.58705647596787,-0.158214927151816,"Converged",FALSE,0.8,0.2
