"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","audit_recovery"
330,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
331,-1.7778200806316,0.840000795127732,-0.10110257408396,"Converged",TRUE,0.5
332,-2.11917988904329,2.42418562612153,-0.136066066646886,"Converged",FALSE,0.5
333,-2.38375048083984,2.1691380572446,-0.0545958153756244,"Converged",FALSE,0.5
334,-1.23181158643025,0.341035866140686,-0.164285341390202,"Converged",FALSE,0.5
335,-1.51753231748593,1.25914832206503,-0.159375784703839,"Converged",FALSE,0.5
336,-1.23519595210925,1.50116541903435,-0.244525974584125,"Converged",FALSE,0.5
337,-1.43951801546711,0.755048046467369,-0.127597444004463,"Converged",FALSE,0.5
338,-2.06426017974263,1.51492068547879,-0.0702277750338981,"Converged",TRUE,0.5
339,-1.50037455094797,-0.640210454941069,-0.0495912221182343,"Converged",FALSE,0.5
340,-1.37420601562618,0.0688657428865024,-0.142680673247569,"Converged",FALSE,0.5
341,-1.20354832144192,-0.0838513699611433,-0.16634416079986,"Converged",TRUE,0.5
342,-1.66044059478315,1.49867656758354,-0.124090475605253,"Converged",FALSE,0.5
343,-1.79147075862889,0.745169294593336,-0.0580951379892983,"Converged",FALSE,0.5
344,-1.16473191218985,0.318141795370546,-0.121824068296918,"Converged",TRUE,0.5
345,-2.5535104716588,2.94034186076638,-0.0848003145337397,"Converged",FALSE,0.5
346,-2.32678518066084,1.79548889178671,-0.0497446787614325,"Converged",FALSE,0.5
347,-1.96521706976843,1.71146773581438,-0.0772626851624729,"Converged",TRUE,0.5
348,-1.45266873472996,0.183353725212297,-0.0723106278464499,"Converged",FALSE,0.5
349,-1.82675247163167,2.04859832807337,-0.150566046394066,"Converged",FALSE,0.5
350,-2.19607126729879,1.53667394587554,-0.0336949972210722,"Converged",FALSE,0.5
351,-1.65385281883507,1.33024624743289,-0.12762044282774,"Converged",FALSE,0.5
352,-1.64010108424753,0.479589555572473,-0.0536836280951111,"Converged",TRUE,0.5
353,-2.07325589870825,1.62302455802312,-0.0598811731133875,"Converged",FALSE,0.5
354,-1.64258237365096,0.0192602208784175,-0.0546615534375574,"Converged",TRUE,0.5
355,-1.88614421958285,1.3138832171159,-0.0882262528644212,"Converged",FALSE,0.5
356,-1.22107409300459,-0.531234440312126,-0.102235598748521,"Converged",FALSE,0.5
357,-1.87848146843511,1.24651055122281,-0.0316038729113653,"Converged",TRUE,0.5
358,NA,NA,NA,"MAX_ITER reached",TRUE,0.5
359,-2.03804159892306,1.39046096935498,-0.0492897844780692,"Converged",FALSE,0.5
360,-1.71879784669713,0.495488744881238,-0.073687945966365,"Converged",FALSE,0.5
361,-2.38379992739023,3.59688123706538,-0.14350491790236,"Converged",TRUE,0.5
362,-1.45227304560236,0.209088335699435,-0.090662471823182,"Converged",FALSE,0.5
363,-1.64537410335067,0.96551606093974,-0.133079520264095,"Converged",FALSE,0.5
364,-2.22437659382794,1.61696548523711,-0.0337661028800656,"Converged",FALSE,0.5
365,-2.05800018968101,2.27268253351081,-0.0971756169170944,"Converged",FALSE,0.5
366,-2.4042114086973,3.10628068813532,-0.109771171888677,"Converged",TRUE,0.5
367,-1.31058522279587,-0.694036343141396,-0.0536789386085011,"Converged",FALSE,0.5
368,-1.94674867873065,1.84946243069467,-0.0825146931784493,"Converged",FALSE,0.5
369,-1.79524685698181,1.43676883118149,-0.102128581347674,"Converged",TRUE,0.5
370,-1.63406766939261,0.762708354863796,-0.0662578907985199,"Converged",FALSE,0.5
371,-1.56975326530774,1.15019170561274,-0.115056993822096,"Converged",FALSE,0.5
372,-1.60406535735301,-0.414903819649163,0.0103774544757095,"Converged",FALSE,0.5
373,-1.98268453433765,2.14382788486191,-0.0919386870498909,"Converged",TRUE,0.5
374,-1.51395166570148,0.654378787708242,-0.0872881513280597,"Converged",FALSE,0.5
375,-1.91716038897504,1.17962589180947,-0.0772280803239751,"Converged",FALSE,0.5
376,-1.73021290399147,1.03229289223346,-0.0708156036445047,"Converged",FALSE,0.5
377,-1.97780728846596,2.19616130092603,-0.139016936391631,"Converged",TRUE,0.5
378,-1.3560078206352,1.38738294595619,-0.205573744904334,"Converged",FALSE,0.5
379,-1.72239336201365,0.544002533643616,-0.0470616738075781,"Converged",FALSE,0.5
380,-1.93630063255782,1.60545664629622,-0.116389158364381,"Converged",TRUE,0.5
381,-1.89478239299908,1.85772614266595,-0.139351894197954,"Converged",FALSE,0.5
382,-1.70073403337328,0.680365099930553,-0.082983697783827,"Converged",FALSE,0.5
383,-1.34059590254115,0.921627696713222,-0.139302531542623,"Converged",FALSE,0.5
384,-1.78357819381169,1.37693514702619,-0.069168389388349,"Converged",FALSE,0.5
385,-2.06013316993149,2.22928516342307,-0.0856758325766094,"Converged",FALSE,0.5
386,-1.53601661639114,0.260702653993458,-0.0676407181122037,"Converged",FALSE,0.5
387,-1.59439396661216,0.506440763575881,-0.0661057236662199,"Converged",FALSE,0.5
388,-1.44089747505097,-0.375843510328982,-0.0327347530032596,"Converged",FALSE,0.5
389,-1.66993413859413,1.4289982136216,-0.158419606875833,"Converged",FALSE,0.5
390,-1.47314125757032,0.230244851228538,-0.077444337679066,"Converged",FALSE,0.5
391,-1.98918472152482,1.74818324769501,-0.112206154351348,"Converged",TRUE,0.5
392,-1.66582225009582,0.319640532806921,-0.0897671906504909,"Converged",FALSE,0.5
393,-1.36119895914998,0.652295953650859,-0.127036927431653,"Converged",FALSE,0.5
394,-1.34121113870871,0.398344605418353,-0.127145184175147,"Converged",FALSE,0.5
395,-1.80846472228512,1.86197155585155,-0.115902409909093,"Converged",FALSE,0.5
396,-1.47858169229902,0.668594378917453,-0.119542576227115,"Converged",FALSE,0.5
397,-2.02576662760963,1.56635826463416,-0.0294409410632083,"Converged",FALSE,0.5
398,-1.54510080905907,1.11633483178653,-0.141878992531862,"Converged",FALSE,0.5
399,-1.85998083974203,2.14580804168509,-0.0950459097171422,"Converged",FALSE,0.5
400,-1.28495610879475,0.899337661092417,-0.161836434880099,"Converged",FALSE,0.5
401,-1.34614365225306,1.41326008420217,-0.187199053537269,"Converged",TRUE,0.5
402,-1.39761860594059,0.703359257390866,-0.112743768029103,"Converged",FALSE,0.5
403,-1.70815604221719,0.834161080498714,-0.0941778269844405,"Converged",FALSE,0.5
404,-1.74137717107526,0.299868894214486,-0.00706731210879703,"Converged",FALSE,0.5
405,-2.05857007343236,2.22194391531215,-0.12296288387951,"Converged",FALSE,0.5
406,-1.58688939733051,1.68845545268183,-0.152307126956349,"Converged",FALSE,0.5
407,-1.60312819373583,0.726866789004429,-0.0756199791500151,"Converged",FALSE,0.5
408,-1.64531180622766,1.0137466247076,-0.0844811541289777,"Converged",FALSE,0.5
409,-2.13626568225559,2.99110194153336,-0.119394302802558,"Converged",FALSE,0.5
410,-1.28603843210448,0.166887596609058,-0.122197666129805,"Converged",FALSE,0.5
411,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
412,-1.96850548934907,0.873933182949244,-0.0643488378467531,"Converged",FALSE,0.5
413,-1.92570442689142,2.68008856017981,-0.143495911092359,"Converged",TRUE,0.5
414,-1.86874959653764,0.644764107717327,-0.0342794203330388,"Converged",TRUE,0.5
415,-1.90805444746845,2.11898057537025,-0.108850481678837,"Converged",FALSE,0.5
416,-1.60970523432091,1.54256150545947,-0.147965367013038,"Converged",TRUE,0.5
417,-1.18044330498229,-1.00298758329308,-0.0963360757837357,"Converged",FALSE,0.5
418,-1.6123029904922,1.9352451422087,-0.178971378787553,"Converged",FALSE,0.5
419,-1.8845271566768,1.73280488863207,-0.0762925251669599,"Converged",FALSE,0.5
420,-1.67869140168632,1.7820525692628,-0.182117798064143,"Converged",FALSE,0.5
421,-1.68661207667381,1.35503034174389,-0.125571525038293,"Converged",FALSE,0.5
422,-2.006861284116,0.744440216289654,-0.0265753858308936,"Converged",FALSE,0.5
423,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
424,-1.40118737172444,-0.014635851765281,-0.0773308014311005,"Converged",TRUE,0.5
425,-1.33048165909771,0.369262403185,-0.0991706737156473,"Converged",FALSE,0.5
426,-1.58307301310436,0.745195953028075,-0.0873181778952098,"Converged",FALSE,0.5
427,-2.16727399160655,3.18655696166908,-0.158990241947474,"Converged",FALSE,0.5
428,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
429,-1.69632355852337,1.65295347778177,-0.176532876054839,"Converged",FALSE,0.5
430,-1.61964587343844,1.44938206971111,-0.132819229535459,"Converged",FALSE,0.5
431,-2.296763036632,2.67738571109246,-0.100556212151355,"Converged",FALSE,0.5
432,-1.43678788396977,1.32455497153839,-0.161206567665931,"Converged",FALSE,0.5
433,-1.98743538367618,1.83135873642917,-0.104157917211735,"Converged",FALSE,0.5
434,-1.78882103481563,0.920733709454923,-0.0701858868682832,"Converged",FALSE,0.5
435,-1.64872377066969,1.45229890194303,-0.128581612003261,"Converged",FALSE,0.5
436,-1.79416002763416,-0.05046488110066,0.011558716426704,"Converged",FALSE,0.5
437,-1.52599611558057,1.77565759760068,-0.196640242446148,"Converged",TRUE,0.5
438,-1.42593331293582,1.03780674999138,-0.119876269964408,"Converged",FALSE,0.5
439,-2.22057389483485,1.67415284656513,-0.0839742920994624,"Converged",FALSE,0.5
440,-1.86739610845096,2.30601049704967,-0.140787518160954,"Converged",TRUE,0.5
441,-1.4159085625184,0.581437672722291,-0.145295342151069,"Converged",FALSE,0.5
442,-1.65034588614229,0.674499968355464,-0.0727574433480698,"Converged",FALSE,0.5
443,-1.70684653512332,0.645523554707945,-0.0464480762621656,"Converged",TRUE,0.5
444,-2.04734089431992,1.40962871870034,-0.0435931353593436,"Converged",FALSE,0.5
445,-2.07553522361665,2.5497703143245,-0.120662468908554,"Converged",TRUE,0.5
446,-2.08050768969603,1.36000448649707,-0.0639904546303288,"Converged",FALSE,0.5
447,-1.65004412748504,-0.00564209666030465,-0.0508301912268828,"Converged",FALSE,0.5
448,-2.06723265404656,1.79385981631721,-0.081395011061428,"Converged",FALSE,0.5
449,-1.70968770092298,1.54611662366046,-0.128236619740931,"Converged",FALSE,0.5
450,-2.12059498343718,2.25980270415093,-0.0961166776964312,"Converged",FALSE,0.5
451,-1.89861039266331,2.0124163624213,-0.146938428160125,"Converged",TRUE,0.5
452,-1.23993372294925,-0.830133833496928,-0.0579710464086329,"Converged",FALSE,0.5
453,-1.71660758407748,1.46141848774558,-0.141138608656733,"Converged",FALSE,0.5
454,-1.79044146192845,0.585358863207896,-0.0274436360590318,"Converged",TRUE,0.5
455,-1.56461881467564,1.32787523800456,-0.139361897310482,"Converged",TRUE,0.5
456,-2.01205650919824,1.86842439667795,-0.0741435858593807,"Converged",FALSE,0.5
457,-1.93120253326121,1.41762891032239,-0.0552221256442723,"Converged",TRUE,0.5
458,-2.10167653013683,1.9062568341845,-0.0955852241618384,"Converged",TRUE,0.5
459,-1.50720503108745,0.864397339081554,-0.145730288901654,"Converged",TRUE,0.5
460,-2.23391566603938,1.47026042990304,-0.0455606165928507,"Converged",FALSE,0.5
461,-1.85836472854406,1.4311799011023,-0.0897782439800862,"Converged",FALSE,0.5
462,-1.5380275834301,0.542673739554569,-0.122249337724828,"Converged",FALSE,0.5
463,-1.58896928945608,0.909296237479122,-0.118346035228818,"Converged",FALSE,0.5
464,-1.62783280727526,1.1245966987938,-0.130931986319418,"Converged",FALSE,0.5
465,-1.71683569463369,0.650260319288586,-0.0875522948150122,"Converged",FALSE,0.5
466,-2.03499535451579,2.07827531120363,-0.0899797673191799,"Converged",FALSE,0.5
467,-2.09199982774062,2.6332974541423,-0.100851864175321,"Converged",FALSE,0.5
468,-2.06433241149752,1.13807040086156,-0.0283264574905788,"Converged",FALSE,0.5
469,-1.78647770008987,1.47967125876946,-0.109232568011935,"Converged",FALSE,0.5
470,-2.44685970605155,3.09216666041043,-0.0881704649234526,"Converged",FALSE,0.5
471,-1.74836319262329,0.86438796486215,-0.0610504610245577,"Converged",TRUE,0.5
472,-1.73418583746596,0.22851033587913,-0.0591476369346072,"Converged",FALSE,0.5
473,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
474,-1.88724284193617,1.71802072938075,-0.0674363029925891,"Converged",FALSE,0.5
475,-1.75748213983728,2.08794631468573,-0.136297987291448,"Converged",FALSE,0.5
476,-1.51353386421364,1.25853605449328,-0.15155569370043,"Converged",FALSE,0.5
477,-1.26588393553445,0.252740035589736,-0.120641564361352,"Converged",FALSE,0.5
478,-2.31645974335038,2.12467786812946,-0.057029377013004,"Converged",TRUE,0.5
479,-1.65002978879591,1.05582529156707,-0.0999769055444395,"Converged",FALSE,0.5
480,-1.54777712886525,0.631533349874824,-0.115866734712396,"Converged",FALSE,0.5
481,-1.32967986816579,0.222041285541428,-0.106980604124268,"Converged",FALSE,0.5
482,-1.70210254553572,1.58416979731572,-0.125744440610176,"Converged",FALSE,0.5
483,-0.997307286279491,0.301787271886306,-0.191234328813977,"Converged",FALSE,0.5
484,-1.71226866825865,0.719975729677385,-0.0572869674496876,"Converged",FALSE,0.5
485,-2.14944541299597,2.44455744106213,-0.076032579081856,"Converged",TRUE,0.5
486,-1.45923118162165,0.976680533656768,-0.116913164843832,"Converged",FALSE,0.5
487,-2.40701252592949,1.53927484172313,-0.0132401893583705,"Converged",FALSE,0.5
488,-1.58277522234841,0.831860298676881,-0.0815944429930568,"Converged",TRUE,0.5
489,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
490,-2.18134113915578,2.24953268065461,-0.0797012811142051,"Converged",FALSE,0.5
491,-1.32898287803764,0.531902661131036,-0.0916289918234892,"Converged",FALSE,0.5
492,-1.275971803145,-0.173599021529459,-0.102445480443646,"Converged",FALSE,0.5
493,-1.15674334960687,0.719227879164181,-0.155331724305723,"Converged",FALSE,0.5
494,-1.9321303450293,0.832901552392967,-0.0592467982529647,"Converged",FALSE,0.5
495,-1.68070078864305,0.760120581760076,-0.0928746002374033,"Converged",TRUE,0.5
496,-1.54778566080828,1.18855680963825,-0.148107756431008,"Converged",TRUE,0.5
497,-1.57214830642599,1.59023607751663,-0.147719715242352,"Converged",FALSE,0.5
498,-2.04901310546222,0.98849914109198,-0.0456113240811795,"Converged",FALSE,0.5
499,-1.89197131177689,1.65295999721505,-0.0879234021795776,"Converged",FALSE,0.5
500,-1.96080782647654,1.74446669363298,-0.0851774239399699,"Converged",FALSE,0.5
501,-1.20458727025828,0.516208936523285,-0.171838608955982,"Converged",TRUE,0.5
502,-2.09760622919487,1.83219697280643,-0.0705922192922066,"Converged",TRUE,0.5
503,-1.83721674556428,2.05187384487666,-0.129932693502893,"Converged",FALSE,0.5
504,-1.73918640759609,0.980530387726405,-0.0921340715655555,"Converged",TRUE,0.5
505,-2.18427199578894,1.93321700600499,-0.0532154684751675,"Converged",FALSE,0.5
506,-1.2678812812652,0.632762419005273,-0.18492906164034,"Converged",FALSE,0.5
507,-1.66503921502426,0.874382478720442,-0.115146149716236,"Converged",TRUE,0.5
508,-1.23530976116769,0.539813183455348,-0.158460345429898,"Converged",FALSE,0.5
509,-1.87764893034553,0.979755754167623,-0.0683666945074878,"Converged",FALSE,0.5
510,-1.62125590016718,0.795697224020795,-0.0832182158495638,"Converged",FALSE,0.5
511,-2.13765334053283,1.97529875052693,-0.085609168077117,"Converged",FALSE,0.5
512,-1.23158548120567,-0.39501639613484,-0.0991443981110706,"Converged",FALSE,0.5
513,-1.54591362512091,0.239024649514057,-0.101058104668267,"Converged",FALSE,0.5
514,-2.40745307734088,1.77223928579551,-0.0486646486064482,"Converged",FALSE,0.5
515,-0.918870347801133,-0.965842742121435,-0.152918481222993,"Converged",FALSE,0.5
516,-2.17736892698799,2.34040992188412,-0.133514953268934,"Converged",TRUE,0.5
517,-1.11430739903979,-0.233851345156826,-0.124252928315765,"Converged",FALSE,0.5
518,-2.31695194065026,2.42392769677294,-0.0551304272037135,"Converged",FALSE,0.5
519,-1.74151972374275,0.504511896405622,-0.0130583930099446,"Converged",FALSE,0.5
520,-2.25699313402171,1.54964091187993,-0.020690414273147,"Converged",FALSE,0.5
521,-1.21611792899873,0.025445778213676,-0.105536420270406,"Converged",FALSE,0.5
522,-1.98725587173082,1.61309081377229,-0.120545420298727,"Converged",FALSE,0.5
523,-1.82762638764304,1.1381134615241,-0.118670166262488,"Converged",TRUE,0.5
524,-2.04437853161501,1.9525599993175,-0.11498398106669,"Converged",FALSE,0.5
525,-1.41432531458387,-0.240492323777848,-0.0744872785816345,"Converged",FALSE,0.5
526,-1.68358081089237,0.518321609908986,-0.0366850370771788,"Converged",FALSE,0.5
527,-1.83471804199131,0.576996499848773,-0.0311587794427121,"Converged",FALSE,0.5
528,-2.40666296431045,2.17582352149595,-0.0248010464046123,"Converged",FALSE,0.5
529,-1.30738624862788,0.799406078765943,-0.15734657944381,"Converged",FALSE,0.5
530,-1.60246160714831,0.698047822261503,-0.10428067361209,"Converged",FALSE,0.5
531,-1.73815069565192,1.19894983394689,-0.0866250224937625,"Converged",TRUE,0.5
532,-1.45154803225864,0.998575601019217,-0.167129994437614,"Converged",FALSE,0.5
533,-1.27530105396755,-0.0515942283596064,-0.0879200531032882,"Converged",FALSE,0.5
534,-1.01658529103398,-0.0565111564167261,-0.160843731798017,"Converged",TRUE,0.5
535,-1.95471462966895,1.52421736444959,-0.0735669617299817,"Converged",FALSE,0.5
536,-2.02070644823249,0.926287801464439,-0.000277761676812569,"Converged",FALSE,0.5
537,-2.34003598231633,2.48527282050734,-0.099559340339224,"Converged",FALSE,0.5
538,-1.82090684813626,1.11100524005882,-0.0476457416365547,"Converged",FALSE,0.5
539,-1.71194487811329,2.33384126872538,-0.175961089568365,"Converged",FALSE,0.5
540,-2.05102730932996,2.23460648251765,-0.101998512417739,"Converged",TRUE,0.5
541,-1.5818155429073,0.66316827762305,-0.0864032338525332,"Converged",FALSE,0.5
542,-2.57290833205988,2.02827005735958,0.026890189975517,"Converged",FALSE,0.5
543,-1.76616355058766,1.21877837823751,-0.0844124675276262,"Converged",FALSE,0.5
544,-1.51637600694995,0.316977758377393,-0.0802177573032144,"Converged",FALSE,0.5
545,-1.7547217165424,2.3006026718153,-0.164400460054881,"Converged",FALSE,0.5
546,-1.31389107102722,0.811433111996277,-0.120997526301618,"Converged",FALSE,0.5
547,-1.38281128341284,0.263433327705654,-0.14962326892708,"Converged",FALSE,0.5
548,-2.38459887327951,2.63805954168254,-0.0795425080183131,"Converged",FALSE,0.5
549,-1.95407253162639,1.97437615049026,-0.109151789301241,"Converged",FALSE,0.5
550,-1.26041991246174,0.238439841177402,-0.114838124440419,"Converged",TRUE,0.5
551,-1.77452435549309,1.2949682918988,-0.0830490227982507,"Converged",FALSE,0.5
552,-1.63108955380227,0.807515385599127,-0.0971490177061424,"Converged",FALSE,0.5
553,-2.01089158960479,0.231428650393144,-0.0124207847092269,"Converged",FALSE,0.5
554,-1.22428174368409,0.876754155272785,-0.196337097669839,"Converged",FALSE,0.5
555,-1.80857861288457,0.84368695891235,-0.0607928591144578,"Converged",FALSE,0.5
556,-1.47985010672029,1.63675344757274,-0.193780908206499,"Converged",TRUE,0.5
557,-1.50394853697291,1.13320658523575,-0.154582342082376,"Converged",TRUE,0.5
558,-1.5381037986846,0.450521993317505,-0.0571673863023462,"Converged",FALSE,0.5
559,-1.6920070482922,1.26968563357087,-0.112220363301833,"Converged",FALSE,0.5
560,-1.10679892989812,-0.271756770029045,-0.10943102973825,"Converged",FALSE,0.5
561,-1.21799303639069,0.32222094982372,-0.153659572899557,"Converged",FALSE,0.5
562,-1.66152395424706,0.244891248501335,-0.0701770812055603,"Converged",FALSE,0.5
563,-1.59922501085399,1.98007254729001,-0.186216589691653,"Converged",FALSE,0.5
564,-1.63521374670452,0.247631956807154,-0.0546413907905945,"Converged",TRUE,0.5
565,-2.10403082930391,2.03364712591509,-0.093805431348428,"Converged",TRUE,0.5
566,-1.91571632912805,1.36532103209332,-0.110111270262238,"Converged",FALSE,0.5
567,-2.01314745846343,2.2289262272311,-0.10852047719643,"Converged",FALSE,0.5
568,-2.34317884517934,2.81620373770761,-0.100822123850903,"Converged",TRUE,0.5
569,-2.14558832424163,0.896248288047636,0.0114637627729983,"Converged",FALSE,0.5
570,-1.97792492019979,1.45584406912,-0.0391506098569945,"Converged",FALSE,0.5
571,NA,NA,NA,"MAX_ITER reached",TRUE,0.5
572,-1.92038041652334,2.18039920621351,-0.0986833607728718,"Converged",FALSE,0.5
573,-1.67161118997458,1.14601423990394,-0.120476084753126,"Converged",FALSE,0.5
574,-1.47902269604875,0.458056858767926,-0.0762859822236504,"Converged",FALSE,0.5
575,-2.03825908759776,2.18168763947911,-0.0896604461574866,"Converged",FALSE,0.5
576,-1.33594952849706,0.586603157599992,-0.125932377218113,"Converged",FALSE,0.5
577,-1.36777350501578,-0.274582787760789,-0.0594556636417552,"Converged",FALSE,0.5
578,-1.81667923107164,0.273904619958926,-0.03496742545788,"Converged",FALSE,0.5
579,-1.64451754674125,1.51089260854946,-0.146164997940368,"Converged",FALSE,0.5
580,-1.69670166203772,1.25035075590974,-0.101383356416817,"Converged",FALSE,0.5
581,-2.00698741327879,0.688193060620335,-0.044554776616373,"Converged",FALSE,0.5
582,-2.11886247703027,2.02089186705659,-0.0556960767756513,"Converged",FALSE,0.5
583,-2.43041825166662,1.87054608742894,-0.0093300274319036,"Converged",FALSE,0.5
584,-1.24571260802006,1.36684420117481,-0.204856948102719,"Converged",FALSE,0.5
585,-1.40880786378172,-0.286967297917032,-0.0714008354572388,"Converged",TRUE,0.5
586,-1.65420649055577,1.3923250689461,-0.144882481018561,"Converged",FALSE,0.5
587,-1.64923798577362,0.0159457414066194,-0.0149006272533932,"Converged",TRUE,0.5
588,-1.6451955351754,0.980876526538164,-0.128475646116921,"Converged",FALSE,0.5
589,-2.31179763824558,2.29661151262286,-0.0638316237157266,"Converged",FALSE,0.5
590,-1.65862509500909,0.659072872564633,-0.104407269960859,"Converged",FALSE,0.5
591,-1.29090215058114,-1.00441134240042,-0.0458049048954584,"Converged",FALSE,0.5
592,-2.16484133727558,1.59696152669259,-0.0212059371745743,"Converged",FALSE,0.5
593,-1.792941500084,1.32798709260995,-0.112379143336557,"Converged",FALSE,0.5
594,-1.77074908642562,1.07451424657134,-0.113626496443,"Converged",FALSE,0.5
595,-1.66476501243428,0.516119298960719,-0.0652399226838204,"Converged",FALSE,0.5
596,-1.09932377372245,-0.819333742397226,-0.132312624616541,"Converged",FALSE,0.5
597,-2.23074104633706,2.14890127041324,-0.0914377010741373,"Converged",FALSE,0.5
598,-1.90525287488277,1.25781477712783,-0.100825987252519,"Converged",FALSE,0.5
599,-1.77259627178196,1.02946595418829,-0.0954364920885082,"Converged",TRUE,0.5
600,-1.88548883308819,1.20824046743498,-0.0866189414997646,"Converged",FALSE,0.5
601,-2.36168772233105,1.97636357494521,-0.00336399628130578,"Converged",TRUE,0.5
602,-1.63766009683924,0.941412505395175,-0.102296938506432,"Converged",TRUE,0.5
603,-1.28828087867714,0.455643370915321,-0.127381631989326,"Converged",FALSE,0.5
604,-1.28410090669587,0.064183470403179,-0.111027291943452,"Converged",FALSE,0.5
605,-1.49748989785638,0.281262138341837,-0.0703319696764913,"Converged",FALSE,0.5
606,-2.26679178378674,1.3827097249649,-0.0340347999281011,"Converged",FALSE,0.5
607,-1.9199262318649,1.13650564580191,-0.0608764563027953,"Converged",FALSE,0.5
608,-1.86296110788817,0.543350139445386,-0.0214734697843239,"Converged",FALSE,0.5
609,-1.62959805610654,1.61500174488379,-0.162849262467844,"Converged",TRUE,0.5
610,-2.28812301752974,2.7588995454775,-0.102910685181911,"Converged",FALSE,0.5
611,-1.92135266395349,1.82193225590376,-0.119130584348143,"Converged",FALSE,0.5
612,-0.877250269027534,-0.779538644091437,-0.103406275565623,"Converged",FALSE,0.5
613,-1.81356581329561,1.24790249074733,-0.0935767600740115,"Converged",FALSE,0.5
614,-1.55388022763599,-0.443828316029695,-0.0633504592510802,"Converged",TRUE,0.5
615,-1.42907681641889,0.13628510533469,-0.0830320008068821,"Converged",FALSE,0.5
616,-1.67839341379327,0.617143132091287,-0.0824251053495335,"Converged",FALSE,0.5
617,-2.03995047802779,2.21707349772505,-0.129186860118843,"Converged",TRUE,0.5
618,-1.52881516699979,0.862906436983722,-0.131338771997435,"Converged",FALSE,0.5
619,-1.73589918901215,0.64500009569213,-0.0601990906240243,"Converged",FALSE,0.5
620,-1.36378447667112,-0.00900812208240091,-0.0581326189779879,"Converged",FALSE,0.5
621,-0.888881828624577,-0.241091602623023,-0.159184350950961,"Converged",FALSE,0.5
622,-1.10249472816536,-0.767034559359104,-0.106218568933683,"Converged",FALSE,0.5
623,-2.05981054013042,1.68630856823058,-0.0612990651266206,"Converged",TRUE,0.5
624,-1.58988827501402,1.68397872373085,-0.155330915603803,"Converged",FALSE,0.5
625,-1.20940411847981,-0.395039346998829,-0.118732110764381,"Converged",TRUE,0.5
626,-1.84365106960708,1.2895011368425,-0.108912143171797,"Converged",FALSE,0.5
627,-1.86565711561438,1.28977809521629,-0.0912975689198779,"Converged",TRUE,0.5
628,-2.1291597062942,2.54625587151889,-0.156611627546968,"Converged",FALSE,0.5
629,-2.07335601276136,2.06041815226646,-0.116584825224291,"Converged",FALSE,0.5
630,-1.64880690541451,0.980517415402641,-0.0594836851650871,"Converged",FALSE,0.5
631,-2.21874429735071,1.51243063015697,-0.028153655780014,"Converged",FALSE,0.5
632,-1.78597820906689,1.79817124726715,-0.0859402835247171,"Converged",FALSE,0.5
633,-1.94766284281453,1.39139752490932,-0.0564160774666642,"Converged",FALSE,0.5
634,-1.62512538962293,0.268996166271317,-0.0500636482954994,"Converged",FALSE,0.5
635,-1.59232139538162,1.57500995797149,-0.156826658316661,"Converged",FALSE,0.5
636,-1.36681591319769,0.559153609940339,-0.112811464925366,"Converged",TRUE,0.5
637,-1.41905947476854,1.34879926191386,-0.173001924566877,"Converged",FALSE,0.5
638,-2.18813450564016,1.74522295735327,-0.0656738352000576,"Converged",FALSE,0.5
639,-1.70867596556685,1.83039281355026,-0.162591419830727,"Converged",FALSE,0.5
640,-1.59676799201798,0.901051313043548,-0.138824892660196,"Converged",TRUE,0.5
641,-1.93401466027192,2.0515771662721,-0.138846858198762,"Converged",TRUE,0.5
642,-1.8827842699512,1.38751163845816,-0.0776197364589231,"Converged",FALSE,0.5
643,-1.79522648614373,1.93612666974036,-0.123637671642254,"Converged",TRUE,0.5
644,-1.87674177896679,2.27852624512698,-0.142327030804451,"Converged",FALSE,0.5
645,-1.36106517108619,0.492254405981874,-0.115397773909464,"Converged",FALSE,0.5
646,-1.27031538450958,-0.661528430865888,-0.0642568357212958,"Converged",TRUE,0.5
647,-1.16913395572962,-0.469322034753353,-0.108394598639661,"Converged",TRUE,0.5
648,-1.54453135895659,0.343108629267043,-0.0856170421391209,"Converged",FALSE,0.5
649,-2.34137835096845,2.78135645808908,-0.104381797082004,"Converged",TRUE,0.5
650,-1.50347648023401,1.53370631881137,-0.147652310998387,"Converged",FALSE,0.5
651,-1.97347938590791,1.68301178985971,-0.122189160271266,"Converged",FALSE,0.5
652,-1.38175579725401,0.491959301519677,-0.0900146265548814,"Converged",TRUE,0.5
653,-2.11030357561366,2.46888691469682,-0.111640060278592,"Converged",FALSE,0.5
654,-1.58619178886995,0.795092123616772,-0.116630157386452,"Converged",FALSE,0.5
655,-1.65318986214631,0.956280245999349,-0.108786323782343,"Converged",FALSE,0.5
656,-1.68627680698574,-0.0709986086013895,-0.060767330215081,"Converged",FALSE,0.5
657,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
658,-2.13708107821136,2.11636008231363,-0.0911118999163498,"Converged",FALSE,0.5
659,-2.35860997756434,2.34170960443152,-0.094697042030887,"Converged",FALSE,0.5
