"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","audit_recovery"
269,-2.15545593823348,3.27494469668706,-0.164166466858173,"Converged","MLE",FALSE,FALSE,0.9
270,-2.57075764798806,3.15246641190273,-0.0640715381770318,"Converged","MLE",FALSE,FALSE,0.9
271,-2.26637983574676,2.46339290748883,-0.0816074006132442,"Converged","MLE",FALSE,FALSE,0.9
272,-2.57955494321146,3.40180853171041,-0.0717939335630227,"Converged","MLE",FALSE,FALSE,0.9
273,-1.49789947322402,0.211966802138574,-0.0668017616108394,"Converged","CC",TRUE,FALSE,0.9
274,-2.27239178059018,2.38098673127299,-0.0519985999519229,"Converged","MLE",FALSE,FALSE,0.9
275,-2.75793540600164,3.84817842865771,-0.0969045998937867,"Converged","MLE",FALSE,FALSE,0.9
276,-2.41698066645266,3.35361901271138,-0.0967727358955709,"Converged","MLE",FALSE,FALSE,0.9
277,-2.16996927443605,2.13032910501417,-0.101585106704439,"Converged","MLE",FALSE,FALSE,0.9
278,-1.78977190391301,2.08332098891718,-0.143191138220586,"Converged","CC",FALSE,FALSE,0.9
279,-1.92203879042476,1.0517520865979,-0.057557778698431,"Converged","MLE",FALSE,FALSE,0.9
280,-2.58216521680626,3.7736674659355,-0.129083665569623,"Converged","MLE",FALSE,FALSE,0.9
281,-1.65360110060299,0.714269562450935,-0.0942693049097142,"Converged","MLE",TRUE,FALSE,0.9
282,-3.10723593726285,4.94100639605742,-0.100527467888552,"Converged","MLE",FALSE,FALSE,0.9
283,-2.1872722083129,2.2063628345227,-0.0834036498216369,"Converged","MLE",FALSE,FALSE,0.9
284,-2.20565383650928,2.87897137613905,-0.144332003910834,"Converged","MLE",FALSE,FALSE,0.9
285,-1.7558426451476,1.09913387135918,-0.132217167754893,"Converged","MLE",FALSE,FALSE,0.9
286,-1.78801880234466,0.834512296176058,-0.100557272555366,"Converged","MLE",FALSE,FALSE,0.9
287,-1.43598266099028,1.06080056318016,-0.163915684774523,"Converged","MLE",FALSE,FALSE,0.9
288,-1.38844878897329,0.496876774085926,-0.0949399629351782,"Converged","MLE",FALSE,FALSE,0.9
289,-1.52942550335961,1.19573122233862,-0.16621858486263,"Converged","MLE",FALSE,FALSE,0.9
290,-1.21355125502818,0.097791055834568,-0.112231219665424,"Converged","MLE",FALSE,FALSE,0.9
291,-2.75658918758376,3.39075138510637,-0.0735799375802143,"Converged","MLE",FALSE,FALSE,0.9
292,-1.39184988578998,0.327312887237873,-0.108107218904033,"Converged","MLE",FALSE,FALSE,0.9
293,-1.96380504938283,1.71641690931231,-0.0771790897457431,"Converged","MLE",FALSE,FALSE,0.9
294,-1.64749123245391,0.383700958412991,-0.0735531708813107,"Converged","MLE",TRUE,FALSE,0.9
295,-2.3632868701474,3.00053478803185,-0.0826123624084744,"Converged","MLE",TRUE,FALSE,0.9
296,-1.67065180999011,2.26835250170664,-0.186244902882886,"Converged","MLE",TRUE,FALSE,0.9
297,-1.94555655373984,0.634221770524913,-0.0437940090768051,"Converged","MLE",FALSE,FALSE,0.9
298,-2.20635125764864,2.03380272949531,-0.0954763006276471,"Converged","MLE",FALSE,FALSE,0.9
299,-2.58962943817987,2.90330844454479,-0.0312987411228978,"Converged","MLE",FALSE,FALSE,0.9
300,-2.46934331489338,2.67327149011436,-0.0355192105310248,"Converged","MLE",FALSE,FALSE,0.9
301,-1.76145680721607,1.70803026016354,-0.121250720826935,"Converged","MLE",FALSE,FALSE,0.9
302,-1.50485626979586,1.47674618555043,-0.140951720966563,"Converged","MLE",FALSE,FALSE,0.9
303,-2.53096157342353,3.60180571280744,-0.0795652100661403,"Converged","MLE",TRUE,FALSE,0.9
304,-2.16643668469672,2.20998265498963,-0.0729557453409308,"Converged","MLE",FALSE,FALSE,0.9
305,-1.65719507177104,0.939388975290251,-0.0939311589007106,"Converged","MLE",FALSE,FALSE,0.9
306,-2.06232941140446,2.31476644213712,-0.0856515085573185,"Converged","MLE",FALSE,FALSE,0.9
307,-1.31294800502445,0.266709768283929,-0.156109015308007,"Converged","MLE",FALSE,FALSE,0.9
308,-2.34779772694456,1.90653619672622,-0.0540739243220976,"Converged","MLE",FALSE,FALSE,0.9
309,-2.17271936689736,2.722882234004,-0.160131937715155,"Converged","MLE",FALSE,FALSE,0.9
310,-2.37733211561588,2.70064907793383,-0.0701259810173599,"Converged","MLE",TRUE,FALSE,0.9
311,-1.80386092990419,1.71822155125955,-0.106465376857577,"Converged","MLE",FALSE,FALSE,0.9
312,-2.2283412590785,2.75730617289013,-0.0857051120367306,"Converged","MLE",FALSE,FALSE,0.9
313,-2.06547280771137,2.13337066244895,-0.102541900764316,"Converged","MLE",TRUE,FALSE,0.9
314,-1.58620847152894,1.0572669721516,-0.0937059748831771,"Converged","MLE",FALSE,FALSE,0.9
315,-2.48856554055015,3.58546022202625,-0.0916330016541811,"Converged","MLE",TRUE,FALSE,0.9
316,-2.28648644197153,2.09945035147478,-0.0628754971329504,"Converged","MLE",TRUE,FALSE,0.9
317,-0.54371795835209,-1.19895991400956,-0.195734187529525,"Converged","MLE",FALSE,FALSE,0.9
318,-2.38257776844318,2.99608286677136,-0.0818056231441057,"Converged","MLE",FALSE,FALSE,0.9
319,-1.92362699571409,1.71973955781204,-0.0768170682753722,"Converged","MLE",FALSE,FALSE,0.9
320,-2.45183832818923,3.33332412006575,-0.0863446503290627,"Converged","CC",FALSE,FALSE,0.9
321,-2.1442543166195,3.60749652754346,-0.164523662021293,"Converged","MLE",TRUE,FALSE,0.9
322,-1.85309558766473,1.75219049817904,-0.138936151858645,"Converged","MLE",FALSE,FALSE,0.9
323,-2.10792078628698,3.22902452309058,-0.18072375187146,"Converged","MLE",FALSE,FALSE,0.9
324,-1.66856006153302,1.36410646640636,-0.101526422192265,"Converged","MLE",FALSE,FALSE,0.9
325,-1.70467532268974,0.71012539598401,-0.057931904204014,"Converged","MLE",FALSE,FALSE,0.9
326,-1.69790004878118,2.50576624603842,-0.170868137161039,"Converged","MLE",FALSE,FALSE,0.9
327,-1.55721525649471,0.572749530746916,-0.121195324232535,"Converged","MLE",FALSE,FALSE,0.9
328,-2.35244662813273,3.68646323500507,-0.160982131497361,"Converged","MLE",TRUE,FALSE,0.9
329,-2.3160539096402,3.12079470882201,-0.104768959103481,"Converged","MLE",FALSE,FALSE,0.9
330,-1.49729506853141,0.903293614641545,-0.103401893181314,"Converged","MLE",FALSE,FALSE,0.9
331,-1.82084276967575,1.9506095854351,-0.127371775474862,"Converged","MLE",FALSE,FALSE,0.9
332,-2.16311440594598,2.33545210494631,-0.112593379756543,"Converged","MLE",FALSE,FALSE,0.9
333,-1.85935268155921,1.72018654798616,-0.086881451163454,"Converged","MLE",FALSE,FALSE,0.9
334,-2.16936124649308,2.32312062024484,-0.0589910041209123,"Converged","MLE",FALSE,FALSE,0.9
335,-2.29076042582389,2.63962560018266,-0.0931537505693295,"Converged","CC",TRUE,FALSE,0.9
336,-2.38799749340811,1.59093870627938,0.00424476453729507,"Converged","MLE",FALSE,FALSE,0.9
337,-1.04377368031263,-0.301398537718728,-0.164246966669457,"Converged","MLE",FALSE,FALSE,0.9
338,-1.81961169209739,0.933150629298927,-0.0629926358987909,"Converged","MLE",FALSE,FALSE,0.9
339,-2.01684427550869,0.674661300965954,-0.00736419864553191,"Converged","MLE",FALSE,FALSE,0.9
340,-1.99710512665764,2.13816268026859,-0.111889882008565,"Converged","MLE",FALSE,FALSE,0.9
341,-1.69377527871633,1.26287877499016,-0.0949364645148555,"Converged","MLE",FALSE,FALSE,0.9
342,-2.21886691998204,2.25694655536117,-0.108367031879604,"Converged","MLE",TRUE,FALSE,0.9
343,-1.38246971656288,0.829805118425989,-0.109623454930836,"Converged","MLE",FALSE,FALSE,0.9
344,-0.980390189455869,-0.726286375350852,-0.1568779933244,"Converged","MLE",FALSE,FALSE,0.9
345,-1.59656470254127,1.90341679112651,-0.160269739352787,"Converged","MLE",FALSE,FALSE,0.9
346,-1.63395269373455,2.01183380397761,-0.185167537338053,"Converged","MLE",FALSE,FALSE,0.9
347,-2.33997717279973,2.38552060848842,-0.0485455504320463,"Converged","MLE",TRUE,FALSE,0.9
348,-1.7894204290694,1.33720784911245,-0.080577336579846,"Converged","MLE",FALSE,FALSE,0.9
349,-1.1578187792671,0.452003145195784,-0.14482303732766,"Converged","MLE",FALSE,FALSE,0.9
350,-1.82355432215861,1.80790200194577,-0.130066206429766,"Converged","MLE",FALSE,FALSE,0.9
351,-1.54025402751433,0.415747877009331,-0.0929068105707863,"Converged","MLE",FALSE,FALSE,0.9
352,-2.22868877935581,2.27561519654267,-0.101066482076382,"Converged","CC",FALSE,FALSE,0.9
353,-2.02005951010544,2.28918856925333,-0.0870079860272708,"Converged","MLE",FALSE,FALSE,0.9
354,-2.25568818388061,2.83144147077216,-0.136643570034223,"Converged","CC",FALSE,FALSE,0.9
355,-1.6634258761253,1.02636995356791,-0.0707498794715044,"Converged","MLE",FALSE,FALSE,0.9
356,-1.17016928127516,1.31402161642009,-0.201679034755824,"Converged","MLE",FALSE,FALSE,0.9
357,-2.10615914214729,2.24735678233001,-0.11817732848017,"Converged","MLE",FALSE,FALSE,0.9
358,-1.26166896508019,0.81718934066719,-0.194849709028012,"Converged","MLE",FALSE,FALSE,0.9
359,-2.01973696327383,2.24513422898292,-0.115022647403177,"Converged","MLE",FALSE,FALSE,0.9
360,-1.35495106954716,0.684157156856903,-0.147586137425077,"Converged","MLE",TRUE,FALSE,0.9
361,-1.34051878476221,1.33183378359866,-0.176773240271409,"Converged","MLE",FALSE,FALSE,0.9
362,-1.22638566180197,1.05815228064662,-0.203748007906546,"Converged","MLE",FALSE,FALSE,0.9
363,-1.5170923592164,1.37656860091492,-0.10696332564495,"Converged","MLE",FALSE,FALSE,0.9
364,-1.84786539672365,1.97506575767447,-0.107118903337371,"Converged","MLE",TRUE,FALSE,0.9
365,-1.81867746411534,0.858382547069686,-0.0319715792767945,"Converged","MLE",FALSE,FALSE,0.9
366,-1.63671928544907,0.938136807454698,-0.108102490598464,"Converged","MLE",TRUE,FALSE,0.9
367,-1.90560718117601,1.4907034100138,-0.117778763903133,"Converged","MLE",FALSE,FALSE,0.9
368,-1.57074648016755,1.73217877266322,-0.130358293274831,"Converged","MLE",FALSE,FALSE,0.9
369,-1.51138955431079,0.923045366431369,-0.132547592274346,"Converged","CC",TRUE,FALSE,0.9
370,-1.98511472433157,2.01156550988814,-0.109699828892953,"Converged","MLE",FALSE,FALSE,0.9
371,-1.99754682800786,1.05682639724744,-0.0358188049981249,"Converged","MLE",FALSE,FALSE,0.9
372,-2.13150925627474,1.28762616155014,-0.0525071691907783,"Converged","MLE",FALSE,FALSE,0.9
373,-1.91930915466377,1.22585759068977,-0.0392953511058383,"Converged","MLE",FALSE,FALSE,0.9
374,-1.77581138721725,1.69919084439962,-0.0926422940810169,"Converged","MLE",FALSE,FALSE,0.9
375,-1.91059945608535,1.94457163816091,-0.129973590770475,"Converged","MLE",FALSE,FALSE,0.9
376,-2.01439647405626,2.05924615555655,-0.0625059808279516,"Converged","MLE",FALSE,FALSE,0.9
377,-1.26894988156734,-0.450721774788655,-0.135743020363298,"Converged","MLE",FALSE,FALSE,0.9
378,-1.09635260804215,0.909729305199516,-0.216639420824834,"Converged","MLE",FALSE,FALSE,0.9
379,-1.59694065246575,0.201685406222713,-0.0519469219103082,"Converged","MLE",TRUE,FALSE,0.9
380,-2.65604289633738,2.38256876683703,-0.00846360027073376,"Converged","MLE",TRUE,FALSE,0.9
381,-1.87556397271206,2.14674954426024,-0.138256839186607,"Converged","MLE",FALSE,FALSE,0.9
382,-2.36761292763576,2.37538979296482,-0.0677396570991666,"Converged","MLE",FALSE,FALSE,0.9
383,-1.72154992593391,1.33945831034073,-0.119648224006026,"Converged","MLE",FALSE,FALSE,0.9
384,-2.15325024493126,2.19323767894553,-0.0520077830660193,"Converged","MLE",FALSE,FALSE,0.9
385,-2.05430054528786,2.76866444437424,-0.172313379082699,"Converged","CC",TRUE,FALSE,0.9
386,-2.16202433173606,2.99454662595546,-0.12061330512231,"Converged","MLE",FALSE,FALSE,0.9
387,-2.24516971981442,3.4891908174833,-0.124035816570942,"Converged","MLE",FALSE,FALSE,0.9
388,-0.907914383651555,0.118587791666885,-0.192543325709756,"Converged","MLE",FALSE,FALSE,0.9
389,-1.85065552352951,2.43522561525395,-0.13868310248646,"Converged","MLE",FALSE,FALSE,0.9
390,-2.62642437681175,3.07488790232844,-0.0223530805668225,"Converged","MLE",FALSE,FALSE,0.9
391,-1.42534926369876,1.58478854134118,-0.181514238006083,"Converged","MLE",FALSE,FALSE,0.9
392,-1.30263723546796,1.51176465544072,-0.215576622512178,"Converged","MLE",FALSE,FALSE,0.9
393,-2.15741488751892,1.89100008614496,-0.0536886367629211,"Converged","MLE",TRUE,FALSE,0.9
394,-1.59851707253737,-0.205639340032356,-0.0557127518856978,"Converged","MLE",FALSE,FALSE,0.9
395,-2.21611841020996,2.13564852511586,-0.0423761841238607,"Converged","MLE",FALSE,FALSE,0.9
396,-1.78309566857321,1.72515889446007,-0.155993172996149,"Converged","MLE",FALSE,FALSE,0.9
397,-1.78512087178022,0.610970736986235,-0.0612089609440361,"Converged","MLE",FALSE,FALSE,0.9
398,-2.06649508389421,2.99145107220369,-0.133062743431578,"Converged","MLE",FALSE,FALSE,0.9
399,-2.05671557974654,2.92212190235183,-0.11612567110569,"Converged","MLE",FALSE,FALSE,0.9
400,-2.40227940309171,2.81566991296289,-0.0995330490716772,"Converged","MLE",FALSE,FALSE,0.9
401,-1.57263039518239,1.01236956434863,-0.118267151185754,"Converged","MLE",FALSE,FALSE,0.9
402,-2.82213256850575,3.31596603289931,-0.0195152213428976,"Converged","MLE",FALSE,FALSE,0.9
403,-2.2460073955226,2.91690977304167,-0.155848557963136,"Converged","MLE",TRUE,FALSE,0.9
404,-1.80128137239055,1.52685432497595,-0.101581932810405,"Converged","CC",FALSE,FALSE,0.9
405,-1.65461454915373,1.78937941163481,-0.112960698619416,"Converged","MLE",FALSE,FALSE,0.9
406,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.9
407,-1.45147650084455,1.68523874412837,-0.170171580714595,"Converged","CC",TRUE,FALSE,0.9
408,-1.91324132048926,1.67821999597761,-0.0756986799877828,"Converged","MLE",FALSE,FALSE,0.9
409,-2.0411643915288,2.03373439230749,-0.103063918638419,"Converged","MLE",FALSE,FALSE,0.9
410,-2.90631917248693,4.41481976510916,-0.0836029213645154,"Converged","MLE",TRUE,FALSE,0.9
411,-1.76015236485553,1.52471030810976,-0.108583176657961,"Converged","MLE",FALSE,FALSE,0.9
412,-2.79266112004108,4.09526314785619,-0.106342986729679,"Converged","MLE",FALSE,FALSE,0.9
413,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.9
414,-1.99587872426085,2.41409701719917,-0.127366549597654,"Converged","MLE",TRUE,FALSE,0.9
415,-1.52637674434268,1.32084070359849,-0.11974860185466,"Converged","MLE",FALSE,FALSE,0.9
416,-1.44472334347684,-0.0571898471783136,-0.072842044802061,"Converged","MLE",FALSE,FALSE,0.9
417,-2.83720597734892,3.99742590664263,-0.080689574578283,"Converged","MLE",FALSE,FALSE,0.9
418,-1.51963983262725,1.40228296465914,-0.124406204271649,"Converged","MLE",FALSE,FALSE,0.9
419,-0.856221636549771,-0.782079385087109,-0.174642830358652,"Converged","MLE",TRUE,FALSE,0.9
420,-2.21734699125325,2.39972166915964,-0.0832116440165992,"Converged","MLE",FALSE,FALSE,0.9
421,-1.5431927861167,0.862585981812648,-0.103197441707414,"Converged","MLE",FALSE,FALSE,0.9
422,-2.07211554325644,2.51932836526521,-0.15597095358821,"Converged","MLE",FALSE,FALSE,0.9
423,-1.82740569985482,0.755434292344633,-0.0589720041031409,"Converged","MLE",FALSE,FALSE,0.9
424,-1.9772423619803,1.80573418589204,-0.087376858909646,"Converged","MLE",FALSE,FALSE,0.9
425,-1.90616863234401,2.31253035134242,-0.147790494508047,"Converged","MLE",FALSE,FALSE,0.9
426,-2.27355732469279,2.76446276285781,-0.109847297711415,"Converged","MLE",FALSE,FALSE,0.9
427,-2.57371559695216,2.75990488219217,-0.0322482266348015,"Converged","MLE",TRUE,FALSE,0.9
428,-1.98440120087186,1.23978124522576,-0.0614640922661557,"Converged","MLE",FALSE,FALSE,0.9
429,-2.07149320221664,2.53653935607813,-0.150762659969177,"Converged","MLE",FALSE,FALSE,0.9
430,-1.97815813907936,1.0810591367818,-0.0564942294216384,"Converged","MLE",FALSE,FALSE,0.9
431,-1.90808264209121,2.05862184927787,-0.113160109818891,"Converged","MLE",FALSE,FALSE,0.9
432,-1.80505901657584,1.31726121186276,-0.121620743563485,"Converged","MLE",FALSE,FALSE,0.9
433,-1.80638691913235,1.54846693881348,-0.0816924253520112,"Converged","MLE",FALSE,FALSE,0.9
434,-1.97067873162482,0.91414649025791,-0.0301536129734419,"Converged","MLE",FALSE,FALSE,0.9
435,-1.83745253784,2.28979555959472,-0.150032861700176,"Converged","MLE",FALSE,FALSE,0.9
436,-2.14983507534911,2.27642620145646,-0.081322793102321,"Converged","MLE",FALSE,FALSE,0.9
437,-1.9923769261452,2.486916040877,-0.111322729412073,"Converged","MLE",FALSE,FALSE,0.9
438,-1.79274589831095,0.936086177187772,-0.0756776307281465,"Converged","MLE",FALSE,FALSE,0.9
439,-1.61014254644052,1.54427817708321,-0.115730850662045,"Converged","MLE",FALSE,FALSE,0.9
440,-1.60984555708667,0.419250097706602,-0.0892689430691934,"Converged","MLE",FALSE,FALSE,0.9
441,-2.16689037231624,2.6893871764136,-0.145403517166447,"Converged","MLE",FALSE,FALSE,0.9
442,-1.982687097478,2.18971749535741,-0.115045870464381,"Converged","MLE",FALSE,FALSE,0.9
443,-2.19907253266779,2.65975255399739,-0.139167138175647,"Converged","MLE",FALSE,FALSE,0.9
444,-2.40060191292704,3.42735828567378,-0.105255775712893,"Converged","MLE",FALSE,FALSE,0.9
445,-2.39295340976869,1.83753842807116,-0.00610538388544591,"Converged","MLE",FALSE,FALSE,0.9
446,-1.13989421816492,-0.313802764749177,-0.114745227936667,"Converged","MLE",FALSE,FALSE,0.9
447,-1.68044888021866,1.22883718648302,-0.107627343573877,"Converged","MLE",FALSE,FALSE,0.9
448,-2.38949803751078,4.18103011691395,-0.178384476776241,"Converged","MLE",FALSE,FALSE,0.9
449,-1.26976300262984,2.45186130147168,-0.311635529830051,"Converged","MLE",FALSE,FALSE,0.9
450,-1.76957097282233,-0.0459086253799725,0.0145752719712357,"Converged","MLE",FALSE,FALSE,0.9
451,-2.66457265970739,4.30736985648139,-0.118168673026395,"Converged","MLE",FALSE,FALSE,0.9
452,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.9
453,-1.70852859094476,1.30238624056985,-0.106751645492162,"Converged","MLE",FALSE,FALSE,0.9
454,-1.78842864314399,2.24384993334729,-0.17351537055352,"Converged","MLE",FALSE,FALSE,0.9
455,-1.69178082356055,2.38762247725121,-0.17992528102114,"Converged","MLE",FALSE,FALSE,0.9
456,-2.23811798867463,2.47740425378939,-0.107781739479331,"Converged","MLE",FALSE,FALSE,0.9
457,-1.46335653370593,1.29166629236392,-0.153701673528378,"Converged","MLE",FALSE,FALSE,0.9
458,NA,NA,NA,"MAX_ITER reached","CC",TRUE,FALSE,0.9
459,-1.98910549252257,1.38368525550976,-0.0458681285574224,"Converged","MLE",TRUE,FALSE,0.9
460,-2.94429982787678,4.09473176522277,-0.0622059233150466,"Converged","MLE",FALSE,FALSE,0.9
461,-1.69448409008007,1.94706361706795,-0.134736326724804,"Converged","MLE",TRUE,FALSE,0.9
462,-2.12297856357255,2.91374932585442,-0.14485823807215,"Converged","CC",FALSE,FALSE,0.9
463,-2.22621660854687,2.601685613995,-0.0801866891690911,"Converged","MLE",TRUE,FALSE,0.9
464,-1.56711680792288,0.725882131860337,-0.0843795949009796,"Converged","MLE",FALSE,FALSE,0.9
465,-2.59964955580889,2.65160447528285,-0.0476790861880608,"Converged","MLE",FALSE,FALSE,0.9
466,-1.4765471761356,0.447173016259639,-0.113814052811345,"Converged","MLE",FALSE,FALSE,0.9
467,-1.95722429402308,1.88646417809616,-0.0733116085859088,"Converged","MLE",FALSE,FALSE,0.9
468,-2.04212021034044,1.7698715486924,-0.0576819095420283,"Converged","MLE",FALSE,FALSE,0.9
469,-2.36291669104573,2.81165821435995,-0.0850894336836266,"Converged","MLE",FALSE,FALSE,0.9
470,-1.77801217117382,1.59685475012449,-0.10708833381679,"Converged","MLE",TRUE,FALSE,0.9
471,-1.52887597111426,1.41710004742577,-0.126621182219208,"Converged","MLE",FALSE,FALSE,0.9
472,-1.88284592616327,2.83634440258515,-0.160810515322796,"Converged","MLE",TRUE,FALSE,0.9
473,-1.56294657684083,1.26538076055791,-0.142457369741755,"Converged","MLE",FALSE,FALSE,0.9
474,-1.27779600519885,1.24659170079384,-0.219295105950387,"Converged","MLE",FALSE,FALSE,0.9
475,-2.23982516693411,2.81466163643968,-0.0882186215024102,"Converged","MLE",FALSE,FALSE,0.9
476,-1.96603696027693,2.01729423469395,-0.0943638362621543,"Converged","MLE",FALSE,FALSE,0.9
477,-2.56455598538011,3.04644573395211,-0.0650951414451584,"Converged","MLE",FALSE,FALSE,0.9
478,-2.32802000639555,3.08541113180459,-0.122310633259109,"Converged","MLE",FALSE,FALSE,0.9
479,-1.76158771327048,1.29361615082156,-0.113509585560752,"Converged","MLE",TRUE,TRUE,0.9
480,-1.87730497865362,1.05130233481101,-0.0350125037075069,"Converged","MLE",FALSE,FALSE,0.9
481,-2.02771505347229,2.2730348267359,-0.137739219262701,"Converged","MLE",FALSE,FALSE,0.9
482,-2.20594217606677,3.15421868642021,-0.115046910961225,"Converged","MLE",TRUE,FALSE,0.9
483,-2.25214867603433,2.59066030070461,-0.107762497833774,"Converged","CC",FALSE,FALSE,0.9
484,-1.69761700328623,1.88355219623877,-0.18795609161127,"Converged","MLE",FALSE,FALSE,0.9
485,-1.74975152923295,0.923953694313018,-0.062726774902611,"Converged","MLE",FALSE,FALSE,0.9
486,-1.85813837100562,1.69921916757332,-0.100790328816452,"Converged","MLE",FALSE,FALSE,0.9
487,-1.80331124970442,1.72236475579526,-0.11373301877571,"Converged","MLE",FALSE,FALSE,0.9
488,-2.12970258196775,1.19758450504825,-0.0228251787522221,"Converged","MLE",FALSE,FALSE,0.9
489,-1.75637660652192,1.74304433005128,-0.126963017735151,"Converged","CC",TRUE,FALSE,0.9
490,-1.95576566228861,2.14179217942355,-0.107828715004529,"Converged","MLE",FALSE,FALSE,0.9
491,-2.02041067516297,1.88003681669161,-0.0747777329836345,"Converged","MLE",FALSE,FALSE,0.9
492,-2.61654319658297,4.00164032849954,-0.110101622030817,"Converged","MLE",FALSE,FALSE,0.9
493,-2.07191878075053,3.33929476160006,-0.142677050136001,"Converged","CC",TRUE,FALSE,0.9
494,-1.99108244800112,1.63782522517675,-0.0772261758839876,"Converged","MLE",FALSE,FALSE,0.9
495,-1.90131467177184,1.36633132822817,-0.0920287295824647,"Converged","MLE",FALSE,FALSE,0.9
496,-2.3701147170201,2.77215659376652,-0.100452457861538,"Converged","MLE",FALSE,FALSE,0.9
497,-1.60441053074427,0.849280590396729,-0.129533162135911,"Converged","MLE",FALSE,FALSE,0.9
498,-2.33879958168745,2.83482572813611,-0.0610300857280157,"Converged","MLE",TRUE,FALSE,0.9
499,-2.2115683828826,2.76113591766308,-0.130737606890869,"Converged","MLE",TRUE,FALSE,0.9
500,-1.65668684892748,1.57982999804284,-0.113880538590322,"Converged","MLE",FALSE,FALSE,0.9
501,-2.05452322157646,2.29297273461368,-0.063850147858538,"Converged","MLE",FALSE,FALSE,0.9
502,-1.79402322397034,1.22000351923162,-0.082190496565081,"Converged","MLE",FALSE,FALSE,0.9
503,-1.69703407011631,1.73106096986407,-0.125671715727197,"Converged","MLE",FALSE,FALSE,0.9
504,-2.02776411079435,1.38962512039225,-0.051736101605186,"Converged","MLE",FALSE,FALSE,0.9
505,-2.24711447589403,3.13215191441129,-0.17563474049331,"Converged","MLE",FALSE,FALSE,0.9
506,-2.30547593141044,2.42888270591503,-0.0377942137711573,"Converged","MLE",FALSE,FALSE,0.9
507,-1.67752677653386,0.831269163852846,-0.0654691918246837,"Converged","MLE",FALSE,FALSE,0.9
508,-2.33756903355156,2.96219713346794,-0.116232377216956,"Converged","MLE",FALSE,FALSE,0.9
509,-1.91795192581097,2.18793723988764,-0.126197158603161,"Converged","MLE",TRUE,FALSE,0.9
510,-2.12569701275011,2.27884875747582,-0.122110321097604,"Converged","MLE",FALSE,FALSE,0.9
511,-1.87353757877515,2.00929164028123,-0.109085003016541,"Converged","MLE",FALSE,FALSE,0.9
512,-1.93357541972434,3.13797266300344,-0.206353276157686,"Converged","MLE",FALSE,FALSE,0.9
513,-2.8010902720658,4.19158880800276,-0.105621727260197,"Converged","MLE",FALSE,FALSE,0.9
514,-1.61296172219461,1.66915058161094,-0.171665914666171,"Converged","MLE",FALSE,FALSE,0.9
515,-1.52535404387462,0.922881363756129,-0.138063620750099,"Converged","MLE",FALSE,FALSE,0.9
516,-2.04409597221338,1.99054608312168,-0.0788613554631603,"Converged","MLE",TRUE,FALSE,0.9
517,-2.37880934971711,3.20153086087785,-0.0630462811120013,"Converged","MLE",TRUE,FALSE,0.9
518,-2.25934708986293,3.36510911837363,-0.122645480086794,"Converged","MLE",FALSE,FALSE,0.9
519,-1.95522481799729,1.27600115221949,-0.0640434163752192,"Converged","MLE",FALSE,FALSE,0.9
520,-1.10631139195125,-0.198050440307187,-0.137518443682224,"Converged","CC",FALSE,FALSE,0.9
521,-2.17240620214984,2.33381670440708,-0.0527006219307079,"Converged","MLE",FALSE,FALSE,0.9
522,-2.38754362738613,2.65646212981269,-0.0671317864995145,"Converged","MLE",FALSE,FALSE,0.9
523,-2.09393439637204,1.57789606381243,-0.0332035011807153,"Converged","MLE",FALSE,FALSE,0.9
524,-1.99529540604135,2.60268063735573,-0.116757565488769,"Converged","MLE",FALSE,FALSE,0.9
525,-2.00684586652896,2.22541833338171,-0.0978091288913328,"Converged","MLE",FALSE,FALSE,0.9
526,-2.19273966488499,2.79196682309842,-0.0832616454127767,"Converged","MLE",TRUE,FALSE,0.9
527,-2.00827552839015,2.74630376132381,-0.182576340674664,"Converged","MLE",FALSE,FALSE,0.9
528,-1.96038439267613,1.74360664661527,-0.0827168969956765,"Converged","MLE",FALSE,FALSE,0.9
529,-1.62131879734666,1.00695701587094,-0.122267920147935,"Converged","MLE",TRUE,FALSE,0.9
530,-1.84419559821362,1.76296214318082,-0.15323440290679,"Converged","MLE",FALSE,FALSE,0.9
531,-2.39106380256774,3.41464498931674,-0.099039189726926,"Converged","MLE",FALSE,FALSE,0.9
532,-1.66666015529158,1.4287519352629,-0.124305777798796,"Converged","MLE",FALSE,FALSE,0.9
533,-2.02339833145794,2.55859598054074,-0.139649635674783,"Converged","MLE",FALSE,FALSE,0.9
534,-2.18918245811329,2.62520694687981,-0.071833595874243,"Converged","MLE",FALSE,FALSE,0.9
535,-1.90567218168437,1.64911743577022,-0.0867508365875772,"Converged","MLE",FALSE,FALSE,0.9
536,-2.08967704163446,2.23220219866453,-0.0838320983214814,"Converged","MLE",FALSE,FALSE,0.9
537,-1.93062374600995,2.00310595629115,-0.112079006579236,"Converged","MLE",FALSE,FALSE,0.9
538,-1.16245303477502,0.606692966084505,-0.208945784423597,"Converged","MLE",FALSE,FALSE,0.9
539,-2.10082813634195,2.10287339367498,-0.106197211957541,"Converged","MLE",FALSE,FALSE,0.9
540,-1.19753689950369,0.485707364614231,-0.187074879120766,"Converged","MLE",FALSE,FALSE,0.9
