"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","audit_recovery"
328,-1.67246150464879,1.06598127990185,-0.0956814869630762,"Converged",FALSE,0.9
329,-2.03172613397411,2.53446640421219,-0.127106782242072,"Converged",FALSE,0.9
330,-1.60230823993859,-0.0017341827815216,-0.036092438404322,"Converged",FALSE,0.9
331,-2.18171004015049,2.80641724120181,-0.104572658791078,"Converged",FALSE,0.9
332,-1.60814512811364,1.64504651961335,-0.134014332126087,"Converged",FALSE,0.9
333,-2.0753482301733,2.16989143211742,-0.122386907272019,"Converged",FALSE,0.9
334,-2.45504656658858,2.16902237413422,-0.0011301943607718,"Converged",FALSE,0.9
335,-1.71134272812181,1.41757264824765,-0.109949615413166,"Converged",FALSE,0.9
336,-1.83097683705404,0.863578069686686,-0.0461072966102523,"Converged",FALSE,0.9
337,-1.9142329906789,2.79147127735667,-0.213486180376306,"Converged",FALSE,0.9
338,-2.00699087465518,2.24328133148462,-0.134527939323571,"Converged",FALSE,0.9
339,-2.17378094386991,2.46641015301676,-0.113925047637621,"Converged",FALSE,0.9
340,-2.07809049836811,2.1349204218751,-0.0990300311302851,"Converged",FALSE,0.9
341,-1.94152905363486,1.77480632952006,-0.102997385287986,"Converged",FALSE,0.9
342,-1.83005425097869,1.17071963037517,-0.0589513647726159,"Converged",FALSE,0.9
343,-2.07308428612929,1.18730418628912,-0.0237192294654818,"Converged",FALSE,0.9
344,-1.97895284811183,2.42118782455057,-0.139654746364104,"Converged",FALSE,0.9
345,-1.62284075081624,0.751248394620964,-0.0853526219975517,"Converged",FALSE,0.9
346,-1.10538101038783,-0.621862343418476,-0.132058569157641,"Converged",FALSE,0.9
347,-1.76310867109238,0.930964058543715,-0.0640006355667482,"Converged",FALSE,0.9
348,-1.82414794770338,1.3929393540625,-0.0815444336976646,"Converged",FALSE,0.9
349,-1.97067602917209,2.5382036693968,-0.117606170707615,"Converged",FALSE,0.9
350,-1.77288763934892,2.01168583394326,-0.138059228724378,"Converged",FALSE,0.9
351,-1.55690119610361,1.3961868581629,-0.15343468283279,"Converged",FALSE,0.9
352,-2.42953990841149,2.20631321601641,-0.00855218418753813,"Converged",FALSE,0.9
353,-1.96801042092517,2.12888061195905,-0.132092304134298,"Converged",FALSE,0.9
354,-1.92075403743201,1.93690974753205,-0.0954116797612341,"Converged",FALSE,0.9
355,-2.03541416225264,1.57840039620029,-0.0544582535988729,"Converged",FALSE,0.9
356,-2.70564891276154,4.35721011349793,-0.129864288569171,"Converged",FALSE,0.9
357,-1.86166353273951,0.919350623986894,-0.0808581625665724,"Converged",FALSE,0.9
358,-1.947315122333,2.29982346575372,-0.145338484603045,"Converged",FALSE,0.9
359,-2.83897586191721,3.7347925539379,-0.0534746777051521,"Converged",FALSE,0.9
360,-2.11170320095227,2.8026800330137,-0.168536478821928,"Converged",FALSE,0.9
361,-1.47534848926838,0.47778024138084,-0.0817210601898129,"Converged",FALSE,0.9
362,-2.22980639664447,3.12145328266777,-0.148996993335968,"Converged",FALSE,0.9
363,-2.0995057787374,1.66529365852522,-0.092820409313551,"Converged",FALSE,0.9
364,-2.16361230319644,1.47379595785632,0.00135596884714373,"Converged",FALSE,0.9
365,-2.19253782830816,2.25670860737312,-0.0992674462595442,"Converged",FALSE,0.9
366,-1.72970353724507,1.75387666122296,-0.0997306978396195,"Converged",FALSE,0.9
367,-1.7956148183175,1.48378045055185,-0.13318472602598,"Converged",FALSE,0.9
368,-2.26637887390925,2.21178802592399,-0.0468736217729021,"Converged",FALSE,0.9
369,-2.61186098793284,3.81174309100229,-0.114304575006984,"Converged",FALSE,0.9
370,-2.14702568774302,1.74623793923352,-0.0589057507633259,"Converged",FALSE,0.9
371,-2.36871906116021,2.61672237923475,-0.0654642679275098,"Converged",FALSE,0.9
372,-1.56913481311348,2.18344683440375,-0.172549039127836,"Converged",FALSE,0.9
373,-2.41185731636678,3.08317801219699,-0.120984026562095,"Converged",FALSE,0.9
374,-1.55043623461463,0.836310579132058,-0.119134396458535,"Converged",FALSE,0.9
375,-1.67565569084742,1.1587306338881,-0.125197791575137,"Converged",FALSE,0.9
376,-1.76913681793181,-0.0228109745044353,0.0089509591161412,"Converged",FALSE,0.9
377,-1.67413679125978,1.27582934552568,-0.116531260150823,"Converged",FALSE,0.9
378,-2.09889243530401,2.24871596121088,-0.0929931855201038,"Converged",FALSE,0.9
379,-2.56025532072943,3.21431485060038,-0.0899989731021254,"Converged",FALSE,0.9
380,-1.79734710704192,1.39982594070029,-0.0856312806160388,"Converged",FALSE,0.9
381,-2.1872430902935,2.86025913068673,-0.114673990259351,"Converged",FALSE,0.9
382,-1.84952068235767,1.37266332976755,-0.0643020492934272,"Converged",FALSE,0.9
383,-1.71459682379592,1.91995421754217,-0.190484421645651,"Converged",FALSE,0.9
384,-1.31269595597053,0.733457204822888,-0.146449136104676,"Converged",FALSE,0.9
385,-1.85514950730074,1.20414305686595,-0.0925265969354009,"Converged",FALSE,0.9
386,-1.95425837294567,2.46172679281896,-0.158240192914942,"Converged",FALSE,0.9
387,-1.56778386918712,2.26679869711649,-0.166533168849352,"Converged",FALSE,0.9
388,-1.73268886979063,0.131516970896488,-0.0451686782610954,"Converged",FALSE,0.9
389,-1.40756266781044,1.05094289584078,-0.19584044105955,"Converged",FALSE,0.9
390,-1.69770407446541,0.724517402968463,-0.0655532229031414,"Converged",FALSE,0.9
391,-1.29196766043348,-0.344099711883022,-0.0763244098713587,"Converged",FALSE,0.9
392,-2.15206517060033,1.6709651344238,-0.054108118991389,"Converged",FALSE,0.9
393,-1.86887109616902,3.14480537862521,-0.223158210702704,"Converged",FALSE,0.9
394,-1.60103102877138,1.01146048299886,-0.103457993260204,"Converged",FALSE,0.9
395,-2.53866940745631,3.13614910995574,-0.0710499289174005,"Converged",FALSE,0.9
396,-1.58627184942837,1.38021943314305,-0.116718791067996,"Converged",FALSE,0.9
397,-1.7226810806329,1.24105850041283,-0.0951397079043943,"Converged",FALSE,0.9
398,-1.89187135043104,1.73873738350325,-0.0742523773240242,"Converged",FALSE,0.9
399,-2.08820370378231,1.22924211750159,-0.0222606208527494,"Converged",FALSE,0.9
400,-1.44015984243663,1.10933956433839,-0.141090361536564,"Converged",FALSE,0.9
401,-1.68268658571692,1.35206024827089,-0.0986531373013776,"Converged",FALSE,0.9
402,-1.88387273020331,0.694464392057633,-0.0421887627345429,"Converged",FALSE,0.9
403,-1.88633276539854,1.21307112278911,-0.130137060591975,"Converged",FALSE,0.9
404,-1.92287669860947,2.86566591946201,-0.148367970969543,"Converged",FALSE,0.9
405,-1.70666744543417,2.20565433824016,-0.151543678433069,"Converged",TRUE,0.9
406,-2.30375679580054,2.04230213489625,-0.0432795016556473,"Converged",FALSE,0.9
407,-2.23253447285199,2.53337247584729,-0.0954690930466792,"Converged",FALSE,0.9
408,-1.76134089761721,1.38337732936017,-0.109594494853611,"Converged",FALSE,0.9
409,-1.69900338391729,0.966374808133344,-0.125730237860709,"Converged",FALSE,0.9
410,-1.2821176670891,0.291624380350039,-0.15830891081985,"Converged",FALSE,0.9
411,-1.64571789387439,1.36353273005921,-0.140515478469619,"Converged",FALSE,0.9
412,-1.69219414807039,0.976014233773273,-0.0758000840655999,"Converged",FALSE,0.9
413,-1.54312289795055,1.32188033403944,-0.12999379253697,"Converged",FALSE,0.9
414,-1.67848328529345,0.675803891005258,-0.112794858937216,"Converged",FALSE,0.9
415,-1.37970670018897,1.41150989794561,-0.150556215852551,"Converged",FALSE,0.9
416,-2.49109708713984,2.8619154664581,-0.074116162412276,"Converged",FALSE,0.9
417,-2.00262741647968,1.32521052654988,-0.0760429594580445,"Converged",FALSE,0.9
418,-2.05441091971397,2.39289283345566,-0.175938695373473,"Converged",FALSE,0.9
419,-2.13437321283499,2.39778823323861,-0.0578624264435839,"Converged",FALSE,0.9
420,-1.55640717769303,0.566266265140111,-0.0984714206771111,"Converged",FALSE,0.9
421,-1.78862452775997,1.77801147275367,-0.132253299833134,"Converged",FALSE,0.9
422,-1.9278383657393,1.45337824582106,-0.0783766592372793,"Converged",FALSE,0.9
423,-1.99789871451783,1.54783984611408,-0.0592831472441351,"Converged",FALSE,0.9
424,-1.25478340503797,0.273951887715115,-0.105846548846345,"Converged",FALSE,0.9
425,-1.94403685167114,1.83599588416509,-0.0996868255353179,"Converged",FALSE,0.9
426,-1.42068121016633,0.533093045127673,-0.106634681084079,"Converged",FALSE,0.9
427,-2.14628314235938,1.63690432419789,-0.0134006643801036,"Converged",FALSE,0.9
428,-1.79258870506255,0.773768550938883,-0.0577453573998233,"Converged",FALSE,0.9
429,-1.53434438913299,1.19862011124493,-0.113178527790154,"Converged",FALSE,0.9
430,-1.62670104561261,1.72290232678727,-0.125374995537091,"Converged",FALSE,0.9
431,-1.94185790721703,1.21580185974574,-0.0683725172213298,"Converged",FALSE,0.9
432,-2.20615931146234,2.7747097129427,-0.129627838356123,"Converged",FALSE,0.9
433,-1.94610346066262,2.07883367747247,-0.126298098582002,"Converged",FALSE,0.9
434,-0.987262188175937,-0.103218012637065,-0.15222922768536,"Converged",FALSE,0.9
435,-1.5973410890644,0.432768537251125,-0.0885966939827863,"Converged",FALSE,0.9
436,-2.19448466090678,1.90134807717685,-0.0707695564991976,"Converged",FALSE,0.9
437,-1.54215761445609,1.17878101672664,-0.148224017662421,"Converged",FALSE,0.9
438,-1.79051677357821,1.48732290431185,-0.124516350542761,"Converged",FALSE,0.9
439,-1.6910847512431,0.440803470067924,-0.0581148840464503,"Converged",FALSE,0.9
440,-1.45564364508008,0.0576058418498401,-0.0892556838461911,"Converged",FALSE,0.9
441,-1.94180373142372,1.54790228993286,-0.0835310110910785,"Converged",FALSE,0.9
442,-1.75671994059992,1.80496202706769,-0.161506156066872,"Converged",FALSE,0.9
443,-2.01290110279861,1.19587817833455,-0.0599809439764288,"Converged",FALSE,0.9
444,-2.00913177194072,1.74167209397312,-0.106060477167183,"Converged",FALSE,0.9
445,-1.79738755736692,1.64009176129233,-0.0654118879692573,"Converged",FALSE,0.9
446,-2.14310188029063,3.16460097269092,-0.14752919499393,"Converged",FALSE,0.9
447,-1.54134358239858,0.807982592141464,-0.141957822244583,"Converged",FALSE,0.9
448,-1.11802966155575,0.818731894393979,-0.154065210410379,"Converged",FALSE,0.9
449,-1.7462116398675,1.46838664380129,-0.0804359725770866,"Converged",FALSE,0.9
450,-1.55775571821814,1.98842308435028,-0.202413497537751,"Converged",FALSE,0.9
451,-2.15828186590126,2.18759166876833,-0.11653010881762,"Converged",FALSE,0.9
452,-1.91944235302731,1.82484051049038,-0.104861666780924,"Converged",FALSE,0.9
453,-2.00594965440916,2.33887949995787,-0.106493716143643,"Converged",FALSE,0.9
454,-2.22346015192503,2.47752947986893,-0.0811996605523626,"Converged",FALSE,0.9
455,-2.52582061917599,2.59353155893436,-0.00701891978019505,"Converged",FALSE,0.9
456,-1.78632699898305,2.34613061941438,-0.157753690357583,"Converged",FALSE,0.9
457,-2.43165970979894,2.7158687958174,-0.0654457080856756,"Converged",FALSE,0.9
458,-2.06439635408142,1.65206094202194,-0.0438152964553892,"Converged",FALSE,0.9
459,-2.60461988933593,3.37221299925882,-0.0434103945955197,"Converged",FALSE,0.9
460,-2.38821843354752,2.35891572960807,-0.0192332497966749,"Converged",FALSE,0.9
461,-1.88353415137363,1.94940090992084,-0.150674044832297,"Converged",TRUE,0.9
462,-2.35459299161046,2.6644258296457,-0.0632087022990497,"Converged",FALSE,0.9
463,-1.36108704534288,-0.0852948971119418,-0.0812228261384061,"Converged",FALSE,0.9
464,-1.47703842095889,0.97628746242459,-0.134222449629637,"Converged",FALSE,0.9
465,-1.51931482359608,0.822942850539657,-0.114323168684828,"Converged",FALSE,0.9
466,-2.15541445758301,3.87813104203612,-0.188847606477032,"Converged",FALSE,0.9
467,-2.37071293054031,1.87856510222463,-0.00964817172738813,"Converged",FALSE,0.9
468,-2.15324473458534,2.23943755877327,-0.110923990608073,"Converged",FALSE,0.9
469,-1.90319743096588,0.817244013669075,-0.0630126603436399,"Converged",FALSE,0.9
470,-1.76864713638657,1.87302419040818,-0.110942287344492,"Converged",FALSE,0.9
471,-2.34698545296547,1.985964025738,-0.0456884335968039,"Converged",FALSE,0.9
472,-1.80878476858636,1.39027801807644,-0.107667950282807,"Converged",FALSE,0.9
473,-2.04278633362975,2.5679505972489,-0.11430216345591,"Converged",FALSE,0.9
474,-1.88770532381918,1.82725416224436,-0.124604192945715,"Converged",FALSE,0.9
475,-1.78886366954307,1.14475488596165,-0.0607484388669432,"Converged",FALSE,0.9
476,-1.25408672933128,1.31300260267553,-0.175050310863653,"Converged",FALSE,0.9
477,-2.55586517424049,2.96469882117698,-0.0334183270664189,"Converged",FALSE,0.9
478,-2.38391429876883,2.97934547128878,-0.0839962081793659,"Converged",FALSE,0.9
479,-2.77022133826337,3.88674121479786,-0.061878122002155,"Converged",FALSE,0.9
480,-1.0898786685308,-0.331354145806476,-0.121348931545505,"Converged",FALSE,0.9
481,-1.64392334534181,1.18713322455859,-0.110286448052279,"Converged",FALSE,0.9
482,-1.80368060409479,1.0657626193147,-0.0550890612649021,"Converged",FALSE,0.9
483,-1.89279606338088,2.72947286811341,-0.166576840895903,"Converged",FALSE,0.9
484,-2.05045678953556,2.63895694740015,-0.105525739565689,"Converged",FALSE,0.9
485,-1.3607851408435,0.655891817212321,-0.150804398873688,"Converged",FALSE,0.9
486,-2.17853269419842,2.01481908489682,-0.0605148740528997,"Converged",FALSE,0.9
487,-1.98742561521231,1.78721177670578,-0.0760173549965243,"Converged",FALSE,0.9
488,-1.56469318533829,1.2314352862721,-0.142001195413002,"Converged",FALSE,0.9
489,-1.96575292285561,2.14811553695445,-0.115877233378735,"Converged",FALSE,0.9
490,-1.53257941804046,0.516466355157528,-0.0880034893064499,"Converged",FALSE,0.9
491,-2.48172308964639,3.9806229054373,-0.131557169529885,"Converged",FALSE,0.9
492,-1.88494017177051,2.10088899492953,-0.121503015074825,"Converged",FALSE,0.9
493,-1.47538075718173,0.972964231246664,-0.117073335606695,"Converged",FALSE,0.9
494,-2.71475567223916,3.77531705741206,-0.0699833680494459,"Converged",FALSE,0.9
495,-2.27792143321862,2.82323065024006,-0.0692629096367029,"Converged",FALSE,0.9
496,-2.5443641304674,3.96748071753104,-0.136501011236602,"Converged",FALSE,0.9
497,-1.96518431784964,1.98870868810816,-0.0887546856906249,"Converged",FALSE,0.9
498,-1.74606282471183,1.32822964377957,-0.113649841876101,"Converged",FALSE,0.9
499,-2.1823843385497,3.26728267074114,-0.12720998388117,"Converged",FALSE,0.9
500,-1.99096471338713,2.62571177352364,-0.128810063955311,"Converged",FALSE,0.9
501,-2.14237389329487,3.17308157309937,-0.146009278402856,"Converged",FALSE,0.9
502,-1.93284012950153,1.2794142355087,-0.0613877685717757,"Converged",FALSE,0.9
503,-1.70354514389494,2.10345210805516,-0.14831421165959,"Converged",FALSE,0.9
504,-1.75609137671825,1.75407111489979,-0.0978022369724957,"Converged",FALSE,0.9
505,-2.20860386605177,2.41262881116218,-0.0455373785308415,"Converged",FALSE,0.9
506,-1.93309989924913,2.50342191502707,-0.141567409620257,"Converged",FALSE,0.9
507,-1.83616708053651,1.02749232218907,-0.025928019194212,"Converged",FALSE,0.9
508,-2.14123713093766,2.53018426206719,-0.125816925961887,"Converged",FALSE,0.9
509,-1.93049810192299,2.36480943561784,-0.123897727653392,"Converged",FALSE,0.9
510,-2.28987803770562,2.86278156109461,-0.0996019472324985,"Converged",FALSE,0.9
511,-1.18658725576434,1.16854492901506,-0.207325547481947,"Converged",FALSE,0.9
512,-1.66568779166307,0.66319876548295,-0.0540458172407771,"Converged",TRUE,0.9
513,-1.62306530639254,0.601083635294911,-0.0615100206574472,"Converged",FALSE,0.9
514,-2.10614134866066,2.45897084058859,-0.136403548614964,"Converged",TRUE,0.9
515,-1.92047852355227,2.46643385086806,-0.125001475383507,"Converged",FALSE,0.9
516,-1.96640559633544,2.81428896209095,-0.148558044968587,"Converged",FALSE,0.9
517,-1.51189252893535,-0.154533341453611,-0.0462624964472783,"Converged",FALSE,0.9
518,-1.65195213389051,1.43688989161872,-0.136394860732403,"Converged",FALSE,0.9
519,-2.31636207310387,2.26071747284564,-0.0313188179559942,"Converged",FALSE,0.9
520,-2.38498551689991,3.49656175917574,-0.107508656345997,"Converged",FALSE,0.9
521,-2.01692054222986,0.384677085462736,-0.000854985980383331,"Converged",FALSE,0.9
522,-2.60240792583949,3.04423435393127,-0.0367743745185926,"Converged",FALSE,0.9
523,-1.47885826919829,1.59215656170843,-0.193215680725456,"Converged",FALSE,0.9
524,-2.12520117782282,2.29688981050811,-0.103101156089625,"Converged",FALSE,0.9
525,-1.5509462139159,1.47871519651593,-0.148146619732071,"Converged",FALSE,0.9
526,-1.53993520257603,1.10045078814028,-0.13166505030381,"Converged",FALSE,0.9
527,-2.0038207566439,1.65977765844629,-0.0727281719678023,"Converged",FALSE,0.9
528,-1.46047096067096,0.501401963154329,-0.130976357781922,"Converged",FALSE,0.9
529,-2.31108895266935,1.76155735677441,-0.00406456089440463,"Converged",FALSE,0.9
530,-1.27808101484917,0.106281673864304,-0.0807327955602262,"Converged",FALSE,0.9
531,-1.82710154676172,1.26218200922507,-0.0978236021946946,"Converged",FALSE,0.9
532,-1.87130134989353,2.35383441848935,-0.142438570986393,"Converged",FALSE,0.9
533,-1.86422944208729,1.66977231128298,-0.0913738420574123,"Converged",FALSE,0.9
534,-2.18739869301287,2.5320900803371,-0.101056383196676,"Converged",FALSE,0.9
535,-1.71825882422699,0.867803501255497,-0.0891931405357003,"Converged",FALSE,0.9
536,-1.60350108377916,1.71317646220582,-0.183181209125428,"Converged",FALSE,0.9
537,-2.30354804105732,4.11844952722926,-0.162273002735046,"Converged",FALSE,0.9
538,-1.78117122116541,1.92745570452401,-0.131461625250619,"Converged",FALSE,0.9
539,-2.36170963057438,3.17742505983516,-0.11869521076055,"Converged",FALSE,0.9
540,-2.69537866819523,3.63505907924655,-0.0477551504191592,"Converged",FALSE,0.9
541,-1.78795847823488,1.21087094335916,-0.0659798958352472,"Converged",FALSE,0.9
542,-2.3347392833969,3.25177678036769,-0.11496624668966,"Converged",FALSE,0.9
543,-1.75438467957106,0.597449741101648,-0.0395404894117646,"Converged",FALSE,0.9
544,-2.06160595038704,2.54216026195783,-0.0949369817472975,"Converged",FALSE,0.9
545,-1.82832967362177,2.06409076267119,-0.157284345379072,"Converged",FALSE,0.9
546,-1.60592371827286,0.697313487812859,-0.0807596226308766,"Converged",FALSE,0.9
547,-1.75694435890329,1.44941936915694,-0.105598950098759,"Converged",FALSE,0.9
548,-1.83812219453508,1.16438717263387,-0.0937416235627739,"Converged",FALSE,0.9
549,-1.65974411780666,1.4126707332683,-0.0910658052640988,"Converged",TRUE,0.9
550,-2.03446256724811,2.25063179905793,-0.115415881892046,"Converged",FALSE,0.9
551,-2.16978793606357,1.76794044498757,-0.0443772496089457,"Converged",FALSE,0.9
552,-1.58899344250363,-0.15469776364503,-0.0210352182580657,"Converged",FALSE,0.9
553,-1.85256137024396,1.56419356888687,-0.116342276633722,"Converged",FALSE,0.9
554,-2.14949150757048,2.31104259241336,-0.0509243289264799,"Converged",FALSE,0.9
555,-1.58558146851536,1.60346148939599,-0.147414250887851,"Converged",FALSE,0.9
556,-2.17980801762118,2.87321839502658,-0.11916084569968,"Converged",FALSE,0.9
557,-1.56181483016859,1.84307531721809,-0.153277518533236,"Converged",FALSE,0.9
558,-1.14251469487089,-0.308497474424723,-0.117560333742442,"Converged",FALSE,0.9
559,-1.74178014816371,0.977563469994038,-0.0837951315158048,"Converged",FALSE,0.9
560,-1.7191962336698,1.67293420472226,-0.120996304288122,"Converged",FALSE,0.9
561,-2.29060896242818,2.71435478001597,-0.0900491880273182,"Converged",FALSE,0.9
562,-2.39589691079283,2.15894631219854,-0.088564959829407,"Converged",FALSE,0.9
563,-2.35048358595622,3.25912520996726,-0.10242689881316,"Converged",TRUE,0.9
564,-2.35832435891267,3.27959564718062,-0.11993410977299,"Converged",FALSE,0.9
565,-2.06429540435669,1.97861436209416,-0.0690937787346644,"Converged",FALSE,0.9
566,-2.58225665229185,2.47239465402761,-0.0174657709529529,"Converged",FALSE,0.9
567,-2.22770189765357,3.37142119908002,-0.14393958221194,"Converged",FALSE,0.9
568,-2.19917961128809,3.01381317875039,-0.152251091431109,"Converged",FALSE,0.9
569,-2.33434815382545,2.64195299863483,-0.0973894352149993,"Converged",FALSE,0.9
570,-1.42767958617935,-0.625698268443156,-0.0318096550047354,"Converged",FALSE,0.9
571,-2.08878166206936,0.946313777953505,-0.0445534553142683,"Converged",FALSE,0.9
572,-2.06416555281371,2.57926529850258,-0.13530850508913,"Converged",FALSE,0.9
573,-1.58033933906442,0.567655356247142,-0.085850454081365,"Converged",FALSE,0.9
574,-2.06212960335893,2.58698814039985,-0.138628541937699,"Converged",FALSE,0.9
575,-1.44819231424599,0.873212698393788,-0.155640881156438,"Converged",TRUE,0.9
576,-1.59231160241651,1.65149015997667,-0.145238690351886,"Converged",FALSE,0.9
577,-1.56618346648922,0.908563242514188,-0.0801846797141178,"Converged",FALSE,0.9
578,-1.66173661809131,1.58900200806648,-0.150564767394612,"Converged",FALSE,0.9
579,-1.94683449888076,2.01931035319271,-0.11759430894468,"Converged",FALSE,0.9
580,-2.46540414485034,3.51879918048584,-0.0915086337790119,"Converged",FALSE,0.9
581,-1.71055361490722,0.855581463657267,-0.05137361795762,"Converged",FALSE,0.9
582,-1.86630695281312,1.73563284521404,-0.0876533129991028,"Converged",FALSE,0.9
583,-1.80622113724791,0.919288870477579,-0.0574766898851969,"Converged",FALSE,0.9
584,-1.59172610610859,1.11520891933533,-0.104204502293902,"Converged",FALSE,0.9
585,-2.77412681540204,2.69895800292149,0.00750961665625707,"Converged",FALSE,0.9
586,-1.15015865697741,-0.340880165040603,-0.122632499109064,"Converged",FALSE,0.9
587,-1.76737757786741,1.02208466751714,-0.0864027710331939,"Converged",FALSE,0.9
588,-2.42264915363196,3.04548960084197,-0.0905223844204379,"Converged",FALSE,0.9
589,-2.18902054099119,2.43124496370525,-0.084271030925631,"Converged",FALSE,0.9
590,-1.67570582092011,1.66730463946503,-0.11788733293641,"Converged",FALSE,0.9
591,-1.76491849558681,0.99311819207334,-0.112652453626471,"Converged",FALSE,0.9
592,-2.7606393803353,3.64202036936819,-0.0433414045277282,"Converged",FALSE,0.9
593,-1.95482368000954,1.90848349653496,-0.121643035715859,"Converged",FALSE,0.9
594,-1.45414242754422,0.00892861667258097,-0.0626873837426217,"Converged",FALSE,0.9
595,-1.843735690879,1.2917955243399,-0.0930652409435137,"Converged",FALSE,0.9
596,-1.85942954137963,1.39633234612265,-0.109372854334628,"Converged",FALSE,0.9
597,-2.03370659165516,2.47074084260307,-0.117425830036354,"Converged",FALSE,0.9
598,-1.96002803676627,2.3180728012827,-0.112303013660913,"Converged",FALSE,0.9
599,-2.29365148928413,3.09687478879853,-0.123390080953132,"Converged",FALSE,0.9
600,-1.66787419355893,0.783578486530903,-0.107400198300464,"Converged",FALSE,0.9
601,-1.7081903733959,0.6930783762316,-0.0698225757057433,"Converged",FALSE,0.9
602,-1.79335967607637,1.35690225880803,-0.0895071897216078,"Converged",FALSE,0.9
603,-2.0857832362089,1.30969555323989,-0.0302793051678066,"Converged",FALSE,0.9
604,-1.16319108551168,0.360947478192128,-0.1486122177193,"Converged",FALSE,0.9
605,-1.32308755367776,0.0533112744962607,-0.108662399078482,"Converged",FALSE,0.9
606,-2.62322560864126,3.5753354610432,-0.102718162041251,"Converged",FALSE,0.9
607,-1.56427174296794,1.18822579265024,-0.0946055274251209,"Converged",FALSE,0.9
608,-2.25959535284208,2.60039068924359,-0.0880173916227515,"Converged",FALSE,0.9
609,-2.047669246279,2.44565166833944,-0.1213281519227,"Converged",FALSE,0.9
610,-2.25034726228034,2.03476974274579,-0.0205785354813611,"Converged",FALSE,0.9
611,-2.16414346289423,2.28185398194254,-0.0490810440249598,"Converged",FALSE,0.9
612,-1.5264445345994,0.928470950321926,-0.160779443292072,"Converged",FALSE,0.9
613,-1.7210398447003,0.702262264082876,-0.0804143804639884,"Converged",FALSE,0.9
614,-1.64047675477326,1.36550243305861,-0.117176012836701,"Converged",FALSE,0.9
615,-1.91151726163321,2.2114213975559,-0.154985906404567,"Converged",FALSE,0.9
616,-2.0963681379127,2.37677342668579,-0.105442497293845,"Converged",FALSE,0.9
617,-1.92497570164126,1.0418942634368,-0.0658163514127161,"Converged",FALSE,0.9
618,-1.89912124310774,2.42271426475038,-0.137529889503108,"Converged",FALSE,0.9
619,-2.65099950163796,3.42944557855033,-0.086248005363056,"Converged",FALSE,0.9
620,-2.06492336877402,2.27368502733611,-0.10217570274537,"Converged",FALSE,0.9
621,-1.48773193297048,0.842538098293199,-0.101029406802783,"Converged",FALSE,0.9
622,-1.86890971278472,1.80518392519973,-0.125339793134019,"Converged",FALSE,0.9
623,-2.17965116256679,1.88439412890414,-0.0643197683027359,"Converged",FALSE,0.9
624,-1.47929421363763,0.15236912212073,-0.0773919417165855,"Converged",FALSE,0.9
625,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
626,-1.52677308134784,0.882130084251748,-0.149132270338939,"Converged",FALSE,0.9
627,-1.97452067765725,2.64512720199597,-0.126727173926235,"Converged",FALSE,0.9
628,-1.45098778569494,1.70501162645604,-0.156416600468898,"Converged",FALSE,0.9
629,-2.18164534173119,2.81207340159189,-0.0990848181867198,"Converged",FALSE,0.9
630,-1.77113433935493,1.30451809793598,-0.106012123579963,"Converged",FALSE,0.9
631,-1.63811610971329,1.25169244196064,-0.119217353832522,"Converged",FALSE,0.9
632,-2.05880767818046,2.32142418763822,-0.0605013430594177,"Converged",FALSE,0.9
633,-1.49219313343855,1.46503577879182,-0.135324394071411,"Converged",FALSE,0.9
634,-2.37106193363689,3.30060497792162,-0.0916365391170909,"Converged",FALSE,0.9
635,-1.54836179620019,0.533028172281376,-0.0714769788856099,"Converged",FALSE,0.9
636,-1.53415126195064,0.337703063987894,-0.0915241585977187,"Converged",FALSE,0.9
637,-1.73386233398988,1.32462607653706,-0.108109679190635,"Converged",FALSE,0.9
638,-0.906603711702358,0.0167272608573672,-0.18437747045978,"Converged",FALSE,0.9
639,-1.67338146821588,1.51522420411888,-0.136783824395543,"Converged",FALSE,0.9
640,-2.05202738415645,1.78509076821371,-0.0898642698764234,"Converged",FALSE,0.9
641,-2.01120858541064,1.83995284804203,-0.0874340351160326,"Converged",FALSE,0.9
642,-1.64851683497822,0.668914164757437,-0.0884202589210516,"Converged",FALSE,0.9
643,-1.68139373017519,1.26958770459982,-0.107690042220115,"Converged",FALSE,0.9
644,-2.20249492283255,2.06846126246863,-0.0740398549559048,"Converged",FALSE,0.9
645,-1.44572831917688,0.544209435938975,-0.125550252871024,"Converged",FALSE,0.9
646,-1.78483105597106,1.44595181004366,-0.0979601899024869,"Converged",FALSE,0.9
647,-1.715010273568,0.731797133706914,-0.0661445936003903,"Converged",FALSE,0.9
648,-1.67924594948811,1.983494050092,-0.148928971073605,"Converged",FALSE,0.9
649,-1.6475245388745,0.528211745554531,-0.0830874984092954,"Converged",FALSE,0.9
650,-2.74985972449481,2.56993222008697,0.00567190006874813,"Converged",FALSE,0.9
651,-1.91701818965749,2.40367152920512,-0.111662805127336,"Converged",FALSE,0.9
652,-1.82055453153278,1.78085852269076,-0.100446817896842,"Converged",FALSE,0.9
653,-1.87873823315198,1.93748725037309,-0.115530715448054,"Converged",FALSE,0.9
654,-2.15063328413479,1.88558990191983,-0.0663108567586672,"Converged",FALSE,0.9
655,-1.64592902063466,1.4415537044981,-0.132899364385216,"Converged",FALSE,0.9
