"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","tpr","fpr"
681,-2.18228348564707,3.14193729649227,-0.139116972124724,"Converged",0.99,0.01
682,-2.68377809291979,3.93069744778685,-0.0972581321349875,"Converged",0.99,0.01
683,-1.16300021523754,1.00439351227777,-0.218422033979004,"Converged",0.99,0.01
684,-1.82930911563695,2.01628135957008,-0.109245908104023,"Converged",0.99,0.01
685,-1.69114243654746,1.12562647535147,-0.0965295383833666,"Converged",0.99,0.01
686,-2.20435909750999,2.29029355471684,-0.0657160343078957,"Converged",0.99,0.01
687,-1.92724219934118,2.228758394318,-0.174032147087493,"Converged",0.99,0.01
688,-2.21988479785461,1.97654649055033,-0.0271610698011141,"Converged",0.99,0.01
689,-1.40809986791334,1.69185827243377,-0.173046753526917,"Converged",0.99,0.01
690,-2.19087872598558,2.08965562321019,-0.0670121927831777,"Converged",0.99,0.01
691,-1.95100280901754,2.52471564838716,-0.145347936819589,"Converged",0.99,0.01
692,-2.59661560766133,2.66864066173241,-0.0338772041994999,"Converged",0.99,0.01
693,-2.1248887274405,1.5948701806503,-0.0477250416575982,"Converged",0.99,0.01
694,-1.90500149053302,1.78629938931342,-0.100763295534252,"Converged",0.99,0.01
695,-1.74767584864862,1.59208596314269,-0.134751807758132,"Converged",0.99,0.01
696,-2.13244924465231,2.05766733786399,-0.0726993824532001,"Converged",0.99,0.01
697,-2.384282873203,2.43805638349895,-0.0315947178051849,"Converged",0.99,0.01
698,-2.0495259102622,1.23123443323113,-0.0786521014155061,"Converged",0.99,0.01
699,-1.71646408601663,1.56379543093791,-0.103995109626169,"Converged",0.99,0.01
700,-1.77168479927893,1.88615522433125,-0.139924164379528,"Converged",0.99,0.01
701,-1.86947550820816,1.70969742133391,-0.106464489584115,"Converged",0.99,0.01
702,-1.55360111665003,1.14744144767597,-0.100810428415739,"Converged",0.99,0.01
703,-1.53091628723096,1.71896819464311,-0.16933687445623,"Converged",0.99,0.01
704,-1.7049968009531,1.97758339377956,-0.12377648067151,"Converged",0.99,0.01
705,-1.76340097481471,1.50388332494493,-0.133039426637169,"Converged",0.99,0.01
706,-1.93149052523338,2.44271706738303,-0.152596203337785,"Converged",0.99,0.01
707,-1.77817678902048,0.730047285195046,-0.0554773417319518,"Converged",0.99,0.01
708,-1.70238501613746,1.21512447582638,-0.09717935088713,"Converged",0.99,0.01
709,-1.92672447833825,2.50675472574135,-0.145375734633141,"Converged",0.99,0.01
710,-1.66064563142838,1.8207041080384,-0.16846365643235,"Converged",0.99,0.01
711,-1.25894361976603,-0.760244701738016,-0.0652606732441876,"Converged",0.99,0.01
712,-2.25063098542977,2.86172659281803,-0.103541283895721,"Converged",0.99,0.01
713,-2.00818756900386,2.4444597298026,-0.0912029851059281,"Converged",0.99,0.01
714,-1.64626970566128,1.63509366195391,-0.133420205251932,"Converged",0.99,0.01
715,-1.4127884260137,1.59702868157189,-0.217323728780412,"Converged",0.99,0.01
716,-1.84655262485377,2.72249282800063,-0.184666641657141,"Converged",0.99,0.01
717,-2.0887850047907,2.47236745405225,-0.129999580945096,"Converged",0.99,0.01
718,-2.06497979007493,3.38136925332058,-0.173288547972468,"Converged",0.99,0.01
719,-2.47893719449313,4.27399832543331,-0.168282237507904,"Converged",0.99,0.01
720,-2.23489555728494,2.3129226405768,-0.0518419384542548,"Converged",0.99,0.01
721,-2.01276093758267,1.9965522166035,-0.0729102470330764,"Converged",0.99,0.01
722,-1.38755539466301,-0.0210620836510068,-0.0814324928283998,"Converged",0.99,0.01
723,-2.10473885912094,2.26150164872176,-0.0758918894889443,"Converged",0.99,0.01
724,-2.64028763572951,3.29608071528423,-0.0567254845851344,"Converged",0.99,0.01
725,-2.51215022549026,3.97859118528286,-0.0704098644812376,"Converged",0.99,0.01
726,-2.52805182775137,2.94600894877401,-0.0382084237309004,"Converged",0.99,0.01
727,-2.26325770273104,1.62985823793512,-0.0216863218651612,"Converged",0.99,0.01
728,-1.65029584008274,2.45441823412035,-0.171243665211752,"Converged",0.99,0.01
729,-1.49360720324012,1.46006513375526,-0.158567047950419,"Converged",0.99,0.01
730,-1.57131757745256,0.352374967965226,-0.0764145153997606,"Converged",0.99,0.01
731,-1.74930552465768,1.44834429012884,-0.106087206066727,"Converged",0.99,0.01
732,-1.95238475318343,2.70951214273645,-0.154104492579129,"Converged",0.99,0.01
733,-1.92467313809222,1.98700407946639,-0.138451318361592,"Converged",0.99,0.01
734,-1.39302133849203,2.0734723154676,-0.236602592625964,"Converged",0.99,0.01
735,-2.2602108413199,2.71077585753476,-0.0856806652643854,"Converged",0.99,0.01
736,-1.75188021538035,0.235554134564025,-0.0622724314049855,"Converged",0.99,0.01
737,-2.070727601422,2.22985881056998,-0.0901756677259701,"Converged",0.99,0.01
738,-2.38706617101576,3.15546379617056,-0.110921088861684,"Converged",0.99,0.01
739,-2.45414293459578,3.73144456583884,-0.152906112545249,"Converged",0.99,0.01
740,-1.55819378310718,1.39493425554344,-0.128797396241414,"Converged",0.99,0.01
741,-2.18631070453101,1.3689617832952,-0.0410479210870381,"Converged",0.99,0.01
742,-1.48421975928184,1.30207395258619,-0.126932805064294,"Converged",0.99,0.01
743,-1.81923250697813,2.11822417000054,-0.127952518576502,"Converged",0.99,0.01
744,-2.14370248370223,1.54541815114169,-0.0187333951124273,"Converged",0.99,0.01
745,-1.36869427619599,0.708204991376385,-0.125425213187143,"Converged",0.99,0.01
746,-1.87831474454405,1.45376908590131,-0.107809510319929,"Converged",0.99,0.01
747,-1.815139883898,1.13829352785884,-0.0666772727425966,"Converged",0.99,0.01
748,-1.80073431471507,1.07271632560778,-0.0730786261973538,"Converged",0.99,0.01
749,-1.80362152681447,1.27864144777605,-0.106559546069818,"Converged",0.99,0.01
750,-1.73686901848544,1.50735718113978,-0.0998636688282553,"Converged",0.99,0.01
751,-2.11847317879872,2.64986103157384,-0.0968776895235099,"Converged",0.99,0.01
752,-2.18286903061284,2.66829410487305,-0.13332338180184,"Converged",0.99,0.01
753,-1.59582902473517,1.47346361237575,-0.157335933217644,"Converged",0.99,0.01
754,-1.94689170726823,2.4837639323217,-0.127520605533644,"Converged",0.99,0.01
755,-1.38353398822112,-0.0202529014488343,-0.0477219453415264,"Converged",0.99,0.01
756,-1.77082069512123,0.955349405461244,-0.126814054973372,"Converged",0.99,0.01
757,-2.62665654733106,3.1971569342595,-0.0255181215587935,"Converged",0.99,0.01
758,-2.01889491790407,1.72028348003641,-0.0915742235211408,"Converged",0.99,0.01
759,-2.44723853057733,2.42649606676545,-0.0455886449199866,"Converged",0.99,0.01
760,-1.58936163535687,1.18770957742664,-0.100570893041582,"Converged",0.99,0.01
761,-2.1433715400745,2.77661986957946,-0.0941216427496861,"Converged",0.99,0.01
762,-1.81306353594998,1.2472697704423,-0.0903127444698879,"Converged",0.99,0.01
763,-1.01443557254296,0.642806842127131,-0.215889959254492,"Converged",0.99,0.01
764,-1.80361769183862,2.07605657818784,-0.124950980722753,"Converged",0.99,0.01
765,-3.05011726494413,3.83633832780829,-0.00051375076244907,"Converged",0.99,0.01
766,-1.97805974256385,1.87581282058754,-0.0885842137730169,"Converged",0.99,0.01
767,-2.42289002092296,2.8820232514406,-0.0885514345190105,"Converged",0.99,0.01
768,-2.71573345749761,3.59517918299967,-0.104488705359443,"Converged",0.99,0.01
769,-1.40651395382819,0.310800957029398,-0.132536726910699,"Converged",0.99,0.01
770,-2.36799265924809,3.06333178042953,-0.0964822589678067,"Converged",0.99,0.01
771,-1.43788332985979,0.388985798685773,-0.148198243785679,"Converged",0.99,0.01
772,-1.97610161236475,1.97434319897432,-0.136317881048148,"Converged",0.99,0.01
773,-2.43617612510859,2.74652295647151,-0.0552213108024193,"Converged",0.99,0.01
774,-2.06913055031197,2.06564546679684,-0.0791930660497939,"Converged",0.99,0.01
775,-1.91246170551358,1.63112634672214,-0.0603145579312966,"Converged",0.99,0.01
776,-1.55574761856837,0.579511610043245,-0.111043322886142,"Converged",0.99,0.01
777,-2.08461423202246,1.80783520756926,-0.0644770680766405,"Converged",0.99,0.01
778,-1.65811496171751,1.22561450994795,-0.106990223865786,"Converged",0.99,0.01
779,-2.07012231801194,2.01474004178583,-0.0563983905747039,"Converged",0.99,0.01
780,-2.36011428813191,3.41935097965476,-0.102574635692178,"Converged",0.99,0.01
781,-1.56828763114515,0.647865789329745,-0.093003372176251,"Converged",0.99,0.01
782,-1.73714442187912,1.22678020078149,-0.0647814401248701,"Converged",0.99,0.01
783,-2.40178637489347,3.06147752341779,-0.0907342483487248,"Converged",0.99,0.01
784,-1.78879587270055,1.84077031258523,-0.117815952437618,"Converged",0.99,0.01
785,-2.38876344620505,3.03739551062633,-0.102315766711299,"Converged",0.99,0.01
786,-1.85204094852176,2.69224304545191,-0.165913517176871,"Converged",0.99,0.01
787,-1.31654066810154,0.738541983148205,-0.167046911855718,"Converged",0.99,0.01
788,NA,NA,NA,"B-spline error",0.99,0.01
789,-2.11339535455246,2.20224348443774,-0.112605239957085,"Converged",0.99,0.01
790,-2.30041721026535,2.9946928549521,-0.0837891552134311,"Converged",0.99,0.01
791,-1.96140168157075,2.02464824895705,-0.0727244741371923,"Converged",0.99,0.01
792,-1.95777932618697,2.07439058391569,-0.127316057066819,"Converged",0.99,0.01
793,-1.73309768231644,1.72639568153264,-0.100137104560991,"Converged",0.99,0.01
794,-2.94030454688309,2.54317448503337,0.0293732919124391,"Converged",0.99,0.01
795,-1.90915528037241,2.96029454625779,-0.172756618979633,"Converged",0.99,0.01
796,-1.93682798924456,1.53083919744382,-0.103783592526733,"Converged",0.99,0.01
797,-2.3765938773395,2.82333417108423,-0.0529005227194093,"Converged",0.99,0.01
798,-1.77560489428327,1.44104806383973,-0.129740193603748,"Converged",0.99,0.01
799,-2.71310740011072,3.39106299983446,-0.0811706697207135,"Converged",0.99,0.01
800,-1.72857103486193,1.14413409319196,-0.099344498300791,"Converged",0.99,0.01
801,-2.46390844865753,3.21605008658715,-0.0384516698888849,"Converged",0.99,0.01
802,-2.08662218238409,2.59002688521083,-0.160862129098617,"Converged",0.99,0.01
803,-2.00526420752897,1.26494600161295,-0.0446022916974494,"Converged",0.99,0.01
804,-2.06563932201061,2.28703838204077,-0.11560049233479,"Converged",0.99,0.01
805,-2.05375253515722,1.79188947438737,-0.0728561076690991,"Converged",0.99,0.01
806,-2.35657468765197,2.02601428486651,-0.0687421845949141,"Converged",0.99,0.01
807,-1.92459911657323,2.77688137165859,-0.165626167798034,"Converged",0.99,0.01
808,-2.08036339807024,2.9429885960241,-0.149998173622165,"Converged",0.99,0.01
809,-2.59827865520047,3.57917912970224,-0.0628683044801787,"Converged",0.99,0.01
810,-2.43905189470121,2.32586632691866,-0.0244550316824876,"Converged",0.99,0.01
811,-2.26910214086821,2.47890955846123,-0.0519082372596466,"Converged",0.99,0.01
812,-1.49904569327063,0.268160404601362,-0.0920837742198414,"Converged",0.99,0.01
813,-2.16592078153409,2.96552951461745,-0.109533319778924,"Converged",0.99,0.01
814,-1.54743943505007,0.520680856353229,-0.0738361257426463,"Converged",0.99,0.01
815,-1.76697939704586,1.17711825755193,-0.0730297559796445,"Converged",0.99,0.01
816,-2.19226588702517,2.0636229669456,-0.073702516346297,"Converged",0.99,0.01
817,-2.05199285197952,2.31830118051239,-0.103100375509251,"Converged",0.99,0.01
818,-1.38457459392987,1.12905891303866,-0.188945089401804,"Converged",0.99,0.01
819,-1.74103266537948,1.62063158188264,-0.117265141034444,"Converged",0.99,0.01
820,-2.1072310130605,3.76848190870288,-0.180552872565282,"Converged",0.99,0.01
821,-1.85100929420683,0.888331997643997,-0.0340154446888112,"Converged",0.99,0.01
822,-1.72454506226125,1.35057485246475,-0.103804311241853,"Converged",0.99,0.01
823,-1.38529634938467,0.377975891545084,-0.114770677004458,"Converged",0.99,0.01
824,-1.77123207665406,0.916858500719327,-0.0594475017444708,"Converged",0.99,0.01
825,-1.95355447947082,2.24520641706158,-0.079727668854613,"Converged",0.99,0.01
826,-2.60040659682596,4.17905883682066,-0.144715954568892,"Converged",0.99,0.01
827,-1.93001845531769,2.75990196334414,-0.153990498204648,"Converged",0.99,0.01
828,-2.3259155387468,3.50525957534858,-0.125020247167583,"Converged",0.99,0.01
829,-1.73402019645539,1.73404687176257,-0.121013530503251,"Converged",0.99,0.01
830,-1.7075466019942,0.94400570197235,-0.0492145163922624,"Converged",0.99,0.01
831,-1.87510386393413,2.18869470450374,-0.141755875432646,"Converged",0.99,0.01
832,-3.1071657327084,4.44158084383197,-0.0384735664609456,"Converged",0.99,0.01
833,-2.07870586021573,2.18470643331352,-0.0693264305400312,"Converged",0.99,0.01
834,NA,NA,NA,"B-spline error",0.99,0.01
835,-1.64269861258332,0.858039681397903,-0.106545773790227,"Converged",0.99,0.01
836,-2.11365834332249,2.67001623127938,-0.106958644973799,"Converged",0.99,0.01
837,-2.27026601959333,2.15560657459102,-0.0476004592097995,"Converged",0.99,0.01
838,-1.62363183751357,1.03871533244952,-0.117451749310752,"Converged",0.99,0.01
839,-1.9201028294492,2.19345933503979,-0.0730273934097349,"Converged",0.99,0.01
840,-2.18000351578089,2.11445079123314,-0.0941189263117775,"Converged",0.99,0.01
841,-1.77368612684346,2.96636828018714,-0.200092410139086,"Converged",0.99,0.01
842,-2.90640310818631,4.19537239122652,-0.0488398344364079,"Converged",0.99,0.01
843,-2.46154268904452,2.46159271594714,-0.0307356042783653,"Converged",0.99,0.01
844,-1.34136990605451,0.739157539135192,-0.159526912840735,"Converged",0.99,0.01
845,-1.41880026358496,-0.323062392078766,-0.0414590394722358,"Converged",0.99,0.01
846,-1.55466522271187,2.19186858878324,-0.166665303187262,"Converged",0.99,0.01
847,-1.68973745289635,2.09186148043412,-0.181830021703134,"Converged",0.99,0.01
848,-1.72617666755644,1.38544454854595,-0.119040972526352,"Converged",0.99,0.01
849,-2.62261397230132,3.48575517712814,-0.126226924332634,"Converged",0.99,0.01
850,-2.35552667121463,3.07593289875418,-0.0794023339532087,"Converged",0.99,0.01
851,NA,NA,NA,"B-spline error",0.99,0.01
852,-1.92635999830839,1.43898461918884,-0.0586996055243936,"Converged",0.99,0.01
853,-1.9949041498319,2.3410694105389,-0.0909045188583901,"Converged",0.99,0.01
854,-2.09964889343574,1.93810885828484,-0.0581506991102723,"Converged",0.99,0.01
855,-1.98535031053058,1.32465659746038,-0.0614887267412134,"Converged",0.99,0.01
856,-2.6945823040778,3.87693007208369,-0.10437421586681,"Converged",0.99,0.01
857,-2.4931087793985,3.91446614737736,-0.0769912386484247,"Converged",0.99,0.01
858,-2.22975072072014,2.86116377996225,-0.112431417377667,"Converged",0.99,0.01
859,-1.72750055768502,1.30871669953919,-0.0975214958119709,"Converged",0.99,0.01
860,-1.02500771637566,-0.0327994451109269,-0.163359822063619,"Converged",0.99,0.01
861,-1.63283358360546,2.12608758302279,-0.171196466407172,"Converged",0.99,0.01
862,-1.70346447575441,1.11211864204059,-0.0883646023144341,"Converged",0.99,0.01
863,-2.14503441346271,2.51971693320407,-0.0941181550779948,"Converged",0.99,0.01
864,-1.91778069716785,2.34280043935195,-0.118506902850512,"Converged",0.99,0.01
865,-1.97950532322002,1.78982738288078,-0.072700449595674,"Converged",0.99,0.01
866,-2.04234918061752,2.06517392970434,-0.0718676841455742,"Converged",0.99,0.01
867,-1.69628563274427,1.88501525949453,-0.124730977565733,"Converged",0.99,0.01
868,-1.50355243114681,1.2060671546785,-0.145330399832894,"Converged",0.99,0.01
869,-1.47613895515536,0.847315094296901,-0.113120326668406,"Converged",0.99,0.01
870,-1.94334929527911,1.23951590108148,-0.0726784813119735,"Converged",0.99,0.01
871,-1.86642922429545,0.976251786798355,-0.0368973792896692,"Converged",0.99,0.01
872,-1.55395427157659,2.11250888320234,-0.157685491567209,"Converged",0.99,0.01
873,-2.51505097936886,2.45268642146069,-0.0516887726787316,"Converged",0.99,0.01
874,-2.44856827264569,3.00117111318764,-0.0907313995611519,"Converged",0.99,0.01
875,-1.17517678922636,0.860095453471056,-0.178633899819821,"Converged",0.99,0.01
876,-2.80543392646473,3.91141026678026,-0.0403810358785208,"Converged",0.99,0.01
877,-2.14517985985036,2.98971378604484,-0.160456062531342,"Converged",0.99,0.01
878,-1.97995506737262,1.70083212630311,-0.0501589300276398,"Converged",0.99,0.01
879,-1.98289536125433,1.68926474735617,-0.05355562509296,"Converged",0.99,0.01
880,-2.30598066521995,2.49569621985287,-0.0784728786074906,"Converged",0.99,0.01
881,-2.3484621492295,3.23648836806701,-0.09399707166675,"Converged",0.99,0.01
882,-1.90176402251495,1.22100839896242,-0.0549640335234171,"Converged",0.99,0.01
883,-1.70968277647863,2.00982467631373,-0.14934892537148,"Converged",0.99,0.01
884,-1.70361477928185,1.47693136088133,-0.12161755900028,"Converged",0.99,0.01
885,-1.96265127102728,1.98520154720158,-0.118661299945685,"Converged",0.99,0.01
886,-1.63096559378183,0.97493963741016,-0.103129355045266,"Converged",0.99,0.01
887,-2.80729302500827,4.0292379283671,-0.0888490349952367,"Converged",0.99,0.01
888,-1.58961940341337,1.62544838875441,-0.151228709145398,"Converged",0.99,0.01
889,-2.05145806291795,1.96346506747357,-0.0769092478707684,"Converged",0.99,0.01
890,-2.36759506918132,2.95736962093647,-0.109163084144974,"Converged",0.99,0.01
891,-1.90170253676018,1.77024898200832,-0.0974398016688061,"Converged",0.99,0.01
892,-1.38566141509891,0.904069629139319,-0.144505209194276,"Converged",0.99,0.01
893,NA,NA,NA,"B-spline error",0.99,0.01
894,-1.79117647806545,1.69308352522635,-0.131309761413258,"Converged",0.99,0.01
895,-2.44449297598035,2.02258004649028,-0.0349693582366344,"Converged",0.99,0.01
896,-1.7700108811952,1.2312993545889,-0.0729149229633567,"Converged",0.99,0.01
897,-1.7915161973752,1.10545399919132,-0.0684470161287258,"Converged",0.99,0.01
898,-2.31770333177571,2.49692103057102,-0.0420891603570702,"Converged",0.99,0.01
899,-2.57589822400071,2.70434654701322,-0.069107223081482,"Converged",0.99,0.01
900,-1.67178831962077,1.45456473347167,-0.0813474549655844,"Converged",0.99,0.01
901,-1.57717823423019,0.708765845850924,-0.0868064090663769,"Converged",0.99,0.01
902,-2.20025602971928,3.42618296076305,-0.130403043631532,"Converged",0.99,0.01
903,-1.51963919679155,1.43524317339044,-0.125910429694062,"Converged",0.99,0.01
904,-1.60121144160054,0.828227058309907,-0.128404923289783,"Converged",0.99,0.01
905,-2.2286319816126,2.47424037476117,-0.0660184250930061,"Converged",0.99,0.01
906,-1.75342606597118,1.80870470575,-0.09714270750549,"Converged",0.99,0.01
907,-2.056706379454,2.64303478439629,-0.127377251488187,"Converged",0.99,0.01
908,-1.6962438524489,2.36285826609737,-0.162477664841986,"Converged",0.99,0.01
909,-1.80374714652664,2.1295607607721,-0.171187553809841,"Converged",0.99,0.01
910,-1.54708659491405,0.419729662711472,-0.079097180183859,"Converged",0.99,0.01
911,-2.33929890047465,3.37214240141341,-0.0821769674263605,"Converged",0.99,0.01
912,-2.06156257788772,1.83909326229543,-0.0621387888670249,"Converged",0.99,0.01
913,NA,NA,NA,"B-spline error",0.99,0.01
914,NA,NA,NA,"B-spline error",0.99,0.01
915,-1.97940571488008,1.55050333651175,-0.0780841689540556,"Converged",0.99,0.01
916,-2.45003455035482,1.7100534478761,-0.0122752269136777,"Converged",0.99,0.01
917,-1.9426943120348,1.00309838587346,-0.0586181013036096,"Converged",0.99,0.01
918,-2.33472140994872,2.95930417521717,-0.102319560660719,"Converged",0.99,0.01
919,-1.50613110993443,1.06446427947148,-0.147334524539991,"Converged",0.99,0.01
920,-1.67820940457038,1.55135070318363,-0.119255071230847,"Converged",0.99,0.01
921,-2.54875141409851,2.37210471046417,-0.00570842257676706,"Converged",0.99,0.01
922,-1.84449640584215,2.6738410346612,-0.147808961342247,"Converged",0.99,0.01
923,-2.29013170987186,2.42480525270325,-0.0471415283597325,"Converged",0.99,0.01
924,-2.20701063650819,3.06106646841016,-0.135058663635536,"Converged",0.99,0.01
925,-1.99879997673922,2.64343792484931,-0.137259381911239,"Converged",0.99,0.01
926,-2.19058908453618,2.66882931250787,-0.138433246691286,"Converged",0.99,0.01
927,NA,NA,NA,"B-spline error",0.99,0.01
928,-1.5840126568656,0.881586325731798,-0.102355958483936,"Converged",0.99,0.01
929,-1.87906477332172,1.31225815572699,-0.0635479800234887,"Converged",0.99,0.01
930,-1.42081042488768,2.0517884420934,-0.2327884765774,"Converged",0.99,0.01
931,-1.46741942895242,1.12785495988192,-0.131575281333119,"Converged",0.99,0.01
932,-2.49314094977526,2.93395486129512,-0.0581299401200778,"Converged",0.99,0.01
933,NA,NA,NA,"B-spline error",0.99,0.01
934,-2.04066392215998,1.40148281719434,-0.0475642532610444,"Converged",0.99,0.01
935,-1.89797233728591,1.52480531809107,-0.0776827692424495,"Converged",0.99,0.01
936,-2.24249281261594,2.63545003566188,-0.0947962993239262,"Converged",0.99,0.01
937,-2.27151035576449,2.38055759902752,-0.0902388716241126,"Converged",0.99,0.01
938,-1.64130197447545,0.650058867667828,-0.0800383700986339,"Converged",0.99,0.01
939,-1.20077746093873,0.885386492643696,-0.196035508580685,"Converged",0.99,0.01
940,-1.89858653661669,1.10736634598646,-0.0471157782270536,"Converged",0.99,0.01
941,-1.70152315311398,0.465267883953064,-0.0468846246061601,"Converged",0.99,0.01
942,-2.00157794691837,1.9841680856057,-0.0892523542706711,"Converged",0.99,0.01
943,-1.80050197431599,1.29577528967315,-0.148310998232427,"Converged",0.99,0.01
944,-1.61748308940818,1.353166647074,-0.117237436115755,"Converged",0.99,0.01
945,-1.89444735474092,1.84380587333573,-0.116650550154473,"Converged",0.99,0.01
946,-1.4980935026992,0.747757777443141,-0.132292550418119,"Converged",0.99,0.01
947,-1.65058995635345,2.06383627531756,-0.141850375034041,"Converged",0.99,0.01
948,-2.27202049742527,2.87650922490733,-0.116451846805019,"Converged",0.99,0.01
949,-2.55243943892525,2.92016794639295,-0.0536235640793775,"Converged",0.99,0.01
950,-1.72900806207754,1.92775313101824,-0.131644675239497,"Converged",0.99,0.01
951,-1.22481035350061,0.625299630559527,-0.162185091105217,"Converged",0.99,0.01
952,-2.22732928607349,2.42298770161987,-0.0413570799005966,"Converged",0.99,0.01
953,-2.330467293165,2.38583102651954,-0.0562026004190484,"Converged",0.99,0.01
954,-2.53191725220794,2.31558914659093,0.0186954118046241,"Converged",0.99,0.01
955,-1.55946444196767,1.98236923120505,-0.175390163372502,"Converged",0.99,0.01
956,-1.76627442517587,0.358808013766696,-0.039978319511988,"Converged",0.99,0.01
957,-3.05633128755892,4.42002556629498,-0.0379413930283862,"Converged",0.99,0.01
958,-2.4676811954634,2.81416449916387,-0.0766932268952084,"Converged",0.99,0.01
959,-1.78556083310562,1.46809452753796,-0.109662636254658,"Converged",0.99,0.01
960,-1.76537819244579,2.16175314754597,-0.139326786627831,"Converged",0.99,0.01
961,-2.17700046009967,1.14078203449783,0.0117225856922603,"Converged",0.99,0.01
962,-2.20051103719038,1.72887349504196,-0.0226248947763104,"Converged",0.99,0.01
963,-2.08253995227007,2.26590692402927,-0.058414334798134,"Converged",0.99,0.01
964,-1.75357421474423,2.08439869331099,-0.142621728715451,"Converged",0.99,0.01
965,-2.08927672075165,2.05292729958775,-0.117024800508852,"Converged",0.99,0.01
966,-1.43813821424401,0.45020982845887,-0.120543351363215,"Converged",0.99,0.01
967,-2.24047514054358,2.32728979302659,-0.0657057229645312,"Converged",0.99,0.01
968,NA,NA,NA,"B-spline error",0.99,0.01
969,-2.28290930365008,2.80070953381678,-0.073761544926569,"Converged",0.99,0.01
970,-1.6572532057196,1.38387679859076,-0.116464805443595,"Converged",0.99,0.01
971,-2.15980852358998,1.82741936990749,-0.054123233459176,"Converged",0.99,0.01
972,-2.14288126545285,1.97479419239205,-0.0495326890070898,"Converged",0.99,0.01
973,-1.39400418676978,0.330528027685786,-0.0993383907697077,"Converged",0.99,0.01
974,-1.43187660163747,1.58656926843289,-0.196672732595732,"Converged",0.99,0.01
975,-1.6078577064018,1.19574964367415,-0.124878236671273,"Converged",0.99,0.01
976,-1.95175677723399,1.34464263717011,-0.0690706058728438,"Converged",0.99,0.01
977,-2.42109527978119,2.72480489906141,-0.0295032130662778,"Converged",0.99,0.01
978,-2.24896738820043,2.34009807643162,-0.0639216006796015,"Converged",0.99,0.01
979,-1.80591709092026,0.944382998630261,-0.0733297356407893,"Converged",0.99,0.01
980,-2.0239360085311,2.68204241269192,-0.12239954095655,"Converged",0.99,0.01
981,-2.06897453622307,1.67760501906284,-0.0389506805577517,"Converged",0.99,0.01
982,-1.33296571796814,0.474008044687499,-0.136338018932016,"Converged",0.99,0.01
983,-2.08184876913563,1.56483598798259,-0.0399860643398414,"Converged",0.99,0.01
984,-1.90871602481824,2.82208471845853,-0.158532330644905,"Converged",0.99,0.01
985,-1.3482301373714,0.863995697008006,-0.161668655302118,"Converged",0.99,0.01
986,-2.43129819887289,2.67398644995906,-0.0343683214529526,"Converged",0.99,0.01
987,NA,NA,NA,"B-spline error",0.99,0.01
988,-1.6287846721579,0.80430333720775,-0.0747585054441292,"Converged",0.99,0.01
989,-2.42476705804919,3.11098227890561,-0.110450297685195,"Converged",0.99,0.01
990,-1.73267081389342,1.09913583248773,-0.0706529150239273,"Converged",0.99,0.01
991,-1.63166840446498,1.38868451695067,-0.101393024059477,"Converged",0.99,0.01
992,-1.41290956496999,1.41911437999526,-0.143844381257157,"Converged",0.99,0.01
993,-2.1381109045451,2.56611604780382,-0.0872537420129984,"Converged",0.99,0.01
994,-2.27347207949348,2.3956675613116,-0.056198571142863,"Converged",0.99,0.01
995,-2.27104065908849,2.72109585022223,-0.0784882124970797,"Converged",0.99,0.01
996,-2.12472364922755,2.33303522624766,-0.107063865717525,"Converged",0.99,0.01
997,-1.57265791111976,1.51827298278482,-0.150751137900984,"Converged",0.99,0.01
998,-2.31785050283513,3.31419117411295,-0.125295480468334,"Converged",0.99,0.01
999,-2.00007889948993,2.38909180191891,-0.132977798893527,"Converged",0.99,0.01
1000,-2.72517817917461,4.33886688238294,-0.106435621328368,"Converged",0.99,0.01
