"sim","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","tpr","fpr"
340,-4.02107514325611,7.92404509229591,-0.0626026348579702,"Converged",0.5,0.5
341,-3.05370152742938,4.81774214393376,-0.0714194914525916,"Converged",0.5,0.5
342,-2.63307134752097,2.54718628585557,-0.00384807238865884,"Converged",0.5,0.5
343,-1.54088664438133,0.499191853201452,-0.113377979959701,"Converged",0.5,0.5
344,-1.9651407836724,2.48584939858583,-0.116413440061518,"Converged",0.5,0.5
345,-3.4395113145279,5.62779143154881,-0.089722264798496,"Converged",0.5,0.5
346,-2.20857117790458,2.6152778100294,-0.12703632398441,"Converged",0.5,0.5
347,-2.3991709329012,3.07255546761033,-0.0976800948270614,"Converged",0.5,0.5
348,-1.51851128450207,0.344294018244736,-0.0954847085370207,"Converged",0.5,0.5
349,-1.40478766788663,-0.475049910240678,-0.0632959555735875,"Converged",0.5,0.5
350,-2.35261164209587,3.51682856743093,-0.124828721016432,"Converged",0.5,0.5
351,-2.49060666588916,3.40625429803418,-0.104390957434829,"Converged",0.5,0.5
352,-2.41478228205707,3.58402417914859,-0.0931877675993884,"Converged",0.5,0.5
353,-2.09310430022867,2.05673652240024,-0.0788086418402525,"Converged",0.5,0.5
354,-1.37566959724289,-0.533059810386069,-0.0219215714068834,"Converged",0.5,0.5
355,-2.09704275208299,2.66995493304968,-0.160632538984551,"Converged",0.5,0.5
356,-1.33776384537462,0.54737344739287,-0.168042057991046,"Converged",0.5,0.5
357,-2.8631354393984,4.78360488602417,-0.128982355662437,"Converged",0.5,0.5
358,-1.24846957233636,0.142616766679851,-0.109480084963457,"Converged",0.5,0.5
359,-2.14672023286802,1.7893023370737,-0.0387962906361813,"Converged",0.5,0.5
360,-1.40939756842771,-0.941867472007415,-0.010072863535492,"Converged",0.5,0.5
361,-1.97234912196809,1.74403010038958,-0.0722003647878125,"Converged",0.5,0.5
362,-1.40268949930241,0.438254437525083,-0.08925431209271,"Converged",0.5,0.5
363,-2.6162064134479,3.60247395051652,-0.0489662890033251,"Converged",0.5,0.5
364,-2.09633397918269,2.7965752745566,-0.0831626219294792,"Converged",0.5,0.5
365,-2.63475419558243,3.74209369715127,-0.0822193800396223,"Converged",0.5,0.5
366,-2.38846423101725,2.34220141390887,-0.018535266434776,"Converged",0.5,0.5
367,-2.6280400121968,3.99677517755664,-0.130914708929575,"Converged",0.5,0.5
368,-0.981399654776973,-0.112894478240958,-0.143909983182897,"Converged",0.5,0.5
369,-1.6200762609675,0.897377305538838,-0.11296425532597,"Converged",0.5,0.5
370,-1.59529611088741,0.387980872763322,-0.0623693090814118,"Converged",0.5,0.5
371,-1.82475697076183,1.83819883990009,-0.126074126466867,"Converged",0.5,0.5
372,-2.01006806269171,2.60558457903386,-0.111533886359203,"Converged",0.5,0.5
373,-0.485730845229204,-3.04680975548472,-0.091983910644619,"Converged",0.5,0.5
374,-1.44151496632562,0.0970927384048639,-0.112377295849026,"Converged",0.5,0.5
375,-1.56352086343359,0.379490313592645,-0.0682590238481801,"Converged",0.5,0.5
376,-1.4901274722672,1.39515180531025,-0.194271645231207,"Converged",0.5,0.5
377,-1.01304149384416,0.150338498539157,-0.134276371229054,"Converged",0.5,0.5
378,-1.45864587102936,0.139563793525992,-0.0876936561982118,"Converged",0.5,0.5
379,-1.66888337398405,1.9736267191755,-0.128179922042753,"Converged",0.5,0.5
380,-1.74144858593465,0.825697360916326,-0.0951170841765948,"Converged",0.5,0.5
381,-2.51390270890905,3.80254816539546,-0.079531867316321,"Converged",0.5,0.5
382,-1.82069877256977,2.10256560726775,-0.152447647434453,"Converged",0.5,0.5
383,-1.65591485365438,1.32879556977923,-0.121235650120762,"Converged",0.5,0.5
384,-1.9693390537967,2.17690391948265,-0.116457948067422,"Converged",0.5,0.5
385,-0.807903669227922,-1.08570267647856,-0.162179819952744,"Converged",0.5,0.5
386,-1.30444413261288,-0.566378353933137,-0.0742242225959635,"Converged",0.5,0.5
387,-1.76743196053247,0.430088974134859,-0.064873214990395,"Converged",0.5,0.5
388,-0.660836267474338,-1.39809641574252,-0.152503786698372,"Converged",0.5,0.5
389,-1.84091414846553,1.41514415068284,-0.104478882195018,"Converged",0.5,0.5
390,-2.73328800565959,3.81030052530279,-0.0474317884328811,"Converged",0.5,0.5
391,-1.34658459416136,-0.83263245251737,-0.0114050026366213,"Converged",0.5,0.5
392,-0.782434430653909,-1.15351851082072,-0.141372195700213,"Converged",0.5,0.5
393,-1.68542712937011,2.20929431378836,-0.191851302499261,"Converged",0.5,0.5
394,-2.46956252627674,3.14269274181404,-0.0698973609271369,"Converged",0.5,0.5
395,-1.70509983863139,0.592973529777051,-0.0719677038744363,"Converged",0.5,0.5
396,-1.89139136579727,2.05034954231802,-0.107098292337893,"Converged",0.5,0.5
397,-1.88341786461846,1.18344538557676,-0.0705507539195808,"Converged",0.5,0.5
398,-1.95361893809367,1.97142263852039,-0.0783484182414862,"Converged",0.5,0.5
399,-2.70553602416564,3.53314969128117,-0.0330526387815082,"Converged",0.5,0.5
400,-3.87840297231567,7.54888825325456,-0.0548901451641795,"Converged",0.5,0.5
401,-1.0141883479394,-0.742684115342498,-0.136726327656422,"Converged",0.5,0.5
402,-2.49611089321063,2.93158414083266,-0.0684656246881588,"Converged",0.5,0.5
403,-1.34500597361698,0.403452233376989,-0.109712363120825,"Converged",0.5,0.5
404,-3.65323667340107,6.54371778416325,-0.068757826407024,"Converged",0.5,0.5
405,-2.97461621327845,4.00221676555578,-0.0393266779158319,"Converged",0.5,0.5
406,-2.43654487717259,2.80765940689969,-0.0567241679052587,"Converged",0.5,0.5
407,-1.18357252812046,0.0240140451682538,-0.193996281648763,"Converged",0.5,0.5
408,-3.10067598229121,4.69928287787033,-0.0699978363755256,"Converged",0.5,0.5
409,-2.28113745499708,3.54234706800906,-0.114200645573098,"Converged",0.5,0.5
410,-1.19536334090007,-0.338676751579903,-0.101498724231177,"Converged",0.5,0.5
411,-1.82899308714477,1.38030887590833,-0.0618570697479827,"Converged",0.5,0.5
412,-2.17955800067351,2.90515079238324,-0.114416987910079,"Converged",0.5,0.5
413,-0.536875615604638,-1.72334762874054,-0.126468825325558,"Converged",0.5,0.5
414,-3.16528227846695,5.2524810013217,-0.101655864817317,"Converged",0.5,0.5
415,-0.87320707822822,-0.650573315200797,-0.163922454039829,"Converged",0.5,0.5
416,-2.26869761970085,2.73474181801019,-0.105877023111047,"Converged",0.5,0.5
417,-2.44296134014392,3.14443769818125,-0.0770471141170125,"Converged",0.5,0.5
418,-1.89198187383674,1.5642466846242,-0.108050901375678,"Converged",0.5,0.5
419,-1.58533032913953,1.65638239396343,-0.171833848399088,"Converged",0.5,0.5
420,-1.92127180113357,2.32833371306802,-0.163531386027799,"Converged",0.5,0.5
421,-2.77049539561005,4.55611012639022,-0.106809890226553,"Converged",0.5,0.5
422,-1.41145781579325,1.31597200238078,-0.193785047816153,"Converged",0.5,0.5
423,-2.14893147991619,3.00328573714385,-0.100013534874717,"Converged",0.5,0.5
424,-1.11635525457164,-0.112591878217245,-0.135921737495698,"Converged",0.5,0.5
425,-3.07958086637473,5.86637398925915,-0.138188248760488,"Converged",0.5,0.5
426,-1.63670503067338,1.55345732187174,-0.114734451033511,"Converged",0.5,0.5
427,-0.662836989876084,-0.923599646096504,-0.15398352518712,"Converged",0.5,0.5
428,-0.711321155758891,-2.25660453401165,-0.0923155820489725,"Converged",0.5,0.5
429,-1.62057563702281,0.691641940267493,-0.110807487552545,"Converged",0.5,0.5
430,-1.98277479892234,2.44663806966146,-0.10476746873772,"Converged",0.5,0.5
431,-1.54960786183118,1.48966870828299,-0.205079800886001,"Converged",0.5,0.5
432,-2.12843171816401,3.40207473940451,-0.152903506982878,"Converged",0.5,0.5
433,-1.03433423807451,-0.68134463522806,-0.141086923619375,"Converged",0.5,0.5
434,NA,NA,NA,"B-spline error",0.5,0.5
435,-2.47075320905598,4.23715900713262,-0.116558863447477,"Converged",0.5,0.5
436,-1.67421466980757,2.1613257219442,-0.182483334784754,"Converged",0.5,0.5
437,-1.57517235923513,0.888855628880361,-0.0713302302146239,"Converged",0.5,0.5
438,-1.73186913386036,1.74423449743185,-0.139259969152204,"Converged",0.5,0.5
439,-2.65730724656127,3.2480258439448,-0.0354509154933751,"Converged",0.5,0.5
440,-2.04353799891298,3.43002001726112,-0.157352408562207,"Converged",0.5,0.5
441,-1.7686527980195,2.4089960502142,-0.137471725665068,"Converged",0.5,0.5
442,NA,NA,NA,"B-spline error",0.5,0.5
443,-1.55102470546109,0.923970904770991,-0.124200335344582,"Converged",0.5,0.5
444,-1.85085232396081,2.17410221902315,-0.087077476185745,"Converged",0.5,0.5
445,-1.32523527828207,0.0700824322843075,-0.114392772308285,"Converged",0.5,0.5
446,-2.38835869915171,3.2998326966787,-0.0743346773819407,"Converged",0.5,0.5
447,-1.93125924401314,2.29538378306315,-0.120192097998775,"Converged",0.5,0.5
448,-2.47621817300935,3.60741909246727,-0.108284912954969,"Converged",0.5,0.5
449,-1.78886817506162,1.95000083383131,-0.130955526569502,"Converged",0.5,0.5
450,-2.49755834059157,3.98102635429716,-0.167951791874171,"Converged",0.5,0.5
451,-1.74885552986101,1.85999430143382,-0.170567474766123,"Converged",0.5,0.5
452,-1.16188495515502,0.499285518261939,-0.150697730635004,"Converged",0.5,0.5
453,-2.76068500419669,4.34856742904806,-0.0690969332956007,"Converged",0.5,0.5
454,-1.43816374097014,0.626429847923704,-0.119832221173203,"Converged",0.5,0.5
455,-1.95276985147228,-0.339871954330095,0.0191036026365014,"Converged",0.5,0.5
456,-0.908161064493425,-0.878922097777407,-0.121953141299946,"Converged",0.5,0.5
457,-2.36750408556678,3.31389571868205,-0.101166750766294,"Converged",0.5,0.5
458,-2.47051721972914,3.06836316593836,-0.0567286067484923,"Converged",0.5,0.5
459,-1.6539947245072,1.28801951608392,-0.158467811527128,"Converged",0.5,0.5
460,-1.66215558187309,0.577571849093891,-0.0477184539864482,"Converged",0.5,0.5
461,-0.210094678982214,-1.53036521771109,-0.173601389755182,"Converged",0.5,0.5
462,-1.46695881203641,0.295072442403572,-0.0928027075085587,"Converged",0.5,0.5
463,-1.91831099724206,1.7211153770138,-0.073875046215678,"Converged",0.5,0.5
464,-1.60511304259803,2.14247321111673,-0.181090552514281,"Converged",0.5,0.5
465,-2.93660242158425,5.00313824973065,-0.110321980966277,"Converged",0.5,0.5
466,-2.59865617400126,4.18541231435176,-0.0833075893493002,"Converged",0.5,0.5
467,-2.64212616167881,3.64746980441105,-0.0641902596891911,"Converged",0.5,0.5
468,-2.47925333914352,3.18757441985555,-0.10958138784487,"Converged",0.5,0.5
469,-1.54118225313409,0.394466550876541,-0.0741044452641115,"Converged",0.5,0.5
470,-2.4132960533361,4.05502051283555,-0.147960848849495,"Converged",0.5,0.5
471,-2.94330535587828,3.66097281480017,0.00394694956492628,"Converged",0.5,0.5
472,-2.22985288625951,2.42429885022792,-0.06161623423879,"Converged",0.5,0.5
473,-2.97853400231621,4.83799078213107,-0.121234931455589,"Converged",0.5,0.5
474,-1.5370798258821,0.516208832648543,-0.0871879481366929,"Converged",0.5,0.5
475,-1.96820670502999,2.42967107039699,-0.120851151255433,"Converged",0.5,0.5
476,-1.38047875369508,-0.271331033020846,-0.0833242694569574,"Converged",0.5,0.5
477,-2.52207971310897,3.50312455659479,-0.103734243671119,"Converged",0.5,0.5
478,-0.659083998684819,-0.891567105431715,-0.170028648933111,"Converged",0.5,0.5
479,-2.30663021556744,2.31947499712518,-0.0565099140455107,"Converged",0.5,0.5
480,-1.90474122653134,1.48514634328223,-0.0656086323565761,"Converged",0.5,0.5
481,-1.91211181053156,2.29514937202081,-0.150955312649673,"Converged",0.5,0.5
482,-1.76340134919069,1.13708239287206,-0.0960071987110927,"Converged",0.5,0.5
483,-0.975605567147715,-1.00918806391579,-0.124689716892659,"Converged",0.5,0.5
484,-1.52001793293145,0.97822424385909,-0.122107540155923,"Converged",0.5,0.5
485,-1.88689340044778,2.55056935396019,-0.135268829610487,"Converged",0.5,0.5
486,-2.27754433694613,2.17811831858888,-0.0418484947103471,"Converged",0.5,0.5
487,-2.62509059349785,3.12850101956669,-0.0358009445619134,"Converged",0.5,0.5
488,-1.05447873541505,-0.925586944400206,-0.0969364835712067,"Converged",0.5,0.5
489,-2.68925004755804,3.45026573988065,-0.0300750418551498,"Converged",0.5,0.5
490,-1.9495422206867,0.800083545967563,-0.0729939327404311,"Converged",0.5,0.5
491,-2.27657561665051,2.82691801065447,-0.0732995326699117,"Converged",0.5,0.5
492,-1.48861924461875,1.84636808780912,-0.212323384131102,"Converged",0.5,0.5
493,-2.59395645789551,3.39403021241777,-0.0887035865941801,"Converged",0.5,0.5
494,-1.60883455656954,1.42130454540622,-0.138297003516447,"Converged",0.5,0.5
495,-1.72542638341221,0.197144426583854,-0.0537737164643598,"Converged",0.5,0.5
496,-2.99400987143748,4.80531830623295,-0.113952800930226,"Converged",0.5,0.5
497,-3.76767428619466,7.40903727747394,-0.075984564802755,"Converged",0.5,0.5
498,-1.6653660561531,1.74149964031802,-0.179581417249978,"Converged",0.5,0.5
499,-2.78763630782997,3.87726208940182,-0.0548730010314173,"Converged",0.5,0.5
500,-2.00302682682366,3.40785021110611,-0.203287633765058,"Converged",0.5,0.5
501,-2.32806426155304,3.56106790856191,-0.149260095041834,"Converged",0.5,0.5
502,-1.37039285002066,0.937090010915216,-0.159688517792408,"Converged",0.5,0.5
503,-2.10449054287015,2.28572269258521,-0.0859303921429768,"Converged",0.5,0.5
504,-1.70411627252763,1.38741612990985,-0.122263255801969,"Converged",0.5,0.5
505,-1.76519741440707,1.1850168281643,-0.0965860781234045,"Converged",0.5,0.5
506,-1.43522464091472,0.889276344450719,-0.130377414312508,"Converged",0.5,0.5
507,-2.20825577213774,1.97721708669389,-0.0351414238328984,"Converged",0.5,0.5
508,-2.05502478456665,2.18885290183006,-0.101224568509043,"Converged",0.5,0.5
509,-1.08621269159368,0.00562212959509252,-0.126192336745497,"Converged",0.5,0.5
510,-1.78797831205799,0.72389571938321,-0.0557192746094737,"Converged",0.5,0.5
511,-1.59656208091709,0.139813604666378,-0.0467612267844855,"Converged",0.5,0.5
512,-0.610240712668233,-2.61075728583493,-0.0774473633100123,"Converged",0.5,0.5
513,-1.51893640568851,0.598567036135578,-0.12061489758562,"Converged",0.5,0.5
514,-2.32525714159761,2.38573322320849,-0.0774061051567873,"Converged",0.5,0.5
515,-2.25091233718781,2.6945868909234,-0.0597110153338479,"Converged",0.5,0.5
516,-3.07808610002953,5.82415545852506,-0.0980248928986147,"Converged",0.5,0.5
517,-1.81568371334401,1.21325137295816,-0.0580695961646224,"Converged",0.5,0.5
518,-2.39045834055902,2.83944763375509,-0.0562414016542952,"Converged",0.5,0.5
519,-2.10360397023982,2.76578658599102,-0.138898044589055,"Converged",0.5,0.5
520,-1.93053378061205,1.51457490367334,-0.099716733998007,"Converged",0.5,0.5
521,-1.90660372682819,1.8272978178489,-0.0911801966549704,"Converged",0.5,0.5
522,-1.27671955857722,0.452164859502488,-0.133927596804758,"Converged",0.5,0.5
523,-1.95401424029832,3.02552966178331,-0.173263694512168,"Converged",0.5,0.5
524,-0.94720179028606,-1.34990532744719,-0.0836170986100761,"Converged",0.5,0.5
525,-3.87570899952568,6.43450534353239,0.0171675676869523,"Converged",0.5,0.5
526,-1.65792910614218,0.707594393320524,-0.0971338860401948,"Converged",0.5,0.5
527,-0.935558233102852,-0.866365463463746,-0.100774678232849,"Converged",0.5,0.5
528,-2.58251166088549,4.12865341223672,-0.121228095529822,"Converged",0.5,0.5
529,-1.95896481012686,2.30293133002049,-0.135107434727802,"Converged",0.5,0.5
530,-1.48395854415791,-0.0820793516112373,-0.0734862144645862,"Converged",0.5,0.5
531,-1.79016595324984,1.41391622571349,-0.0953177644143768,"Converged",0.5,0.5
532,-0.735806468906161,-1.55748033866595,-0.104650809590282,"Converged",0.5,0.5
533,-2.328733951943,2.81567074626776,-0.0708644479775556,"Converged",0.5,0.5
534,-2.30939691778517,4.02342057692944,-0.119253641995298,"Converged",0.5,0.5
535,-2.78180852904123,3.43878250489416,-0.00262674395300955,"Converged",0.5,0.5
536,-1.15727440166136,-1.22684689348673,-0.0436523085902217,"Converged",0.5,0.5
537,-0.396566780132415,-1.42266508595597,-0.185504156838475,"Converged",0.5,0.5
538,-0.57122156856378,-3.20205981676681,-0.067859801188109,"Converged",0.5,0.5
539,-2.11941911089773,2.7407688380418,-0.13200152051901,"Converged",0.5,0.5
540,NA,NA,NA,"B-spline error",0.5,0.5
541,-2.5291692945466,3.37536776714227,-0.0566015844311806,"Converged",0.5,0.5
542,-1.14798496641982,-0.339549698831586,-0.145044636178447,"Converged",0.5,0.5
543,-1.72788753364742,0.0685760974453927,-0.0353341855676831,"Converged",0.5,0.5
544,-1.03481368685803,-0.737623860701511,-0.114962307049845,"Converged",0.5,0.5
545,-2.49693412066866,4.17563861537656,-0.104590716835945,"Converged",0.5,0.5
546,-2.89877760057757,4.09071315193253,-0.0386412943357021,"Converged",0.5,0.5
547,-1.89413058998021,1.18807507532945,-0.0334957146293723,"Converged",0.5,0.5
548,-2.8664358350949,4.15854635357674,-0.0558878024420866,"Converged",0.5,0.5
549,-1.49656580721541,0.360579893739956,-0.0547040418586281,"Converged",0.5,0.5
550,-2.44218973083456,3.48957194475828,-0.127555530308782,"Converged",0.5,0.5
551,-1.84674744035192,1.44621898209893,-0.134788058856274,"Converged",0.5,0.5
552,-1.35942035253772,0.632862575451311,-0.127974933999899,"Converged",0.5,0.5
553,-1.5812769624199,1.01874388791867,-0.157098556367383,"Converged",0.5,0.5
554,NA,NA,NA,"B-spline error",0.5,0.5
555,-2.41862950153861,3.79450681640127,-0.119701865129406,"Converged",0.5,0.5
556,-2.75658211068098,3.5799785892884,-0.0406254633924075,"Converged",0.5,0.5
557,-2.85126089718384,3.33115586000573,-0.0263344223106253,"Converged",0.5,0.5
558,-2.86981004636734,4.79153470118678,-0.0861161789491997,"Converged",0.5,0.5
559,-1.94838793826938,1.07522463150574,-0.0486294331527671,"Converged",0.5,0.5
560,-2.61664463806391,3.67338519678137,-0.0607158056652605,"Converged",0.5,0.5
561,-1.55483897512659,0.885983262843546,-0.106330372882022,"Converged",0.5,0.5
562,-2.03619850990167,2.90018158708601,-0.105081164649797,"Converged",0.5,0.5
563,-2.20413240399704,3.03857973908586,-0.0802388786853464,"Converged",0.5,0.5
564,-1.352181683279,0.00427189737295932,-0.0849272583379171,"Converged",0.5,0.5
565,-2.06945016735864,2.87861056766714,-0.134854239808158,"Converged",0.5,0.5
566,-2.63884541878042,3.20545167863915,-0.0222891423962643,"Converged",0.5,0.5
567,-2.65811050798241,3.59858425306539,-0.0575399913185363,"Converged",0.5,0.5
568,-1.67888041643864,1.56511278293374,-0.118423513448619,"Converged",0.5,0.5
569,-3.3165798692319,6.42692594292858,-0.078530936512524,"Converged",0.5,0.5
570,-2.49844511564274,3.76567369691704,-0.10648133983106,"Converged",0.5,0.5
571,-2.88593722747881,5.0707711119497,-0.0918039638351243,"Converged",0.5,0.5
572,-1.89490881230674,1.21565528280812,-0.0419348305183362,"Converged",0.5,0.5
573,-2.08203261147727,2.02481733124597,-0.0760105316975471,"Converged",0.5,0.5
574,-3.27441957004962,5.8302460980585,-0.0851834174101508,"Converged",0.5,0.5
575,-3.14486782676087,4.49361087752955,-0.017164346264309,"Converged",0.5,0.5
576,-1.95137135481406,0.95348981371265,-0.057903124817044,"Converged",0.5,0.5
577,-2.10860575728915,2.3122053561378,-0.080837048134708,"Converged",0.5,0.5
578,-2.16839534782873,3.00576369923252,-0.130985245198612,"Converged",0.5,0.5
579,-1.89692317104843,1.7746099429776,-0.115444355352293,"Converged",0.5,0.5
580,-2.28627968607205,1.53246742566768,-0.00789640330109595,"Converged",0.5,0.5
581,-2.1070199239451,2.54613329067926,-0.0736587467232141,"Converged",0.5,0.5
582,-1.48571497083712,0.437379431757526,-0.0784039083588721,"Converged",0.5,0.5
583,-1.6773790473717,1.38275858467658,-0.099754838023162,"Converged",0.5,0.5
584,-2.42621729197933,3.66488523825067,-0.0996471286092715,"Converged",0.5,0.5
585,-3.61057993304243,7.08316562735151,-0.065805168364104,"Converged",0.5,0.5
586,-2.33574497224035,2.69298408351539,-0.107371434539833,"Converged",0.5,0.5
587,-0.896924444311082,-0.604614868620443,-0.179687566213344,"Converged",0.5,0.5
588,-2.05796265153488,2.52308313659213,-0.11747134137511,"Converged",0.5,0.5
589,NA,NA,NA,"MAX_ITER reached",0.5,0.5
590,-2.40268020546187,2.4546362184195,-0.020240130721563,"Converged",0.5,0.5
591,-2.0105616453814,3.10036761673687,-0.145730313462038,"Converged",0.5,0.5
592,-1.78911024088459,0.243093895010374,-0.0403114434545709,"Converged",0.5,0.5
593,-1.99596243954356,1.84405809678871,-0.060675559034272,"Converged",0.5,0.5
594,-1.96491432484362,3.30864808466601,-0.176938236793538,"Converged",0.5,0.5
595,-2.03994163267559,1.09658697688554,-0.0761228799042863,"Converged",0.5,0.5
596,-2.26111544308239,2.99542279003124,-0.0804143875973465,"Converged",0.5,0.5
597,-3.1253890787743,5.5088562658494,-0.0729205419902671,"Converged",0.5,0.5
598,-2.27921883472073,2.10324755749313,-0.026741211917793,"Converged",0.5,0.5
599,-1.92439925654074,0.929054941650504,-0.0407608624614898,"Converged",0.5,0.5
600,-0.61539862467416,-1.15313654495567,-0.150965784191151,"Converged",0.5,0.5
601,-1.86132956788311,0.789849004117422,-0.0770939429665508,"Converged",0.5,0.5
602,-2.0247267765621,1.77110418861852,-0.0725818443875631,"Converged",0.5,0.5
603,-1.49570142735075,1.35930953775454,-0.156496302359172,"Converged",0.5,0.5
604,-3.28408710578183,7.40267415445968,-0.174919522638926,"Converged",0.5,0.5
605,-1.43278655302814,0.918843167222485,-0.109964276328999,"Converged",0.5,0.5
606,-1.85766310679687,0.96646840766844,-0.045117522203964,"Converged",0.5,0.5
607,-1.52259652949359,0.710000621386773,-0.106424680965664,"Converged",0.5,0.5
608,-2.21481227845782,2.14481997911025,-0.0554144847900641,"Converged",0.5,0.5
609,-1.17631893736139,-0.272313293365971,-0.126788714252352,"Converged",0.5,0.5
610,-0.976535866842476,-1.9951930156952,-0.0150332506230629,"Converged",0.5,0.5
611,-1.74717582693136,0.803416492286467,-0.0540603517074851,"Converged",0.5,0.5
612,-0.950357225978521,-0.814765571329926,-0.14105276265255,"Converged",0.5,0.5
613,-1.21243872782769,0.018372274736868,-0.111163399100534,"Converged",0.5,0.5
614,-2.16409473686157,2.63371340551461,-0.0864218952479782,"Converged",0.5,0.5
615,-2.380722470845,3.11546822428474,-0.0949037461883376,"Converged",0.5,0.5
616,-2.88383366744556,4.17875464678624,-0.0659949554157537,"Converged",0.5,0.5
617,-2.44206395449867,3.03903608191655,-0.0572473654085652,"Converged",0.5,0.5
618,-0.299565050998854,-3.19421979165771,-0.0843811647637708,"Converged",0.5,0.5
619,NA,NA,NA,"B-spline error",0.5,0.5
620,-2.38099726862029,2.84647065388823,-0.0592544156648827,"Converged",0.5,0.5
621,-2.07397436654824,2.49011996429025,-0.108036351587353,"Converged",0.5,0.5
622,-2.35447275441356,2.92116195881856,-0.0519608547748228,"Converged",0.5,0.5
623,-2.51394413849598,2.86014231880169,-0.0867504058250779,"Converged",0.5,0.5
624,-1.9255657093052,1.17759922665805,-0.0282034869965722,"Converged",0.5,0.5
625,-1.82685997626301,0.716211273331897,-0.0499318070644654,"Converged",0.5,0.5
626,-2.05509079061672,1.60063771180668,-0.0334831879969479,"Converged",0.5,0.5
627,-3.25485544315131,6.16234546378089,-0.101684045535098,"Converged",0.5,0.5
628,-3.77819671025973,7.49412639604024,-0.0802699531167983,"Converged",0.5,0.5
629,-1.88099610647431,1.15883077219287,-0.0440008435163396,"Converged",0.5,0.5
630,-2.32767606356786,2.77302811326963,-0.106194438785171,"Converged",0.5,0.5
631,-1.92636133341886,2.38291644297873,-0.105856897584928,"Converged",0.5,0.5
632,-2.14379205923414,2.97891609925427,-0.11923143199389,"Converged",0.5,0.5
633,-1.62781882331936,1.36271275268598,-0.156386860768463,"Converged",0.5,0.5
634,NA,NA,NA,"B-spline error",0.5,0.5
635,-2.8321428359445,5.29130471263659,-0.136446355919842,"Converged",0.5,0.5
636,-0.819989391202842,-3.28675042950643,-0.0124443825413226,"Converged",0.5,0.5
637,-2.6014065811149,3.40283296245845,-0.0390308644086381,"Converged",0.5,0.5
638,-2.90964410604867,4.61463612591197,-0.0721269889605302,"Converged",0.5,0.5
639,-1.36542355336754,-0.431659054145852,-0.0668854420607647,"Converged",0.5,0.5
640,-1.49281563720484,1.51393670653594,-0.174265043926217,"Converged",0.5,0.5
641,-3.19389598313072,5.22573052586875,-0.0115910085728597,"Converged",0.5,0.5
642,-1.68632847428328,0.503457137844124,-0.0705718150997855,"Converged",0.5,0.5
643,-2.30355228888421,1.89155031791753,-0.0408602866965416,"Converged",0.5,0.5
644,-1.93940967127218,1.43121778799586,-0.0580224531853849,"Converged",0.5,0.5
645,-1.73240186959976,1.37194803454012,-0.0605818502075428,"Converged",0.5,0.5
646,-2.30845144297112,3.18270054981384,-0.103264640429383,"Converged",0.5,0.5
647,-0.382057569494203,-1.6931585120367,-0.19079378600745,"Converged",0.5,0.5
648,-1.58111457915261,-0.635699587242603,-0.035337927246637,"Converged",0.5,0.5
649,-1.38396163100719,0.21994855724437,-0.0930880104002134,"Converged",0.5,0.5
650,-0.983715054372577,0.0113744091742881,-0.178218419950162,"Converged",0.5,0.5
651,-1.1431547189003,-1.21350246569985,-0.0654636440663078,"Converged",0.5,0.5
652,-1.86075248948354,1.77501844369185,-0.136365473512288,"Converged",0.5,0.5
653,NA,NA,NA,"B-spline error",0.5,0.5
654,-0.889101441920129,-1.04983140051139,-0.111986898869115,"Converged",0.5,0.5
655,-2.8030368077959,4.45794671136145,-0.0560594300748587,"Converged",0.5,0.5
656,-2.53392657916578,3.32077929214598,-0.105542155112874,"Converged",0.5,0.5
657,-1.46732854209757,-0.23340909773761,-0.0280977024789154,"Converged",0.5,0.5
658,-1.619858058122,2.1869868050212,-0.187107141731894,"Converged",0.5,0.5
659,-1.88562347367153,1.55046005154104,-0.094277897592785,"Converged",0.5,0.5
660,-2.30484135159338,1.33385852403368,0.00282854342598757,"Converged",0.5,0.5
661,-2.64090894504898,4.03689070528105,-0.0721075693884357,"Converged",0.5,0.5
662,-2.89484522002465,4.10700973977847,0.00536485195131969,"Converged",0.5,0.5
663,-1.36287781962507,-0.738756732753099,-0.0469145799988961,"Converged",0.5,0.5
664,-2.69829162238733,4.26322944338984,-0.0633168551286366,"Converged",0.5,0.5
665,-1.95355578057126,0.90184098843957,-0.0331731387387474,"Converged",0.5,0.5
666,-1.41655965795603,0.642751067792764,-0.108162183770446,"Converged",0.5,0.5
667,-2.94034881467823,4.11135945185573,-0.0355008323956288,"Converged",0.5,0.5
668,-1.98802755256506,0.769947122853673,-0.0371279424321098,"Converged",0.5,0.5
669,-2.4030711706463,3.50015447471695,-0.0963319430006264,"Converged",0.5,0.5
670,-1.41720125192063,-0.950291678858344,-0.0176418451377646,"Converged",0.5,0.5
671,-2.53893875835544,4.00353333460699,-0.111924099612125,"Converged",0.5,0.5
672,-2.1480885152412,2.42013376225106,-0.105571312952625,"Converged",0.5,0.5
673,-1.7261250747633,1.82659854373916,-0.173071948893648,"Converged",0.5,0.5
674,-1.28022874528235,0.0249172375419748,-0.0877664762079394,"Converged",0.5,0.5
675,-2.29923021762709,2.75559071458075,-0.114665944685209,"Converged",0.5,0.5
676,-2.29725612162978,2.67175380917976,-0.0841704442874548,"Converged",0.5,0.5
677,-1.89730159492422,1.45484202186329,-0.0916461095210384,"Converged",0.5,0.5
