"sim","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","tpr","fpr"
336,-1.47073663517362,0.173431899244344,-0.0739306966521135,"Converged",0.8,0.2
337,-2.14454963860575,3.10905087303762,-0.113924622096006,"Converged",0.8,0.2
338,-2.39216146374027,3.96334970694471,-0.136238155888126,"Converged",0.8,0.2
339,-2.10474284406236,1.74769591972798,-0.0619633011070212,"Converged",0.8,0.2
340,-1.89631871491688,2.21765378034736,-0.0974527193279923,"Converged",0.8,0.2
341,-1.53393890045334,0.0857155293152673,-0.0811401460104018,"Converged",0.8,0.2
342,-2.33083350505756,2.96481479087492,-0.128585571147539,"Converged",0.8,0.2
343,-1.68162432252398,0.601137588829294,-0.0687851012182894,"Converged",0.8,0.2
344,-2.58977787764808,5.04515803154199,-0.121579392470962,"Converged",0.8,0.2
345,-1.31863852457657,0.781171272448576,-0.154089684530068,"Converged",0.8,0.2
346,-1.38599818053514,0.381915412424874,-0.113910493949201,"Converged",0.8,0.2
347,-1.58762172246761,1.00918266678768,-0.107814405903972,"Converged",0.8,0.2
348,-2.77099050468554,3.99538098213586,-0.0964234134550526,"Converged",0.8,0.2
349,-2.37230864827963,2.48160239357509,-0.0267841456161971,"Converged",0.8,0.2
350,-1.95092035526481,1.51132150020297,-0.0854067909040627,"Converged",0.8,0.2
351,-1.49019512135773,1.98042770869454,-0.188127755101806,"Converged",0.8,0.2
352,-2.0886601807116,2.38783861824555,-0.109024363533173,"Converged",0.8,0.2
353,-2.68065910877539,4.60098754758356,-0.145219243730576,"Converged",0.8,0.2
354,-2.80385934317818,4.94779209945555,-0.15706276170211,"Converged",0.8,0.2
355,-2.33461476588748,2.33608099113138,-0.030674166805806,"Converged",0.8,0.2
356,-2.20892061155161,3.57641818549888,-0.151140181390458,"Converged",0.8,0.2
357,-1.6102734095899,-0.0752244511515703,-0.060069254432896,"Converged",0.8,0.2
358,-2.53463461159845,2.89718024534746,-0.0632256560865115,"Converged",0.8,0.2
359,-2.35384809553533,2.83420346683059,-0.0726123140533436,"Converged",0.8,0.2
360,-1.36872460827156,0.375379383796757,-0.138311833441429,"Converged",0.8,0.2
361,-1.93032717270833,2.19367013809347,-0.134513524860339,"Converged",0.8,0.2
362,-2.01467768748744,2.72337107883056,-0.122238376701468,"Converged",0.8,0.2
363,-2.00437934119109,1.608443190046,-0.074857203887913,"Converged",0.8,0.2
364,-1.05439686069465,-0.749038916045426,-0.0999269197425844,"Converged",0.8,0.2
365,-1.83113582103775,1.78118848685531,-0.0770708624539066,"Converged",0.8,0.2
366,-2.77401818369024,4.04816991268986,-0.0601449351521392,"Converged",0.8,0.2
367,-1.59783645152977,0.902231404403437,-0.108162324274962,"Converged",0.8,0.2
368,-2.32657177249031,2.25380158699127,-0.0495719275985569,"Converged",0.8,0.2
369,-1.51385721878261,1.69368142780299,-0.16397740204867,"Converged",0.8,0.2
370,-1.97865740255946,1.85071901576592,-0.0681501861799934,"Converged",0.8,0.2
371,-2.19134691432328,3.04097513067153,-0.161726570431693,"Converged",0.8,0.2
372,-1.78124162007631,1.84145039528116,-0.115733723539129,"Converged",0.8,0.2
373,-1.60282869952827,1.53785426946125,-0.157934517640483,"Converged",0.8,0.2
374,-1.88442794927113,2.0988792097186,-0.117999277570126,"Converged",0.8,0.2
375,-1.97394257772313,2.59204870661844,-0.153674871307323,"Converged",0.8,0.2
376,-1.18438164530565,-0.181384544625466,-0.122280497868601,"Converged",0.8,0.2
377,-1.94914510846704,1.81816137028461,-0.0888914866519609,"Converged",0.8,0.2
378,-3.28725196767441,5.81628935762707,-0.0692076645172232,"Converged",0.8,0.2
379,-2.36481831829966,2.491168606891,-0.0321175144564209,"Converged",0.8,0.2
380,-1.81783746014028,0.858565890070728,-0.0579708754171749,"Converged",0.8,0.2
381,-2.06606259494301,2.63150702561639,-0.127139642231204,"Converged",0.8,0.2
382,-3.38963359251582,5.78476590436746,-0.0889453582369523,"Converged",0.8,0.2
383,-2.27444528253407,3.54582917456784,-0.135699397346488,"Converged",0.8,0.2
384,-1.65057849685789,1.13014435568281,-0.115089073272728,"Converged",0.8,0.2
385,-2.21198754130414,2.27483755103955,-0.0729496367197444,"Converged",0.8,0.2
386,-1.99119369436865,2.56345651716024,-0.150312836316134,"Converged",0.8,0.2
387,-1.21779360936414,0.131769349386014,-0.149115698030454,"Converged",0.8,0.2
388,-1.62131720965197,2.31341245283526,-0.232678826499836,"Converged",0.8,0.2
389,-1.47667699866965,0.504506151974002,-0.135960107136172,"Converged",0.8,0.2
390,-1.47036576779436,0.174150267383184,-0.0774280727752883,"Converged",0.8,0.2
391,-2.35683387064623,3.48661538581323,-0.129418860531953,"Converged",0.8,0.2
392,-1.9058726378744,1.90696572476255,-0.11299642848102,"Converged",0.8,0.2
393,-1.45723990592628,0.38490976923377,-0.0950860962624469,"Converged",0.8,0.2
394,-2.43179213206576,3.39093006865312,-0.0809412844375088,"Converged",0.8,0.2
395,-1.90588644024661,1.40482500549231,-0.0879097365766712,"Converged",0.8,0.2
396,-2.32758700575707,3.6229094274076,-0.153891711359592,"Converged",0.8,0.2
397,-1.52325905364929,1.40475118225661,-0.162428439036103,"Converged",0.8,0.2
398,-1.36309818838016,-0.358902302296943,-0.0473002780271387,"Converged",0.8,0.2
399,-1.47673280174759,0.866887011154353,-0.11419305589852,"Converged",0.8,0.2
400,-2.04518681312444,1.8462668561314,-0.0586702799050756,"Converged",0.8,0.2
401,-1.31177652732145,-0.368932073323764,-0.069412583424115,"Converged",0.8,0.2
402,-1.9918479640824,2.32109638796361,-0.0890736617364927,"Converged",0.8,0.2
403,-2.36642068166827,2.05387849642937,-0.0414691399777897,"Converged",0.8,0.2
404,-2.88269302477731,3.85700286966931,-0.0331930415853444,"Converged",0.8,0.2
405,-1.95526072314296,3.43686483795532,-0.18807681952952,"Converged",0.8,0.2
406,-2.57876291719574,3.76157478586698,-0.11271885034931,"Converged",0.8,0.2
407,-1.51314538922534,0.779220290733884,-0.118011308545681,"Converged",0.8,0.2
408,-2.22166433860611,2.64080253123215,-0.128322978889591,"Converged",0.8,0.2
409,-2.60016996443772,3.0112630066176,-0.0593443985094526,"Converged",0.8,0.2
410,-1.75824060949667,1.53040618759613,-0.0825196039863393,"Converged",0.8,0.2
411,-2.12806664457366,4.21511286690475,-0.233233422518516,"Converged",0.8,0.2
412,-1.5388417586479,0.941126542774008,-0.1165859539399,"Converged",0.8,0.2
413,-2.09005073606181,3.97036740932069,-0.244002192182078,"Converged",0.8,0.2
414,-2.37126128726858,3.15502391079985,-0.0534733437285975,"Converged",0.8,0.2
415,-2.0650075640597,1.66586900053768,-0.0758346521014336,"Converged",0.8,0.2
416,-1.55715448246393,1.12023866312336,-0.119444729303736,"Converged",0.8,0.2
417,-2.16016844037624,2.82916744603315,-0.0999373734208253,"Converged",0.8,0.2
418,-1.30550877152233,0.751064385879769,-0.141973345533268,"Converged",0.8,0.2
419,-0.378821857604582,-2.64029729990636,-0.121815303711688,"Converged",0.8,0.2
420,-1.92034292698844,2.85897553837165,-0.168458809347464,"Converged",0.8,0.2
421,-1.05452119540106,-0.942058610719059,-0.0946755799175259,"Converged",0.8,0.2
422,-2.59791625712137,3.49757174405866,-0.128289560965547,"Converged",0.8,0.2
423,-1.28817799630073,0.320832458181054,-0.138817901496696,"Converged",0.8,0.2
424,-2.07212330367769,1.65331827622085,-0.0664371661818548,"Converged",0.8,0.2
425,-1.0265559042252,-0.858208827744533,-0.102023726913043,"Converged",0.8,0.2
426,-1.78497054815979,2.2317908505896,-0.16044813098213,"Converged",0.8,0.2
427,-2.00857544528957,2.27417383054629,-0.121419244649672,"Converged",0.8,0.2
428,-2.68743347947965,4.36623520795239,-0.141750309415719,"Converged",0.8,0.2
429,-2.68253896806141,3.55036783302961,-0.0464944679200516,"Converged",0.8,0.2
430,-1.3045690411563,0.431934065958314,-0.152604909272816,"Converged",0.8,0.2
431,-2.35522871708188,3.2105103075707,-0.124070543578387,"Converged",0.8,0.2
432,-1.92912100804655,1.35652382452514,-0.0852916304972118,"Converged",0.8,0.2
433,-2.29928770069145,3.44060080868536,-0.138945568177618,"Converged",0.8,0.2
434,-1.53301404352594,0.458783213139135,-0.109478144424068,"Converged",0.8,0.2
435,-1.18376585528565,-0.187086012543237,-0.150088990326811,"Converged",0.8,0.2
436,-2.57994267437494,2.69731859617489,0.00152610746958007,"Converged",0.8,0.2
437,-1.31068979540134,0.639331809257228,-0.155443795733185,"Converged",0.8,0.2
438,-2.20502014166166,3.17092909217453,-0.0869529809113932,"Converged",0.8,0.2
439,-1.05772239618408,-0.0098020500853384,-0.178678822292924,"Converged",0.8,0.2
440,-1.73656976557219,0.381027366411802,-0.0628698418725056,"Converged",0.8,0.2
441,-1.92268935272875,1.76627448553434,-0.0992614908402885,"Converged",0.8,0.2
442,-1.14631908097129,-0.455973777231157,-0.111086155300147,"Converged",0.8,0.2
443,-1.59583416461542,0.88563784992112,-0.107602521863196,"Converged",0.8,0.2
444,-2.06840157504399,1.51161895405148,-0.0449059036406721,"Converged",0.8,0.2
445,-2.83974644433812,4.97011430147916,-0.122693009763126,"Converged",0.8,0.2
446,-0.97771438516498,-1.01722734713581,-0.125847185099356,"Converged",0.8,0.2
447,-1.44044271044253,-0.267327494700704,-0.074015030684537,"Converged",0.8,0.2
448,-1.58594542883549,1.90089598589057,-0.184320971619291,"Converged",0.8,0.2
449,-1.79817828270758,1.10186017435808,-0.0778074812570106,"Converged",0.8,0.2
450,-1.4186417564108,0.668323051336538,-0.114598188046808,"Converged",0.8,0.2
451,-1.83588771339184,1.44281047068739,-0.157436170488098,"Converged",0.8,0.2
452,-2.14656682173492,2.90052318983448,-0.0902478079122445,"Converged",0.8,0.2
453,-1.84858881511438,0.63890807052592,-0.0275407786944331,"Converged",0.8,0.2
454,-1.51565323243712,0.654573786648722,-0.140304582016234,"Converged",0.8,0.2
455,-1.36657790582275,1.09281598087266,-0.183378306385754,"Converged",0.8,0.2
456,-1.63641737915228,1.05001657736793,-0.139673939235641,"Converged",0.8,0.2
457,-1.70672693118361,1.08131567147264,-0.0764163611152823,"Converged",0.8,0.2
458,-3.17098475986261,4.25519763782045,-0.025843205114908,"Converged",0.8,0.2
459,-2.87793522160935,5.68183055380286,-0.154562430223118,"Converged",0.8,0.2
460,-1.57377777322405,1.81302487385466,-0.179328488747821,"Converged",0.8,0.2
461,-1.67948077221371,0.739121791903471,-0.095396106747185,"Converged",0.8,0.2
462,-0.803402200386794,-1.06611684869703,-0.130891447857827,"Converged",0.8,0.2
463,-2.31150572107216,2.07092754997503,-0.0481830760957574,"Converged",0.8,0.2
464,-2.25923224406699,2.65925568071037,-0.103955381154934,"Converged",0.8,0.2
465,-1.78119458652219,0.533130061170684,-0.0331946872789288,"Converged",0.8,0.2
466,-2.59125002135665,5.16535206408378,-0.181451952243616,"Converged",0.8,0.2
467,-1.98803700335796,3.22230892030611,-0.143334763939423,"Converged",0.8,0.2
468,-1.99406402905801,3.12719935124712,-0.15908833461333,"Converged",0.8,0.2
469,-0.87133617467635,-1.05577621131022,-0.106689440640581,"Converged",0.8,0.2
470,-1.46052161226336,1.00663822517163,-0.176778615121375,"Converged",0.8,0.2
471,-2.19324723012382,2.49950773764649,-0.0763517186646558,"Converged",0.8,0.2
472,-2.18341844578432,2.68967199479969,-0.148108643807016,"Converged",0.8,0.2
473,-1.71417879290338,0.644795947106369,-0.0664547883711144,"Converged",0.8,0.2
474,-2.85158926739112,4.71923049759947,-0.0572408621427087,"Converged",0.8,0.2
475,-1.20226455067407,-0.248033733262054,-0.106084173647375,"Converged",0.8,0.2
476,-2.27565340042561,3.22559492215571,-0.143056886344815,"Converged",0.8,0.2
477,-1.39526708052819,0.306693431327232,-0.0640565291383849,"Converged",0.8,0.2
478,-3.32405486590676,4.48761328738921,0.029123724707331,"Converged",0.8,0.2
479,-2.07589558830732,2.34121648026104,-0.12704744310869,"Converged",0.8,0.2
480,-1.33824398091219,-0.246599699173284,-0.104627463072077,"Converged",0.8,0.2
481,-2.43910483940898,3.69962501136978,-0.124514734591431,"Converged",0.8,0.2
482,-2.74323517443373,3.63629302402057,-0.0629360485344665,"Converged",0.8,0.2
483,-2.2271644053362,2.17890503058175,-0.0935550129427055,"Converged",0.8,0.2
484,-2.01057009284676,1.3601194077083,-0.0596808468296501,"Converged",0.8,0.2
485,-3.15704400104989,6.42698157478524,-0.135045222687847,"Converged",0.8,0.2
486,-1.78953690058434,0.732891205496577,-0.0627545158784633,"Converged",0.8,0.2
487,-1.65879910044271,1.0594256808253,-0.0785748539310704,"Converged",0.8,0.2
488,-1.63955183635699,0.702687035521091,-0.0870567671143658,"Converged",0.8,0.2
489,-1.95059659043495,2.07315609919982,-0.0973884510303584,"Converged",0.8,0.2
490,-1.76688566848107,1.39295996107364,-0.0926255823524707,"Converged",0.8,0.2
491,-1.79276290062982,2.28886251552646,-0.214073671305305,"Converged",0.8,0.2
492,-2.15776812805829,1.2509161404566,-0.0362612192804162,"Converged",0.8,0.2
493,-1.14821973623565,0.345762279254787,-0.178263145140609,"Converged",0.8,0.2
494,-3.25367144712578,5.88335704701353,-0.119851526059904,"Converged",0.8,0.2
495,-1.96289504523247,1.16853543579033,-0.0434011705152179,"Converged",0.8,0.2
496,-2.27735487931923,3.97734046617769,-0.194476974532745,"Converged",0.8,0.2
497,-2.64096920607276,4.01202870092518,-0.0886620637895408,"Converged",0.8,0.2
498,-1.04937422984936,-0.374612299282675,-0.142170591183794,"Converged",0.8,0.2
499,-1.4585017738905,-0.531038605761301,-0.0622847729772702,"Converged",0.8,0.2
500,-1.98158362008525,1.09904432775189,-0.0422653114981402,"Converged",0.8,0.2
501,-1.69922370262534,1.37092545367478,-0.113275463187559,"Converged",0.8,0.2
502,-1.95835247456961,1.62141566595287,-0.0786545706480161,"Converged",0.8,0.2
503,-2.62175646489627,3.87903506162356,-0.0774041917087549,"Converged",0.8,0.2
504,-2.7734465882273,3.86673474566922,-0.0521088747195606,"Converged",0.8,0.2
505,-1.2511173327929,0.311393093096117,-0.14529531819803,"Converged",0.8,0.2
506,-2.69028443573584,4.3770810720307,-0.112205317358754,"Converged",0.8,0.2
507,-2.76067562844547,4.55499008792808,-0.121752501862793,"Converged",0.8,0.2
508,-1.72357086361054,1.50499541030201,-0.0728205318802005,"Converged",0.8,0.2
509,-1.27272230599904,0.507627522718615,-0.121882050046922,"Converged",0.8,0.2
510,-2.0009845107342,2.66847909777535,-0.142898184812206,"Converged",0.8,0.2
511,-2.54020504981199,3.1957746443171,-0.0949144661310754,"Converged",0.8,0.2
512,-2.66951277877169,4.91469658192585,-0.124051528534529,"Converged",0.8,0.2
513,-1.71215942307537,0.496418819830322,-0.0761230528959088,"Converged",0.8,0.2
514,-0.476735312713849,-1.63948827804433,-0.166439240869158,"Converged",0.8,0.2
515,-2.05246002366623,3.64667237322939,-0.210501315215459,"Converged",0.8,0.2
516,-2.41168554710676,2.61482515857285,-0.0679165694577663,"Converged",0.8,0.2
517,-2.41998715344017,3.45934260733522,-0.0988811295255635,"Converged",0.8,0.2
518,-1.26353053133161,1.21690060880528,-0.223051991161233,"Converged",0.8,0.2
519,-2.93454396253706,5.0473890092682,-0.104314890595255,"Converged",0.8,0.2
520,-1.58715292108343,1.29746179361384,-0.13751645823135,"Converged",0.8,0.2
521,-1.85759577918118,1.80567844157363,-0.120038048991924,"Converged",0.8,0.2
522,-1.88209808968506,1.91999682455787,-0.137606221761257,"Converged",0.8,0.2
523,-2.24795781919705,2.98809521304499,-0.125888166178689,"Converged",0.8,0.2
524,-1.77463573450571,2.73736326987935,-0.187863353592399,"Converged",0.8,0.2
525,-2.43959722910473,3.26311242773397,-0.113741769155235,"Converged",0.8,0.2
526,-1.5427493546611,0.947854227168944,-0.103696266328755,"Converged",0.8,0.2
527,-1.69819701244832,0.922212765853963,-0.111605638066279,"Converged",0.8,0.2
528,-2.08439315947878,2.87331230664122,-0.126548015262159,"Converged",0.8,0.2
529,-2.234268497197,3.70771798538214,-0.172972457897199,"Converged",0.8,0.2
530,-3.4396716897323,6.05294000590067,-0.0756691157349493,"Converged",0.8,0.2
531,-1.84731738326487,2.38322214115931,-0.14270358380709,"Converged",0.8,0.2
532,-1.73756507774925,1.99420764456852,-0.145091837787862,"Converged",0.8,0.2
533,-3.4108493820857,6.46883830385454,-0.101622491125528,"Converged",0.8,0.2
534,-1.37650674235578,0.732569727248523,-0.146639670403162,"Converged",0.8,0.2
535,-1.5512093647122,1.02021945639401,-0.102066126152376,"Converged",0.8,0.2
536,-3.61098426836839,8.36786690806395,-0.153125505667341,"Converged",0.8,0.2
537,-1.99519040392199,2.50758991417168,-0.122907517035598,"Converged",0.8,0.2
538,-1.19363707071637,-0.0422806408700861,-0.102721486168192,"Converged",0.8,0.2
539,-1.05305858812675,-0.877573313335764,-0.124064398564906,"Converged",0.8,0.2
540,-2.41636448009131,2.69842701311372,-0.0422526841963419,"Converged",0.8,0.2
541,-2.38283189755505,3.63564972573105,-0.13268162487651,"Converged",0.8,0.2
542,-1.64238517811796,1.19349238344342,-0.121850612047493,"Converged",0.8,0.2
543,-2.39242781741981,4.38525144712888,-0.161394604589159,"Converged",0.8,0.2
544,-1.45125969472667,1.21332417346004,-0.156635334921747,"Converged",0.8,0.2
545,-1.95050310066782,2.27735728591199,-0.0984904395577662,"Converged",0.8,0.2
546,-2.72355113569108,2.66146140570195,-0.00577753867100622,"Converged",0.8,0.2
547,-3.02412167788862,4.91540353062167,-0.0314629144629585,"Converged",0.8,0.2
548,-2.20895876404744,3.04510229037632,-0.11119313046173,"Converged",0.8,0.2
549,-2.22426174847867,3.87417245089076,-0.152061574230394,"Converged",0.8,0.2
550,-1.85686072685213,1.28926820979088,-0.0614249198040989,"Converged",0.8,0.2
551,-2.89990485373122,5.06996360312503,-0.106733613557203,"Converged",0.8,0.2
552,-3.23192015047494,4.33561598237894,-0.0339512924663375,"Converged",0.8,0.2
553,-2.47803786141608,2.73534691204622,-0.0438055129478267,"Converged",0.8,0.2
554,-2.74752551736424,4.74001990914195,-0.080761607744497,"Converged",0.8,0.2
555,-2.89949749842323,4.8723247486306,-0.0904565956921837,"Converged",0.8,0.2
556,-1.66122036351156,1.22341370687512,-0.121520458583707,"Converged",0.8,0.2
557,-1.79314665894834,2.20366123113031,-0.137407152931923,"Converged",0.8,0.2
558,-1.49038140032279,1.10933691072192,-0.119684463634887,"Converged",0.8,0.2
559,-2.58172578869756,3.28639667762725,-0.0709759856922408,"Converged",0.8,0.2
560,-2.01288070084866,2.71752597430147,-0.146615415352336,"Converged",0.8,0.2
561,-1.48209738491117,0.811356675862996,-0.122939641157312,"Converged",0.8,0.2
562,-1.89482399555711,2.82890241807069,-0.140211563834273,"Converged",0.8,0.2
563,-1.8185411195366,2.95879454251215,-0.199746113999369,"Converged",0.8,0.2
564,-0.956015339619657,-0.827528999451363,-0.121312121782116,"Converged",0.8,0.2
565,-1.66354986845789,1.21098918597716,-0.0895610969254035,"Converged",0.8,0.2
566,-2.17226564588366,1.89903521645609,-0.0511023412415911,"Converged",0.8,0.2
567,-2.62021806082589,4.29758308913523,-0.112885450315276,"Converged",0.8,0.2
568,-2.57372759762455,3.54558641375692,-0.0592625357086173,"Converged",0.8,0.2
569,-2.04337238070679,3.20972026953668,-0.146491671752902,"Converged",0.8,0.2
570,-2.35954309027165,3.36218030473247,-0.0907529582772215,"Converged",0.8,0.2
571,-2.4483592433075,3.60155167143362,-0.102361059023545,"Converged",0.8,0.2
572,-2.27756400707735,3.4264510297419,-0.157685027322824,"Converged",0.8,0.2
573,-2.43713193336545,3.25826816127491,-0.0711170796358281,"Converged",0.8,0.2
574,-2.17481646272754,2.85553097255477,-0.111520754368853,"Converged",0.8,0.2
575,-2.73797906580693,4.93089020546379,-0.12318913647123,"Converged",0.8,0.2
576,-2.27013599816889,3.83928087088645,-0.132119782855848,"Converged",0.8,0.2
577,-2.69606299713062,3.96724673207688,-0.122404911466165,"Converged",0.8,0.2
578,-1.95983094620337,1.33390554532722,-0.0408030409287139,"Converged",0.8,0.2
579,-2.06245937684243,0.997052216594549,0.00659280749704182,"Converged",0.8,0.2
580,-1.68614829296768,1.88929343686765,-0.166368683807054,"Converged",0.8,0.2
581,-2.30157515340511,2.71515030701616,-0.051514480543132,"Converged",0.8,0.2
582,-1.81672630938285,1.01851313697272,-0.0638637982779299,"Converged",0.8,0.2
583,-1.59481463471788,1.41360291187775,-0.15942881368277,"Converged",0.8,0.2
584,-1.85962504513171,1.8743308766858,-0.139350411644298,"Converged",0.8,0.2
585,-1.34075853634403,1.46341909491295,-0.210976624397616,"Converged",0.8,0.2
586,-2.33816578436116,3.96068028524408,-0.161740016227023,"Converged",0.8,0.2
587,-1.81986576745177,2.53521881861271,-0.17084973378933,"Converged",0.8,0.2
588,-1.97011225854215,0.757207542173387,-0.0273408184803864,"Converged",0.8,0.2
589,-0.975751545576376,-0.863833492382372,-0.104942513776723,"Converged",0.8,0.2
590,-2.4752656761414,3.82171141078586,-0.115111454038659,"Converged",0.8,0.2
591,-2.08232192557174,2.04566019429854,-0.0867258803567231,"Converged",0.8,0.2
592,-1.41890094782031,0.345718725375075,-0.0908932233590987,"Converged",0.8,0.2
593,-2.4723698542851,2.31490188768781,-0.041678842802514,"Converged",0.8,0.2
594,-2.18520873419376,3.48260976841224,-0.157638422425657,"Converged",0.8,0.2
595,-1.48420714146823,1.30338466390792,-0.162261697991898,"Converged",0.8,0.2
596,-1.63659453299494,1.82584690059082,-0.171005265740424,"Converged",0.8,0.2
597,-1.75529643492778,1.37380257050638,-0.144687039886075,"Converged",0.8,0.2
598,-1.90997050724429,1.7128552077332,-0.0866450564933828,"Converged",0.8,0.2
599,-1.28076995048922,1.28900477374943,-0.200453093377704,"Converged",0.8,0.2
600,-1.92825224091989,2.22365961315673,-0.148969898135908,"Converged",0.8,0.2
601,-1.49021976559539,0.961178738739995,-0.153223478559201,"Converged",0.8,0.2
602,-2.13536000315992,2.38353752586684,-0.0909482358868159,"Converged",0.8,0.2
603,-2.26604853922696,2.43922161270937,-0.089654894843261,"Converged",0.8,0.2
604,-2.27678364069606,3.39437484771906,-0.104311206550964,"Converged",0.8,0.2
605,-1.45782125082546,0.263234340615829,-0.100873348953382,"Converged",0.8,0.2
606,-1.62521129044811,-0.177568749970746,-0.0394138581695978,"Converged",0.8,0.2
607,-2.063724713977,1.76508531765216,-0.0630638357291224,"Converged",0.8,0.2
608,NA,NA,NA,"MAX_ITER reached",0.8,0.2
609,-3.04719425164126,4.69859369869694,-0.0542608425075861,"Converged",0.8,0.2
610,0.278008711057867,-4.05409456835336,-0.140372233883438,"Converged",0.8,0.2
611,-2.64844758573589,3.60028559743545,-0.0861933174003857,"Converged",0.8,0.2
612,-1.99576807610605,2.97905110472766,-0.155879037973895,"Converged",0.8,0.2
613,-2.66287639818111,4.78740838115774,-0.160712821100716,"Converged",0.8,0.2
614,-1.97132693406716,1.75286534163408,-0.0843250588885844,"Converged",0.8,0.2
615,-2.06773200629733,2.39419585626247,-0.103512451824572,"Converged",0.8,0.2
616,-2.54281685660021,2.07474057159827,-0.0306014922175294,"Converged",0.8,0.2
617,-2.8935513678263,4.3503785498096,-0.0837280030174845,"Converged",0.8,0.2
618,-2.04909780749196,2.63116034990468,-0.141754929104967,"Converged",0.8,0.2
619,-2.20471164354103,2.99213827126176,-0.115222864290591,"Converged",0.8,0.2
620,-2.53016736613331,3.7487518527524,-0.0650522061298189,"Converged",0.8,0.2
621,-1.77806976739009,2.22829305747369,-0.130389294274639,"Converged",0.8,0.2
622,-1.26656701672379,-0.797299200826005,-0.0881939062666281,"Converged",0.8,0.2
623,-0.465449799977729,-1.13128948925987,-0.21330845881577,"Converged",0.8,0.2
624,-0.783316760701666,-1.72151469289203,-0.136196236394879,"Converged",0.8,0.2
625,NA,NA,NA,"B-spline error",0.8,0.2
626,-1.39458864818496,0.498658553398398,-0.11730227810299,"Converged",0.8,0.2
627,-2.82954154825938,3.26411222563885,-0.0423797558293959,"Converged",0.8,0.2
628,-1.72881698758043,1.22768898806643,-0.118909283433247,"Converged",0.8,0.2
629,-1.33318097062034,0.553629668314321,-0.150341241609777,"Converged",0.8,0.2
630,-1.7959488117371,1.01029948850334,-0.111454175231096,"Converged",0.8,0.2
631,-2.10867653882022,1.76897003072846,-0.0235976572289319,"Converged",0.8,0.2
632,-2.66606404223298,4.40225965887049,-0.120913662646236,"Converged",0.8,0.2
633,-2.26004935564808,2.34055741045555,-0.068380978127913,"Converged",0.8,0.2
634,-2.14448235239415,3.11491712316418,-0.140016396637435,"Converged",0.8,0.2
635,-1.83671591745019,2.24473984296833,-0.158014427254745,"Converged",0.8,0.2
636,-1.55166491591493,0.562961352755612,-0.0743141859854493,"Converged",0.8,0.2
637,-1.88525686465654,3.48956914267661,-0.212855408013556,"Converged",0.8,0.2
638,-2.59904404244998,5.34340754351128,-0.202350070572163,"Converged",0.8,0.2
639,-1.89855428155366,1.61885010504189,-0.0718998065101593,"Converged",0.8,0.2
640,-0.852294828949979,-0.336379309558562,-0.188593573449416,"Converged",0.8,0.2
641,-1.95185792868073,1.84287376332416,-0.0814595890768384,"Converged",0.8,0.2
642,-1.94450646587544,1.56079926573768,-0.086197225546453,"Converged",0.8,0.2
643,-1.25773559671966,0.542724666317746,-0.162456780267604,"Converged",0.8,0.2
644,-1.78388202428175,1.13730675111256,-0.0563733728290537,"Converged",0.8,0.2
645,-1.62540807103992,0.644991672837709,-0.10195669317258,"Converged",0.8,0.2
646,-1.15707862749877,-0.339060610520592,-0.0896386927996402,"Converged",0.8,0.2
647,-1.79264211130111,1.82957361595877,-0.104279502254567,"Converged",0.8,0.2
648,-1.94663791054922,1.21116402424259,-0.0335419558876107,"Converged",0.8,0.2
649,-2.13857334004282,3.03713371585147,-0.107811298380808,"Converged",0.8,0.2
650,-1.96368203824815,2.33006722170739,-0.143564958289918,"Converged",0.8,0.2
651,-2.26073209825229,2.22877293227484,-0.060485070642433,"Converged",0.8,0.2
652,-1.43674607518806,-0.0889162960909396,-0.0924838692051896,"Converged",0.8,0.2
653,-1.61948513206888,1.38915089682651,-0.144719198833177,"Converged",0.8,0.2
654,-1.61082079399703,1.74499693229758,-0.168193210473429,"Converged",0.8,0.2
655,-2.04149904320297,2.77265954037497,-0.131327169005951,"Converged",0.8,0.2
656,-1.3874763301013,0.695939490187889,-0.13051935758877,"Converged",0.8,0.2
657,-3.45088950022981,6.46458421389369,-0.115449555334981,"Converged",0.8,0.2
658,-1.98941819432286,2.03399833488649,-0.123895190070356,"Converged",0.8,0.2
659,-1.40274159978069,0.504403479775092,-0.147148191937868,"Converged",0.8,0.2
660,-1.54356286131415,0.782329235407929,-0.12966799256466,"Converged",0.8,0.2
661,-2.12538124700742,2.83613408466902,-0.116485706001222,"Converged",0.8,0.2
662,-1.04165357176,-1.03889651019586,-0.0736787281850532,"Converged",0.8,0.2
663,-2.32565317051859,2.4187495312922,-0.0580054404482299,"Converged",0.8,0.2
664,-2.84143670161936,3.27853462240924,-0.0304540588860411,"Converged",0.8,0.2
665,-2.15136121301315,1.71770171924732,-0.0377615847974198,"Converged",0.8,0.2
666,-2.7599035961634,4.51419682606856,-0.166086398180453,"Converged",0.8,0.2
667,-1.91764606804412,1.24500400239607,-0.0518434320903689,"Converged",0.8,0.2
668,-3.01445541640465,5.29947884517974,-0.0861941498956934,"Converged",0.8,0.2
669,-1.63161629640624,0.86475077693536,-0.0944248091139396,"Converged",0.8,0.2
670,-2.23356425354421,3.41428205999812,-0.130711112871245,"Converged",0.8,0.2
671,-1.71876645445704,1.21200449658905,-0.0645221169390098,"Converged",0.8,0.2
672,-3.65412046728615,6.14333214242073,-0.0402586907329047,"Converged",0.8,0.2
