"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","tpr","fpr"
677,-1.55273635622854,0.498975160718624,-0.0941433095476754,"Converged",0.99,0.01
678,-2.26974926049076,3.10116523369876,-0.0939266485636884,"Converged",0.99,0.01
679,-1.32878511893382,-0.0906174983084137,-0.104626893370797,"Converged",0.99,0.01
680,-2.19405731853816,2.58965187206608,-0.116235442238302,"Converged",0.99,0.01
681,-1.95634518902942,1.60095958509916,-0.0526518820428733,"Converged",0.99,0.01
682,-1.37970280325809,0.450343413290184,-0.0934606452737767,"Converged",0.99,0.01
683,-1.72772278286734,1.49730946702886,-0.123243396689575,"Converged",0.99,0.01
684,-2.40466223672706,2.33468480236867,-0.0420290001662518,"Converged",0.99,0.01
685,-1.66690934212366,2.39910203800873,-0.196757556192819,"Converged",0.99,0.01
686,-1.20213974650531,0.525662317540992,-0.169322106067613,"Converged",0.99,0.01
687,-1.53368912032706,0.296911602818496,-0.0928970234635639,"Converged",0.99,0.01
688,-2.13653075322644,2.49657990289079,-0.103926404708896,"Converged",0.99,0.01
689,-1.56260627745272,1.00408150659931,-0.115548720717568,"Converged",0.99,0.01
690,-1.63924186150557,0.431605375929891,-0.0468233762540057,"Converged",0.99,0.01
691,-1.75014556209812,1.81539248034715,-0.145691947609038,"Converged",0.99,0.01
692,-1.63570375094019,0.92758527028226,-0.0790328925179327,"Converged",0.99,0.01
693,-1.7503573217105,1.29659047412978,-0.111624377286803,"Converged",0.99,0.01
694,-1.93416870024028,2.0146475948349,-0.0974357613683983,"Converged",0.99,0.01
695,-2.08567891209291,1.85898717253686,-0.0765763239861952,"Converged",0.99,0.01
696,NA,NA,NA,"B-spline error",0.99,0.01
697,-2.49420793782225,2.36626045865811,-0.0208624292344974,"Converged",0.99,0.01
698,-2.30733577885429,2.24270868903467,-0.0209246696509423,"Converged",0.99,0.01
699,NA,NA,NA,"B-spline error",0.99,0.01
700,-2.38169082286727,4.49369703206176,-0.192041239172689,"Converged",0.99,0.01
701,-2.60373677863564,3.31455898301615,-0.0734129420164575,"Converged",0.99,0.01
702,-1.71289055833755,0.165869547922121,-0.0651881669890043,"Converged",0.99,0.01
703,-2.34850597076362,2.04880564227883,-0.0614787444375682,"Converged",0.99,0.01
704,-1.36415573961247,1.0251383716151,-0.137343371867149,"Converged",0.99,0.01
705,-1.86013266646062,1.47616931538677,-0.0879626564213258,"Converged",0.99,0.01
706,-2.19709577304163,2.46565610574422,-0.0694175701532933,"Converged",0.99,0.01
707,-2.30607837572864,2.86805417721666,-0.085445276231573,"Converged",0.99,0.01
708,-1.7733719741787,2.28350195315705,-0.136387018991339,"Converged",0.99,0.01
709,-2.5043025919481,2.91840904413304,-0.0639961657775104,"Converged",0.99,0.01
710,-2.28899508971677,2.44239540217607,-0.0686730434991727,"Converged",0.99,0.01
711,-1.87361466110866,2.26064594208319,-0.118819622063502,"Converged",0.99,0.01
712,-1.89632023069307,2.64737674580346,-0.116014822213718,"Converged",0.99,0.01
713,-2.27111500452624,3.40847943210775,-0.0751957587668031,"Converged",0.99,0.01
714,-1.05934315615743,-0.481149491613155,-0.108547273011977,"Converged",0.99,0.01
715,-1.65711634709888,1.30848573770173,-0.12512997611158,"Converged",0.99,0.01
716,-2.34460450249909,2.37332849669499,-0.0400838444262259,"Converged",0.99,0.01
717,-2.50418125612014,2.49683155550023,-0.0526410798628099,"Converged",0.99,0.01
718,-1.73198119948088,0.255638067867273,-0.0835887120495073,"Converged",0.99,0.01
719,-1.91413486612972,1.6574732916889,-0.0953372809661818,"Converged",0.99,0.01
720,-1.875917866602,0.956592191542384,-0.0509024474880761,"Converged",0.99,0.01
721,-2.69304111589277,4.62941165140378,-0.140349708762771,"Converged",0.99,0.01
722,-2.11935662960621,2.44470329963673,-0.0911491841435735,"Converged",0.99,0.01
723,-2.1901372478838,2.93748787453492,-0.107037078483343,"Converged",0.99,0.01
724,-1.50061606078789,1.05027499872039,-0.160669459262831,"Converged",0.99,0.01
725,-1.39718164349991,0.783994336969514,-0.119654895633075,"Converged",0.99,0.01
726,-1.80287353864259,2.35501278226542,-0.149389554580548,"Converged",0.99,0.01
727,-1.93546829192306,2.57669393379595,-0.142040822268481,"Converged",0.99,0.01
728,-2.49746258691587,3.27082294303582,-0.0794756111582748,"Converged",0.99,0.01
729,-1.80355332493134,1.83009052012543,-0.137148719974491,"Converged",0.99,0.01
730,-2.13595253045475,3.07678724403842,-0.173729843235117,"Converged",0.99,0.01
731,-1.47536673993194,1.16672896147244,-0.145133246184296,"Converged",0.99,0.01
732,-2.03667719081376,1.97672648331439,-0.121207571947378,"Converged",0.99,0.01
733,NA,NA,NA,"B-spline error",0.99,0.01
734,-1.89465630397257,2.37451305166806,-0.146011702708034,"Converged",0.99,0.01
735,-1.80839628594261,1.19553389342486,-0.0819635294917401,"Converged",0.99,0.01
736,-2.33853708332733,2.32363055795509,-0.05496150162199,"Converged",0.99,0.01
737,-2.31946218468612,3.15562562371601,-0.135139405617334,"Converged",0.99,0.01
738,-0.879117747685603,0.520116928787827,-0.241038489967667,"Converged",0.99,0.01
739,-2.41887504112825,2.52716565319001,-0.0281035821448668,"Converged",0.99,0.01
740,-1.50716282169799,1.02222678167156,-0.161681956683285,"Converged",0.99,0.01
741,-2.56593489651014,2.01541746867629,-0.0114471063273485,"Converged",0.99,0.01
742,-1.83955979697228,1.43620406269073,-0.0765046995542302,"Converged",0.99,0.01
743,-1.88748058307311,2.85094883057546,-0.187368335564645,"Converged",0.99,0.01
744,-1.80396233269105,1.83790140863378,-0.117790982163446,"Converged",0.99,0.01
745,-2.73472768713243,3.91641366039239,-0.0970845186280048,"Converged",0.99,0.01
746,-1.857365301814,1.35594526007993,-0.0763391262605369,"Converged",0.99,0.01
747,-1.81812397413631,1.42806739917807,-0.0691807120870024,"Converged",0.99,0.01
748,-1.65306891811919,1.22543488916399,-0.105548258474316,"Converged",0.99,0.01
749,-2.17598637028186,3.19866109589623,-0.121665538806925,"Converged",0.99,0.01
750,-2.00296497211832,1.72804010151963,-0.0929389243814838,"Converged",0.99,0.01
751,-1.49557504222469,0.865295790792033,-0.114142185425313,"Converged",0.99,0.01
752,-1.32619636608079,0.232905459892249,-0.0961679443061313,"Converged",0.99,0.01
753,-2.23898447249358,1.58778154629226,-0.0537152539344036,"Converged",0.99,0.01
754,-2.10861141085704,2.26735431240136,-0.137349359043268,"Converged",0.99,0.01
755,-1.63212217612412,2.37625951940888,-0.170472119376456,"Converged",0.99,0.01
756,-1.952749764851,2.7087798728438,-0.157275070074148,"Converged",0.99,0.01
757,-2.07766985305948,1.78468428978647,-0.069252492480548,"Converged",0.99,0.01
758,-2.55178732742611,4.00762936754177,-0.126608465269254,"Converged",0.99,0.01
759,-1.70577307403136,0.321038479236518,-0.00506677257080415,"Converged",0.99,0.01
760,-2.0731644247229,2.3751074031476,-0.102552150223861,"Converged",0.99,0.01
761,-1.97751477214347,2.74563049476752,-0.126396999207788,"Converged",0.99,0.01
762,-1.04327009179461,-0.316787241404459,-0.167224238125968,"Converged",0.99,0.01
763,-2.5442841832879,3.44077516700238,-0.126042265819155,"Converged",0.99,0.01
764,-2.05960043468947,2.79421265727509,-0.111495111683976,"Converged",0.99,0.01
765,-2.52767484108017,3.5165388814712,-0.0899173493186005,"Converged",0.99,0.01
766,-1.75066716936131,1.80271756224134,-0.13534181850038,"Converged",0.99,0.01
767,-1.89058820407373,1.66366592504925,-0.0908894251138142,"Converged",0.99,0.01
768,-2.03857580037577,1.96399392669817,-0.0708660075662099,"Converged",0.99,0.01
769,-2.18965753103101,2.48701026736079,-0.0936799703508001,"Converged",0.99,0.01
770,-1.23455415798491,0.405842752351864,-0.161931747583553,"Converged",0.99,0.01
771,-1.75741824585327,1.80882439532288,-0.141633676495292,"Converged",0.99,0.01
772,-2.10805610521996,1.8537663724078,-0.0585901227531425,"Converged",0.99,0.01
773,NA,NA,NA,"B-spline error",0.99,0.01
774,-1.87244822914164,1.94655194472915,-0.155622902445073,"Converged",0.99,0.01
775,-1.78372633926897,1.71396600217944,-0.138295749381269,"Converged",0.99,0.01
776,-2.39880936985934,3.67719738980157,-0.134040905350271,"Converged",0.99,0.01
777,-2.2418687191265,2.90907540971264,-0.136356469546391,"Converged",0.99,0.01
778,-2.18010129059583,2.15469573470332,-0.0910022321387359,"Converged",0.99,0.01
779,-1.76609730975746,1.52687194257114,-0.104420257795435,"Converged",0.99,0.01
780,-1.76700746538186,1.14881604898302,-0.059735446089821,"Converged",0.99,0.01
781,-1.9207725914504,2.17100361793955,-0.115147402043225,"Converged",0.99,0.01
782,-1.04263304766724,-0.090767392820847,-0.134963259922888,"Converged",0.99,0.01
783,-2.48591424149901,3.176189292497,-0.127255163700208,"Converged",0.99,0.01
784,-2.24559911418365,2.10874170659631,-0.0793398807808962,"Converged",0.99,0.01
785,-1.68071853543161,1.87905969061577,-0.161613061643728,"Converged",0.99,0.01
786,-1.22162771381458,1.22559020163721,-0.175120843680449,"Converged",0.99,0.01
787,-2.22401128001115,2.28537812858584,-0.06270449178839,"Converged",0.99,0.01
788,-2.02688629060791,1.50329770501413,-0.0549152073675845,"Converged",0.99,0.01
789,-1.84167928727581,1.24192795769449,-0.0491712081344732,"Converged",0.99,0.01
790,-2.43196136292474,2.64967684455471,-0.0547818220360424,"Converged",0.99,0.01
791,NA,NA,NA,"B-spline error",0.99,0.01
792,-1.68751451390403,0.968306240320958,-0.0792227418788889,"Converged",0.99,0.01
793,-2.88240653565913,3.6459715403897,-0.0620084364796231,"Converged",0.99,0.01
794,-2.13682271917839,2.05028510297956,-0.0487352032843727,"Converged",0.99,0.01
795,-1.88080637757095,1.29963042812377,-0.0922178903258434,"Converged",0.99,0.01
796,-1.45940870781755,0.478673278845744,-0.0937608630079632,"Converged",0.99,0.01
797,-1.98932139028989,2.12393085539785,-0.149624671641113,"Converged",0.99,0.01
798,-2.06459940499444,2.91941784096859,-0.104932685834321,"Converged",0.99,0.01
799,-1.35759803246565,0.370072183152878,-0.10290502654227,"Converged",0.99,0.01
800,-2.37966255445134,2.5490987198745,-0.0600985727551674,"Converged",0.99,0.01
801,NA,NA,NA,"B-spline error",0.99,0.01
802,-1.6801312795712,1.31377316786406,-0.0987406281011628,"Converged",0.99,0.01
803,-1.68976491150396,1.70076367272227,-0.136862203307859,"Converged",0.99,0.01
804,-2.21587947601738,2.72090842538139,-0.0681013752446662,"Converged",0.99,0.01
805,-2.32723484835207,2.8624145947383,-0.096663814928288,"Converged",0.99,0.01
806,-2.45175425289921,3.15036925548934,-0.0558785862324919,"Converged",0.99,0.01
807,-1.67961292716453,0.581666545392555,-0.0394508466660978,"Converged",0.99,0.01
808,-2.3866865333103,2.16488024196487,-0.0335844551478317,"Converged",0.99,0.01
809,-1.59534582229559,0.682216741763282,-0.120684527085225,"Converged",0.99,0.01
810,-1.97265279818645,1.7002827669958,-0.101586895056367,"Converged",0.99,0.01
811,-2.1077994343357,2.2596989727322,-0.0732559579737894,"Converged",0.99,0.01
812,-2.20585671360684,2.41374754125174,-0.0729869028368117,"Converged",0.99,0.01
813,-1.88905687685263,1.46582060731739,-0.0720666837971623,"Converged",0.99,0.01
814,-2.15864585896347,2.66087963915034,-0.0836903794219711,"Converged",0.99,0.01
815,-2.23439401719483,2.5765391686112,-0.124373377781144,"Converged",0.99,0.01
816,-3.76094497061112,7.37847248483633,-0.11947278392815,"Converged",0.99,0.01
817,-2.67436897302333,2.48439150205058,0.0124845650680209,"Converged",0.99,0.01
818,-2.20062674545709,2.23852296994285,-0.0722698108766292,"Converged",0.99,0.01
819,-1.99956692415648,2.51568000716663,-0.107147453248789,"Converged",0.99,0.01
820,-2.20850132051533,2.9612691032603,-0.107067249796336,"Converged",0.99,0.01
821,NA,NA,NA,"B-spline error",0.99,0.01
822,-1.80721463658171,1.64596000775356,-0.114669037351411,"Converged",0.99,0.01
823,-1.82796180188674,1.90259846729127,-0.133415864350978,"Converged",0.99,0.01
824,-1.7296965487429,2.58380891949117,-0.159022306837572,"Converged",0.99,0.01
825,-2.13393379975088,1.89622836341889,-0.0618641620865075,"Converged",0.99,0.01
826,-2.64645589616621,4.2712178577739,-0.169627938374892,"Converged",0.99,0.01
827,-1.94416244130835,1.23951925614768,-0.0629545676509685,"Converged",0.99,0.01
828,-2.28468371077737,3.37285917140032,-0.157196978106361,"Converged",0.99,0.01
829,-2.07184601321737,1.95796409154831,-0.0898598368437063,"Converged",0.99,0.01
830,-2.06355436242379,2.56498443265741,-0.129485821137671,"Converged",0.99,0.01
831,-1.85462424315258,1.60186530010293,-0.0972173167257279,"Converged",0.99,0.01
832,-2.03691804159197,1.48315130287403,-0.0738977860999252,"Converged",0.99,0.01
833,-1.73498101132274,0.939065862888317,-0.103945736585975,"Converged",0.99,0.01
834,-1.32140952311499,-0.272272559327636,-0.0781904513328168,"Converged",0.99,0.01
835,-1.7671351755527,1.18774939730401,-0.0975503419667111,"Converged",0.99,0.01
836,-2.0649900562444,1.6407685933277,-0.0813608425369759,"Converged",0.99,0.01
837,-1.47470906239065,1.09606998300843,-0.134236084217231,"Converged",0.99,0.01
838,-1.55318628290571,0.534651050163704,-0.108984919244556,"Converged",0.99,0.01
839,-1.84611892111926,2.14874817020809,-0.12222436905142,"Converged",0.99,0.01
840,-2.19348366707959,1.57653372904577,-0.0427758356028867,"Converged",0.99,0.01
841,-2.03009754188232,2.42199107835721,-0.123478101533274,"Converged",0.99,0.01
842,-2.00420479980492,1.7560094952616,-0.0875849457350541,"Converged",0.99,0.01
843,-2.46725679862237,3.1054448881533,-0.101143568156885,"Converged",0.99,0.01
844,-2.10103806237861,3.38110174153654,-0.193506993124034,"Converged",0.99,0.01
845,-1.571204566584,1.79354608101841,-0.183677794398777,"Converged",0.99,0.01
846,-1.98073241900634,1.83476239172377,-0.0904066991695517,"Converged",0.99,0.01
847,-2.28563819425181,2.87545581783001,-0.0774732324131467,"Converged",0.99,0.01
848,-1.56188550973316,1.00029956048106,-0.109453259424285,"Converged",0.99,0.01
849,-1.78692997814605,1.40842888332631,-0.0842523159297191,"Converged",0.99,0.01
850,-1.54139214212738,0.968370452666629,-0.137000944590763,"Converged",0.99,0.01
851,-2.79319686482447,4.48362139659527,-0.0542971600335498,"Converged",0.99,0.01
852,-2.05745026241893,2.37109557825487,-0.12601642318653,"Converged",0.99,0.01
853,-2.18866873279464,1.9429153670208,-0.080170151563416,"Converged",0.99,0.01
854,-1.58717861063186,0.449516200258048,-0.11470408017944,"Converged",0.99,0.01
855,-2.33496175755149,3.89329273305582,-0.16009426537789,"Converged",0.99,0.01
856,-1.82172035491456,1.32342423622885,-0.157215600170519,"Converged",0.99,0.01
857,-1.5868143563536,1.0894248777742,-0.158274956120145,"Converged",0.99,0.01
858,-1.73743202948311,1.47039623194154,-0.101177189659833,"Converged",0.99,0.01
859,-1.88493338059283,2.03582709116108,-0.127418104009639,"Converged",0.99,0.01
860,-2.27163555906608,2.67510093351596,-0.103141323794982,"Converged",0.99,0.01
861,-2.11317067859392,2.62757737703658,-0.130520091806352,"Converged",0.99,0.01
862,-1.70429535119093,1.69532049769081,-0.127939209613917,"Converged",0.99,0.01
863,-0.904789963962088,1.11048259202997,-0.27931344638588,"Converged",0.99,0.01
864,-2.25658708190547,3.49773551010346,-0.168809235627648,"Converged",0.99,0.01
865,-2.03740696540154,1.69005072474496,-0.060981482669512,"Converged",0.99,0.01
866,-2.05644469969706,1.92614928876316,-0.0827216655188679,"Converged",0.99,0.01
867,-2.56869837998025,2.93029616750849,-0.0230423334367532,"Converged",0.99,0.01
868,-1.73484594005675,1.68213412958312,-0.13886039887893,"Converged",0.99,0.01
869,-2.18919407842379,2.5848372606454,-0.0973312426026568,"Converged",0.99,0.01
870,-1.69428539185161,0.747978142436376,-0.0621683212935851,"Converged",0.99,0.01
871,-1.95554804468612,2.94263631119377,-0.168162467839212,"Converged",0.99,0.01
872,-2.15841761244123,2.34807839118861,-0.0498913527061143,"Converged",0.99,0.01
873,-2.17443820304814,2.83708097138234,-0.11174303251854,"Converged",0.99,0.01
874,-2.35487179317481,3.27327342264955,-0.092125937353755,"Converged",0.99,0.01
875,-2.15210894250734,2.30978797770018,-0.0833782727199441,"Converged",0.99,0.01
876,-1.71877826657742,2.17436604583699,-0.150828627677514,"Converged",0.99,0.01
877,-1.84246353098402,1.38719475957399,-0.0408229975237649,"Converged",0.99,0.01
878,-2.17425388098046,1.99693773142909,-0.0754326744503727,"Converged",0.99,0.01
879,NA,NA,NA,"MAX_ITER reached",0.99,0.01
880,-2.29329545293166,2.5141476619006,-0.0922058868143445,"Converged",0.99,0.01
881,-2.23694312305739,3.39634278855862,-0.17469915604065,"Converged",0.99,0.01
882,-0.829145349116012,-0.477868394376093,-0.146135629205176,"Converged",0.99,0.01
883,-2.06331281467981,1.5717539604729,-0.0361882411872142,"Converged",0.99,0.01
884,-1.41840091502346,0.890399455711092,-0.130713789570567,"Converged",0.99,0.01
885,-1.74107584709791,1.88594135051545,-0.142710955961206,"Converged",0.99,0.01
886,-1.76867801866235,1.222038775932,-0.0772080109192768,"Converged",0.99,0.01
887,-1.76743924310091,2.81279380332894,-0.180934030833437,"Converged",0.99,0.01
888,-2.14896965155962,3.02864176220073,-0.11610617720162,"Converged",0.99,0.01
889,NA,NA,NA,"B-spline error",0.99,0.01
890,-2.35514605668675,2.42897610080694,-0.0507590189154897,"Converged",0.99,0.01
891,-2.12374705494285,1.79853958192387,-0.0707482774513337,"Converged",0.99,0.01
892,-1.36532419185945,-0.325983864511392,-0.0596997460142075,"Converged",0.99,0.01
893,-1.30461756579035,0.417363554236629,-0.154815185839706,"Converged",0.99,0.01
894,-2.26396442308348,2.08685845855105,-0.0636447246783207,"Converged",0.99,0.01
895,-2.0815154071414,2.80397048712767,-0.099968737990857,"Converged",0.99,0.01
896,-2.499490476057,3.32994717488042,-0.0943757218226678,"Converged",0.99,0.01
897,-1.51175855925318,0.723724232012648,-0.0984405980278013,"Converged",0.99,0.01
898,-2.22491185853864,2.30915549085672,-0.0712992225335207,"Converged",0.99,0.01
899,-1.68878944394861,1.8325510283451,-0.161164956096296,"Converged",0.99,0.01
900,-1.66328604989259,0.388150625663041,-0.0535051822034093,"Converged",0.99,0.01
901,-1.13941935199099,-0.701500017466776,-0.0769232397733059,"Converged",0.99,0.01
902,-1.63451832182016,1.8535382763638,-0.130428126744684,"Converged",0.99,0.01
903,-1.99635803613527,1.79308861123226,-0.0910593169005503,"Converged",0.99,0.01
904,-2.8273529416163,3.24098048291706,-0.0312675016435374,"Converged",0.99,0.01
905,-2.37219885129977,3.80473495110758,-0.131569405515629,"Converged",0.99,0.01
906,-2.24364776199205,2.35960105571278,-0.0877069248776289,"Converged",0.99,0.01
907,-1.96846065141233,2.47416452294465,-0.151394731310141,"Converged",0.99,0.01
908,-2.01384480423075,2.11859779590689,-0.109157264152264,"Converged",0.99,0.01
909,-2.21590267688324,2.53466828915172,-0.0895483029651781,"Converged",0.99,0.01
910,-2.17341294917012,2.36961998402201,-0.0691163924735302,"Converged",0.99,0.01
911,-2.2158404206693,3.20751029040054,-0.130802603429812,"Converged",0.99,0.01
912,-1.6362450295432,0.637890940542151,-0.0935811434537046,"Converged",0.99,0.01
913,-2.10642264114487,1.54631749872669,-0.0441097058187148,"Converged",0.99,0.01
914,-1.84596890443016,1.70334191634269,-0.108045707052149,"Converged",0.99,0.01
915,-2.08388407403648,1.79875888370278,-0.0816424471280314,"Converged",0.99,0.01
916,-2.48755969955354,2.4733222375968,-0.0125420325436615,"Converged",0.99,0.01
917,-1.98422962180123,2.14897071062372,-0.0945307397688251,"Converged",0.99,0.01
918,-1.99023183056364,2.94579041432379,-0.118341566114224,"Converged",0.99,0.01
919,-2.89257354713691,4.17344482206164,-0.0651068863171136,"Converged",0.99,0.01
920,NA,NA,NA,"MAX_ITER reached",0.99,0.01
921,-1.71346926225466,1.45945043076989,-0.109782864329417,"Converged",0.99,0.01
922,-2.28554436598783,3.41510394646042,-0.11746954908364,"Converged",0.99,0.01
923,-1.37017875872654,0.904785396584502,-0.132274775291853,"Converged",0.99,0.01
924,-2.06049356307369,1.82471039680029,-0.0822819219609781,"Converged",0.99,0.01
925,-2.41673307353004,2.83153873372929,-0.0571481206054277,"Converged",0.99,0.01
926,-2.02553405638009,2.49761595674695,-0.143202092059256,"Converged",0.99,0.01
927,-1.17027441902199,0.162025906984142,-0.150447451654282,"Converged",0.99,0.01
928,-2.31452708616818,2.08452530064837,-0.0431966708882006,"Converged",0.99,0.01
929,-2.19582906364451,1.88596513302374,-0.0680828128165658,"Converged",0.99,0.01
930,-1.250159017786,0.242382797216059,-0.124906591861566,"Converged",0.99,0.01
931,-2.36067548869876,2.75270924940812,-0.0408436993629581,"Converged",0.99,0.01
932,-1.60929010563579,1.41985292061488,-0.126261198956112,"Converged",0.99,0.01
933,-1.72799617129099,2.48793612046196,-0.172028631326439,"Converged",0.99,0.01
934,-2.16961552775233,3.57844551694547,-0.154779029275125,"Converged",0.99,0.01
935,-1.60435979506948,1.04552897864555,-0.143701365889702,"Converged",0.99,0.01
936,-2.25230042088523,2.57277175495446,-0.04289686296433,"Converged",0.99,0.01
937,-2.2603329550409,2.60971574597288,-0.0747340820249916,"Converged",0.99,0.01
938,-1.55895065304572,1.88365879316376,-0.167601066144016,"Converged",0.99,0.01
939,-3.06292111554163,5.03857825577342,-0.105947981883095,"Converged",0.99,0.01
940,-1.92680681724036,2.37762884471142,-0.116104798014386,"Converged",0.99,0.01
941,-1.64529515281743,1.29536514841342,-0.109565722533119,"Converged",0.99,0.01
942,-1.95370200228404,2.71966197845974,-0.157577562909845,"Converged",0.99,0.01
943,-2.11102461706557,2.49014168928615,-0.100586703810109,"Converged",0.99,0.01
944,-1.88146670086114,1.46673126362076,-0.0709822729422904,"Converged",0.99,0.01
945,-2.03064663333157,1.69610704216129,-0.0877011911593921,"Converged",0.99,0.01
946,-2.16906844321363,2.43412349595694,-0.119802611589028,"Converged",0.99,0.01
947,-2.22096437537966,2.25785399788752,-0.053607812342592,"Converged",0.99,0.01
948,-1.4834702735938,-0.00781092282143635,-0.0470202338665172,"Converged",0.99,0.01
949,-2.01149479847574,1.20980234437592,-0.0507728116873313,"Converged",0.99,0.01
950,-1.80400924424623,0.747710929888284,-0.0855568049763326,"Converged",0.99,0.01
951,-1.8004104519126,1.9349817247127,-0.122939707682809,"Converged",0.99,0.01
952,-1.31522834239372,0.747410146136946,-0.118368924433667,"Converged",0.99,0.01
953,-2.00193973441693,1.78593117643801,-0.0992402129356031,"Converged",0.99,0.01
954,-2.05883232330291,3.12127867013162,-0.120553972726112,"Converged",0.99,0.01
955,-2.64317671623713,2.64198255251969,0.0106054782989186,"Converged",0.99,0.01
956,-1.79263051057294,1.68848738659043,-0.120959306733087,"Converged",0.99,0.01
957,-1.81212049743594,2.48073909494142,-0.187127640686705,"Converged",0.99,0.01
958,-2.32024137955837,3.31863577952545,-0.12481012464479,"Converged",0.99,0.01
959,-1.93110365143507,2.51987088860366,-0.15502402389114,"Converged",0.99,0.01
960,-1.60179570471699,0.384397491430552,-0.0654438819932423,"Converged",0.99,0.01
961,-1.42001822066143,0.819723145953993,-0.137927501507906,"Converged",0.99,0.01
962,-2.07775687090386,1.45592838954493,-0.0366134379989498,"Converged",0.99,0.01
963,-1.43482249729197,1.57966188339487,-0.16044553516072,"Converged",0.99,0.01
964,NA,NA,NA,"B-spline error",0.99,0.01
965,-1.84904235435736,2.19064897952771,-0.1267907865087,"Converged",0.99,0.01
966,-2.11997578653148,1.89879316721907,-0.0483122282288069,"Converged",0.99,0.01
967,-1.75499560613237,1.37026247906131,-0.0989596502420347,"Converged",0.99,0.01
968,-1.66495061171408,0.987050161038814,-0.0888093172701071,"Converged",0.99,0.01
969,-2.3222411795898,3.53719975066955,-0.0877394779028923,"Converged",0.99,0.01
970,-2.06776117468371,1.93528498547609,-0.082156401526355,"Converged",0.99,0.01
971,-1.53650375710263,1.08890605609711,-0.12131725054243,"Converged",0.99,0.01
972,-2.15342554158915,2.68503950339682,-0.116548727112901,"Converged",0.99,0.01
973,-2.08933661969875,2.76339522868503,-0.120397778808316,"Converged",0.99,0.01
974,-1.82050997148354,0.768189501706895,-0.0701045381661751,"Converged",0.99,0.01
975,-1.87939254036262,1.66957955502238,-0.0850279683507784,"Converged",0.99,0.01
976,NA,NA,NA,"B-spline error",0.99,0.01
977,-1.76163866876392,0.607954926407857,-0.0458148333206114,"Converged",0.99,0.01
978,-2.33170180749254,2.53483771810267,-0.0692553309017603,"Converged",0.99,0.01
979,-1.24262548774531,0.835927342048326,-0.174945980672187,"Converged",0.99,0.01
980,-2.09219906549854,2.98120434130784,-0.149129261895478,"Converged",0.99,0.01
981,-2.11782525855993,3.12248198701791,-0.132256971639768,"Converged",0.99,0.01
982,-1.36664511902202,0.0515863801000404,-0.119491329889793,"Converged",0.99,0.01
983,-2.72236581628846,3.43726043854078,-0.0445978938502513,"Converged",0.99,0.01
984,-2.07836019644302,2.35847296314429,-0.0926609324499564,"Converged",0.99,0.01
985,-2.21174628052704,1.52345114775252,-0.0318421151464127,"Converged",0.99,0.01
986,-1.85051428836741,1.6056221939658,-0.112119290716576,"Converged",0.99,0.01
987,-1.5551279184158,1.83694597629492,-0.177990817250594,"Converged",0.99,0.01
988,-2.01148464924264,1.76491664635694,-0.0742045872094777,"Converged",0.99,0.01
989,-2.34442629460204,2.56932496447267,-0.0694128637800924,"Converged",0.99,0.01
990,-2.79144373371097,3.58730000939796,-0.0370900182762477,"Converged",0.99,0.01
991,-2.253858159601,2.89750194509553,-0.0943878893325066,"Converged",0.99,0.01
992,-2.25105361230135,2.74387654225556,-0.0774066101493903,"Converged",0.99,0.01
993,-2.18386918225025,2.28635601987923,-0.0549955080789164,"Converged",0.99,0.01
994,-1.97985242466474,1.92248222125224,-0.0871856849193044,"Converged",0.99,0.01
995,-1.96058419545323,2.11865143651525,-0.0702461838498528,"Converged",0.99,0.01
996,-2.0114940565344,2.61905358841732,-0.0971438280526761,"Converged",0.99,0.01
997,-2.16991863173393,2.13577160242397,-0.0800582728243609,"Converged",0.99,0.01
998,-2.12701254609448,3.50710821484634,-0.148071588038686,"Converged",0.99,0.01
999,-1.9465315995454,2.69008942223389,-0.155938322403266,"Converged",0.99,0.01
1000,-1.90146451385747,1.74809014685427,-0.113956661102868,"Converged",0.99,0.01
