"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","tpr","fpr"
38,-2.32350208331642,2.71325617358992,-0.081538469937243,"Converged",FALSE,0.8,0.2
39,-1.50831680248398,1.0973459432946,-0.123674339627055,"Converged",FALSE,0.8,0.2
40,-2.31960204008871,2.9800662660717,-0.109912954855466,"Converged",FALSE,0.8,0.2
41,-1.67152027160341,1.07743548567212,-0.109327877052739,"Converged",FALSE,0.8,0.2
42,-2.87755468187852,4.25082082894497,-0.0876837648407111,"Converged",FALSE,0.8,0.2
43,-1.54194151757311,0.868382076547068,-0.113373152629533,"Converged",FALSE,0.8,0.2
44,-2.04016030220348,2.35418851311521,-0.148703473602491,"Converged",FALSE,0.8,0.2
45,-1.6931911746051,0.825901970630591,-0.0989704948360871,"Converged",FALSE,0.8,0.2
46,-1.58868139481212,0.960907294748508,-0.175522705239816,"Converged",FALSE,0.8,0.2
47,-1.56878460062393,1.2317704313371,-0.106571106743289,"Converged",FALSE,0.8,0.2
48,-2.07551769458121,3.04836826793164,-0.137446034580418,"Converged",FALSE,0.8,0.2
49,-2.53785998672396,3.89950530109021,-0.0571263714668798,"Converged",FALSE,0.8,0.2
50,-1.67783232669414,0.954207620978664,-0.101881055638976,"Converged",FALSE,0.8,0.2
51,-1.52225997181317,1.06315631735425,-0.117213217300105,"Converged",FALSE,0.8,0.2
52,-1.55893302601355,0.31946591707553,-0.074237156489511,"Converged",FALSE,0.8,0.2
53,-1.99333770688951,1.88051550689616,-0.115510702292894,"Converged",FALSE,0.8,0.2
54,-2.10247812379255,2.85207173442282,-0.152112262757888,"Converged",FALSE,0.8,0.2
55,-1.26739892956251,-0.134386593677822,-0.0983878504151215,"Converged",FALSE,0.8,0.2
56,-2.25372396835734,2.08135765350236,-0.0331112308285078,"Converged",FALSE,0.8,0.2
57,-1.42516986917661,2.06160801487549,-0.248892747029911,"Converged",FALSE,0.8,0.2
58,-1.56306515649972,1.12334286975808,-0.127240557781779,"Converged",FALSE,0.8,0.2
59,-1.59318888182816,0.792851497447141,-0.118593519735387,"Converged",FALSE,0.8,0.2
60,-2.44499650556031,2.79377460473877,-0.0583555151409779,"Converged",FALSE,0.8,0.2
61,-2.12179724342052,2.32094762719333,-0.100039519463287,"Converged",FALSE,0.8,0.2
62,-1.36758994946526,-0.305776962650173,-0.0641108393085578,"Converged",FALSE,0.8,0.2
63,-1.0642782151206,-1.14543110510136,-0.0866481643239995,"Converged",FALSE,0.8,0.2
64,-2.20492657581706,2.59248063354847,-0.117841660629552,"Converged",FALSE,0.8,0.2
65,-1.53637632988024,0.490785716861367,-0.0736820693290966,"Converged",FALSE,0.8,0.2
66,-1.00284412667784,-0.697512145070404,-0.116402383532303,"Converged",FALSE,0.8,0.2
67,-1.32309332404271,0.578665467860359,-0.108394849007978,"Converged",FALSE,0.8,0.2
68,-2.04606730962806,2.81263511651647,-0.15221480090811,"Converged",FALSE,0.8,0.2
69,-2.37285919650985,2.78513181551294,-0.0460148193597068,"Converged",FALSE,0.8,0.2
70,-1.88597597436933,1.36338857719711,-0.0868206638375868,"Converged",FALSE,0.8,0.2
71,-2.09934444227063,2.61526489574732,-0.107922987678955,"Converged",FALSE,0.8,0.2
72,-2.56930951632134,3.67539251324031,-0.109321379096603,"Converged",FALSE,0.8,0.2
73,-1.48580111764693,0.350935898562798,-0.0898740248543534,"Converged",FALSE,0.8,0.2
74,-2.69521005507545,3.42906842399285,-0.0714641220399075,"Converged",FALSE,0.8,0.2
75,-1.84421544774554,2.31718698490704,-0.145037720643789,"Converged",FALSE,0.8,0.2
76,-1.91759990600686,1.72650094302558,-0.0826503284484396,"Converged",FALSE,0.8,0.2
77,-2.2176383027475,3.26493297691809,-0.0884343952026691,"Converged",FALSE,0.8,0.2
78,-1.30814050797565,-0.153784134096085,-0.0947140381234537,"Converged",FALSE,0.8,0.2
79,-1.46636776456183,0.375155016448947,-0.0851413581858417,"Converged",FALSE,0.8,0.2
80,-1.90452786950517,2.82682868235949,-0.145034738087737,"Converged",FALSE,0.8,0.2
81,-1.27300169335089,0.171722003931484,-0.112882239463695,"Converged",FALSE,0.8,0.2
82,-1.33904978604068,0.935624363079033,-0.135032781891509,"Converged",FALSE,0.8,0.2
83,-2.12889742431676,2.54086480471982,-0.096752352687157,"Converged",FALSE,0.8,0.2
84,-1.84197660411765,0.461915869744676,-0.0560946266693913,"Converged",FALSE,0.8,0.2
85,-1.1847648499006,0.369519332741057,-0.136722060992303,"Converged",FALSE,0.8,0.2
86,-1.68368287122568,1.50874928210214,-0.118777922305466,"Converged",FALSE,0.8,0.2
87,-2.12453521511494,2.39870760988913,-0.0908762641801511,"Converged",FALSE,0.8,0.2
88,-1.18082483471405,-0.560302743054853,-0.082457063763036,"Converged",FALSE,0.8,0.2
89,-2.40416939227081,2.91371011805014,-0.0669020515875714,"Converged",FALSE,0.8,0.2
90,-1.86364043198185,3.24490803649429,-0.227967699180878,"Converged",FALSE,0.8,0.2
91,-1.46816600566219,0.62440313419909,-0.0852131518265572,"Converged",FALSE,0.8,0.2
92,-3.24793331835176,4.63998492913601,-0.0852535353744621,"Converged",FALSE,0.8,0.2
93,-2.27583625777109,3.12804440519373,-0.101201083438797,"Converged",FALSE,0.8,0.2
94,-1.8953398117728,1.87586564101313,-0.100884395550734,"Converged",FALSE,0.8,0.2
95,-1.84218634859894,2.00041966569387,-0.109736273532366,"Converged",FALSE,0.8,0.2
96,-1.82164195735791,1.79269836265824,-0.08424283592796,"Converged",FALSE,0.8,0.2
97,-3.27979324303182,4.81383123745537,-0.0341005871967514,"Converged",FALSE,0.8,0.2
98,-1.73793140709781,0.307257568291453,-0.0746910815805679,"Converged",FALSE,0.8,0.2
99,-0.990667523775924,-1.09717982074148,-0.103544198846716,"Converged",FALSE,0.8,0.2
100,-1.28478964466133,0.667750982281007,-0.142816045895208,"Converged",FALSE,0.8,0.2
