"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","srs_resampled_V","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_resampled_V","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","bcc_resampled_V","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","sfs_beta0","sfs_beta1","sfs_beta2","sfs_conv_msg","sfs_resampled_V","optmle_beta0","optmle_beta1","optmle_beta2","optmle_conv_msg","optmle_resampled_V","optmle2_beta0","optmle2_beta1","optmle2_beta2","optmle2_conv_msg","optmle2_resampled_V","tpr","fpr"
53,-2.1076531186147,2.34533637037582,-0.127871796711417,"Converged",FALSE,-2.11752840489633,2.40858511810327,-0.127640893627278,"Converged",FALSE,-2.18801345841619,2.63091009472713,-0.126726735042963,"Converged",FALSE,-2.00707741764157,2.07136153452814,-0.127565613785916,"Converged",FALSE,-2.18312908930875,2.49085055851743,-0.127081619856514,"Converged",FALSE,-1.98662374849302,2.00289088290704,-0.128044217053508,"Converged",FALSE,-2.14652251890032,2.54489763283765,-0.128504458950417,"Converged",FALSE,0.99,0.01
54,-1.71152458414963,1.64525732995168,-0.140013523865786,"Converged",FALSE,-1.64567160773988,1.44058188956496,-0.138859351525692,"Converged",FALSE,-1.3274039555395,0.40907557726251,-0.139393523510395,"Converged",FALSE,-1.52511232763376,1.02150071920559,-0.139635133417256,"Converged",FALSE,-1.47898096999314,0.862480020825439,-0.139413691572042,"Converged",FALSE,-1.68937141568936,1.52317039202595,-0.139317081285049,"Converged",FALSE,-1.7064140257248,1.58724408046931,-0.139453705544625,"Converged",FALSE,0.99,0.01
55,-1.92146657985238,1.318597757018,-0.0727633840550366,"Converged",FALSE,-2.01658733542447,1.64368241652201,-0.0725786879622811,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.87703260986291,1.15922292720335,-0.0722705458112415,"Converged",FALSE,-2.00760227443124,1.55871675899943,-0.0720576442768156,"Converged",FALSE,0.99,0.01
56,-1.73475294731157,0.761562278845185,-0.0927770492926666,"Converged",FALSE,-1.7835613569532,0.884707255531825,-0.0930732322048156,"Converged",FALSE,-1.74817754365887,0.792009317802395,-0.092964864509281,"Converged",FALSE,-1.80284484523957,0.975428842627773,-0.0937139156911733,"Converged",FALSE,-1.54625412868686,0.164083468990352,-0.092263351666505,"Converged",FALSE,-1.57735009875326,0.255144564662793,-0.0924247613627497,"Converged",FALSE,-2.04372639229446,1.72853888460978,-0.0949828521257429,"Converged",FALSE,0.99,0.01
57,-2.47823394260909,3.70397794322212,-0.10966582586986,"Converged",FALSE,-2.66047690314207,4.3185050613913,-0.111178710650613,"Converged",FALSE,-2.53394494021626,4.02595621189784,-0.109874815334624,"Converged",FALSE,-2.41175505335652,3.42101863323831,-0.108311224313165,"Converged",FALSE,-2.28559711168561,3.18643217535409,-0.107177243281412,"Converged",FALSE,-2.5659679922374,3.96180978434692,-0.111792100249276,"Converged",FALSE,-2.36010577125011,3.48746399150316,-0.107698175138671,"Converged",FALSE,0.99,0.01
58,-2.15609515960396,2.44305064030344,-0.120364168521326,"Converged",FALSE,-2.12447743027065,2.33274269890042,-0.122175104734916,"Converged",FALSE,-1.94590481600296,1.88563146723619,-0.122085164254382,"Converged",FALSE,-2.22737425748791,2.753944680662,-0.124836116821634,"Converged",FALSE,-1.97810993702654,1.93239968498436,-0.122756439903584,"Converged",FALSE,-2.06413060963255,2.18583963226627,-0.120510011556931,"Converged",FALSE,-2.15881763312098,2.5180363773027,-0.122963183174072,"Converged",FALSE,0.99,0.01
59,-2.42132925516728,2.69423880792595,-0.0926891282115361,"Converged",FALSE,-2.55983935010579,3.2057485121107,-0.0925706738868875,"Converged",FALSE,-2.5115465801515,3.01274622837873,-0.093365378291048,"Converged",FALSE,-2.35372084926224,2.45977962305423,-0.0945403801977228,"Converged",FALSE,-2.24162196860423,2.16324983739166,-0.0940685481699149,"Converged",FALSE,-2.52451486181765,3.01166618494535,-0.0925647872493339,"Converged",FALSE,-2.38433509536787,2.66102879037135,-0.0931367603343409,"Converged",FALSE,0.99,0.01
60,-2.38915783804193,2.12489221693484,-0.0220841911998387,"Converged",FALSE,-2.49239226753498,2.42280226912989,-0.0216676682494627,"Converged",FALSE,-2.61200176891602,2.78675334351496,-0.0214847735309708,"Converged",FALSE,-2.36543495451553,2.04500460478015,-0.0219025162484934,"Converged",FALSE,-2.28253688420069,1.78759473993383,-0.0213692649882716,"Converged",FALSE,-2.84301672494229,3.46678493805072,-0.0208443836030581,"Converged",FALSE,-2.64571271066395,2.90030517473946,-0.0228907927778729,"Converged",FALSE,0.99,0.01
61,-1.966377200139,1.2264094488083,-0.0289529822897848,"Converged",FALSE,-2.00488906295244,1.31244034265909,-0.0284852455219057,"Converged",FALSE,-1.90056013514909,0.970193921161327,-0.0279434207722705,"Converged",FALSE,-2.26706589684858,2.15547049938157,-0.0309012246976471,"Converged",FALSE,-1.7864362134971,0.593671769124944,-0.0273039877275801,"Converged",FALSE,-2.07180953768594,1.51965410347561,-0.0283616970190602,"Converged",FALSE,-2.14197843549027,1.75087380598999,-0.0296937335482608,"Converged",FALSE,0.99,0.01
62,-1.78774800431855,1.60725488818503,-0.100179340964307,"Converged",FALSE,-1.79931746897235,1.59479564379197,-0.0988407992489167,"Converged",FALSE,-1.59341779229164,0.956497825587868,-0.0989328291080866,"Converged",FALSE,-1.73525922631002,1.3911684112523,-0.0998850386738641,"Converged",FALSE,-1.66216692378514,1.1730054924428,-0.0997676734990952,"Converged",FALSE,-1.80523829561876,1.60547537242092,-0.0987972256731035,"Converged",FALSE,-1.81189925318414,1.60266241916279,-0.0988545738797637,"Converged",FALSE,0.99,0.01
63,-1.32932944816339,0.350036679989248,-0.100667173815078,"Converged",FALSE,-1.3183637076982,0.319733895712026,-0.100609553797486,"Converged",FALSE,-1.18551382721604,-0.101842917257399,-0.100774205929442,"Converged",FALSE,-1.22528688282789,0.0281443286601937,-0.100727478700022,"Converged",FALSE,-1.20891040574888,-0.0239300045397462,-0.100738804058959,"Converged",FALSE,-1.21930732013338,0.00911917231673703,-0.100728375414521,"Converged",FALSE,-1.31508765817248,0.307194330130384,-0.100518452016783,"Converged",FALSE,0.99,0.01
64,-1.4914223733156,0.581223533251398,-0.0959800286020323,"Converged",FALSE,-1.54475218901772,0.744405696915286,-0.0961034796248125,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.49026659935783,0.562687725428002,-0.0960176092150729,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.55371627021104,0.775735302931843,-0.0959775865040734,"Converged",FALSE,-1.6868539830326,1.16194503422525,-0.096687639919198,"Converged",FALSE,0.99,0.01
65,-1.15229233372109,-0.176400067618594,-0.115492612802676,"Converged",FALSE,-1.09415686323955,-0.366870073175024,-0.115393203737154,"Converged",FALSE,-1.1394510464956,-0.219766683227584,-0.115417324547134,"Converged",FALSE,-1.00939361851764,-0.6602462152877,-0.115810941289438,"Converged",FALSE,-1.06286194660886,-0.477126807335755,-0.115498681731887,"Converged",FALSE,-1.11901946188543,-0.29000198192318,-0.115454012869945,"Converged",FALSE,-1.1510880803326,-0.176930007889586,-0.115565978660613,"Converged",FALSE,0.99,0.01
66,-1.45004168797721,0.88475286831776,-0.13794355859474,"Converged",FALSE,-1.56344991705103,1.29537400655869,-0.137696395297386,"Converged",FALSE,-1.55363152456158,1.22727972376438,-0.137227341415943,"Converged",FALSE,-1.70593667948467,1.75441035537446,-0.139449939877654,"Converged",FALSE,-1.69731223398037,1.68230156905885,-0.140025950807818,"Converged",FALSE,-1.71763555175856,1.75562463485909,-0.13792399738922,"Converged",FALSE,-1.62197284842332,1.49535319822224,-0.136811206541813,"Converged",FALSE,0.99,0.01
67,-2.09517827743811,2.32366609357985,-0.116294088869711,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.35665387398621,3.17718949945256,-0.117426016417916,"Converged",FALSE,-2.25865526232735,2.73289286533725,-0.115115013192215,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.32184816778247,3.07728853360699,-0.11910482871425,"Converged",FALSE,-2.03324232689552,2.10858284031733,-0.115055441124454,"Converged",FALSE,0.99,0.01
68,-3.29976524991805,4.63022764286984,-0.0362555113358882,"Converged",FALSE,-3.28987643384973,4.7789940402458,-0.0377886078565469,"Converged",FALSE,-3.3424606149023,4.94088278804882,-0.0373569862908498,"Converged",FALSE,-3.08714483744635,4.05685248467168,-0.0368465121080551,"Converged",FALSE,-2.99305239249388,3.79253837011665,-0.0357941766166501,"Converged",FALSE,-3.10689318632625,4.24537082550472,-0.0385323197793837,"Converged",FALSE,-2.95818844246146,3.7454531174135,-0.038436770645726,"Converged",FALSE,0.99,0.01
69,-2.08795769164742,1.65827690172866,-0.0472724402197115,"Converged",FALSE,-2.04358586203344,1.52173247710834,-0.0471181565733192,"Converged",FALSE,-2.16669322478735,1.92527186738756,-0.0479384298062049,"Converged",FALSE,-2.10207591441178,1.68672578094534,-0.0480622098107713,"Converged",FALSE,-2.07166017708513,1.60329817162852,-0.047926176668465,"Converged",FALSE,-2.09174449202163,1.71005942591732,-0.0469384739669287,"Converged",FALSE,-1.8169209744643,0.803776532227536,-0.0472327098989011,"Converged",FALSE,0.99,0.01
70,-1.99686137830087,2.79806387425325,-0.150767454469704,"Converged",FALSE,-1.74229404365254,1.97997906192777,-0.150643540166939,"Converged",FALSE,-1.79658067660082,2.20679258447689,-0.150224271945616,"Converged",FALSE,-1.84538507138307,2.28505266831198,-0.150232099812331,"Converged",FALSE,-1.76379828205513,2.08312383670955,-0.151282792783283,"Converged",FALSE,-1.78789461119199,2.1791953351488,-0.150174355703828,"Converged",FALSE,-1.78595159286618,2.15939548019517,-0.150787785041116,"Converged",FALSE,0.99,0.01
71,-1.71914531206553,1.58077111231356,-0.0941664773260682,"Converged",FALSE,-1.56575558778891,1.03533902896475,-0.0938821474527301,"Converged",FALSE,-1.68897304883267,1.41617948121571,-0.0936751917681398,"Converged",FALSE,-1.47037207396633,0.767730596284722,-0.0937945226733479,"Converged",FALSE,-1.65375324739916,1.29173047647284,-0.0939734609241222,"Converged",FALSE,-1.45456299824306,0.699327570838375,-0.093596504392754,"Converged",FALSE,-1.54705596111991,0.989368791022369,-0.0939084466026237,"Converged",FALSE,0.99,0.01
72,-1.33270421701284,1.21160260341952,-0.190561193887294,"Converged",FALSE,-1.20441642403669,0.781469392712273,-0.190588058819959,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.18521845790266,0.726573085276434,-0.190400793706973,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.41892442460382,1.45755603672563,-0.190957025454484,"Converged",FALSE,-1.27129370361381,0.989610997613107,-0.190054598647947,"Converged",FALSE,0.99,0.01
73,-2.215714961709,2.02284514844858,-0.0478856698943533,"Converged",FALSE,-1.9965361113404,1.3449061431049,-0.0478165001993442,"Converged",FALSE,-2.16583249728508,1.91093086452831,-0.0474645677724863,"Converged",FALSE,-2.04308890382292,1.504676316363,-0.0480098482364462,"Converged",FALSE,-2.12273972366715,1.70116276999856,-0.048285730476903,"Converged",FALSE,-2.21558685993584,2.02420844124814,-0.0481930067731941,"Converged",FALSE,-1.97101281121669,1.26654522791721,-0.047554160554417,"Converged",FALSE,0.99,0.01
74,-1.71494965298391,0.833491886552638,-0.0829690798107758,"Converged",FALSE,-1.51448480818431,0.204927855838149,-0.081976389003157,"Converged",FALSE,-1.70625419806159,0.820225374303974,-0.0830724987241176,"Converged",FALSE,-1.63522377078593,0.595880616076399,-0.082679945185199,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.49816263206714,0.153424226505872,-0.0819601649825954,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
75,-2.62041888900277,3.79787688540393,-0.106051085074012,"Converged",FALSE,-2.26982796451046,2.76329073342467,-0.104241248627676,"Converged",FALSE,-2.32265936834871,2.8590667714902,-0.104678722869964,"Converged",FALSE,-2.12553802168776,2.19280610754662,-0.105547741642188,"Converged",FALSE,-1.93939149339585,1.65073061418649,-0.105333573841791,"Converged",FALSE,-2.36522264640537,3.00286888246766,-0.105089915063304,"Converged",FALSE,-2.05688176525087,2.0331641000001,-0.106310671830899,"Converged",FALSE,0.99,0.01
76,-1.73154109301845,1.07692517821934,-0.088135792651073,"Converged",FALSE,-1.82358824428117,1.44003306095413,-0.088308762472962,"Converged",FALSE,-1.98688901111427,1.92646258582372,-0.0881714826915957,"Converged",FALSE,-1.748323259696,1.15866442775561,-0.0872826277312726,"Converged",FALSE,-1.80382864014102,1.3034667974181,-0.0861425314666844,"Converged",FALSE,-1.52986811998838,0.476451061818349,-0.0882939126366803,"Converged",FALSE,-1.5798060935943,0.610944898535776,-0.0883730135049088,"Converged",FALSE,0.99,0.01
77,-2.69333812014725,3.34685110709525,-0.0128179605630351,"Converged",FALSE,-2.73621203163737,3.49489463387839,-0.0126281319882504,"Converged",FALSE,-2.73487334514944,3.30139667916751,-0.010625659059668,"Converged",FALSE,-2.60051071982312,2.98566281844252,-0.00975266155940506,"Converged",FALSE,-2.56590591465302,2.86783491244044,-0.00968011982498707,"Converged",FALSE,-2.53997172127868,2.84519078103612,-0.0102974893320984,"Converged",FALSE,-2.79674802225271,3.61680532801381,-0.0123086956182645,"Converged",FALSE,0.99,0.01
78,-1.646851429605,2.33215581515063,-0.151963733339791,"Converged",FALSE,-1.7271451918205,2.49156422538734,-0.155468176841902,"Converged",FALSE,-1.58262420256769,1.97613474528706,-0.15195484532802,"Converged",FALSE,-1.67777599701632,2.23701428412722,-0.152187384934806,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.79231212911673,2.78350863782324,-0.152663905945541,"Converged",FALSE,-1.8407266959234,2.87116535213815,-0.156657661706619,"Converged",FALSE,0.99,0.01
79,-1.8396386996883,1.47663594309511,-0.0960757517845138,"Converged",FALSE,-1.67196767875043,0.906137551492991,-0.0953082138220566,"Converged",FALSE,-1.86637435744306,1.55304549520418,-0.0954117358228212,"Converged",FALSE,-1.65836591430848,0.854030072526737,-0.0951347308780769,"Converged",FALSE,-1.47561205019568,0.310656819414051,-0.0952201206756705,"Converged",FALSE,-1.70796688846422,1.00363092409966,-0.0943916888709785,"Converged",FALSE,-1.77086822329151,1.2137889943418,-0.0950354460873807,"Converged",FALSE,0.99,0.01
80,-1.89157848968714,1.47409317912039,-0.0714229198173528,"Converged",FALSE,-1.81567121039961,1.29460989586225,-0.0713988894880986,"Converged",FALSE,-1.85180334531255,1.40878735819981,-0.0719640870935527,"Converged",FALSE,-1.76753536027995,1.12981128180539,-0.0720315174673921,"Converged",FALSE,-1.81811721668941,1.25543347707763,-0.0717127664877424,"Converged",FALSE,-1.89449225845565,1.52593488840172,-0.0718816243200108,"Converged",FALSE,-1.84351420579908,1.39572433674078,-0.0714651154608016,"Converged",FALSE,0.99,0.01
81,-3.01379982799745,4.671072392783,-0.0857497469190888,"Converged",FALSE,-2.96429582284661,4.28631017643711,-0.0883346069710424,"Converged",FALSE,-2.99185006752195,4.49106200907451,-0.0839909604598107,"Converged",FALSE,-2.73852948979654,3.54156738096596,-0.08402257379286,"Converged",FALSE,-2.57152040093113,3.09949948453017,-0.0855142585392929,"Converged",FALSE,-2.70003938565769,3.51206078529736,-0.0841161843000048,"Converged",FALSE,-2.93380207688666,4.09352007688625,-0.0842466978478641,"Converged",FALSE,0.99,0.01
82,-1.86637201322238,2.66936473102582,-0.144069017677137,"Converged",FALSE,-1.9972108119621,3.00269329887093,-0.144121734055348,"Converged",FALSE,-1.81027894191793,2.43557953157797,-0.143364389217285,"Converged",FALSE,-1.93303079081648,2.90720385160729,-0.144282472102593,"Converged",FALSE,-2.05434517799011,3.14350697402033,-0.144955074839658,"Converged",FALSE,-2.1921034328672,3.6549478278512,-0.14475083883325,"Converged",FALSE,-1.82941855226575,2.52582771153447,-0.141223845945884,"Converged",FALSE,0.99,0.01
83,-1.84191630316081,1.29650033052764,-0.0989135106482199,"Converged",FALSE,-2.06298836006546,2.03554984474071,-0.0981838633718648,"Converged",FALSE,-1.81772056797053,1.24129435623407,-0.09905863853376,"Converged",FALSE,-2.01037853649739,1.83507112868121,-0.0993058915573112,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.79764187192997,1.16312243735019,-0.0987319634475855,"Converged",FALSE,-1.8566375093167,1.37786053736256,-0.100416621451129,"Converged",FALSE,0.99,0.01
84,-2.00436805831628,2.40791517591878,-0.131607215681698,"Converged",FALSE,-2.00192189313528,2.42147230342943,-0.129867002582535,"Converged",FALSE,-1.99627393292626,2.47089260114574,-0.130415806034333,"Converged",FALSE,-2.07116505553805,2.56117654072397,-0.130459103671462,"Converged",FALSE,-1.89589940995974,2.09075927638901,-0.131143580049358,"Converged",FALSE,-1.87332376205948,2.15324413993811,-0.13137714628048,"Converged",FALSE,-2.18593384292559,3.10270428943278,-0.132336665711904,"Converged",FALSE,0.99,0.01
85,-2.03067505657939,2.740028573547,-0.177653101082077,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.06301324968811,2.91744366436582,-0.177895890006846,"Converged",FALSE,-1.92342963548029,2.38958736703675,-0.17543805087064,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.99097589005172,2.63568761930006,-0.175831805936575,"Converged",FALSE,-2.08908042359422,2.99035800832479,-0.176222804955096,"Converged",FALSE,0.99,0.01
86,-1.87203825423659,1.71347341038308,-0.0928320634781256,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.16842815531928,2.56613030824116,-0.0922929505403688,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.03540146756034,2.23696808054094,-0.0919928730582124,"Converged",FALSE,0.99,0.01
87,-1.45808935940917,0.4294474239715,-0.0899832545007617,"Converged",FALSE,-1.47930308244474,0.484791122649346,-0.089817728743777,"Converged",FALSE,-1.42310125952626,0.317732088789369,-0.0900803596904072,"Converged",FALSE,-1.53625156968019,0.674327116198215,-0.0893388116096929,"Converged",FALSE,-1.68724812895441,1.12338441289477,-0.0885734405754349,"Converged",FALSE,-1.53857705355223,0.691410632970543,-0.0893851845582679,"Converged",FALSE,-1.54707764894665,0.679961416244597,-0.0890242925711517,"Converged",FALSE,0.99,0.01
88,-1.76898875476066,1.43578758449686,-0.0917458400809972,"Converged",FALSE,-1.84372384222476,1.72060925092268,-0.0926035148386183,"Converged",FALSE,-1.79111633830912,1.48657722114954,-0.0915814475339845,"Converged",FALSE,-1.83425774228034,1.67993802925098,-0.0938840472198941,"Converged",FALSE,-1.69643300959867,1.23231217340653,-0.0924480903282939,"Converged",FALSE,-1.97792972692024,2.17590610053404,-0.0926012383369015,"Converged",FALSE,-1.94476460360053,2.0822675649967,-0.0937464636487353,"Converged",FALSE,0.99,0.01
89,-2.67830645591962,3.83423125426032,-0.108141964324155,"Converged",FALSE,-2.69375679688179,3.99717168889829,-0.109839913287861,"Converged",FALSE,-2.7328045041735,3.98862581949467,-0.109655547028821,"Converged",FALSE,-2.48844851527828,3.09226863254204,-0.10877669298893,"Converged",FALSE,-2.43670360089066,3.0696340083274,-0.108924281392375,"Converged",FALSE,-2.77745042031687,4.35468970762703,-0.10874686180291,"Converged",FALSE,-2.48301716550661,3.23664598311913,-0.105748217898951,"Converged",FALSE,0.99,0.01
90,-1.7665539316354,1.60770234054453,-0.147581197738048,"Converged",FALSE,-1.56252452168098,1.01184023121632,-0.147809298233071,"Converged",FALSE,-1.94963411262623,2.17790371800334,-0.148053624460569,"Converged",FALSE,-1.55302841748172,0.939508095481867,-0.147531680483135,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.75469840009385,1.59537846708879,-0.147816634334571,"Converged",FALSE,0.99,0.01
91,-1.94657578315823,1.96266725567092,-0.106622877871784,"Converged",FALSE,-2.02405578637538,2.24873749201563,-0.106294568863889,"Converged",FALSE,-1.97727353541017,2.11027793687526,-0.107201147308986,"Converged",FALSE,-1.78228857179657,1.41103309577128,-0.106490794172185,"Converged",FALSE,-1.76366567762566,1.39219093174113,-0.107922155437104,"Converged",FALSE,-1.74160469474652,1.34551558940939,-0.107195662328929,"Converged",FALSE,-1.92780839742619,1.92581680218783,-0.107222416496945,"Converged",FALSE,0.99,0.01
92,-2.53584291833782,3.26434336125039,-0.119858771287933,"Converged",FALSE,-2.33378040327378,2.50425444888636,-0.119855675173402,"Converged",FALSE,-2.25984991607091,2.37609439588533,-0.121139282310211,"Converged",FALSE,-2.31238481189133,2.52078348048715,-0.120716242190625,"Converged",FALSE,-2.14545298835947,1.99772717255067,-0.11777973113171,"Converged",FALSE,-2.18760987838782,2.18110000123447,-0.119356225216236,"Converged",FALSE,-2.35233351011976,2.7076278518983,-0.119623852860578,"Converged",FALSE,0.99,0.01
93,-1.74057122335328,2.05999424229871,-0.140342611712062,"Converged",FALSE,-1.56785859695725,1.51488657260373,-0.138866394374188,"Converged",FALSE,-1.59783442373022,1.64711255448402,-0.139777131474388,"Converged",FALSE,-1.60629137747863,1.64212337514275,-0.139667826021629,"Converged",FALSE,-1.57638259199292,1.50737093586339,-0.140093554522979,"Converged",FALSE,-1.72458667559487,1.99991588117836,-0.139290922276586,"Converged",FALSE,-1.67738366990021,1.88712878311315,-0.140486161307702,"Converged",FALSE,0.99,0.01
94,-1.98773915203677,1.7630284531363,-0.0918131018420932,"Converged",FALSE,-2.07201927166379,2.00662265903907,-0.090114000569628,"Converged",FALSE,-2.11924108762218,2.16242125114178,-0.0910252723056458,"Converged",FALSE,-2.00384423549428,1.78197589352313,-0.0907448007722188,"Converged",FALSE,-1.9051274988312,1.44831547205206,-0.0906355199671654,"Converged",FALSE,-1.96288287263142,1.70113157228946,-0.0903140803736353,"Converged",FALSE,-1.85989445147248,1.35332062740195,-0.0914505814867753,"Converged",FALSE,0.99,0.01
95,-1.8833643304153,2.44517942593576,-0.141432403484595,"Converged",FALSE,-1.68556956296099,1.86103519315353,-0.141854507071194,"Converged",FALSE,-1.95294041178571,2.71838628818011,-0.140288197817459,"Converged",FALSE,-1.79184087195736,2.16792342632205,-0.140797948119919,"Converged",FALSE,-1.78905902490081,2.13092035940079,-0.141503295702659,"Converged",FALSE,-1.94621448932331,2.66204244132258,-0.14116523569543,"Converged",FALSE,-1.64131432485944,1.63718646076101,-0.141305447628438,"Converged",FALSE,0.99,0.01
96,-1.15734213074975,-0.273861017358983,-0.107453594608462,"Converged",FALSE,-1.22839660143718,-0.0334120870973611,-0.10758481158137,"Converged",FALSE,-1.27108381431307,0.106614069389399,-0.107684719137366,"Converged",FALSE,-1.07846117909429,-0.528947984946722,-0.107112040139244,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.0888027060059,-0.473739452535381,-0.107282803110562,"Converged",FALSE,-1.12286713522663,-0.376160512272757,-0.107586427718326,"Converged",FALSE,0.99,0.01
97,-2.06067576380676,2.47519952867853,-0.0943486572835091,"Converged",FALSE,-2.1650568100595,2.81987194213255,-0.0965605771602407,"Converged",FALSE,-2.25163771847504,3.18311374655581,-0.0986846895818041,"Converged",FALSE,-2.12365621168668,2.69536068778439,-0.0958032752558906,"Converged",FALSE,-1.93817052041046,2.14395140317374,-0.094446144471052,"Converged",FALSE,-2.02073187829121,2.36408311527892,-0.0945091721139198,"Converged",FALSE,-2.09478567560471,2.65755911990943,-0.0974560717578612,"Converged",FALSE,0.99,0.01
98,-1.90776724276756,2.0155198377637,-0.131797591005721,"Converged",FALSE,-1.89788650915803,1.96339503557636,-0.130340009206012,"Converged",FALSE,-1.85465507211429,1.85733917025213,-0.129050044908354,"Converged",FALSE,-1.77827746239271,1.56072469793128,-0.129360406732339,"Converged",FALSE,-1.71419760271043,1.39767171478143,-0.129526121817562,"Converged",FALSE,-2.08167553202118,2.62025816760624,-0.132302766699014,"Converged",FALSE,-1.94410304474833,2.1222293573327,-0.129684160280394,"Converged",FALSE,0.99,0.01
99,NA,NA,NA,"B-spline error",FALSE,-2.13292888042643,3.65398410945815,-0.216164393212479,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.58734874228136,1.91721682609884,-0.211929952579716,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.83580249236337,2.70193326279037,-0.213731741713306,"Converged",FALSE,-1.81384526186887,2.66810037292205,-0.215095161416741,"Converged",FALSE,0.99,0.01
100,-1.807952766402,2.88345748800297,-0.193807822702325,"Converged",FALSE,-1.73961649075746,2.72302129820761,-0.194051902906695,"Converged",FALSE,-1.71181377042449,2.49896231431674,-0.192301496359377,"Converged",FALSE,-1.55061782603494,2.07513555312307,-0.190592192396465,"Converged",FALSE,-1.46696097693064,1.75584335682498,-0.190187594787909,"Converged",FALSE,-1.66992948875503,2.31522394814411,-0.189371527989271,"Converged",FALSE,-1.37520211557899,1.52526074845902,-0.190009308951958,"Converged",FALSE,0.99,0.01
