"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","tpr","fpr"
681,-2.15202693007671,3.17925891633426,-0.138566809995386,"Converged",0.95,0.05
682,-1.50942446812823,1.17073276916462,-0.147751330565963,"Converged",0.95,0.05
683,-1.91991232868149,1.6294845130049,-0.0893699792296999,"Converged",0.95,0.05
684,-2.00549826598809,1.21980520674628,-0.00939383178173533,"Converged",0.95,0.05
685,-1.68394916660486,1.14449807007386,-0.116503353070789,"Converged",0.95,0.05
686,-2.9524425500632,4.79780134477083,-0.0895551717727402,"Converged",0.95,0.05
687,-2.09436780635325,2.21911690940422,-0.108409373196186,"Converged",0.95,0.05
688,-2.24789112834613,2.3129049097311,-0.0859909801393865,"Converged",0.95,0.05
689,-1.9175123065095,2.26469073133532,-0.155514412636065,"Converged",0.95,0.05
690,-2.13627061082335,2.54267349206478,-0.123487659433,"Converged",0.95,0.05
691,-2.13669210333749,1.65406866936899,-0.0303861934253141,"Converged",0.95,0.05
692,-1.30071253653084,0.642412935630071,-0.122030155828013,"Converged",0.95,0.05
693,NA,NA,NA,"B-spline error",0.95,0.05
694,-2.27205129123024,3.12809375164012,-0.128552015193848,"Converged",0.95,0.05
695,-2.40529112223817,2.78482903725636,-0.0513350101183215,"Converged",0.95,0.05
696,-2.01106989027097,1.92561334820124,-0.0993858105701008,"Converged",0.95,0.05
697,-2.09785493960936,2.45633713988364,-0.109716537217793,"Converged",0.95,0.05
698,-2.60494992460823,4.38002143650398,-0.137907088288087,"Converged",0.95,0.05
699,-1.34568502588046,-0.248543790309142,-0.069833135201068,"Converged",0.95,0.05
700,-1.85270941933108,2.02988171179365,-0.130981249444317,"Converged",0.95,0.05
701,-2.11043280674381,2.32351359498045,-0.0718610722315725,"Converged",0.95,0.05
702,-1.71948926233052,1.33803253890136,-0.10051105097034,"Converged",0.95,0.05
703,-1.60748677651525,0.648372688023937,-0.0638810209405666,"Converged",0.95,0.05
704,-1.65068927409183,1.33181778245194,-0.106007452780973,"Converged",0.95,0.05
705,-1.73944160116657,1.83471824959928,-0.16208670072806,"Converged",0.95,0.05
706,-2.1091471252073,2.85734370385044,-0.120095846356142,"Converged",0.95,0.05
707,-1.52768629199688,0.377130268057549,-0.109317804474682,"Converged",0.95,0.05
708,-2.27043377410952,2.25181696925195,-0.054202096537833,"Converged",0.95,0.05
709,-2.81954389131184,3.76454565425396,-0.099867233163567,"Converged",0.95,0.05
710,-1.87408334036152,2.51611968607025,-0.140013200125392,"Converged",0.95,0.05
711,-1.52172840015769,-0.2325952843637,-0.0171706823524215,"Converged",0.95,0.05
712,-2.59408137077328,5.55511021169534,-0.210988762681271,"Converged",0.95,0.05
713,NA,NA,NA,"B-spline error",0.95,0.05
714,-2.08063123208329,2.20743569355634,-0.0614771864316875,"Converged",0.95,0.05
715,-1.54160853621586,0.889274633758716,-0.0906539436222859,"Converged",0.95,0.05
716,-1.57117329170733,1.19209658322704,-0.153587388196138,"Converged",0.95,0.05
717,-1.66264729223442,1.11195585031179,-0.0628031892618403,"Converged",0.95,0.05
718,-2.24376154258775,2.97443749541217,-0.120660986557936,"Converged",0.95,0.05
719,-1.65721518779227,1.65871531755789,-0.154174246986363,"Converged",0.95,0.05
720,-1.45958810510697,0.550811019472917,-0.108472265221379,"Converged",0.95,0.05
721,-2.10614778925723,2.64491394214895,-0.112101168410983,"Converged",0.95,0.05
722,-2.15024305724955,3.29354599328558,-0.121753510090797,"Converged",0.95,0.05
723,-1.48427294158384,0.0686295127437747,-0.0683644689991259,"Converged",0.95,0.05
724,-2.00957256030037,1.70645312885083,-0.0595885772494346,"Converged",0.95,0.05
725,-2.18395194029046,2.08216494471653,-0.0686766581389618,"Converged",0.95,0.05
726,-1.78385233539446,0.965850786633736,-0.108392094831163,"Converged",0.95,0.05
727,-2.94332764868573,4.83246620155673,-0.089545073160861,"Converged",0.95,0.05
728,-2.05557459307406,1.2201355100772,-0.05044424657425,"Converged",0.95,0.05
729,-2.98001222993539,4.29713393824075,-0.0655663287165592,"Converged",0.95,0.05
730,-1.69855890426738,1.01694298283388,-0.100063873854795,"Converged",0.95,0.05
731,-1.9910989047391,1.76620943041471,-0.0700721974235983,"Converged",0.95,0.05
732,-2.21429762598097,2.09461600717571,-0.0567602142018226,"Converged",0.95,0.05
733,-2.18468754057905,2.91909181556448,-0.11479663765619,"Converged",0.95,0.05
734,-3.38610073039713,5.23948351307535,-0.070233616787044,"Converged",0.95,0.05
735,-2.64638331869874,4.10246777686155,-0.112321174126825,"Converged",0.95,0.05
736,-1.9224828120003,2.27177312955213,-0.130496841420283,"Converged",0.95,0.05
737,-1.64736868992687,1.57481390291398,-0.136539189643787,"Converged",0.95,0.05
738,-1.12104555487834,-0.515429792783158,-0.118245991984065,"Converged",0.95,0.05
739,-0.77715790750539,-1.69597025539659,-0.149195240839979,"Converged",0.95,0.05
740,-1.83628370456276,0.852938746981796,-0.0490287425516017,"Converged",0.95,0.05
741,-1.68819302225139,1.28675690357481,-0.0965349074198958,"Converged",0.95,0.05
742,-2.03446356823426,1.70960862461517,-0.0509436344528387,"Converged",0.95,0.05
743,-1.87193329862638,2.15150145558862,-0.108233445435053,"Converged",0.95,0.05
744,-1.14305913142756,-0.112923193492802,-0.157868046603891,"Converged",0.95,0.05
745,-1.88138596247396,1.98193911375288,-0.127205312270501,"Converged",0.95,0.05
746,-2.48035772169109,2.99459540417095,-0.0505746280273195,"Converged",0.95,0.05
747,-1.87009688557051,1.63423523539013,-0.0746298610283277,"Converged",0.95,0.05
748,-1.92669241209074,1.59681860878884,-0.0668433201441518,"Converged",0.95,0.05
749,-2.40067336698072,2.89877423781436,-0.0953331232341128,"Converged",0.95,0.05
750,-1.91633339234287,1.63314173800784,-0.0532013562065236,"Converged",0.95,0.05
751,-1.81122150077517,1.25472008497581,-0.0736895946650921,"Converged",0.95,0.05
752,-1.5819352991418,0.368704209874853,-0.0590553764480055,"Converged",0.95,0.05
753,-1.68678824508212,1.11091840324455,-0.103816644304063,"Converged",0.95,0.05
754,-1.64213893446613,1.46181499968604,-0.132350713506556,"Converged",0.95,0.05
755,-2.18502718172177,2.66875227279063,-0.0839276719945251,"Converged",0.95,0.05
756,-1.82742852163918,1.92751545179459,-0.124243962802726,"Converged",0.95,0.05
757,-2.099202400646,1.68712975135585,-0.0426873213765894,"Converged",0.95,0.05
758,-2.05955868178422,2.08814727475507,-0.114924506015502,"Converged",0.95,0.05
759,-1.64088146294416,1.29030767120253,-0.118984603821722,"Converged",0.95,0.05
760,-1.63547220357619,-0.329306136888908,-0.0152551889161696,"Converged",0.95,0.05
761,-1.67036704626354,1.82545336207268,-0.116890179732534,"Converged",0.95,0.05
762,-1.77633993687601,0.663166543019503,-0.0632779888463944,"Converged",0.95,0.05
763,-1.77398060104322,1.18234351589643,-0.117774955701902,"Converged",0.95,0.05
764,-1.740511239966,1.59363428518563,-0.115567119391312,"Converged",0.95,0.05
765,-1.68001065786804,0.766005890610404,-0.0630634413316515,"Converged",0.95,0.05
766,-1.58864050296187,2.25227720135797,-0.167380543572758,"Converged",0.95,0.05
767,NA,NA,NA,"B-spline error",0.95,0.05
768,-1.59570274148112,0.283912733114715,-0.090697777467094,"Converged",0.95,0.05
769,-1.52882851749256,0.351036518954729,-0.0659220062180278,"Converged",0.95,0.05
770,-1.62693153828331,1.0056995298093,-0.0911587115162478,"Converged",0.95,0.05
771,-2.51175786366594,1.94943895648741,-0.0264856329517623,"Converged",0.95,0.05
772,-2.32308428667499,2.50023633905989,-0.0870011576914093,"Converged",0.95,0.05
773,-1.88761537932406,2.3453923973802,-0.120255284893166,"Converged",0.95,0.05
774,-1.5933557674161,1.53891623695785,-0.166555773631217,"Converged",0.95,0.05
775,-1.81023308306966,1.28259120964506,-0.083552445230554,"Converged",0.95,0.05
776,-1.72145114210021,2.02715102680134,-0.127452409066843,"Converged",0.95,0.05
777,-2.01788011281383,2.16581402975644,-0.110866470217871,"Converged",0.95,0.05
778,-2.33374196127626,2.00502610308823,-0.0594074321279458,"Converged",0.95,0.05
779,-1.84197438541032,1.92037840088697,-0.11654265433956,"Converged",0.95,0.05
780,-1.74130329607809,1.04621481388991,-0.103121449149935,"Converged",0.95,0.05
781,-1.67201788054727,1.18573903235882,-0.119867254288068,"Converged",0.95,0.05
782,-1.98859959136572,2.41269046691643,-0.097397831703474,"Converged",0.95,0.05
783,-1.84846367858256,2.02781985439248,-0.141594996753667,"Converged",0.95,0.05
784,-2.13493867069838,1.05427288807301,-0.0382443586421004,"Converged",0.95,0.05
785,-1.75396004034549,1.4607225230891,-0.0987869689498083,"Converged",0.95,0.05
786,-1.19993095887303,0.194060738287576,-0.147972612289101,"Converged",0.95,0.05
787,-1.93160292642453,1.0455416889919,-0.0405914856873439,"Converged",0.95,0.05
788,-2.57903170149292,3.0341378655803,-0.0859721534407593,"Converged",0.95,0.05
789,NA,NA,NA,"B-spline error",0.95,0.05
790,-2.11038698254702,2.88048172203841,-0.114756903855493,"Converged",0.95,0.05
791,-2.52245891201128,3.82653077400042,-0.11618013478248,"Converged",0.95,0.05
792,-1.65075677985859,0.835599286736076,-0.0798425942119616,"Converged",0.95,0.05
793,-1.71114388249896,0.43788966747543,-0.0496978620222477,"Converged",0.95,0.05
794,-1.97205520740341,1.45339993452729,-0.0499999671293175,"Converged",0.95,0.05
795,-1.73079207695847,1.31305149026876,-0.100153142658063,"Converged",0.95,0.05
796,-0.923833842296051,-0.505498565666091,-0.172046245249644,"Converged",0.95,0.05
797,-1.59011365850065,1.74392694242099,-0.133060918237808,"Converged",0.95,0.05
798,-1.79451501567365,1.17411920770072,-0.100511508259744,"Converged",0.95,0.05
799,-1.98089007359198,2.43998489191442,-0.171503531696204,"Converged",0.95,0.05
800,-2.49543223726137,3.45106018656561,-0.0718177174896096,"Converged",0.95,0.05
801,-2.52431838608766,3.06383489899443,-0.0527743820359861,"Converged",0.95,0.05
802,NA,NA,NA,"B-spline error",0.95,0.05
803,-1.70014497585385,1.18042929210013,-0.109731537747465,"Converged",0.95,0.05
804,-1.46735235262673,-0.0450350986194229,-0.0732950231010428,"Converged",0.95,0.05
805,-1.783587576306,2.33632183199554,-0.163209898915517,"Converged",0.95,0.05
806,-1.53900450236295,0.633252002666705,-0.093437316133975,"Converged",0.95,0.05
807,-1.37557035020926,0.410570098229189,-0.109538602831412,"Converged",0.95,0.05
808,-2.05859178506299,1.69476642128202,-0.0429954298791686,"Converged",0.95,0.05
809,-2.05727039517724,1.72011307121187,-0.117048710243295,"Converged",0.95,0.05
810,NA,NA,NA,"B-spline error",0.95,0.05
811,-2.6129535733589,3.50501641256042,-0.042539211092335,"Converged",0.95,0.05
812,-2.94995534715007,4.90903660702978,-0.0836489890591309,"Converged",0.95,0.05
813,NA,NA,NA,"B-spline error",0.95,0.05
814,-1.83290056043334,1.5544846571415,-0.082797230182333,"Converged",0.95,0.05
815,-1.85437031667839,1.51877296001719,-0.0977998472936754,"Converged",0.95,0.05
816,-1.90874687298744,3.81681221202755,-0.285383966802264,"Converged",0.95,0.05
817,-1.50206699508335,0.160370452005163,-0.0564601816085865,"Converged",0.95,0.05
818,-1.55898016530584,1.62315419565997,-0.186743187545826,"Converged",0.95,0.05
819,-2.35597292550633,3.10439560237639,-0.0969614697772551,"Converged",0.95,0.05
820,-1.85943202760012,1.3298005321703,-0.0914543537866919,"Converged",0.95,0.05
821,-2.06304317801121,3.05333600262052,-0.131713363202293,"Converged",0.95,0.05
822,-0.891128457334795,0.0496281136512021,-0.145634758388885,"Converged",0.95,0.05
823,-2.113743922956,1.78131549407154,-0.0679053359435818,"Converged",0.95,0.05
824,-1.91678825726999,3.0088338461724,-0.148388392025358,"Converged",0.95,0.05
825,-2.0525582683899,2.68075736072589,-0.126298185985379,"Converged",0.95,0.05
826,-1.44395971908273,0.745138914863737,-0.113757790041727,"Converged",0.95,0.05
827,-1.73092799770485,1.78145478166315,-0.138161290133266,"Converged",0.95,0.05
828,NA,NA,NA,"B-spline error",0.95,0.05
829,-1.7459684460781,2.01924003902907,-0.169953207637579,"Converged",0.95,0.05
830,-1.94743130534606,2.34207969146952,-0.130337180204215,"Converged",0.95,0.05
831,-1.80609628845814,1.96567894094215,-0.140248294505315,"Converged",0.95,0.05
832,-1.83629877874776,2.09570762594336,-0.130855975475176,"Converged",0.95,0.05
833,-2.0823066333461,2.73806056675982,-0.117402913525422,"Converged",0.95,0.05
834,-2.02403970483366,0.945937374288223,0.00525988272729754,"Converged",0.95,0.05
835,-1.53283187725244,1.72512618645882,-0.173233684814745,"Converged",0.95,0.05
836,-1.87735741896473,1.93240738240076,-0.140915710925825,"Converged",0.95,0.05
837,-1.73528348214291,1.07155865753686,-0.0979390590296488,"Converged",0.95,0.05
838,-2.28024291615301,2.10160420121462,-0.0559132531305095,"Converged",0.95,0.05
839,-2.46859946124253,1.96216698927195,-0.00177667983732244,"Converged",0.95,0.05
840,-1.45882236973155,0.721853287786999,-0.126192771609626,"Converged",0.95,0.05
841,-1.88547087107518,1.09521981165447,-0.0673678483508077,"Converged",0.95,0.05
842,-1.97752466988668,1.30358828809801,-0.0852062585228094,"Converged",0.95,0.05
843,-1.8252351119763,1.81098190485317,-0.12893112680189,"Converged",0.95,0.05
844,-1.98613963124848,2.17666840726215,-0.120902426152861,"Converged",0.95,0.05
845,-2.21903946163732,0.616883774032346,0.0377281990231313,"Converged",0.95,0.05
846,-1.98273366762776,2.09968222955275,-0.0968643577594472,"Converged",0.95,0.05
847,-1.94524621585603,1.53205715853786,-0.0749419139415224,"Converged",0.95,0.05
848,-1.53910981854403,1.3817996193109,-0.140475237450293,"Converged",0.95,0.05
849,-3.18873145612469,4.40045235235229,-0.00202665655248783,"Converged",0.95,0.05
850,-2.0101092227784,2.30943296410559,-0.0895515868463466,"Converged",0.95,0.05
851,NA,NA,NA,"B-spline error",0.95,0.05
852,-1.9401919685582,2.96661198765072,-0.187282014430607,"Converged",0.95,0.05
853,-2.03398094740145,1.55117101178129,-0.0429770148796779,"Converged",0.95,0.05
854,-1.58326798309848,1.36298392343811,-0.1288845196874,"Converged",0.95,0.05
855,-1.81053990217517,1.3510261963328,-0.0832679933151773,"Converged",0.95,0.05
856,-1.88047716848176,1.27825703897165,-0.0633812801000607,"Converged",0.95,0.05
857,-1.53800300867102,0.815928194288757,-0.111376163967771,"Converged",0.95,0.05
858,-2.34014804402096,1.66264967999027,-0.0217653545423234,"Converged",0.95,0.05
859,-2.98374879759882,3.82279273732972,-0.0533340469401836,"Converged",0.95,0.05
860,-2.12635422757645,2.49548118256531,-0.149133228838925,"Converged",0.95,0.05
861,-2.2023090180528,3.240171097882,-0.166709772228416,"Converged",0.95,0.05
862,-1.62690223119402,1.68128112641281,-0.140046124459569,"Converged",0.95,0.05
863,-1.91001166234464,1.16277924367114,-0.075674062981072,"Converged",0.95,0.05
864,-1.7952509402613,1.63150693977393,-0.120138867649956,"Converged",0.95,0.05
865,-1.39861875843831,-0.00896006459924178,-0.0647917154213899,"Converged",0.95,0.05
866,-1.98164213989099,2.17551330665903,-0.113514046843911,"Converged",0.95,0.05
867,-2.14929664018615,2.45828028931469,-0.101083225660446,"Converged",0.95,0.05
868,-2.97537514941605,4.01156110124641,-0.0393767494323919,"Converged",0.95,0.05
869,-2.24987897953264,2.32425559119205,-0.0745410402503986,"Converged",0.95,0.05
870,-1.55982688448019,2.05753527663176,-0.150006482307632,"Converged",0.95,0.05
871,-2.3142194626344,3.10320854205402,-0.100091400425742,"Converged",0.95,0.05
872,-1.57451325894525,0.377517468332102,-0.0944719633877067,"Converged",0.95,0.05
873,-1.90022829913423,1.27054111053145,-0.0813056083272337,"Converged",0.95,0.05
874,-2.52506534284084,3.37024850342116,-0.0963859546779582,"Converged",0.95,0.05
875,-1.80355447518412,0.018429255032874,-0.0171513592968778,"Converged",0.95,0.05
876,-2.35787910997897,2.3917797194426,-0.0368925075229806,"Converged",0.95,0.05
877,-1.90816529880324,1.81445513763903,-0.106358341268743,"Converged",0.95,0.05
878,-1.61346432043862,1.14142810834232,-0.0824158380110283,"Converged",0.95,0.05
879,-1.21186263413268,0.446220403592474,-0.152748845831571,"Converged",0.95,0.05
880,-2.21510134892631,3.402046545089,-0.197420286400639,"Converged",0.95,0.05
881,-1.45815397520007,0.471501873720166,-0.105080511031751,"Converged",0.95,0.05
882,-1.97190728429182,1.38341905482977,-0.0723349044725343,"Converged",0.95,0.05
883,-2.1103510866477,2.23966345405555,-0.101196821989005,"Converged",0.95,0.05
884,-1.18774507759665,0.576512484505954,-0.171502126194603,"Converged",0.95,0.05
885,-2.39161897164538,3.11386647309019,-0.0892294241903639,"Converged",0.95,0.05
886,-1.68437799612206,2.09456545215303,-0.158071765112207,"Converged",0.95,0.05
887,-1.449190571115,-0.0385849232125522,-0.0774000609293843,"Converged",0.95,0.05
888,-2.12287225105497,2.03750296152384,-0.0740988734021801,"Converged",0.95,0.05
889,-1.5972385043962,1.75447896737818,-0.159315037988644,"Converged",0.95,0.05
890,-2.18135364959362,2.9324793901716,-0.0963007714975289,"Converged",0.95,0.05
891,-1.88188247121145,2.11235713410066,-0.141843624822385,"Converged",0.95,0.05
892,-2.56541486817872,2.64110267598904,-0.0552408361648684,"Converged",0.95,0.05
893,-1.74369652088796,1.50536984957128,-0.11187166664475,"Converged",0.95,0.05
894,-2.0319665522183,1.31368117915365,-0.0489337094363022,"Converged",0.95,0.05
895,-1.98227925025962,1.77806848453556,-0.0855190247687883,"Converged",0.95,0.05
896,-2.061569205927,2.20888480187849,-0.0812041286451728,"Converged",0.95,0.05
897,-2.13784758017697,2.91450546333677,-0.148162256413169,"Converged",0.95,0.05
898,-2.19973512683735,2.32468776760381,-0.0740824282004337,"Converged",0.95,0.05
899,NA,NA,NA,"B-spline error",0.95,0.05
900,-1.58145070299458,0.613090031700465,-0.100047153193072,"Converged",0.95,0.05
901,-2.26464689487044,2.7102141858783,-0.0767584173232605,"Converged",0.95,0.05
902,-0.952539187476889,-1.35075893238976,-0.0828594260967566,"Converged",0.95,0.05
903,NA,NA,NA,"B-spline error",0.95,0.05
904,-1.4542549431669,1.39453858971482,-0.141087181188706,"Converged",0.95,0.05
905,-2.49682746958104,3.18502689279986,-0.0786744238629187,"Converged",0.95,0.05
906,-1.89882080187935,2.80851547230562,-0.133227987262585,"Converged",0.95,0.05
907,-1.86836351373327,1.2006128703131,-0.0905763907660057,"Converged",0.95,0.05
908,NA,NA,NA,"B-spline error",0.95,0.05
909,-2.3241649518093,1.66503004507416,-0.0287711841070452,"Converged",0.95,0.05
910,-2.01557491875707,3.37553086331745,-0.145398168179787,"Converged",0.95,0.05
911,-2.1472030786432,2.18299663926885,-0.0577757906341276,"Converged",0.95,0.05
912,-2.34975953912463,2.32140501080498,-0.0786126466090499,"Converged",0.95,0.05
913,-1.52492041118569,1.19048868981949,-0.14429856757465,"Converged",0.95,0.05
914,-2.04856452774031,2.02407974342991,-0.0911401262777335,"Converged",0.95,0.05
915,-2.07822609161958,2.75113715130178,-0.169022256412001,"Converged",0.95,0.05
916,-2.18830107312434,3.01150474039336,-0.135288896727392,"Converged",0.95,0.05
917,-1.77830600870249,1.18858317537711,-0.08747638458166,"Converged",0.95,0.05
918,-2.08879388103015,1.93666787427931,-0.0782653786901393,"Converged",0.95,0.05
919,-1.99006426800391,2.75055813587737,-0.168436144636326,"Converged",0.95,0.05
920,-1.9392003869216,2.10722982886966,-0.126945489934937,"Converged",0.95,0.05
921,NA,NA,NA,"B-spline error",0.95,0.05
922,-2.04028110842798,2.8864700228111,-0.149175738150612,"Converged",0.95,0.05
923,-2.32636567519629,2.9693286114944,-0.086234814889092,"Converged",0.95,0.05
924,-3.25243945534278,5.8831336537249,-0.129034657508169,"Converged",0.95,0.05
925,-2.4330802641371,4.26214655491258,-0.146110848058803,"Converged",0.95,0.05
926,-2.01160390586846,2.07817533008614,-0.100875747331812,"Converged",0.95,0.05
927,-2.35841064849739,2.70590027489515,-0.062575631523928,"Converged",0.95,0.05
928,-1.59050695098692,1.29016895207485,-0.12250532718892,"Converged",0.95,0.05
929,-1.99542579224037,1.58080913255868,-0.0508351561319956,"Converged",0.95,0.05
930,-2.67300539042386,2.71697699888075,-0.00891072385261661,"Converged",0.95,0.05
931,-2.06919914406304,1.77503624050201,-0.0529308361225208,"Converged",0.95,0.05
932,-1.30231387585789,0.118519827485151,-0.130524145315634,"Converged",0.95,0.05
933,-1.78143882657037,1.78738841405444,-0.0974338793457732,"Converged",0.95,0.05
934,-1.98819881920187,1.36986389786972,-0.0293549768004887,"Converged",0.95,0.05
935,-2.78999688705092,3.77824219050605,-0.0612557906641944,"Converged",0.95,0.05
936,-2.93215620457426,3.97631311144058,-0.0646751062266625,"Converged",0.95,0.05
937,-2.10038858046653,1.71985822844499,-0.10947674759443,"Converged",0.95,0.05
938,-1.04786210173229,1.15833764506539,-0.276637057605206,"Converged",0.95,0.05
939,-1.70836406821483,1.80333206581467,-0.150693323049501,"Converged",0.95,0.05
940,NA,NA,NA,"B-spline error",0.95,0.05
941,-2.37366783233384,3.96274664795443,-0.127651922015833,"Converged",0.95,0.05
942,-2.1400622338343,2.54958278213307,-0.114398616203856,"Converged",0.95,0.05
943,-1.17443887849201,0.507205111650407,-0.196643856380538,"Converged",0.95,0.05
944,-1.968442198928,2.46217024240528,-0.138093080470828,"Converged",0.95,0.05
945,-1.57691446716189,1.2538703623893,-0.152733414272938,"Converged",0.95,0.05
946,-1.92773762120567,2.68031998104187,-0.143054692555755,"Converged",0.95,0.05
947,-2.34311406418566,2.29430760914552,-0.0318562373984256,"Converged",0.95,0.05
948,-1.56607599874041,1.04592549032871,-0.101580569988184,"Converged",0.95,0.05
949,-1.62227267556136,1.2846253429958,-0.130076400418022,"Converged",0.95,0.05
950,-1.65151800691645,1.17504076481801,-0.133964648896821,"Converged",0.95,0.05
951,-2.56760622315618,3.52211686336043,-0.117585886067253,"Converged",0.95,0.05
952,-2.05399921560948,3.0878461472484,-0.150842836389633,"Converged",0.95,0.05
953,-1.62266037697951,1.91189316777717,-0.181118624739018,"Converged",0.95,0.05
954,-2.34697738991649,3.51560163464969,-0.15706114079061,"Converged",0.95,0.05
955,-2.06242493939703,2.17014040237881,-0.102864886772044,"Converged",0.95,0.05
956,-2.11002407388925,2.05531779864529,-0.0329177212418373,"Converged",0.95,0.05
957,-1.55556780326203,1.75880599197167,-0.14857326263968,"Converged",0.95,0.05
958,-1.56844312861242,1.47556260890698,-0.149827385781682,"Converged",0.95,0.05
959,-1.46012844224103,0.878012558674045,-0.124053860469067,"Converged",0.95,0.05
960,-1.8765978274121,2.08987029835161,-0.120789582824637,"Converged",0.95,0.05
961,-2.44684269014132,2.71514007398788,-0.0600921557035269,"Converged",0.95,0.05
962,-2.64893876450389,3.04636282172988,-0.0312022926743175,"Converged",0.95,0.05
963,-1.21082161211292,-0.22271120729973,-0.104692235528061,"Converged",0.95,0.05
964,-1.73967038829615,1.00467690549818,-0.0826829625248939,"Converged",0.95,0.05
965,-2.16052178670462,0.877942295812963,-0.0294745553403908,"Converged",0.95,0.05
966,-1.7464115136536,1.85539555009479,-0.131565725080211,"Converged",0.95,0.05
967,-1.66658271806549,1.83409408795512,-0.16078267869308,"Converged",0.95,0.05
968,-2.76594887161503,4.04438857239926,-0.115923660606378,"Converged",0.95,0.05
969,-2.23473508398087,2.33614320372763,-0.0758542476218806,"Converged",0.95,0.05
970,-2.23837906441014,3.26672497582874,-0.125563833944916,"Converged",0.95,0.05
971,-1.70178774224656,2.31564747289677,-0.169218365765267,"Converged",0.95,0.05
972,-1.41245101305899,0.946111899280925,-0.16582981130509,"Converged",0.95,0.05
973,NA,NA,NA,"B-spline error",0.95,0.05
974,-1.51200845836064,1.63751458431218,-0.174053423651966,"Converged",0.95,0.05
975,-1.47666819327501,1.28024119732604,-0.150615035804484,"Converged",0.95,0.05
976,-1.37610969448097,1.27427133863636,-0.158837217977792,"Converged",0.95,0.05
977,-2.97473034841224,4.19633183547759,-0.0617481237528355,"Converged",0.95,0.05
978,-2.09775059663877,1.72503114444453,-0.0692059868935453,"Converged",0.95,0.05
979,-2.17462241765546,1.76527422974065,-0.0748568541175896,"Converged",0.95,0.05
980,-1.87066047418574,0.536207537678674,-0.0507944737736856,"Converged",0.95,0.05
981,-2.02754180352793,2.67128927534728,-0.110869003754651,"Converged",0.95,0.05
982,-2.129853501126,2.1854043819382,-0.113381963588599,"Converged",0.95,0.05
983,-2.13532986171112,2.46564259756697,-0.0891868223499952,"Converged",0.95,0.05
984,-1.82554042793104,1.16276844088196,-0.0915230626578282,"Converged",0.95,0.05
985,-1.99562991296092,1.83024499717156,-0.115841236301737,"Converged",0.95,0.05
986,-1.74624538258204,0.851131603920517,-0.0601871525874339,"Converged",0.95,0.05
987,-0.975469473248114,-0.688429059134956,-0.113452916138132,"Converged",0.95,0.05
988,-2.19862789565814,3.0911890693656,-0.100851045189667,"Converged",0.95,0.05
989,-1.20773681195377,0.20813664016832,-0.141896471030889,"Converged",0.95,0.05
990,NA,NA,NA,"B-spline error",0.95,0.05
991,-2.21363475129252,2.4283405775858,-0.0824977555100536,"Converged",0.95,0.05
992,-2.64788751033287,3.2761698802782,-0.0434200277113685,"Converged",0.95,0.05
993,-2.65165020418745,3.62110398676186,-0.0751710232487955,"Converged",0.95,0.05
994,-1.85620363430781,2.71824530233452,-0.155039999028224,"Converged",0.95,0.05
995,-2.00410948773289,0.989368307172374,-0.0624697585432985,"Converged",0.95,0.05
996,-2.42926524366731,3.55782005736477,-0.110359364159748,"Converged",0.95,0.05
997,-2.29884881109298,3.27400200442238,-0.12826814947253,"Converged",0.95,0.05
998,-2.52420819310833,2.50559064257115,-0.000825646959604189,"Converged",0.95,0.05
999,-1.69164456751649,1.41791318055599,-0.185727875952948,"Converged",0.95,0.05
1000,-1.62686593183453,1.69754667772304,-0.12955788122133,"Converged",0.95,0.05
