"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","tpr","fpr"
339,-1.18556477642475,0.962705535446762,-0.215216875258106,"Converged",0.95,0.05
340,-2.31334639770615,2.78361645515188,-0.0779684502093403,"Converged",0.95,0.05
341,-2.19059200496072,1.83165134761324,-0.0865420037605597,"Converged",0.95,0.05
342,-1.49827838140958,0.785668224656418,-0.154490676256137,"Converged",0.95,0.05
343,-1.49650841694946,0.815661907025631,-0.12344780970518,"Converged",0.95,0.05
344,-1.83382858093066,1.38675393338183,-0.0857281012638136,"Converged",0.95,0.05
345,-1.94223949109306,2.00328938359785,-0.0965800133339345,"Converged",0.95,0.05
346,-1.37796450268497,0.100051243501623,-0.0914463965669341,"Converged",0.95,0.05
347,-2.08699841571882,1.52017252199687,-0.0564293812035733,"Converged",0.95,0.05
348,-1.61923523794302,3.35253331104328,-0.254337582389224,"Converged",0.95,0.05
349,NA,NA,NA,"B-spline error",0.95,0.05
350,-1.17983159064133,0.736996844514064,-0.174924240653412,"Converged",0.95,0.05
351,-1.31809057889061,0.418995068107887,-0.115431626812839,"Converged",0.95,0.05
352,-2.06808169399196,2.42917729964655,-0.0886227515457218,"Converged",0.95,0.05
353,-1.39954829474555,1.24098488009579,-0.190763063659218,"Converged",0.95,0.05
354,-2.15726295405023,2.46488306139614,-0.0741482800834631,"Converged",0.95,0.05
355,-2.2175519792121,2.79769893150228,-0.10050717194646,"Converged",0.95,0.05
356,-2.34084527225771,3.21835618080689,-0.110204007299903,"Converged",0.95,0.05
357,-1.72536619901929,1.49335706244606,-0.126444805834297,"Converged",0.95,0.05
358,-2.00736099079788,2.17671662733641,-0.0770787733690507,"Converged",0.95,0.05
359,-1.83844560743209,1.71042698242155,-0.120364082670146,"Converged",0.95,0.05
360,-2.4937498670129,2.84666239719815,-0.0741413831583437,"Converged",0.95,0.05
361,-2.22069580252073,2.60202337060823,-0.0736524154146746,"Converged",0.95,0.05
362,-1.62702808846686,0.831999621346226,-0.0771135966547364,"Converged",0.95,0.05
363,-2.01218603899243,1.70637266926981,-0.0770941580286953,"Converged",0.95,0.05
364,-2.08445712055116,1.78998260439338,-0.0631138071525691,"Converged",0.95,0.05
365,-1.77401077052979,1.28808687638005,-0.104802360109929,"Converged",0.95,0.05
366,-1.65207469150198,0.515869761542935,-0.0849807857920329,"Converged",0.95,0.05
367,-1.67635514176604,0.714249167409152,-0.0924758930218261,"Converged",0.95,0.05
368,-2.24992812107422,2.3148049059304,-0.0561710673780506,"Converged",0.95,0.05
369,-1.8968840029415,2.43709137370518,-0.144608688375777,"Converged",0.95,0.05
370,-2.08227519601391,2.31720269224154,-0.0773152867765316,"Converged",0.95,0.05
371,-1.99509169038085,1.53329994764912,-0.0917601570413801,"Converged",0.95,0.05
372,-1.54030049522683,0.991644730771796,-0.131506314853958,"Converged",0.95,0.05
373,-2.08314756304472,2.2465088925828,-0.106775628066397,"Converged",0.95,0.05
374,-2.12455142397515,3.23443984968678,-0.183495939677211,"Converged",0.95,0.05
375,-1.58660340309543,0.773195972104845,-0.129522430501853,"Converged",0.95,0.05
376,-1.4928447837045,1.26297797179796,-0.118429481968223,"Converged",0.95,0.05
377,-1.77115074801919,1.14957460895476,-0.102027600203876,"Converged",0.95,0.05
378,-1.63983386770174,1.29088365782791,-0.129667853070933,"Converged",0.95,0.05
379,-2.17690744328546,2.50957904628481,-0.11250021671704,"Converged",0.95,0.05
380,-2.05881389970597,1.33914405686188,-0.0754735625195993,"Converged",0.95,0.05
381,-1.97556317149654,1.75891995976976,-0.0691293578381376,"Converged",0.95,0.05
382,-2.39839817731757,3.05210431395857,-0.0858914937553382,"Converged",0.95,0.05
383,-1.90826031921575,1.93102144010174,-0.0852146393393594,"Converged",0.95,0.05
384,-1.7625707281801,1.30326093730417,-0.0751106114550384,"Converged",0.95,0.05
385,-1.22837641952527,0.414836113088052,-0.141986432787057,"Converged",0.95,0.05
386,-2.53513498027144,3.04665030918262,-0.0603604790516448,"Converged",0.95,0.05
387,-2.79670120109022,4.50482259247667,-0.0806413831778658,"Converged",0.95,0.05
388,-1.49733374712644,0.95275965630123,-0.139962656717751,"Converged",0.95,0.05
389,-2.10807353284761,1.67445142125378,-0.0703852629161166,"Converged",0.95,0.05
390,-1.35657614482521,-0.0123384589065749,-0.0967177656817748,"Converged",0.95,0.05
391,-1.51532630125597,0.412784225230034,-0.112766822728106,"Converged",0.95,0.05
392,-2.07928871559088,1.97295801999592,-0.0554063311057162,"Converged",0.95,0.05
393,-2.04405135410714,2.20573088499579,-0.1278426312467,"Converged",0.95,0.05
394,-1.41312819702098,0.381121725420917,-0.110500133407495,"Converged",0.95,0.05
395,-1.51966124737694,0.77306900136824,-0.119840721813803,"Converged",0.95,0.05
396,-1.97577907694103,1.90833752815423,-0.0628973418038647,"Converged",0.95,0.05
397,-0.953004029902644,-0.570389215393048,-0.111262609604587,"Converged",0.95,0.05
398,-1.70122450770662,1.69558363229489,-0.150736171683886,"Converged",0.95,0.05
399,-1.78906702092475,1.30238625786338,-0.0546609668126766,"Converged",0.95,0.05
400,-2.02219909492558,2.40293855440706,-0.135194130340704,"Converged",0.95,0.05
401,-1.90254728326674,1.39348949494359,-0.0775333331078506,"Converged",0.95,0.05
402,-1.96198489598759,2.56794030946631,-0.164909008885989,"Converged",0.95,0.05
403,-1.67489914944437,0.950256578935981,-0.0777051636273945,"Converged",0.95,0.05
404,NA,NA,NA,"B-spline error",0.95,0.05
405,-2.68708512201248,3.41538110560349,-0.0669505415005721,"Converged",0.95,0.05
406,-1.79360564520341,1.80865498804654,-0.103724421592373,"Converged",0.95,0.05
407,-1.75596597421822,1.03173368063544,-0.0855173927204053,"Converged",0.95,0.05
408,-2.53432370948793,2.83634494559999,-0.0663173907297042,"Converged",0.95,0.05
409,-2.09806019421041,3.21820254431689,-0.134421175276641,"Converged",0.95,0.05
410,-2.34043286284187,3.40082744581851,-0.103772714689886,"Converged",0.95,0.05
411,-1.50804503395466,1.27875993672317,-0.173902986924524,"Converged",0.95,0.05
412,-1.76172853654505,1.6754900922847,-0.121306833602846,"Converged",0.95,0.05
413,-2.07805027952803,2.39050046692891,-0.14471050192355,"Converged",0.95,0.05
414,-2.31990712097559,1.8384917908859,-0.00414773556399714,"Converged",0.95,0.05
415,-2.22203779128938,3.1372507557421,-0.12442437768339,"Converged",0.95,0.05
416,-1.52687633868595,1.92586945704581,-0.148359315328326,"Converged",0.95,0.05
417,-1.36568324915356,1.3481384401626,-0.175954109106681,"Converged",0.95,0.05
418,-1.42319760584976,0.00981657410229957,-0.123310696540245,"Converged",0.95,0.05
419,-1.82387724044868,2.68908469736513,-0.168626552544922,"Converged",0.95,0.05
420,-2.65036074764421,3.88574272123138,-0.05074303831782,"Converged",0.95,0.05
421,-1.9302296477234,1.3518148461183,-0.065335687589987,"Converged",0.95,0.05
422,-1.94771192480306,1.1692960545468,-0.106897114002792,"Converged",0.95,0.05
423,-1.89565761428484,2.46517510173609,-0.137775557320602,"Converged",0.95,0.05
424,-1.89241253411685,1.91936407306129,-0.144246439143976,"Converged",0.95,0.05
425,-1.85789063250594,2.63282023376333,-0.148296006427732,"Converged",0.95,0.05
426,-1.69548844506799,1.50125935767738,-0.0829843403265993,"Converged",0.95,0.05
427,-1.58963117035514,1.16426485930292,-0.129361966118181,"Converged",0.95,0.05
428,NA,NA,NA,"B-spline error",0.95,0.05
429,-1.50265598819544,1.13222926485658,-0.115393963766368,"Converged",0.95,0.05
430,-2.42675517657015,2.6967951233575,-0.0368659468910629,"Converged",0.95,0.05
431,-2.28608626658901,2.4707679766954,-0.0662309067741973,"Converged",0.95,0.05
432,-2.55717190337099,3.57318657610924,-0.100320954697311,"Converged",0.95,0.05
433,-2.50345950381209,3.29044425345366,-0.0884288267117118,"Converged",0.95,0.05
434,-2.18905240725623,2.44118312812886,-0.071072325170889,"Converged",0.95,0.05
435,-1.86329664396473,1.85685197168535,-0.0956494627525282,"Converged",0.95,0.05
436,-1.42485586778699,2.31359276198658,-0.217408331112634,"Converged",0.95,0.05
437,-1.12231282660788,-0.494626341980321,-0.0984245978682361,"Converged",0.95,0.05
438,-1.745237169846,1.56654701937836,-0.146452778649342,"Converged",0.95,0.05
439,-2.3437680555857,3.65523562589748,-0.136218051544331,"Converged",0.95,0.05
440,-2.37719589779282,2.67655875982794,-0.121734584238301,"Converged",0.95,0.05
441,-2.36459381357532,2.65678870771619,-0.106608164890897,"Converged",0.95,0.05
442,-2.74383995029835,3.72612686953234,-0.0682091878509382,"Converged",0.95,0.05
443,-1.74110140463437,1.03675603592293,-0.0783970519449389,"Converged",0.95,0.05
444,-1.97856500995468,3.09113791112958,-0.148968999022568,"Converged",0.95,0.05
445,-1.68838085027053,0.900988041694547,-0.09679959586162,"Converged",0.95,0.05
446,-1.89187354680503,0.746743292251369,-0.0406061632141671,"Converged",0.95,0.05
447,-1.80287156046192,1.51938606022526,-0.0799411067842555,"Converged",0.95,0.05
448,-2.30732363786724,2.58860100145204,-0.054163253599456,"Converged",0.95,0.05
449,-1.90416180338182,1.35675971448897,-0.0932033253965333,"Converged",0.95,0.05
450,NA,NA,NA,"B-spline error",0.95,0.05
451,-1.68037299598213,1.5052383499475,-0.121899236684013,"Converged",0.95,0.05
452,-1.93843067727982,0.381767432344182,-0.00552097349014203,"Converged",0.95,0.05
453,-2.7140563108222,3.37523978207512,-0.0310872998042518,"Converged",0.95,0.05
454,-2.18076985152471,1.14561013389872,-0.0197550329401479,"Converged",0.95,0.05
455,NA,NA,NA,"B-spline error",0.95,0.05
456,-1.73849895635138,1.46529033127869,-0.132204298197196,"Converged",0.95,0.05
457,-2.32112717026086,3.21484673654231,-0.12837107594195,"Converged",0.95,0.05
458,-1.51679307441076,0.569180263065322,-0.118383057603326,"Converged",0.95,0.05
459,-2.05275037676078,2.61889499703119,-0.117977927005686,"Converged",0.95,0.05
460,-1.96386189961593,1.39954279066898,-0.0546369955139731,"Converged",0.95,0.05
461,-2.41095146204171,3.13103469715888,-0.113035205127385,"Converged",0.95,0.05
462,-3.07611740119899,4.91589974017281,-0.0771432263161684,"Converged",0.95,0.05
463,-1.62299277149076,0.916615180258026,-0.109956104754419,"Converged",0.95,0.05
464,-1.66369741601573,1.34599628862118,-0.130114730703384,"Converged",0.95,0.05
465,-1.50941922332133,0.536427535067854,-0.100008039640098,"Converged",0.95,0.05
466,NA,NA,NA,"B-spline error",0.95,0.05
467,-1.800427176479,2.48764121805197,-0.141322529051327,"Converged",0.95,0.05
468,-2.14431173005369,2.4920273241397,-0.0850002619371607,"Converged",0.95,0.05
469,-0.976464928674776,0.830015806156577,-0.236004026647685,"Converged",0.95,0.05
470,-3.05022984864439,3.90465695578787,-0.0162282649826928,"Converged",0.95,0.05
471,-2.41785564294129,2.19424479511878,-0.0598236214891483,"Converged",0.95,0.05
472,-1.75973652936084,0.792389537847862,-0.0984139936027163,"Converged",0.95,0.05
473,-2.38729660132798,2.66999956097302,-0.0307570844089482,"Converged",0.95,0.05
474,-2.08782711021946,2.85851628265476,-0.118088227039759,"Converged",0.95,0.05
475,-2.66207840989074,4.26515463955525,-0.135932709357823,"Converged",0.95,0.05
476,-2.40060406008201,2.17592637419414,-0.0290494312718962,"Converged",0.95,0.05
477,-1.50410808159357,0.769696235311353,-0.128508196178152,"Converged",0.95,0.05
478,-1.72895161195536,2.43690592417882,-0.148480500759319,"Converged",0.95,0.05
479,-2.14441370756999,2.91150832090787,-0.152571778147397,"Converged",0.95,0.05
480,-1.90523689370501,0.707745130844982,-0.016980716562456,"Converged",0.95,0.05
481,-2.72319609884366,2.59362332423612,-0.0264967286465864,"Converged",0.95,0.05
482,-2.14314672918806,2.6789898748468,-0.10325469751975,"Converged",0.95,0.05
483,-1.80909225697548,1.31358353941575,-0.0789285709104354,"Converged",0.95,0.05
484,-2.10945178437193,2.28573778539449,-0.101274130590397,"Converged",0.95,0.05
485,-2.58005842305346,3.61435745426076,-0.071164073630664,"Converged",0.95,0.05
486,-2.06019126328825,2.04974884472387,-0.0777088641152146,"Converged",0.95,0.05
487,-1.90215035125018,1.05608588038877,-0.0299761761410255,"Converged",0.95,0.05
488,-1.94575758199377,2.56866037545246,-0.178014929632125,"Converged",0.95,0.05
489,-1.60865307176534,1.87160711048823,-0.184287710813606,"Converged",0.95,0.05
490,-2.2065815019648,1.95422110066055,-0.0482167146399976,"Converged",0.95,0.05
491,-1.86288669537236,1.44484664900715,-0.121367511756325,"Converged",0.95,0.05
492,-1.86841135603645,1.63792411621533,-0.0777221122380806,"Converged",0.95,0.05
493,-1.59706974603774,1.95831838123531,-0.213416787542751,"Converged",0.95,0.05
494,-1.85352390571052,0.781773801090202,-0.0564775316969068,"Converged",0.95,0.05
495,-1.60084525252086,1.24739160425895,-0.122678816505771,"Converged",0.95,0.05
496,-2.21626187988238,1.60793287470599,-0.0566593544840903,"Converged",0.95,0.05
497,-2.01319664263549,2.24271728587427,-0.123495179920198,"Converged",0.95,0.05
498,-2.34214458947492,3.35430722213046,-0.120794238660718,"Converged",0.95,0.05
499,-1.68512176147893,1.94639441564434,-0.178920057736147,"Converged",0.95,0.05
500,-2.61535797604025,2.69839583577733,-0.00864609807699497,"Converged",0.95,0.05
501,-0.879879362434201,-1.36771830557092,-0.126723229142399,"Converged",0.95,0.05
502,-1.68683369309329,1.38500504520932,-0.0863605668567696,"Converged",0.95,0.05
503,-2.31798554506707,3.11756321899216,-0.113789311558153,"Converged",0.95,0.05
504,-2.25771202952037,2.76514771517494,-0.123577772982149,"Converged",0.95,0.05
505,-1.53445710082707,0.981934641657344,-0.14072928047212,"Converged",0.95,0.05
506,-1.33371741773039,0.236224348016431,-0.104266844033814,"Converged",0.95,0.05
507,-1.86806508362067,1.60515311193554,-0.115611762559671,"Converged",0.95,0.05
508,-2.75732040938248,4.45527862691694,-0.0997088478114911,"Converged",0.95,0.05
509,-1.52664098865336,0.656614820507763,-0.125308659025383,"Converged",0.95,0.05
510,-1.45134222778862,0.718523615680689,-0.110406289672744,"Converged",0.95,0.05
511,-2.01953458468464,1.9646228873056,-0.0925180838546717,"Converged",0.95,0.05
512,-1.96940546822383,2.97717320263981,-0.157959338110301,"Converged",0.95,0.05
513,-1.68506533332359,1.35258878066023,-0.1349883088744,"Converged",0.95,0.05
514,-1.61853136449546,0.375390231139623,-0.0668695764713573,"Converged",0.95,0.05
515,-2.67949336992766,3.96665922434773,-0.0856838048915954,"Converged",0.95,0.05
516,-1.83843701282536,2.43361578223881,-0.144774813522553,"Converged",0.95,0.05
517,-1.86839080795701,1.85308581788581,-0.155767886073175,"Converged",0.95,0.05
518,-1.82774205198671,1.4337060644496,-0.0866162755323633,"Converged",0.95,0.05
519,-1.67987039867442,0.982991847530836,-0.101858193190896,"Converged",0.95,0.05
520,-2.06982064006684,2.67426479789255,-0.102484522754392,"Converged",0.95,0.05
521,-1.87075301247252,1.2485691617544,-0.0823251920123694,"Converged",0.95,0.05
522,-2.10836761763375,1.88252510286677,-0.122162831434633,"Converged",0.95,0.05
523,-1.75096728338583,1.3514562344937,-0.0988080892664766,"Converged",0.95,0.05
524,-2.39964710683246,2.93507949383952,-0.0816242592218434,"Converged",0.95,0.05
525,-2.03479312116971,1.88468412221566,-0.0987495380472346,"Converged",0.95,0.05
526,-1.29748299782997,1.19116660122974,-0.215466444177227,"Converged",0.95,0.05
527,-2.35845707189975,3.46843270713892,-0.13206687279499,"Converged",0.95,0.05
528,-1.67970039826649,1.39869531142612,-0.0887882292172018,"Converged",0.95,0.05
529,-1.99406148472028,1.80341235171486,-0.10761866915258,"Converged",0.95,0.05
530,-2.17165346877445,3.49425144725672,-0.150977515132176,"Converged",0.95,0.05
531,-1.38322938001572,0.333949736833277,-0.0994776086576653,"Converged",0.95,0.05
532,-1.91627758355407,2.09165259871583,-0.110899103090411,"Converged",0.95,0.05
533,-2.40129854511639,1.93042392148731,0.00301944666153534,"Converged",0.95,0.05
534,-2.21537473291729,1.7090321045474,-0.0298696551340009,"Converged",0.95,0.05
535,-2.3644261936709,2.06173370330052,-0.0485697697187879,"Converged",0.95,0.05
536,-1.69603015968826,1.59143214384823,-0.128148016644742,"Converged",0.95,0.05
537,-1.73946787763885,1.97682291430936,-0.149372966904677,"Converged",0.95,0.05
538,-2.19125224315019,1.72769678515388,-0.0738443642343433,"Converged",0.95,0.05
539,-1.76939465635097,1.36872884377789,-0.0832064942820544,"Converged",0.95,0.05
540,-2.38718530560619,3.12918371708826,-0.0919205674036616,"Converged",0.95,0.05
541,-1.78582918212811,0.70183431001727,-0.0753156258961644,"Converged",0.95,0.05
542,-1.73971639388872,1.37580769615339,-0.101412614800372,"Converged",0.95,0.05
543,-1.63431236558625,0.601729323288864,-0.0878618511436017,"Converged",0.95,0.05
544,-2.34177380862191,3.5839260234224,-0.0968806952553734,"Converged",0.95,0.05
545,-1.6095780152492,1.42909649972932,-0.138158857792039,"Converged",0.95,0.05
546,-2.38128321718662,3.50919278298813,-0.0885442371199427,"Converged",0.95,0.05
547,-1.91111350491321,0.740286150895825,-0.0311718350809266,"Converged",0.95,0.05
548,-1.91406568483654,1.53934685773102,-0.0446043694660369,"Converged",0.95,0.05
549,-1.356339128939,0.113775366829434,-0.119339288930401,"Converged",0.95,0.05
550,-1.61097766241978,1.11654648474309,-0.0988929809344455,"Converged",0.95,0.05
551,-2.1438062226026,2.60739009987954,-0.0913183605118857,"Converged",0.95,0.05
552,-2.63181427123162,3.05423637549958,-0.0791101006723262,"Converged",0.95,0.05
553,-2.72195206868574,3.70943464314448,-0.0740309430672991,"Converged",0.95,0.05
554,-2.22235230877346,1.87373019886826,-0.0539813450661787,"Converged",0.95,0.05
555,-2.08714310364402,2.19653666589299,-0.0616957255384839,"Converged",0.95,0.05
556,-2.18285419332092,2.60761418208008,-0.0588294357340693,"Converged",0.95,0.05
557,-2.04841613345751,1.5746794128541,-0.0539494020420717,"Converged",0.95,0.05
558,-2.11089202962672,3.37672717122404,-0.199792133285302,"Converged",0.95,0.05
559,-2.01131584917896,2.14254206612322,-0.065447881612413,"Converged",0.95,0.05
560,-1.92439240566648,1.13610421877562,-0.0440184801537653,"Converged",0.95,0.05
561,NA,NA,NA,"B-spline error",0.95,0.05
562,-2.25533830908097,2.71466956424026,-0.0775690378103637,"Converged",0.95,0.05
563,-1.4299153202796,0.158680439545978,-0.116417632290445,"Converged",0.95,0.05
564,-1.92071979738665,1.69796452604648,-0.0811574525751256,"Converged",0.95,0.05
565,-2.11532880048747,1.56106677345958,-0.0280923882032459,"Converged",0.95,0.05
566,-1.74347573817768,1.81227905758026,-0.136574944365511,"Converged",0.95,0.05
567,-1.91957206338025,2.25625770476316,-0.111703860347741,"Converged",0.95,0.05
568,-1.50438094311825,0.959052520352307,-0.139990997512662,"Converged",0.95,0.05
569,-2.09593600939105,2.73934014305283,-0.100665855878284,"Converged",0.95,0.05
570,-1.92341212290231,1.99380988570935,-0.0995867986853829,"Converged",0.95,0.05
571,-2.30462258973456,2.81823715317045,-0.0919281013153555,"Converged",0.95,0.05
572,-2.2690921858418,2.29191502674353,-0.0375630975654594,"Converged",0.95,0.05
573,-1.75214913609703,1.4818155900117,-0.121191409533618,"Converged",0.95,0.05
574,-1.90779482369307,1.0860223504487,-0.027036602551719,"Converged",0.95,0.05
575,-2.04698991068375,2.37602514480705,-0.135201641321594,"Converged",0.95,0.05
576,-2.32832427987157,2.25975716753172,-0.0530741610900971,"Converged",0.95,0.05
577,-1.60691017479705,0.232887267355027,-0.0920902770513811,"Converged",0.95,0.05
578,-2.09368173510407,2.27497785428377,-0.107899401441254,"Converged",0.95,0.05
579,-2.0514155763465,1.85082678013928,-0.0505827821738187,"Converged",0.95,0.05
580,-1.90396453670308,2.34101701405795,-0.160998597875767,"Converged",0.95,0.05
581,-2.19271491795197,2.93510045806865,-0.113034761012099,"Converged",0.95,0.05
582,-1.86290712079426,1.74031437972652,-0.11752059271028,"Converged",0.95,0.05
583,-2.11510733250909,2.15345201552275,-0.101678578514624,"Converged",0.95,0.05
584,-2.53875588183684,3.21924126855001,-0.0975203844982672,"Converged",0.95,0.05
585,-2.25651959103209,1.6482851900731,-0.0363980923345575,"Converged",0.95,0.05
586,-2.33832974999075,3.06877763860824,-0.108987047359618,"Converged",0.95,0.05
587,-1.75944722425714,1.170091903924,-0.070188840224596,"Converged",0.95,0.05
588,-2.34079483381068,2.44984541067398,-0.0392470674972374,"Converged",0.95,0.05
589,-1.67487768103563,1.05117405393333,-0.0872246462905206,"Converged",0.95,0.05
590,-1.89945273652531,1.01871253310424,-0.0582696433972369,"Converged",0.95,0.05
591,-1.73609346596203,0.330796676510407,-0.0438160786001021,"Converged",0.95,0.05
592,-2.30719661517786,2.03657021760047,-0.0730620862069458,"Converged",0.95,0.05
593,-2.02325789802662,2.25652727719324,-0.097317085412017,"Converged",0.95,0.05
594,-1.94516739806422,1.03103668253359,-0.0537904393989146,"Converged",0.95,0.05
595,-2.46276338655682,2.99126719119872,-0.0644337846727964,"Converged",0.95,0.05
596,-2.05769875794049,2.86047475412287,-0.147015409204444,"Converged",0.95,0.05
597,-2.19956566553986,2.89897413718553,-0.123955917554867,"Converged",0.95,0.05
598,NA,NA,NA,"B-spline error",0.95,0.05
599,-2.29291424298443,2.02793231856155,-0.0137613433547556,"Converged",0.95,0.05
600,-1.70017972264509,2.65919525633324,-0.213502127785355,"Converged",0.95,0.05
601,-1.82147305394684,1.11643817275532,-0.0676485070965977,"Converged",0.95,0.05
602,-2.18607246929472,1.42771141526541,-0.0490194932776752,"Converged",0.95,0.05
603,-1.48764254304967,0.393879496076378,-0.121087834522603,"Converged",0.95,0.05
604,NA,NA,NA,"B-spline error",0.95,0.05
605,-1.85929802624822,1.35052570068632,-0.061339026825209,"Converged",0.95,0.05
606,-1.97625143550898,1.46274502534828,-0.077638791607412,"Converged",0.95,0.05
607,-1.85180341833166,1.40442684898792,-0.125360851328061,"Converged",0.95,0.05
608,-2.1102031042634,1.46451919437508,-0.0369045330184867,"Converged",0.95,0.05
609,-2.58700117416721,2.99379459115786,-0.0534521030057573,"Converged",0.95,0.05
610,-2.27636843035106,3.36339818097828,-0.119282167725545,"Converged",0.95,0.05
611,-1.83977975851229,1.45666582711362,-0.082287295003973,"Converged",0.95,0.05
612,-2.54792542175713,3.03057491014659,-0.0598232776124517,"Converged",0.95,0.05
613,-2.25129444841716,2.88280909068092,-0.0855002066988566,"Converged",0.95,0.05
614,-2.31663419913313,1.72857180027777,-0.0562799980442171,"Converged",0.95,0.05
615,-1.87453579387388,2.56808456000854,-0.158977598624206,"Converged",0.95,0.05
616,NA,NA,NA,"B-spline error",0.95,0.05
617,-2.81509247114054,3.68058278628694,-0.0633823145248068,"Converged",0.95,0.05
618,-2.08116689820992,2.90394407255977,-0.146940185878775,"Converged",0.95,0.05
619,-1.8542967811929,1.93623272105912,-0.0954444048471157,"Converged",0.95,0.05
620,-2.49711947481431,3.25278165440335,-0.116544817068387,"Converged",0.95,0.05
621,-1.90214650470449,2.75396306823668,-0.176361384603222,"Converged",0.95,0.05
622,NA,NA,NA,"B-spline error",0.95,0.05
623,-1.34946502013608,0.425899497902798,-0.137396542007088,"Converged",0.95,0.05
624,-2.49416286001635,2.72861732078048,-0.0446432144715721,"Converged",0.95,0.05
625,-2.23150653009283,3.30559762442979,-0.137173623157369,"Converged",0.95,0.05
626,-1.46481138679966,-0.333970114590027,-0.0742933642268341,"Converged",0.95,0.05
627,NA,NA,NA,"B-spline error",0.95,0.05
628,-1.21636832401371,-0.0180239295513251,-0.10057615071067,"Converged",0.95,0.05
629,-1.65136576122414,0.198519073805168,-0.0483465680867656,"Converged",0.95,0.05
630,-1.40423185182831,0.726349972516356,-0.132046820930077,"Converged",0.95,0.05
631,-2.81317011665904,3.26680565607556,-0.0129197062399935,"Converged",0.95,0.05
632,-2.00490772088874,1.80583085097226,-0.0915713679110205,"Converged",0.95,0.05
633,-1.65476759197557,2.44124308393386,-0.193330010023033,"Converged",0.95,0.05
634,-1.77432389401077,2.2324182400237,-0.138761448696976,"Converged",0.95,0.05
635,-1.84044058047986,1.84620939773773,-0.121206808066908,"Converged",0.95,0.05
636,-1.84302095067928,0.702117600321989,-0.048195513507253,"Converged",0.95,0.05
637,-1.77384511418356,1.69051033474773,-0.0877990048052944,"Converged",0.95,0.05
638,-2.08285588200109,2.2957618372087,-0.106841370722212,"Converged",0.95,0.05
639,-2.04825357364127,2.16283469563948,-0.0808117031958066,"Converged",0.95,0.05
640,-1.94464121726616,2.59134514514095,-0.148339897051344,"Converged",0.95,0.05
641,-1.66916929296069,1.58274862426094,-0.101148361563498,"Converged",0.95,0.05
642,-2.66326660026751,3.99195147877396,-0.117006129323137,"Converged",0.95,0.05
643,-1.88357737394972,2.85577766349529,-0.183835096350824,"Converged",0.95,0.05
644,-2.2258542988618,2.62158839682023,-0.0949087194852079,"Converged",0.95,0.05
645,-1.11005928216391,0.118543083033063,-0.140246448612373,"Converged",0.95,0.05
646,-2.01731528490101,2.16477805104468,-0.108397998754499,"Converged",0.95,0.05
647,-1.97911287189589,2.18716114226252,-0.110789364079395,"Converged",0.95,0.05
648,-2.59211779810661,2.54753789109344,-0.033692210393669,"Converged",0.95,0.05
649,-1.83665026004105,0.694582480646788,-0.063627900660587,"Converged",0.95,0.05
650,-2.0887915919033,2.43132388410828,-0.104866231669786,"Converged",0.95,0.05
651,-1.92344424085051,1.53985112146838,-0.0666037368390049,"Converged",0.95,0.05
652,-2.05674256432241,2.31372249139462,-0.140287820653613,"Converged",0.95,0.05
653,-2.28653637218115,2.08397715589979,-0.0463118833560414,"Converged",0.95,0.05
654,-1.29552929634928,0.168743643559797,-0.114865490974997,"Converged",0.95,0.05
655,-2.65434606059312,3.32666678098049,-0.0388485182545256,"Converged",0.95,0.05
656,-1.57364664406958,1.43986782888885,-0.163660162680258,"Converged",0.95,0.05
657,-1.73970393101571,1.29203848768223,-0.0865560078897825,"Converged",0.95,0.05
658,-2.03796937850763,2.15423827769905,-0.0904334369267615,"Converged",0.95,0.05
659,-1.98838801862176,1.71926987363951,-0.105462941960764,"Converged",0.95,0.05
660,-2.20095652015562,2.3977843664425,-0.0569804712298983,"Converged",0.95,0.05
661,-2.3738151026739,2.94551231126233,-0.0701761451911368,"Converged",0.95,0.05
662,-1.9651515764257,1.56899147809289,-0.112936492325264,"Converged",0.95,0.05
663,-2.53088820670636,3.05010871829676,-0.0567606290108542,"Converged",0.95,0.05
664,-1.84641088052745,2.55360369609562,-0.131113814788445,"Converged",0.95,0.05
665,-1.70432685424393,0.891342570312021,-0.113345496366097,"Converged",0.95,0.05
666,-2.28976967049737,2.11785939454692,-0.0610412973694392,"Converged",0.95,0.05
667,-2.04026283310939,2.75110476907239,-0.140696419156556,"Converged",0.95,0.05
668,-1.54881075502811,0.594864897493219,-0.0999348385168561,"Converged",0.95,0.05
669,-2.60398237653844,3.5004532487994,-0.0807396889088432,"Converged",0.95,0.05
670,-1.46318429352682,0.501846184740892,-0.126043045179206,"Converged",0.95,0.05
671,-1.65357254663554,1.04073209402276,-0.109077324846136,"Converged",0.95,0.05
672,NA,NA,NA,"B-spline error",0.95,0.05
673,-1.97090095483369,1.55658427709215,-0.0862397365519458,"Converged",0.95,0.05
674,-2.37664990134772,2.87807216525736,-0.0742694972281235,"Converged",0.95,0.05
675,-2.25356972080169,2.68273680921314,-0.103494337673841,"Converged",0.95,0.05
676,NA,NA,NA,"B-spline error",0.95,0.05
677,-1.92702751786542,2.50356941428443,-0.146054413197058,"Converged",0.95,0.05
678,-1.64371083159274,1.85927946649427,-0.174990884696673,"Converged",0.95,0.05
679,-2.04965832654206,2.02450102419292,-0.0642930288220721,"Converged",0.95,0.05
