"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","tpr","fpr"
337,-3.04494621101747,4.69744590493235,-0.0432325069455664,"Converged",0.5,0.5
338,NA,NA,NA,"MAX_ITER reached",0.5,0.5
339,-1.93185133609039,1.62493953862083,-0.0764133826566472,"Converged",0.5,0.5
340,-1.52575142533225,0.82396884087476,-0.123417327560133,"Converged",0.5,0.5
341,-0.953442004072043,-0.769942842343662,-0.144730232672207,"Converged",0.5,0.5
342,-1.61202652507771,1.24550617917827,-0.1316619132801,"Converged",0.5,0.5
343,-2.91230433743135,5.60982211706014,-0.141973864259867,"Converged",0.5,0.5
344,-3.24056740765133,5.46326978419829,-0.050036941766583,"Converged",0.5,0.5
345,-1.91630848189757,1.64065305794387,-0.0548017044233414,"Converged",0.5,0.5
346,-2.36648924282032,3.31149852778428,-0.120299605361883,"Converged",0.5,0.5
347,-1.540738749178,0.485319981297347,-0.106356966388807,"Converged",0.5,0.5
348,-1.4495867780062,1.47010042329789,-0.184271287954767,"Converged",0.5,0.5
349,-2.16696442892479,2.47152396851111,-0.0555224448495881,"Converged",0.5,0.5
350,-2.04657205563385,3.57113731478912,-0.196794413149866,"Converged",0.5,0.5
351,-2.76667264506475,5.5984924906397,-0.170171427628555,"Converged",0.5,0.5
352,-1.8730882953219,1.36807125679592,-0.0886948838127918,"Converged",0.5,0.5
353,-1.82506768549575,2.48784136118208,-0.148548379414996,"Converged",0.5,0.5
354,-2.30057394900629,3.39017301703514,-0.0977972910186044,"Converged",0.5,0.5
355,-2.19766723493088,2.99602944143712,-0.130688152529072,"Converged",0.5,0.5
356,-2.38704901434697,3.09950685640021,-0.0724277137524326,"Converged",0.5,0.5
357,-2.67615172705444,4.65678805520925,-0.10245809536661,"Converged",0.5,0.5
358,-2.75887774687784,4.44847638007902,-0.0816391785228759,"Converged",0.5,0.5
359,-3.29007157393398,5.29408054568971,-0.0709172866006445,"Converged",0.5,0.5
360,-2.7939767814,4.14518527816326,-0.0509693512104447,"Converged",0.5,0.5
361,-2.36097661161536,3.35591054459563,-0.0962167082856903,"Converged",0.5,0.5
362,-2.8693357240061,5.46078204898288,-0.199762063530469,"Converged",0.5,0.5
363,-1.26569288112894,0.197025602131522,-0.126268943030104,"Converged",0.5,0.5
364,-1.61970038765564,0.169877888535755,-0.0509813260484382,"Converged",0.5,0.5
365,-2.36584554671148,2.65143162071002,-0.0831939177544397,"Converged",0.5,0.5
366,-2.50245384206329,3.89570505314958,-0.0695456554403694,"Converged",0.5,0.5
367,-2.45901621843745,2.60094673640076,-0.0510466010320048,"Converged",0.5,0.5
368,-1.84253056196094,0.389416513067475,-0.0278725855122952,"Converged",0.5,0.5
369,-1.90284592975865,1.83878057935534,-0.0908412692596006,"Converged",0.5,0.5
370,-1.54383600561206,-0.136170313158001,-0.0395963321003429,"Converged",0.5,0.5
371,-1.7120843371126,0.910435478275216,-0.0753681436823963,"Converged",0.5,0.5
372,-1.79220581742304,2.27658993289151,-0.117052648698612,"Converged",0.5,0.5
373,-2.49955168169185,3.63918740630629,-0.103757463367642,"Converged",0.5,0.5
374,-0.717813303097281,-0.578908968794562,-0.2192647452604,"Converged",0.5,0.5
375,-2.67695849411549,3.65623452737006,-0.0752889470072349,"Converged",0.5,0.5
376,-1.29280230838417,1.18731057165569,-0.162450100666286,"Converged",0.5,0.5
377,-1.34492711449896,-0.80351575282424,-0.0449811944011043,"Converged",0.5,0.5
378,-1.27492758826977,0.215702489464988,-0.160796407763259,"Converged",0.5,0.5
379,-0.907159762788315,-1.34584412883517,-0.115169541121038,"Converged",0.5,0.5
380,-2.4953966755561,2.13971193212773,-0.0603473919600536,"Converged",0.5,0.5
381,-1.35296634498434,-0.31159056123591,-0.0683688894120848,"Converged",0.5,0.5
382,-1.37743933999803,0.16972422319847,-0.108947007756926,"Converged",0.5,0.5
383,-2.88254923788365,4.37669078351589,-0.0472917390335457,"Converged",0.5,0.5
384,-2.00173142580938,2.00202141223261,-0.0891582319501997,"Converged",0.5,0.5
385,-2.12781144561133,3.04782115611938,-0.146018143571639,"Converged",0.5,0.5
386,-2.30461621316803,2.78210792342889,-0.0742347061366075,"Converged",0.5,0.5
387,-1.82110005243592,1.71945945603521,-0.0912645930891077,"Converged",0.5,0.5
388,-1.90607526674143,1.88937378989481,-0.105055535400252,"Converged",0.5,0.5
389,-0.449786830703794,-2.31814806924562,-0.153389496850071,"Converged",0.5,0.5
390,-1.60058934206049,1.26958805813448,-0.122412465226586,"Converged",0.5,0.5
391,-0.589201155603819,-2.64112364441093,-0.127944467548072,"Converged",0.5,0.5
392,-2.0662201760091,3.04747921633868,-0.139090698768005,"Converged",0.5,0.5
393,-2.76677946528933,4.06599057411773,-0.0789543264470701,"Converged",0.5,0.5
394,-1.80490146705098,2.50923684342941,-0.165275858267438,"Converged",0.5,0.5
395,-1.47423095727547,1.34747052374579,-0.144081044213277,"Converged",0.5,0.5
396,-1.73050180803486,1.05359157461087,-0.10236410306866,"Converged",0.5,0.5
397,-1.76764783658123,1.33999037813569,-0.0978545578722839,"Converged",0.5,0.5
398,-2.62033049464325,3.66332311567121,-0.093647626729437,"Converged",0.5,0.5
399,-0.90087118794189,-1.00786262334373,-0.113021484838008,"Converged",0.5,0.5
400,-0.909635091795967,-0.65375228237424,-0.172372237398267,"Converged",0.5,0.5
401,-1.11334184437719,-1.60282716508451,-0.0410893528625962,"Converged",0.5,0.5
402,-1.87992602472892,1.6251256192201,-0.0894936670930243,"Converged",0.5,0.5
403,-1.7284853647461,0.0455085402169306,-0.0120148821945579,"Converged",0.5,0.5
404,-1.7857241491102,2.51754468629146,-0.148272164220081,"Converged",0.5,0.5
405,-1.97104927406574,1.14730952952674,-0.033692063675048,"Converged",0.5,0.5
406,-1.48624517243816,0.541437642030541,-0.0967866574481418,"Converged",0.5,0.5
407,-1.35708135728584,1.44696263557261,-0.17793420459514,"Converged",0.5,0.5
408,-1.6358548715394,1.11839545133402,-0.126044203086177,"Converged",0.5,0.5
409,-1.00915640526241,-0.816497497436523,-0.0834967391254415,"Converged",0.5,0.5
410,-1.16015188391878,-0.344170577482836,-0.116085893877421,"Converged",0.5,0.5
411,-2.13077853012714,3.33850638292622,-0.156880200858099,"Converged",0.5,0.5
412,-2.99622590650799,5.50255539680773,-0.11186918118101,"Converged",0.5,0.5
413,-2.13367359339055,2.37853304622661,-0.12537869440365,"Converged",0.5,0.5
414,-2.2296992220812,2.29406108106467,-0.044703850683441,"Converged",0.5,0.5
415,-2.82222219502252,5.39061004642173,-0.147313425034173,"Converged",0.5,0.5
416,-1.66183470288782,1.78776761131093,-0.139911796101813,"Converged",0.5,0.5
417,-2.41841429915586,3.58041382285537,-0.0732527214257566,"Converged",0.5,0.5
418,-1.54049109868573,0.824500089437931,-0.149455653179511,"Converged",0.5,0.5
419,-2.00007749079532,3.06947663090807,-0.163863982841741,"Converged",0.5,0.5
420,-2.65240618117822,4.08857955248136,-0.0902224260892086,"Converged",0.5,0.5
421,-2.29761917937895,3.95261121233661,-0.146624595310207,"Converged",0.5,0.5
422,-1.36335633731167,-0.396685045981392,-0.0944438341732714,"Converged",0.5,0.5
423,-1.95031623389253,3.38911550654736,-0.208622988241362,"Converged",0.5,0.5
424,-1.10882964439919,0.514604299002294,-0.17338096699517,"Converged",0.5,0.5
425,-1.11548385114174,0.801189264356721,-0.154795641860735,"Converged",0.5,0.5
426,-1.76947716893341,1.52985422361998,-0.0960615109074765,"Converged",0.5,0.5
427,-2.0764236139266,2.67994278376246,-0.137909823589638,"Converged",0.5,0.5
428,-1.44517473364574,0.822560943019888,-0.130374457985462,"Converged",0.5,0.5
429,-2.2925849528074,2.98975060706787,-0.046969560011248,"Converged",0.5,0.5
430,-1.79616098828114,1.6761741589483,-0.110328952351285,"Converged",0.5,0.5
431,-1.50388006445647,0.43069048930426,-0.0836308075962712,"Converged",0.5,0.5
432,-2.8186936414687,4.38300044055042,-0.0803389408389276,"Converged",0.5,0.5
433,-1.20944422261633,0.191999257908698,-0.126200383770759,"Converged",0.5,0.5
434,-1.90469703385088,0.91004602509435,-0.044778265912796,"Converged",0.5,0.5
435,-2.13620403199047,2.73963269148627,-0.0829654649023509,"Converged",0.5,0.5
436,-1.22518296642393,0.646597911020199,-0.148544414069601,"Converged",0.5,0.5
437,-1.50063208736221,0.462847880697357,-0.067915986902379,"Converged",0.5,0.5
438,-3.22843310579708,5.88315790000399,-0.137637106088874,"Converged",0.5,0.5
439,-2.70673077593794,4.87421523076496,-0.136603850758053,"Converged",0.5,0.5
440,-2.16482441825825,2.43610560404266,-0.102020610488584,"Converged",0.5,0.5
441,-2.81595588427756,4.0783708746187,-0.0854830759158522,"Converged",0.5,0.5
442,-2.75237601193324,4.32213701050899,-0.0796519691363969,"Converged",0.5,0.5
443,-2.17546404912553,3.04488755807233,-0.102705228814322,"Converged",0.5,0.5
444,-1.34507890839751,0.615966558737731,-0.134852805552405,"Converged",0.5,0.5
445,-1.55565304118734,0.635896879467298,-0.0994546617161514,"Converged",0.5,0.5
446,-2.72674957472858,3.41947748721275,-0.0177224260286089,"Converged",0.5,0.5
447,-2.65749915519754,3.75840680524845,-0.0609495125887143,"Converged",0.5,0.5
448,-1.91392541569272,1.56532841869787,-0.0752705849390499,"Converged",0.5,0.5
449,-2.0567698324369,1.82746824728603,-0.119824076958164,"Converged",0.5,0.5
450,-1.27558041159958,0.607486936879637,-0.16836191961269,"Converged",0.5,0.5
451,-2.00895676944272,2.37186369483829,-0.100095701805062,"Converged",0.5,0.5
452,-1.29568495812403,-0.840505253245715,-0.0223759194398397,"Converged",0.5,0.5
453,-1.83918365976427,1.33142827254675,-0.069280183449762,"Converged",0.5,0.5
454,-2.25647480156752,1.61766338318324,-0.0209192426992743,"Converged",0.5,0.5
455,-1.17072251013457,-0.207891065020866,-0.122323969802599,"Converged",0.5,0.5
456,-2.25266412154666,2.2774969962002,-0.068410021388299,"Converged",0.5,0.5
457,-1.80767831669511,1.11214263825273,-0.0982541127136995,"Converged",0.5,0.5
458,-2.89726002866994,4.88711663769969,-0.0946520765944567,"Converged",0.5,0.5
459,0.0618632853132827,-3.8549579735274,-0.131001947354262,"Converged",0.5,0.5
460,-0.878273561446922,-2.00998610981165,-0.0850914836216724,"Converged",0.5,0.5
461,-2.80168267990163,4.57643528613844,-0.123526602276109,"Converged",0.5,0.5
462,-2.06213846800363,1.98944793988507,-0.0868259183425365,"Converged",0.5,0.5
463,-2.25432597710657,3.50019997121687,-0.0937343878520788,"Converged",0.5,0.5
464,-1.19209592433066,0.557533641395001,-0.178156732164266,"Converged",0.5,0.5
465,-2.52183217318937,4.22293350402493,-0.134521603742448,"Converged",0.5,0.5
466,-0.790325442705153,-1.34826089186749,-0.110383840616829,"Converged",0.5,0.5
467,-1.37931536516899,0.758535847320239,-0.130975298637075,"Converged",0.5,0.5
468,-1.76612730381092,2.1815798200603,-0.153899020765754,"Converged",0.5,0.5
469,NA,NA,NA,"B-spline error",0.5,0.5
470,-0.3651197831841,-4.49372829401956,-0.0208977588826011,"Converged",0.5,0.5
471,-1.36390433044838,-0.36495083703624,-0.0752878880177556,"Converged",0.5,0.5
472,NA,NA,NA,"B-spline error",0.5,0.5
473,-1.67400015964006,0.672603545439633,-0.0484491114780752,"Converged",0.5,0.5
474,-1.92411668615858,2.90072143293306,-0.131549765388397,"Converged",0.5,0.5
475,-1.50027498365804,0.733042741079792,-0.116779739013895,"Converged",0.5,0.5
476,NA,NA,NA,"MAX_ITER reached",0.5,0.5
477,-2.37584059118115,2.29787331566518,-0.0498978314700696,"Converged",0.5,0.5
478,-2.23263441240303,3.06190946579325,-0.102044657897177,"Converged",0.5,0.5
479,-1.98503904072417,2.45196715576412,-0.160986609707124,"Converged",0.5,0.5
480,-3.68307258052676,5.63623434405811,0.0233817956087778,"Converged",0.5,0.5
481,-1.63495162510431,-0.646303398049755,-0.0365373570702693,"Converged",0.5,0.5
482,-2.83777322464032,5.22092327690736,-0.145216529914619,"Converged",0.5,0.5
483,0.0218145151995216,-3.73085098939293,-0.113058514555156,"Converged",0.5,0.5
484,-0.818233491504071,-0.408710353423067,-0.198378701998944,"Converged",0.5,0.5
485,-1.57090863301874,0.520587816086516,-0.0761913408293062,"Converged",0.5,0.5
486,-2.43039335521131,3.32509071233849,-0.0945203636499901,"Converged",0.5,0.5
487,-3.16752755402869,4.52433467713415,-0.0132314585854844,"Converged",0.5,0.5
488,-1.36095781469901,0.516565555771485,-0.161730535321825,"Converged",0.5,0.5
489,-1.61965910759242,1.83367001579635,-0.142737886925145,"Converged",0.5,0.5
490,-2.02059211247423,1.70659975154775,-0.0627186496661353,"Converged",0.5,0.5
491,-0.819701567817512,-1.6812331064268,-0.104654012207166,"Converged",0.5,0.5
492,-2.79724342930453,4.19328646535217,-0.0523813628777567,"Converged",0.5,0.5
493,-1.20314227497193,0.173755532125989,-0.170134007902257,"Converged",0.5,0.5
494,-2.04934089911002,1.55120839515523,-0.0631259484386488,"Converged",0.5,0.5
495,-1.64478685768289,1.57421378469127,-0.132413179000762,"Converged",0.5,0.5
496,-0.473986220761591,-3.1306736699664,-0.0804727831295024,"Converged",0.5,0.5
497,-3.43052310756254,5.50356402580515,-0.0605493012170769,"Converged",0.5,0.5
498,-2.03197415918833,2.39212208145047,-0.110553828540453,"Converged",0.5,0.5
499,-1.21070005290801,0.516697526086568,-0.170241393895575,"Converged",0.5,0.5
500,-1.32297096067115,-1.18525494968145,-0.0164134985393453,"Converged",0.5,0.5
501,-1.35608466855723,0.72107864743407,-0.158358906101643,"Converged",0.5,0.5
502,-1.82397270480166,1.36338475432173,-0.0764253701505153,"Converged",0.5,0.5
503,-1.87056409494685,2.80173245971778,-0.212417303444162,"Converged",0.5,0.5
504,-3.47127911077831,7.0453758189247,-0.108062317283822,"Converged",0.5,0.5
505,-2.18669296109157,3.52517605149908,-0.184886301015729,"Converged",0.5,0.5
506,-2.09665100217717,2.77138686881144,-0.105585843893196,"Converged",0.5,0.5
507,-1.39800342701253,0.196340437412579,-0.0941940515284044,"Converged",0.5,0.5
508,-1.92926959053789,1.25985920289459,-0.0322965757554769,"Converged",0.5,0.5
509,-3.63840222386917,7.42301876250539,-0.109333705633525,"Converged",0.5,0.5
510,-1.53953976323582,2.12951176896167,-0.165430795256104,"Converged",0.5,0.5
511,-1.86358240478056,1.31878933169627,-0.0986051394700551,"Converged",0.5,0.5
512,-2.3159418470724,3.46612116518706,-0.105568193720013,"Converged",0.5,0.5
513,-2.36489285566679,3.62218597721219,-0.117045306996337,"Converged",0.5,0.5
514,-0.00295348554620462,-4.24269929777422,-0.124961232213127,"Converged",0.5,0.5
515,-2.27854759410328,3.1792336443941,-0.0859884946756274,"Converged",0.5,0.5
516,-2.29197946451642,3.30843771303432,-0.126343028361495,"Converged",0.5,0.5
517,-1.40489756075611,-0.0896440439662269,-0.0735721102082339,"Converged",0.5,0.5
518,-1.67309665503451,0.194364587055787,-0.0209846951204451,"Converged",0.5,0.5
519,-2.16936339978246,2.3902751578345,-0.125501079755324,"Converged",0.5,0.5
520,-1.99365765473361,2.19717029283095,-0.109257740052424,"Converged",0.5,0.5
521,-2.59185291618565,4.32965699640854,-0.137732882193217,"Converged",0.5,0.5
522,-1.99780705972123,2.24528573582211,-0.126245165710832,"Converged",0.5,0.5
523,-1.24327778810473,1.1264775426384,-0.193676786628072,"Converged",0.5,0.5
524,-1.88354234907299,3.02835890096332,-0.158525295942477,"Converged",0.5,0.5
525,-1.46196592700321,0.761087936214884,-0.169955987945866,"Converged",0.5,0.5
526,-2.08759342629384,1.57791275890921,-0.0345064341566017,"Converged",0.5,0.5
527,-0.944804545267407,-1.05938056016443,-0.101227641892758,"Converged",0.5,0.5
528,-1.51801349548635,0.748345108280994,-0.1538401350571,"Converged",0.5,0.5
529,-0.982184734686276,-0.265629555625126,-0.130739677285272,"Converged",0.5,0.5
530,-1.72327342338542,1.72765911555222,-0.131414196857898,"Converged",0.5,0.5
531,-2.0715497413079,2.4269359180638,-0.108684270394192,"Converged",0.5,0.5
532,-1.81517695511974,1.30023808538669,-0.0738925914835897,"Converged",0.5,0.5
533,-2.47010185068089,2.88058746555728,-0.0961370769141602,"Converged",0.5,0.5
534,-2.11056428923674,1.88436481646321,-0.0574468095337949,"Converged",0.5,0.5
535,-1.30344145992538,-0.670577578488577,-0.0416907512820465,"Converged",0.5,0.5
536,-2.06464495559192,1.21587060926269,-0.0321214165393467,"Converged",0.5,0.5
537,NA,NA,NA,"B-spline error",0.5,0.5
538,-2.50086554890327,4.63589886940434,-0.14929714498691,"Converged",0.5,0.5
539,-1.9472429274122,2.42499302616842,-0.169763153500728,"Converged",0.5,0.5
540,-1.72918535145093,0.596273679961746,-0.0626343675587892,"Converged",0.5,0.5
541,-0.529478801099242,-2.87784520650946,-0.0613919419922107,"Converged",0.5,0.5
542,-2.52170565181897,4.60495107346107,-0.126888346662304,"Converged",0.5,0.5
543,-2.09342648562005,3.20192783627015,-0.168048030016657,"Converged",0.5,0.5
544,-1.18059736252021,-1.91627071292386,0.00596518807990736,"Converged",0.5,0.5
545,-2.26411966042246,2.33957408346574,-0.0747121056994603,"Converged",0.5,0.5
546,-2.55859734497241,4.34288177087946,-0.12256588379566,"Converged",0.5,0.5
547,-0.868865248929761,-1.19514288713759,-0.111798826972509,"Converged",0.5,0.5
548,-1.5519671583572,-0.351406458575523,0.019219605833991,"Converged",0.5,0.5
549,-2.3843062744991,4.42745600067298,-0.165285340494252,"Converged",0.5,0.5
550,-1.1009737352762,0.2061041375107,-0.141480873693741,"Converged",0.5,0.5
551,-2.28142946614083,2.44015520877799,-0.0592983520144462,"Converged",0.5,0.5
552,-1.87257104001039,1.34241630296295,-0.0791602799767119,"Converged",0.5,0.5
553,-1.51481021640774,-1.28208944765566,0.00901157602537001,"Converged",0.5,0.5
554,-1.65498174013554,0.754967617156971,-0.0968647533855976,"Converged",0.5,0.5
555,-1.27701883264308,-0.0379271242653898,-0.082297485576515,"Converged",0.5,0.5
556,-3.07529108010195,5.66752878177456,-0.0857001879326287,"Converged",0.5,0.5
557,-2.84188485830453,5.20140382039018,-0.140352828998552,"Converged",0.5,0.5
558,-0.841883856758983,-1.063313819964,-0.148319057044696,"Converged",0.5,0.5
559,-1.06378599317555,-0.594648625741392,-0.0782771371218588,"Converged",0.5,0.5
560,-2.44477487372005,2.55990166576065,-0.0288297644482299,"Converged",0.5,0.5
561,-2.54212140785653,4.66582980064957,-0.15778680278324,"Converged",0.5,0.5
562,-2.04851232799055,2.11011978032996,-0.0893446347736863,"Converged",0.5,0.5
563,-2.34133564207544,3.50390910395735,-0.1250422605817,"Converged",0.5,0.5
564,-2.18670142820959,2.4428995382163,-0.0568217495731483,"Converged",0.5,0.5
565,-1.40321942049132,-0.0559883913919475,-0.0718022358230192,"Converged",0.5,0.5
566,-1.47468372437013,1.03146670046429,-0.130306517459709,"Converged",0.5,0.5
567,-1.73340859012078,1.58102755672505,-0.132678757891091,"Converged",0.5,0.5
568,-3.64128602723179,7.44247407160496,-0.077974615753561,"Converged",0.5,0.5
569,-1.0143933041721,0.145835210092817,-0.172231944764953,"Converged",0.5,0.5
570,-1.87769576792502,2.72578775101336,-0.15890978904323,"Converged",0.5,0.5
571,-2.50540858633145,3.71911461381462,-0.0995286415198438,"Converged",0.5,0.5
572,-2.91176922290838,5.06097651545486,-0.0926676820230127,"Converged",0.5,0.5
573,-1.39913777781843,0.484133429042291,-0.1207300768899,"Converged",0.5,0.5
574,-3.76867384086,6.61416149454259,-0.0544033240327663,"Converged",0.5,0.5
575,-2.03734069567909,2.92729981660562,-0.171046148533542,"Converged",0.5,0.5
576,-2.72217942423486,3.75504469574479,-0.0496388030910453,"Converged",0.5,0.5
577,-2.93633812841744,3.78374411666829,-0.0359031538139079,"Converged",0.5,0.5
578,-1.00342213678758,-0.18886910056994,-0.154985856260662,"Converged",0.5,0.5
579,-2.31739062671092,3.56762635433964,-0.11351863417608,"Converged",0.5,0.5
580,-1.86113812283716,2.72408844227277,-0.205867059631424,"Converged",0.5,0.5
581,-2.05926813187667,3.17645974385594,-0.148081907464703,"Converged",0.5,0.5
582,-1.9687337399505,2.26676332446145,-0.125596659675267,"Converged",0.5,0.5
583,-1.09300967957167,-2.10736830318915,-0.0337342793341785,"Converged",0.5,0.5
584,-1.47246835400443,0.686802936975236,-0.143673572160407,"Converged",0.5,0.5
585,-2.45432021488419,2.76228970931497,-0.0208888492214196,"Converged",0.5,0.5
586,-2.02122532506583,3.21587890811008,-0.14654319197395,"Converged",0.5,0.5
587,-1.25136247992509,0.19376006852577,-0.0908521327401951,"Converged",0.5,0.5
588,-1.35415883600915,0.0540969572831572,-0.0896557386175169,"Converged",0.5,0.5
589,-2.10906599343559,2.79713347668494,-0.146353331863645,"Converged",0.5,0.5
590,-2.20007999691112,2.98879791663015,-0.126689973733507,"Converged",0.5,0.5
591,-1.53953431454524,0.100537957738926,-0.0765343345056082,"Converged",0.5,0.5
592,-0.734592355320009,-2.2632290468901,-0.115724816119445,"Converged",0.5,0.5
593,-1.39408937114324,-0.0439759143259927,-0.0871824238797865,"Converged",0.5,0.5
594,-2.71061472034554,4.92021818920474,-0.16856482090657,"Converged",0.5,0.5
595,-3.34322084338591,5.5045063460497,-0.00494503192214517,"Converged",0.5,0.5
596,-0.639205033617979,-0.951358577408409,-0.20743652475742,"Converged",0.5,0.5
597,-2.66299681842581,4.23556191903445,-0.12262585111478,"Converged",0.5,0.5
598,-2.23457232624057,3.15020920447113,-0.176983253871902,"Converged",0.5,0.5
599,-1.8324246429448,0.690932454520866,-0.0156478096021621,"Converged",0.5,0.5
600,-1.24405036931185,0.454465829021443,-0.141603889923972,"Converged",0.5,0.5
601,-1.31387996119072,-1.15807115832879,-0.0478866490117999,"Converged",0.5,0.5
602,-2.15782393981509,2.21783620570774,-0.120467351332212,"Converged",0.5,0.5
603,-1.15524582349791,-0.97858315525681,-0.116219715291964,"Converged",0.5,0.5
604,-2.87696007375713,4.29644959533705,-0.107305511999813,"Converged",0.5,0.5
605,-2.35083944725491,2.77709117053127,-0.0644240285133746,"Converged",0.5,0.5
606,-0.479002451615758,-2.42725149539371,-0.128070506589495,"Converged",0.5,0.5
607,-2.46472228345121,4.38640433263005,-0.150979708326048,"Converged",0.5,0.5
608,-2.35220430387495,2.15388463587034,-0.0451306840590064,"Converged",0.5,0.5
609,-3.15172862106567,5.51044585247123,-0.0625835971126937,"Converged",0.5,0.5
610,-2.32278668555555,3.56425571185753,-0.109880850834342,"Converged",0.5,0.5
611,-4.21673966100803,7.75650657751509,-0.0243783474670925,"Converged",0.5,0.5
612,-3.50310888978362,5.98427616890911,-0.0548025976548283,"Converged",0.5,0.5
613,-2.6214179308422,3.27260870537789,-0.046577093350617,"Converged",0.5,0.5
614,-2.18430997819513,1.94673092649979,-0.0751525014310602,"Converged",0.5,0.5
615,-1.70393248675725,1.83456125803896,-0.14018856107535,"Converged",0.5,0.5
616,-1.16037029130626,-0.446039030634437,-0.0976094772119919,"Converged",0.5,0.5
617,-1.33461503923853,-0.638806461672445,-0.07617477159944,"Converged",0.5,0.5
618,-1.37263511569918,0.570220749777284,-0.140612023180896,"Converged",0.5,0.5
619,-1.34479377426185,0.841681776978293,-0.112671570413609,"Converged",0.5,0.5
620,-3.74185142745302,6.34315849825943,-0.0702642780695287,"Converged",0.5,0.5
621,-0.917905052210327,-0.298517390698131,-0.155934923243802,"Converged",0.5,0.5
622,-1.73779678426547,1.36881316943416,-0.118736171410941,"Converged",0.5,0.5
623,-1.65319040901663,1.51816041438557,-0.139400084866249,"Converged",0.5,0.5
624,-2.41988996318525,2.88441607180718,-0.0829442894995737,"Converged",0.5,0.5
625,-1.95526747527014,2.7785127213985,-0.155179424951315,"Converged",0.5,0.5
626,-2.27683978200395,2.91516660218169,-0.0873061202274364,"Converged",0.5,0.5
627,-1.99000677990548,2.21946176628501,-0.141934626165918,"Converged",0.5,0.5
628,-0.846249313816178,-1.03529094813049,-0.108727589790624,"Converged",0.5,0.5
629,-1.36830659178085,-0.629070740506317,-0.0475626383038488,"Converged",0.5,0.5
630,-1.92975636119135,2.41664753146987,-0.132380873322479,"Converged",0.5,0.5
631,-2.67156982095916,2.86578119431253,-0.0138300881391378,"Converged",0.5,0.5
632,-1.30126769782659,-0.215363995437512,-0.0880351839461836,"Converged",0.5,0.5
633,-1.70390945518829,1.86681838156841,-0.146233046224619,"Converged",0.5,0.5
634,-1.80169194669997,2.59367914849076,-0.155957499917877,"Converged",0.5,0.5
635,-2.5235419001338,3.75976443197049,-0.0724713365299453,"Converged",0.5,0.5
636,-1.86344314652238,1.04510900046084,-0.0817358779685986,"Converged",0.5,0.5
637,-1.49367051175326,0.977612316219178,-0.126180476055787,"Converged",0.5,0.5
638,-1.8387975391695,1.21941445690362,-0.0911428877282698,"Converged",0.5,0.5
639,-3.40349397850277,5.56676072635599,-0.0243181952742224,"Converged",0.5,0.5
640,-1.87603887113472,1.82835699911584,-0.136612936620451,"Converged",0.5,0.5
641,-1.24609958331444,-0.0125229193913945,-0.0974161094494546,"Converged",0.5,0.5
642,-3.07117561075722,6.19987556553204,-0.135285878697375,"Converged",0.5,0.5
643,-1.09571301634065,0.434006833238369,-0.176266099830156,"Converged",0.5,0.5
644,-2.05685725668683,2.23991137034931,-0.0891628008594407,"Converged",0.5,0.5
645,-2.23188741038103,3.32955250255391,-0.11993691548432,"Converged",0.5,0.5
646,-2.4756878593188,3.75594390787712,-0.108664800972586,"Converged",0.5,0.5
647,-3.25553956622389,6.14494434409128,-0.132056606515154,"Converged",0.5,0.5
648,-3.7237179995795,7.16774467536855,-0.0921908427446621,"Converged",0.5,0.5
649,-3.06555174928343,4.36016944121001,-0.0363140372778645,"Converged",0.5,0.5
650,-2.54235840690757,3.25928420062089,-0.0370630076015982,"Converged",0.5,0.5
651,-2.0486120967678,1.15191161882193,-0.0208928862342271,"Converged",0.5,0.5
652,-1.04237560301548,-1.38596555237219,-0.0804330490959662,"Converged",0.5,0.5
653,-2.06774896162611,1.92984454951877,-0.0921082184013249,"Converged",0.5,0.5
654,-2.15004534013225,3.08553293483075,-0.110513621992613,"Converged",0.5,0.5
655,-1.87455897172511,1.64495225757688,-0.0732746078680117,"Converged",0.5,0.5
656,-1.09163655738979,0.184577690151722,-0.165062800274844,"Converged",0.5,0.5
657,-1.59239976939149,1.12617362625107,-0.0980395996731387,"Converged",0.5,0.5
658,-1.04838266269386,-1.30245092837479,-0.082294761632875,"Converged",0.5,0.5
659,-2.88851198774251,3.61834723004799,-0.0310478525276816,"Converged",0.5,0.5
660,-0.996340699372231,-1.34716070270219,-0.0563857628384659,"Converged",0.5,0.5
661,-2.26770615936067,3.0488103294363,-0.0934177001396153,"Converged",0.5,0.5
662,-1.12336982656131,-0.782957851717019,-0.120516061191746,"Converged",0.5,0.5
663,-3.6835217011799,6.20236732195449,-0.0438678214088362,"Converged",0.5,0.5
664,NA,NA,NA,"MAX_ITER reached",0.5,0.5
665,-2.78867654131124,5.33381302708253,-0.168848538467792,"Converged",0.5,0.5
666,-1.23091583063797,-1.57452389547471,-0.0456023690323468,"Converged",0.5,0.5
667,-1.20182197843231,0.329478670417011,-0.153488660141058,"Converged",0.5,0.5
668,-2.57647553452903,4.22096452413597,-0.101847092755484,"Converged",0.5,0.5
669,-2.02549300785721,2.53655944194271,-0.142795138982671,"Converged",0.5,0.5
670,-2.48874726895627,3.45964452483451,-0.121988303777094,"Converged",0.5,0.5
671,-0.507506122275039,-1.60229122674363,-0.174957485203318,"Converged",0.5,0.5
672,-1.27661735110292,0.672066567937407,-0.172061748512569,"Converged",0.5,0.5
673,-3.62074033295684,6.61013371172625,-0.103163470327177,"Converged",0.5,0.5
