"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","tpr","fpr"
37,-2.12034247829148,1.98374804083787,-0.06364429059356,"Converged",FALSE,0.95,0.05
38,-2.48490091130779,1.98730363906664,-0.00618764333993944,"Converged",FALSE,0.95,0.05
39,-1.73748907258354,2.02621587843482,-0.136659533613042,"Converged",FALSE,0.95,0.05
40,-1.73575315667849,1.54583046297978,-0.118863014257467,"Converged",FALSE,0.95,0.05
41,-1.68575437147754,0.650641502594732,-0.0928252570752499,"Converged",FALSE,0.95,0.05
42,-2.19617991906942,2.10059051056861,-0.0813384905220385,"Converged",FALSE,0.95,0.05
43,-2.16449015395744,3.08820870421456,-0.129857804526931,"Converged",FALSE,0.95,0.05
44,-1.2311802897844,0.764850297220133,-0.204567428709331,"Converged",FALSE,0.95,0.05
45,-1.80578755116925,1.10690819374392,-0.0903349946162936,"Converged",FALSE,0.95,0.05
46,-1.78199080540537,1.76844317703714,-0.162777421496242,"Converged",FALSE,0.95,0.05
47,-1.37259834860612,0.943666529522925,-0.126103210703672,"Converged",FALSE,0.95,0.05
48,-1.79478767541204,2.47537883460154,-0.156356424445736,"Converged",FALSE,0.95,0.05
49,-2.28670251668452,2.68722449212094,-0.0694434021091025,"Converged",FALSE,0.95,0.05
50,-2.1619296824171,2.63415296562802,-0.0994794983991523,"Converged",FALSE,0.95,0.05
51,-1.91566243174292,2.07167384760063,-0.0920873253183641,"Converged",FALSE,0.95,0.05
52,-2.13395699732037,1.93588463516625,-0.0518603088100006,"Converged",FALSE,0.95,0.05
53,-1.85902969748721,1.77619045799341,-0.157710252078631,"Converged",FALSE,0.95,0.05
54,-1.30403030170227,0.294884290757093,-0.152830386833426,"Converged",FALSE,0.95,0.05
55,-1.74879577949345,1.31030161113089,-0.11147883357179,"Converged",FALSE,0.95,0.05
56,-1.65197597837562,0.337726203309669,-0.0556950289287574,"Converged",FALSE,0.95,0.05
57,-1.51295924274922,1.79519907493555,-0.207525543108827,"Converged",FALSE,0.95,0.05
58,-1.91686082525745,1.9289567445299,-0.11902336481386,"Converged",FALSE,0.95,0.05
59,-2.17922565857467,1.97644183023902,-0.0845348855793553,"Converged",FALSE,0.95,0.05
60,-2.15708828839203,1.54760934512624,-0.0504830578346406,"Converged",FALSE,0.95,0.05
61,-2.77336133175093,4.18728647159712,-0.106593242417174,"Converged",FALSE,0.95,0.05
62,-2.18850839468779,2.93516136647572,-0.100768604626545,"Converged",FALSE,0.95,0.05
63,-1.75286546232021,1.04098913096093,-0.0988709027705947,"Converged",FALSE,0.95,0.05
64,-2.12977335080097,2.31206279915987,-0.132460443569513,"Converged",FALSE,0.95,0.05
65,-1.58075729878406,2.42884086311774,-0.194372168625445,"Converged",FALSE,0.95,0.05
66,-2.04232703735476,2.00676446655532,-0.0812941754012411,"Converged",FALSE,0.95,0.05
67,-1.99015465414844,1.53624566652303,-0.033347925043458,"Converged",FALSE,0.95,0.05
68,-2.31340721075467,1.76893219133577,-0.0210247713179418,"Converged",FALSE,0.95,0.05
69,-2.27653665849305,3.40256159476918,-0.106852550862588,"Converged",FALSE,0.95,0.05
70,-2.21603038875249,1.47243061308116,-0.0221707618792314,"Converged",FALSE,0.95,0.05
71,-1.88896153085448,0.755238079035816,-0.0353852377560534,"Converged",FALSE,0.95,0.05
72,-2.35295382050397,2.83596777574499,-0.0956375862212289,"Converged",FALSE,0.95,0.05
73,-1.82494762594387,1.32477304622813,-0.115386866065614,"Converged",FALSE,0.95,0.05
74,-2.49697008445649,2.70036147232918,-0.0532361066428038,"Converged",FALSE,0.95,0.05
75,-1.60702474482547,1.2756086765374,-0.110246907319214,"Converged",FALSE,0.95,0.05
76,-1.68385733349633,1.31612082031715,-0.108049975440038,"Converged",FALSE,0.95,0.05
77,-1.55470324717645,1.20007891567782,-0.095727524224416,"Converged",FALSE,0.95,0.05
78,-1.83409043501463,1.23939082193228,-0.0660526602737963,"Converged",FALSE,0.95,0.05
79,-1.99436451994811,1.32742083936562,-0.0505356842636534,"Converged",FALSE,0.95,0.05
80,-1.95817469898048,2.3353886273978,-0.112714394350531,"Converged",FALSE,0.95,0.05
81,-1.75084653741136,2.09346710668839,-0.150979350787658,"Converged",FALSE,0.95,0.05
82,-1.6715058440255,2.18336548770803,-0.160834533321865,"Converged",FALSE,0.95,0.05
83,-1.93323572274096,2.12885975462773,-0.0936278809561709,"Converged",FALSE,0.95,0.05
84,-1.66102427043567,-0.0225405510535705,-0.0614720872578436,"Converged",FALSE,0.95,0.05
85,-1.79602063724599,2.07420291157388,-0.144686042522362,"Converged",FALSE,0.95,0.05
86,-1.46235015444217,0.826486071042596,-0.110520522574356,"Converged",FALSE,0.95,0.05
87,-1.756339119429,1.46035288999296,-0.0990962333917764,"Converged",FALSE,0.95,0.05
88,-1.02437852299945,-0.226437469695614,-0.146410482419508,"Converged",FALSE,0.95,0.05
89,-2.05192969605198,2.16810949465422,-0.0937821179631181,"Converged",FALSE,0.95,0.05
90,-1.62718081123903,1.92839453206874,-0.194950624266173,"Converged",FALSE,0.95,0.05
91,-1.6570077600098,1.38341154098943,-0.0865194050066904,"Converged",FALSE,0.95,0.05
92,-1.64841384402783,1.27288701113717,-0.159888720595951,"Converged",FALSE,0.95,0.05
93,-1.72640004951409,1.43399672133435,-0.116220959614436,"Converged",FALSE,0.95,0.05
94,-1.58899081651927,0.93535117386212,-0.0861765424612647,"Converged",FALSE,0.95,0.05
95,-1.26609341592334,-0.0903324707173654,-0.108303988210184,"Converged",FALSE,0.95,0.05
96,-2.69326340982794,4.01130850374093,-0.0744013886142113,"Converged",FALSE,0.95,0.05
97,-2.24722680463781,1.53023306982825,-0.0431818609609773,"Converged",FALSE,0.95,0.05
98,-1.92301307908815,1.05006677055848,-0.0825009864045543,"Converged",FALSE,0.95,0.05
99,-1.43459077080016,0.308088911231827,-0.0988370627782393,"Converged",FALSE,0.95,0.05
100,-1.76844778839326,2.28158884156068,-0.159738324322232,"Converged",FALSE,0.95,0.05
