"sim","gs_beta0","gs_beta1","gs_beta2","naive_beta0","naive_beta1","naive_beta2","cc_beta0","cc_beta1","cc_beta2","smle_beta0","smle_beta1","smle_beta2"
224,-1.32297287046708,0.529380264771294,-0.0130603356881534,-1.13271644581903,-0.0550659253863038,-0.0130320204598786,-2.32733436792889,4.51317426620599,-0.0235872700660527,-1.22666378485175,0.219133172167143,-0.013012368444463
225,-1.74287950308067,0.578653928016662,-0.00568416406887269,-1.73075850036948,0.46389503911216,-0.00559183165616532,3.35940721562222,-4.61334119471327,-0.0849410385124953,-1.74501452964966,0.557224987853926,-0.00548868279996504
226,-1.23667561988118,1.00135554777369,-0.0167014705108129,-1.02218098921507,0.280219882227899,-0.0167792687183066,0.496722689971956,-3.84959396352489,-0.0324542900669295,-0.951420255456553,0.100366072175975,-0.0168109415415575
227,-1.98202523118728,1.22853008811145,-0.00335984017917241,-1.93784837313081,0.884734339512075,-0.00288333823769975,-0.692432701841601,0.0857533158118632,-0.0187317452330471,-2.08667837333748,1.51213799564665,-0.00294839654733419
228,-1.67518661349299,1.90581452167833,-0.0153618486689985,-1.30362918479885,0.55274213781328,-0.0145908558891962,-0.986727546317884,1.66966042792819,-0.0227026033009783,-1.51860749292717,1.32000614845464,-0.014456452129012
229,-2.04256025299834,1.52345553728592,-0.0018637500877,-2.11613567777493,1.39087579031055,-0.00105922346965009,-3.16438710048429,5.35128457525346,-0.00370117965245219,-2.54936143088677,2.919528333424,-0.00128115542223235
230,-1.73499514930318,1.46897980968484,-0.0118962777372414,-1.38440760625591,0.269787872756116,-0.0116027824829163,-0.59397613922177,-0.548100292838363,-0.0249318772757915,-1.4617089530972,0.573749961922443,-0.0116293924122475
231,-2.02465449572541,1.54668148002562,-0.00218036784648075,-2.04921974022717,1.40781860666285,-0.00236077113683168,-1.37770387554322,-0.565747630957671,-0.0041866326173919,-2.13508109818402,1.91191859934514,-0.00205818756527918
232,-1.60904230268832,0.386469001998741,-0.00577684550393655,-1.58132696147469,0.287268309590338,-0.00604658766341662,-0.883263967783608,0.863207619659364,-0.0280697778668078,-1.53276948032748,0.189185165000705,-0.00606432286744362
233,-1.69081950783402,0.674280178172074,-0.00295141310899422,-1.66428694016965,0.452243508871562,-0.00252974091569844,-3.53729480789278,0.289311056239008,0.0312065534890847,-1.75463221276494,0.81900359877702,-0.00252245448153616
234,-0.0240618310155721,0.479347185798448,-0.0409488393419613,0.0253734812250585,0.301934306808398,-0.0411407928238671,1.18269534650371,-4.53475504692188,-0.0235995868667918,0.190884671077122,-0.194176160701462,-0.0410971820251455
235,-1.81489844458061,1.51750796546814,-0.0106599409786677,-1.54576814162828,0.592017750729139,-0.0106969427366608,-3.5501094245255,2.61075474607548,0.0231625363072674,-1.66364889382366,1.10689528548463,-0.0110165568529901
236,-0.365114014426213,0.836348436746704,-0.0349212820602819,-0.117163744422549,0.0502007963118714,-0.0349086711593501,-2.61309601687719,3.22407575004499,0.00238742303122748,-0.382171976786266,0.861280816416457,-0.034813263786399
237,-0.948289866733968,1.27120679865548,-0.0249573252485786,-0.682665119894788,0.324465463693995,-0.0244499429459517,0.0539544962634951,0.629372481872084,-0.0380730142661281,-0.655752926755592,0.280502629949332,-0.0244229299978883
238,-1.85261354484574,0.998749424961741,-0.0035835268438391,-1.91023993067755,0.858236427096814,-0.00224726970865588,-1.49207051418354,-1.09420278260847,-0.00551407771835242,-2.24522331109965,1.96269781122584,-0.00241042361189319
239,-1.55084068966068,1.00584273903385,-0.0088743434579854,-1.46142031172877,0.648254920581861,-0.0090898612086053,1.18094102904251,-1.96473986031565,-0.0498926496594515,-1.49826138362121,0.831334201391612,-0.00889982384270411
240,-0.641203175603212,0.206711301429689,-0.0260279736189995,-0.557003127228985,-0.0416971200927543,-0.0261260696649005,-1.14807604227904,-4.66203367407608,0.00805719400972522,-0.311313935166723,-0.813040261619943,-0.026480770176043
241,-2.07272007392724,0.933593226061186,0.000930296006628534,-2.14303490328849,0.94505293716182,0.00139746137223818,2.80141524986443,0.223445956419022,-0.106113947763457,-2.1009558629975,1.05091235680554,0.000892187404363965
242,-1.77734093325061,1.11770511491578,-0.00370639084240621,-1.73803035446147,0.89905486664779,-0.00397971568656534,-0.47425632646965,2.09546737459161,-0.042387571403971,-2.05369318892444,2.03364396019655,-0.0040982399021107
243,-1.23909283514274,1.48882680238377,-0.0217013183292523,-1.00325086964264,0.605746894903254,-0.0213837704700381,-0.0739910764857256,2.209473306372,-0.0427328304451262,-1.36696830803619,1.8276712256633,-0.0213517131384073
244,-0.874849136924547,1.3813146447994,-0.0280970301533504,-0.748314775989259,0.806157340743577,-0.0278417967281809,-2.6554107684039,0.0749181124271727,0.0193718459609869,-0.852756264765259,1.2211403479216,-0.0275798943581461
245,-1.47575276008496,1.51710330821185,-0.0153115180719307,-1.46038274723234,1.17747073339548,-0.0146950339672946,-3.52921755066162,0.151519154728525,0.0416378220942489,-1.83882132149502,2.58587463475615,-0.0152668419824944
246,-2.12844539096523,0.251164122527057,0.00434526800209041,-2.20755349893642,0.385082349845042,0.00469115840779319,-1.66170023969699,-1.8759488101983,0.00753488887463695,-2.27596979157532,0.658965622257882,0.004671626842514
247,-1.68923978205289,1.65505676459478,-0.00970037931140275,-1.41081633380858,0.550038191626375,-0.00878353508308782,-1.51197736550625,2.75941409178548,-0.0223014333255267,-1.51419133124626,0.953037867752338,-0.00857932830397599
248,-1.46128059254238,2.47026900709906,-0.0265305222638809,-1.17990725741199,1.32717783328901,-0.0258894200978051,-3.88300676116694,5.81508010634797,-0.00988031210103954,-1.46482667056593,2.37175938356182,-0.0252351154271037
249,-2.60989549133114,1.56862223926715,0.00919441614408878,-2.216891054504,0.218856683015402,0.00985510707686875,-5.64086229756712,6.07021297817653,0.031863393733895,-2.41955706028374,0.847265750949784,0.0101606335208189
250,-1.50670538187272,-0.168715374764064,-0.00490300685906887,-1.4375095994482,-0.34634600028126,-0.00484882552973435,-2.61063414756742,-1.08684038601432,0.016569318041603,-1.12349582758384,-1.5556338585264,-0.00408200505658425
251,-1.92741773127431,1.14050346804885,-0.00178563678957403,-1.53495642364764,-0.0813933950480588,-0.00174444075377623,-8.93082248825198,3.50587773925851,0.114404608009225,-1.43570550263885,-0.389418322250668,-0.00184128162517607
252,-1.89410950351104,1.4509541039522,-0.00454027139919534,-1.6842854638179,0.697618628763652,-0.00480813475067668,-1.9248897918043,-2.15821791389198,0.00752789179294683,-1.78445142618314,1.16335993843919,-0.00473590651889315
253,-2.25281521208291,1.40138459529967,0.00277941445642354,-2.09896531960171,0.85768353832462,0.00230369290151416,-0.228597135144271,-1.16481167416445,-0.0294117142459233,-2.23130323966526,1.45828143219622,0.00225927770003245
254,-2.27542527488188,2.16511352689692,-0.00130849588151202,-1.85884218820252,0.736242820271817,-0.00135571084344562,-3.9092054302938,4.35932657029857,0.00971292015988055,-2.07964496100372,1.49149874982649,-0.00104552226886119
255,-0.191034561527485,-0.311639147619964,-0.0334771850222235,-0.067903921418834,-0.586850922355782,-0.0338414327961966,1.38664698310133,-2.41959530256689,-0.0678485680200857,0.0610096198111827,-1.10818906739056,-0.0338368401862772
256,-0.929793025414958,0.0332894259377939,-0.0165332337627319,-0.842916099139888,-0.205565746156207,-0.0166285834085667,-0.22548142171031,-2.52354886806025,-0.0151353008934024,-0.917299888279795,-0.00595210560660989,-0.0165448788636491
257,-1.19520067719631,0.612492160156399,-0.0156650982010762,-1.23314710066472,0.643597901318394,-0.0157552508612443,-0.72012317802478,-0.397423003697045,-0.0298804126030697,-1.35223781645704,1.122605436384,-0.0157980097781623
258,-0.789684602998807,0.508451329360529,-0.0259306267564893,-0.784663240040059,0.396713009964366,-0.0257727409227091,-0.0481640686625945,-0.234791801432215,-0.0406543959138564,-1.00657145283705,1.13208460145162,-0.0254529333442858
259,-1.56452288746366,0.640711531367592,-0.0109554468332267,-1.80037867701608,1.1035839505102,-0.0103213798646152,0.229263731113214,-2.99704602620928,-0.027069076240431,-1.79266097837768,1.32005135786513,-0.0109319449774496
260,-2.77503430357972,1.61950509450271,0.0119515118850076,-2.57652195637763,0.824846496949772,0.0121564639028699,-0.557753903115153,0.399176354502608,-0.0312645419396906,-2.88960920006854,1.96090528961243,0.0120181137933937
261,-0.919156199635417,1.07451348639151,-0.0251060152238531,-1.0717113003143,1.40678686407713,-0.025706343778198,4.03250998277238,-6.46716015149404,-0.0909356768290007,-1.39922508076194,2.64876838063558,-0.0257518592365865
262,-1.63371040302302,-0.0217181300509606,-0.00121680731933367,-1.64399036414957,0.00965517894604608,-0.00121669658876727,-0.740989699524594,-1.01264583880874,-0.0163662903589733,-1.58838783052928,-0.167838121977152,-0.00123458148952264
263,-1.19680757719908,1.13856103709947,-0.0210037718343619,-1.17278575335945,0.844670250743982,-0.020489189472367,-1.22437876895594,-1.55448485271641,0.00701472977863005,-1.09776174810966,0.759163239192417,-0.0206489645239014
264,-1.69798174844693,1.05830231902558,-0.00728758536330873,-1.55325365016986,0.473639580164893,-0.00699121894514575,0.640263513072705,-0.236539209480404,-0.0405237663006878,-1.73912883101176,1.19341109330532,-0.00721055562873126
265,-1.76843818759734,0.562178081575061,0.000105851464514508,-1.73653906173259,0.496217431107797,-0.000620839088556852,2.32125957665929,-1.62008904534185,-0.0646570566749218,-1.67509046894079,0.252159661767484,0.000252998715644628
266,-1.05995847254568,-0.822601073005807,-0.00652608995491212,-1.25729501860171,-0.0804226693905309,-0.00705410261826083,-0.052654756107064,-2.35452514859229,-0.00902256275157496,-1.10299384500361,-0.641597131546562,-0.00674672366012633
267,-1.93833830870092,0.493987486024442,0.00480962823184551,-1.85565723039468,0.17318727163621,0.0049996635408275,-3.04170556432239,4.4511994195333,0.00282162366176146,-2.13374409757411,1.09508688416457,0.00506666658577317
268,-3.20472680039112,1.35508903074448,0.0212948543578716,-2.93268416151524,0.416499755945716,0.0215179789243437,1.02738280341735,-1.25836049315285,-0.0489361171995765,-3.08066120715854,0.937329460961738,0.021439188882246
269,-0.580706146466278,-0.0362937279166772,-0.0257715577684392,-0.548015088695863,-0.1307607167845,-0.025692439018427,-5.7135441107912,-2.5646438356737,0.0950600381603939,-0.609403199185278,0.0574315503557865,-0.0257841962747402
270,-2.04501262086579,0.201719811821799,0.00363255860708055,-2.03091082215533,0.116442949993829,0.0037839077678799,-2.44711738244606,0.903644763883013,0.00929616473784067,-2.09653819630592,0.359653168997946,0.0036967922206293
271,-1.2225961270361,0.908100992194245,-0.0193686472567247,-1.17462916255484,0.549286829737792,-0.0185236432284913,-5.9111650212756,10.279563555784,0.005868855934498,-1.31710455133681,1.20682769643148,-0.0188859353590527
272,-1.92633612165189,1.16812783849726,-0.00270956609859701,-1.64107653712816,0.273057123545153,-0.00297513894241103,2.58168524087952,-1.88313149184725,-0.0838683283269409,-1.84010603319751,0.910779806171433,-0.00275529534845413
273,-2.71927054230868,1.3815442772061,0.011973464485131,-2.50283062694818,0.566708901807173,0.0123467639462383,-4.26272113716723,3.15194614310363,0.0351669883039186,-2.69604251544714,1.24791935271097,0.0123603977382658
274,-2.05895757394589,1.87698591764497,-0.00972829985030596,-1.91090904902749,1.19102706698345,-0.00970550218836001,-5.76997087057706,1.39522580267191,0.0778277665688655,-2.27605751753805,2.5205808364452,-0.010222385194736
275,-2.7028772964365,1.83025744878149,0.0101868899213358,-2.40190885197916,0.774556814189305,0.0101210976517607,-4.64589243820648,3.13230778437693,0.0395917664381271,-2.83741403278477,2.22623977415535,0.0101039468520068
276,-2.19272963364752,0.678637602061378,0.00128737793290652,-1.87116713811323,-0.267856449835433,0.00104707160624155,-2.32131222197155,2.36900290743388,-0.00582831523988306,-1.98978054812822,0.0966376817375409,0.000884022043561316
277,-1.16694464679863,0.508522436499809,-0.0169858899341589,-1.10956083750994,0.304776727505338,-0.0172347828723936,-2.9210019843898,6.73407692249696,-0.0200431630396056,-1.23686690416443,0.746251264566425,-0.0171787404320772
278,-2.17005156914113,0.888364081783609,0.00158950552895206,-2.07246491710476,0.446104172553506,0.00203759929601967,-1.60762709114301,-2.94027837155119,0.0133534193048836,-2.25937333129592,1.05213326486617,0.00210662433778794
279,-1.9483770822471,0.630704103068028,0.00499841772364406,-2.03939221625764,0.700123524647004,0.00577573343648627,-1.50859585147739,3.19927506063229,-0.0224225786176827,-2.69475177128287,2.82792065915839,0.00655610426732888
280,-1.33023694911444,1.04759353763032,-0.0157751302196451,-1.0726018037189,0.287016503044492,-0.0163410534587881,-0.827379954106349,5.39461690753626,-0.0637858334466409,-1.2843534757128,0.951509131685955,-0.0163246504040378
281,-2.03245614872914,1.75454555982332,-0.0063289316414106,-1.95537395293208,1.26525445010254,-0.00591332341595727,-3.11482505560921,-0.861593213582666,0.0408713987221234,-2.0955339588085,1.87439557712528,-0.00581207490105151
282,-1.31026506792762,0.958701503635445,-0.0171836960351958,-1.24676422887318,0.555493135496329,-0.0164366846236402,-2.13379585969404,-0.570329680011156,0.00705759819240367,-1.21133568931306,0.565040906487569,-0.0167017676595341
283,-1.26501484628663,1.74408629905008,-0.0236908811336571,-0.95932310530566,0.698621035926833,-0.0236020176056827,1.59784851428312,0.0300527456019029,-0.0823018929105747,-1.25520499975721,1.68095785234192,-0.0232378958703811
284,-2.44230816815459,1.01882791322902,0.0063324571253626,-2.17397185261567,0.145414519321726,0.00635311562565845,1.05116334590464,0.0317475535216112,-0.0537519911159022,-2.20776309492622,0.269395251833462,0.00635926492351804
285,-1.4184189344748,1.65907248302483,-0.0191366002729355,-1.21870498552156,1.04258016523856,-0.02040048208587,-0.230803040910469,-1.90790544673296,-0.0220735234131144,-1.28371690965911,1.32317607065111,-0.0198397284132267
286,-2.03243325968051,0.109596784854592,0.00744349618447238,-1.98358156962265,-0.033688540956554,0.00739595246137784,-2.45621668521636,1.44757956742121,-0.00207657094127279,-2.00087270482953,0.0110956938906236,0.007431488141003
287,-1.17737098060295,0.483104498747328,-0.0130643373438963,-1.26586779672439,0.648321526349889,-0.0131012962594895,0.379458881807176,1.10975967379465,-0.0482057750417074,-1.51542308386927,1.56417726587493,-0.0132996615459222
288,-1.86401841734087,-0.0325129144969909,0.00182180132715228,-1.88916965951846,0.0338160970749876,0.00188820942530799,-3.33930446265311,2.40491826539247,0.0234853794230064,-1.97442271929218,0.297680751233098,0.0019690964912761
289,-0.675732164306074,2.0721204237332,-0.0386750073618206,-0.74206870942129,1.58010681266476,-0.0357211361017791,1.70777173797452,4.17454887487101,-0.115279886998661,-1.07719755841369,2.91259376089287,-0.0364701188529112
290,-1.68348296144385,1.49338693812922,-0.0113301636506978,-1.28741686305509,0.208612282957756,-0.0112022403419392,-3.90592641972606,0.37829922520479,0.04073403601153,-1.35543495430747,0.441820587641004,-0.0111789592229581
291,-1.90623118983499,1.24078971298072,-0.00346310926367767,-1.48185608784078,-0.109964472271257,-0.00316794274243599,-0.385977220551776,0.515454297318746,-0.0301206383225812,-1.47962119885717,-0.12781891505551,-0.00321405461360674
292,-2.55841089093314,0.567546294283716,0.0148542341826948,-2.32419788392072,-0.213015452536625,0.0152809140495431,0.555312886607089,-1.404127514719,-0.0514288098453263,-2.11369593100303,-1.01326058605642,0.0156484023674473
293,-1.25036478634503,-0.22276744907963,-0.0121890959041405,-1.1854028698614,-0.361907765080332,-0.0123355041796238,-2.35368756223455,-1.08016090592711,0.0185623192115291,-1.18454157800623,-0.441697870550009,-0.0122840219388655
294,-1.63199394973324,1.28705813842499,-0.0142097297213856,-1.60201132758248,0.926005819102166,-0.0133264619668067,-5.64347207270735,3.81648204588663,0.0536194141282667,-1.95344252081609,2.26231505227469,-0.0141073325440371
295,-1.44051649220675,1.63201651832538,-0.0158449449888063,-1.23430902934767,0.879458849668098,-0.0160142337467412,-2.263920074282,0.00128995623131089,0.0115054158693569,-1.43706078018293,1.66395901535779,-0.0161888160203527
296,-0.79372670716396,0.502568502887409,-0.0230421297360442,-0.838549970477112,0.63884882168074,-0.0237463096219716,-1.75803548959433,1.22072669051966,-0.0100166822712395,-1.04666801703664,1.3994902028162,-0.0239132428868704
297,-0.816428578882727,0.709135289774259,-0.0241159406557842,-0.813535263705892,0.615813699016911,-0.0242797756490015,0.429974469585435,0.362144153546838,-0.0522254957607977,-0.882751113592319,0.912391015841591,-0.0240456440640491
298,-1.81609459444119,0.578919365508404,-0.001437482848925,-1.65990328656443,0.0401093503002077,-0.00125591523101418,-0.13899609173866,-0.274559983662128,-0.0193746145296508,-1.72747699316636,0.284626325584149,-0.00134321753393508
299,-2.01596391646222,2.24518415877661,-0.00760963908013515,-1.65224067247187,1.0435385764765,-0.00829786101327752,-0.791247903989242,-1.24364390164977,-0.0233170790575283,-1.92572155489735,2.19216393568609,-0.0086650923625577
300,-2.44184301904184,1.62442520322349,0.00244461331685791,-2.26202277051687,0.870636916024161,0.00281734784788948,-2.68110643791236,-2.72672897948801,0.0269534411116803,-2.21284080578935,0.893575411205864,0.00281835308742692
301,-1.05815680605004,0.725487660256929,-0.0182878588488639,-1.37864056155706,1.39378721905338,-0.0178325431879255,0.863755260397744,2.12868402680215,-0.0657367683858222,-1.4567799022741,1.94781305619743,-0.0180827202815494
302,0.886392329162454,-0.454366027318849,-0.0552800706949736,0.824892079234738,-0.270924302421963,-0.0548744541210402,1.44111945603586,-4.11934452164224,-0.0445332810942932,1.06289112553762,-1.06594911138011,-0.0550557129660347
303,-2.53986451304989,1.56989057852383,0.00763146779327808,-2.09403948569482,0.0307280899170101,0.00840372683553828,-4.97406282740578,3.75399437089095,0.038814072722605,-2.29268133684043,0.720224189506896,0.00804836007095808
304,-1.57411540561018,2.02477924395165,-0.018128356563734,-1.33811020830012,1.09484455815018,-0.0178720758220266,-0.701676608261534,4.92083245054006,-0.0577090569383194,-1.9580150204363,2.9818004390981,-0.0173006875886655
305,-1.56773316866025,1.36951594948928,-0.0171521850666729,-1.5859145414218,1.19933409124343,-0.0170768099597337,-1.97786418593184,3.2787390869784,-0.0215335341069481,-1.96261049346055,2.50872410415332,-0.0169363327032531
306,-0.862399331037621,1.09814880622349,-0.023148360346689,-0.600837224419115,0.309255071898988,-0.0236615320868914,-0.50412186962538,1.02616228435631,-0.0322662590103509,-0.788256116721561,0.990665366255032,-0.0237973869702257
307,-1.40958516508559,1.74997255278066,-0.0169519563200913,-0.937171979520506,0.299164644041774,-0.0175964974497786,-2.17375527338137,1.80561328333786,0.00694530673191406,-1.12512537834434,0.891858845214543,-0.0174884919672303
308,-1.69023259034765,2.04716376137656,-0.0105156199101317,-1.37464725137876,0.900745848068317,-0.0104519458886901,-1.27592788748101,0.290996619413107,-0.0176605793070477,-1.49732669602085,1.53021674277721,-0.0107214727821048
309,-1.34430538442748,-0.0299010054893794,-0.00784226726165684,-1.38723911282981,0.0941682455298746,-0.00786093255480526,-4.19947061187267,-1.0991159707596,0.0651239532409968,-1.32400681315364,-0.0972428327163769,-0.00784369989493554
310,-0.579147825606823,1.57742763957985,-0.0337421119105418,-0.0630364996395619,-0.153648245422294,-0.0327593944578837,-0.205104496554098,5.09914989996215,-0.0669211629576893,-0.24058155015471,0.400310313978188,-0.0326956530754723
311,-0.449940553341972,0.990050039384038,-0.038983026716384,-0.287528396488414,0.43313422740272,-0.0391593888268467,0.74909227288751,0.720780789656447,-0.0637553242261047,-0.403904372357951,0.937643146658034,-0.0395037480149239
312,-2.44146772545491,1.63726390000946,0.0013981392572725,-2.11276974894488,0.4793713135493,0.00195914989991258,-0.824594658256778,-0.889039075113616,-0.0338065965769087,-2.1710889827132,0.726326513320905,0.00208967250121339
313,-1.87202736587007,1.21743595424786,-0.00781190052643539,-1.85281227773145,0.873929652623106,-0.00681980185431763,-2.78091227929594,0.236362380303644,0.0174354740702661,-2.04091577660488,1.60200629857848,-0.00687696925727665
314,-1.31363527589175,0.883850842475399,-0.0161033618477991,-1.1977487474146,0.457428570134274,-0.0161806475695259,1.78071906731522,2.94776935704125,-0.109207125641478,-1.38146005577458,1.11282803609046,-0.015921864091393
315,-1.93775822905576,1.86536135117244,-0.00765905317858361,-1.55437156953537,0.671231325242538,-0.00847122974288748,0.399955378170817,0.185176366173134,-0.0535596824271603,-1.7317033860652,1.25153567087244,-0.00808297194333222
316,-1.38573280164576,1.67471520958102,-0.0173870703657748,-1.23602459063625,0.987002202302492,-0.0170034280721786,3.12805300403193,-0.341297888921341,-0.101794701312979,-1.4837842516752,1.94465535933555,-0.0172402737778541
317,-1.59403669252439,0.178765735206689,-0.00361809821990301,-1.56015198171504,0.0639781240738381,-0.00366539098709873,-3.72861687595808,1.64564452743888,0.0249396352901026,-1.48442171908191,-0.189942898353648,-0.00358235451072411
318,-2.26045686401945,1.43089316340808,0.0021002708511941,-1.89926669082843,0.30419877980714,0.0018246538408816,-2.00585457326383,2.02410257157203,-0.00711449991313896,-2.12892486817946,1.04521428192532,0.00190840250272896
319,-1.57382113393177,1.65586999216405,-0.0167045844953409,-1.77147260120124,1.75506824914141,-0.0152334711259708,1.62778849128068,1.11890957885077,-0.083537502217023,-2.01312382753849,2.86627402395395,-0.0158542689858343
320,-1.09851302448398,0.941643195486124,-0.0217781870331579,-0.778325810825462,0.0244576167739844,-0.0224773117692807,0.674254784413153,-4.50477987125525,-0.0352888593265979,-0.782489926390973,0.0418089296239285,-0.022467697893382
321,-0.347584956257568,1.24742351094915,-0.0381026330400154,-0.221604299855465,0.691204180503183,-0.0378033392173987,3.08942382206377,1.90733929184421,-0.132920073191971,-0.388144421274845,1.31240842669822,-0.0379225651700536
322,0.227597373431992,0.870997407706101,-0.0483550049194204,0.312421975258265,0.514609337815526,-0.0483657487754573,1.76046346579077,1.62141701671123,-0.0856700830089326,0.200374816425348,0.992230297000822,-0.0485906368749928
323,-1.01987539041992,0.722739321474926,-0.0172373722534268,-0.98408360937327,0.595585763206993,-0.0178242694328453,1.39658464795767,0.118698895442964,-0.0711486644894592,-1.04872508396853,0.890014657499861,-0.0178126396502802
324,-1.85793477998446,0.430520458483001,-0.000646252685299323,-1.86239692885775,0.431839892990991,-0.00104860035443204,-1.43822248225489,0.30055110468545,-0.00101584753440652,-1.93636192577823,0.69286396209839,-0.000976529494338278
325,-1.27076466554995,1.35687582163139,-0.0232884109962371,-1.1426963652913,0.842097050435969,-0.0234576484994827,1.27898051758458,0.830827222613074,-0.071124074627935,NA,NA,NA
326,-1.41593157200866,0.85997639665988,-0.00976168359273579,-1.13777150001922,0.108307833270838,-0.0108054363024254,-4.81410354271101,4.40382665825247,0.0401821217807784,-1.39904569971101,0.895662802126061,-0.010098346816896
327,-0.833433446052388,1.42896046696393,-0.0306543751562119,-0.604719909730819,0.547066286698311,-0.0300604413425025,-3.54781851325291,1.3877948058903,0.0282264919858443,-1.02940366460925,1.92175564663775,-0.0301494240514573
328,-1.98960289907535,0.459218563036625,0.00420952210919041,-1.99085010521019,0.389358798934757,0.00424200149361262,-5.17464839456424,1.6597203109304,0.0535076453288827,-2.30527195808684,1.46883945324009,0.00406791358495476
329,-1.29594137951104,1.50574888117384,-0.0223469236901264,-1.41955039390048,1.55341878146133,-0.0217479017656714,1.29509139328901,-3.64660056753739,-0.0638630355925669,-1.63007006380794,2.4558339779987,-0.0222412487188973
330,-1.08963588201022,1.15801053414545,-0.0225092960968775,-0.983393578422375,0.751947568667943,-0.0228376462450438,1.01778644683888,0.510051954993427,-0.06377107057259,-1.07410695232344,1.14921255533954,-0.0226196266162031
331,-1.51899303025936,0.933313043302815,-0.0117764745272384,-1.51781999215114,0.838528388917177,-0.01207259066335,-2.87635503783701,4.37665266998579,-0.0115897133697424,-1.71914023336683,1.65132890384991,-0.0119174502914721
332,-1.26433081671555,0.532577116782253,-0.0142199111613028,-1.16325085712175,0.150681654148141,-0.0139990404915684,-1.13426676634348,-0.364533230441952,-0.0166809632154341,-1.21117781482505,0.324661771828252,-0.0140009564058349
333,-1.79635228231289,1.9567566785318,-0.0159592274129153,-1.67559348790551,1.39603672818212,-0.0163990722646589,-6.92642018476703,4.44095702195905,0.0766685933414003,-2.26110143469993,3.27441694605894,-0.016297962392813
334,-1.62779232105553,0.932025800876469,-0.00385468789196832,-1.34389854898001,-0.0401832075502943,-0.00333796892280264,-1.86793658951893,1.9377342560154,-0.00320169174628532,-1.40616969619037,0.173384483050964,-0.00347866386791577
335,-1.11436853516919,0.999968336309135,-0.0180088044145758,-0.997285558066636,0.609533587732554,-0.0184494382471504,-0.0440491589581133,1.76128512440927,-0.043740769794946,-0.970518359063961,0.674178873760517,-0.0188944179849203
336,-0.923351044093863,0.0609247809975634,-0.0165253471999309,-0.77016363005868,-0.427853156511786,-0.0161515003559234,1.09964813525385,2.29423963030944,-0.101218722537037,-0.834507315767628,-0.227971432818312,-0.0164388145657637
337,-2.19930168276741,1.81029765705637,-0.00329113784216606,-1.78603071607038,0.535772588867548,-0.00396088686654498,-1.63692441846949,5.77009896276678,-0.0467208926494141,-2.05955104016547,1.47739904776496,-0.00393065892827003
338,-0.99164217310768,1.53898205620034,-0.0238878712495094,-1.0961281358251,1.74524868187601,-0.0251700447837527,1.68539597678234,2.26576103982317,-0.0959106218205188,-1.38505664523683,3.00749326281881,-0.0260217122542414
339,-1.47433783157732,1.86657046017537,-0.015320362284664,-1.31834998197629,1.21901724261438,-0.0156819919693211,-3.28691290838879,2.13990195746305,0.0214813817741689,-1.65570246262002,2.49914180059281,-0.0157357103537626
340,-1.6882953293445,0.88256925937548,-0.00619104736841782,-1.47905118416213,0.250471217077506,-0.00650371209147662,-0.8158537331282,0.67077480883997,-0.0234752927012235,-1.65836003515953,0.811204432070374,-0.00644598761909639
341,-2.38975260150942,1.14760459637007,0.0046745728367461,-2.11700425396609,0.307072024058473,0.00421515824323445,-1.4475071658875,3.0418128381618,-0.0286396612614227,-2.13044016819026,0.410813022113357,0.00420359670219405
342,-2.09820993975112,1.0087610925056,0.000216916718347968,-2.02279736860789,0.65770608521444,0.000312884546320711,-2.42163128630863,0.377619212886232,0.015632878751679,-2.05584648845675,0.892920883942091,0.000315236690091363
343,-2.0873112143672,1.38527773134563,-0.00381922886784775,-1.83840151194458,0.503659328386946,-0.00368481652691204,-2.0139860347166,3.11691876368511,-0.0324897051660993,-1.9701699393943,1.01312727001684,-0.00380290023024078
344,-1.09089170399516,1.27894144724101,-0.023157551470007,-0.69138739601011,-0.00234452740033299,-0.0231032090599443,-1.55153426507664,4.55932643061693,-0.0345109967541621,-1.03049373172413,1.06173357457687,-0.0229057921688247
345,-1.74634033515416,1.20086908140596,-0.00927299769800608,-1.69582554837804,0.840232638697712,-0.00894904128783176,-0.860062750676068,1.07213072154188,-0.0220396832257918,-1.90215310287497,1.59106022319634,-0.00903197560713684
346,-2.18250220332883,1.68131207033622,0.00214105436243653,-2.04124376818412,0.967094945471556,0.00287047922391171,-0.893256086449293,-2.03759092710301,0.000688663845796439,-2.38539037960423,2.11891810087647,0.00264083364342699
347,-1.35715094185186,1.06500567287877,-0.0145232719932596,-1.40030867024466,0.930337157972355,-0.0138104562676425,-5.95440340748454,6.11353993037553,0.0453015307016723,-1.6935789251404,1.88099406349713,-0.0133934472329322
348,-1.9834875065606,0.237560971687167,0.00042089858718488,-1.77057733448293,-0.347319765821325,1.79891992717374e-05,-3.01050186728075,0.441315213909399,0.0214769337539009,-1.58144204603854,-1.02645862743053,-0.000179335344005073
349,-1.22906965243004,0.895215518072238,-0.0206503185202236,-0.927588076183291,-0.10855279384617,-0.0201955407072399,-3.39973259174451,-1.51172327692191,0.0410603875876119,-0.805876901281601,-0.51667670268209,-0.0201780620832686
350,-1.98467759478936,0.955889645484855,-0.00165534960690756,-1.90987912141497,0.556187525116612,-0.00127412879369112,-0.457788237944818,-2.04757681439384,-0.0171226495329411,-2.02893557914101,1.04280603857387,-0.00133352936393179
