"sim","gs_beta0","gs_beta1","gs_beta2","naive_beta0","naive_beta1","naive_beta2","cc_beta0","cc_beta1","cc_beta2","smle_beta0","smle_beta1","smle_beta2","tpr","fpr"
527,-0.72354225032962,1.72014529720289,-0.036880742001776,-1.02919331201376,2.03174192460623,-0.0356746608213153,-2.40986905901223,2.18298095361154,-0.0069272187011178,-1.37695865683117,3.4835606447625,-0.0365814087570789,0.95,0.05
528,-1.72929928467125,0.352591974226369,-0.00426415848973925,-1.67716321459817,0.15353661377553,-0.00427751203711548,0.359240145602056,-7.17686582986233,-0.00670225809571349,-1.65122040139276,0.104511125629402,-0.0043251177073746,0.95,0.05
529,-1.77217599542327,1.34846740638533,-0.0100984161792902,-1.38479885847455,0.052361696008799,-0.00958861400121561,-4.58050167480255,-0.259636544559099,0.055881724050983,-1.37139158809117,0.0192639155102372,-0.00959636739201239,0.95,0.05
530,-1.2134663485197,1.90550555708044,-0.0220894509552529,-0.734333621288291,0.437359156637056,-0.0227912254372793,0.0206225279091095,5.29076000875565,-0.0736390373660264,-1.13056302945617,1.73641035539597,-0.0225391093448039,0.95,0.05
531,-0.589884746414445,0.377990517862436,-0.0276949773524242,-0.58040108287561,0.319449066745672,-0.0279060247286987,-2.42514219587843,-1.19919536640453,0.0226794304976437,-0.57094311350005,0.330596546183962,-0.0277750065320184,0.95,0.05
532,-1.03376976504547,0.961785707113846,-0.0218052863932734,-0.965990471361839,0.613830871118723,-0.0216661376856488,-3.27214620599944,5.28040281898002,-0.0027428354077124,-1.43561678830029,2.0702993525669,-0.0214859998414682,0.95,0.05
533,-1.72418112243779,1.39365081806694,-0.00812354110665322,-1.45526329654173,0.446953722025092,-0.00806697281830543,1.5562794370575,-2.65143558868694,-0.0444843126221917,-1.36742289710697,0.276897802355118,-0.00825038610547375,0.95,0.05
534,-1.36466719672784,-0.501022616553013,-0.00401569859521384,-1.36971756880547,-0.452040995319696,-0.00362655829019162,0.602880203687174,-2.17662306438065,-0.0353458646453633,-1.07739909679834,-1.40505797471248,-0.00366312372538723,0.95,0.05
535,-0.427471252211099,0.797946161286882,-0.036884741209164,-0.129211691872408,-0.0487635398813117,-0.0374951310942705,-2.1348781453738,1.30983429943243,-0.00650142772482274,-0.207829364905381,0.168406120831633,-0.0373351969477827,0.95,0.05
536,-0.832147892364174,1.04548658839087,-0.0260139123058013,-0.818473631345273,0.855863762581826,-0.0261696658296835,-0.913554293297857,3.12596029063095,-0.0336449410142389,-1.09732198458161,1.93130875748485,-0.0261270308455134,0.95,0.05
537,-2.1908705180924,1.2999912482478,-0.000849660473422094,-1.92975972338992,0.475374766342994,-0.00154369595019479,-3.91036394790806,-1.86461730219857,0.0576471278717612,-1.93869690133563,0.579562132176078,-0.00137208559348787,0.95,0.05
538,0.0110692516768837,0.418167274858372,-0.04175527516047,0.106774824707409,0.0785713946188278,-0.0416056102020588,-2.54035755715626,-1.01686913987723,0.0143878709390592,0.12290534576194,0.0365575121161467,-0.041556907380712,0.95,0.05
539,-1.81260716454853,1.29597046575711,-0.00877531725281432,-1.55833096125518,0.400715733734821,-0.00869090734662927,-6.01609303274045,1.31651874880292,0.0801304216985091,-1.82149228364013,1.35272508850917,-0.00895322476499303,0.95,0.05
540,-0.446201593957637,0.886913571917606,-0.0369574386003927,-0.214737005953325,0.0427726624816346,-0.0362410735346909,-1.63911608636235,2.82124258654603,-0.0211320185117532,-0.29798363274686,0.324545204614137,-0.0363539272723372,0.95,0.05
541,-0.927120325003709,0.634723118409259,-0.0234100620454897,-0.95498555786814,0.524815830169054,-0.0227856559196768,-3.80234409228595,0.546002478793708,0.0414477429011769,-1.32955330651148,1.69994214939322,-0.0225818378663402,0.95,0.05
542,-2.04082001464073,1.42911988509241,-0.0027313317217756,-1.89208366840079,0.847590624176918,-0.00307257100932022,3.80716663173887,0.997320330776644,-0.130746134514872,-2.08240885230537,1.59161651491109,-0.00309953429008225,0.95,0.05
543,-2.29793827576159,1.06958081931404,0.00776552414746246,-2.29783452886058,0.902390330590582,0.00765006356069969,-4.25233784764769,2.52962955300767,0.0345386479674885,-2.47392659009644,1.63650358206307,0.0080235854268388,0.95,0.05
544,-1.53283966618822,0.291233695955735,-0.00607596726140635,-1.5954549632096,0.401449364133951,-0.00600197220457298,1.36247488345686,0.375229023015535,-0.0630869195204788,-1.74676590690881,0.986660347452713,-0.00589196864302318,0.95,0.05
545,-0.796351992227515,0.308935361221791,-0.0213591113085826,-0.75199752844367,0.154188254631436,-0.0214766911206171,-0.526220859440738,-1.53296665933456,-0.012881064518205,-0.581654334138217,-0.364634333491794,-0.0214769975750754,0.95,0.05
546,-1.83829316704494,0.630391302726893,0.00301574789575722,-1.62272743371609,-0.0622968458037154,0.00313045051073164,-3.19170716030706,1.29920253802165,0.0318670239936639,-1.62912913589357,-0.0428200621536329,0.00305967269945777,0.95,0.05
547,-0.337597614326206,1.07872385392702,-0.0378896373551639,-0.116637517757588,0.297447579741348,-0.0376941633342928,-1.39771923040267,1.47237477080856,-0.00486932486127616,-0.288421835046702,0.902315567572726,-0.0377460317061556,0.95,0.05
548,-1.27656772614377,0.985441437841167,-0.0191218469752187,-1.03339164641073,0.165457485744698,-0.0190395743741939,-4.25305700348871,2.28179530456802,0.0227736293776234,-1.1338050467506,0.528420050077728,-0.0191166287657327,0.95,0.05
549,-0.553235530029917,1.43610033902424,-0.0371087735001168,-0.327949495498327,0.552942869135673,-0.0366363004161533,-2.28627201770046,-0.403043834595865,0.00928509032733907,-0.362728116548605,0.722998908570734,-0.0363600069579755,0.95,0.05
550,-0.906288033587348,1.43928794439059,-0.0268538149224878,-0.774721846513313,0.856969781177617,-0.0268024302985608,1.20563034705966,-0.832519670655782,-0.0494445378183393,-0.977098004350622,1.65353668246666,-0.0269773613872363,0.95,0.05
551,-1.46291464879598,-0.121373580265802,-0.00861876859096768,-1.48886782933203,-0.0202792683883445,-0.00871436093958537,-1.01472545864682,1.50057123081047,-0.0315544592877189,-1.25253427134018,-0.821093754502309,-0.00851357252777817,0.95,0.05
552,-1.12365103974728,0.856946361610241,-0.0197385910049138,-1.11214310163903,0.666645196012224,-0.0195756615740375,-1.76746699509513,5.49972048882656,-0.0369247421158231,-1.88429900941759,3.0853489614738,-0.0197141449397995,0.95,0.05
553,-1.87064082273634,1.69998184943431,-0.0109214041746577,-1.69554070414536,0.853497445732384,-0.00980351839246773,-5.00864049962917,-2.10792527273546,0.0731035778358848,-1.78652808194628,1.35509798908438,-0.0100019613530173,0.95,0.05
554,-1.57399876197668,1.26071754316393,-0.00838403517671646,-1.4955558501478,0.922276356771228,-0.0088832341315282,-2.6609738734714,3.28731033040283,-0.00149571181748702,-1.78732912522447,1.91980397012714,-0.00842629729174395,0.95,0.05
555,-1.45052645802133,0.574342693478037,-0.00861858542199148,-1.40696866876674,0.411396838100082,-0.00898622616202407,-4.98903863739752,4.07940209404326,0.0454056809399905,-1.93330342540618,2.05333613211901,-0.00864355490773117,0.95,0.05
556,-2.06098670975689,1.37654661541754,-0.002592779526635,-1.86786505670499,0.550845267516525,-0.00170029481573303,-0.971102415627519,4.98066152018741,-0.0669713824292462,-2.23289154393768,1.83691629465012,-0.00249212372849213,0.95,0.05
557,-2.34612152525115,1.35853346902112,0.00748936270828524,-2.15387298538314,0.555396914219969,0.008120038087983,-3.19434069092315,3.08581181082288,0.0142859884800466,-2.26888618770141,1.08095335163892,0.00788205379591635,0.95,0.05
558,-1.77428994018759,0.958313338449568,-0.00454894559913835,-1.49622028216854,0.0681260966636331,-0.00459395482212253,-2.06025408203063,2.20823963553246,-0.00776978784150101,-1.75025062102347,0.86312460165168,-0.00467298659518665,0.95,0.05
559,-1.72888513580936,1.48310354111686,-0.009670237886181,-1.72562292203469,1.23415961567888,-0.00963891638217061,0.956325053233374,1.6978779373069,-0.0679190089655293,-1.87456047758025,1.86443815679445,-0.0100295479686151,0.95,0.05
560,-2.00202283933353,0.0289564839719213,0.00219008564112565,-1.9275166724213,-0.145058919269607,0.00194362262438869,-2.29829236600159,1.00366158679448,-0.00445886102078217,-1.95864121632598,-0.101498666688926,0.00209797447631833,0.95,0.05
561,-2.09728512093756,0.590316711684483,0.00368318140002845,-2.08267960464259,0.446559040761896,0.00374681644135895,0.125276352999499,1.32556222682733,-0.0537207231976593,-2.22317572182038,0.98056314003467,0.00371762926588347,0.95,0.05
562,-1.06323013592778,0.581622177459811,-0.0156516435067068,-1.1197053452924,0.704994233002805,-0.0163202431153848,-1.41646491560692,-0.518647851477844,0.0092665853707379,-1.21103925619758,1.11378792984633,-0.0162373326568794,0.95,0.05
563,-1.37434447242293,1.99329377786701,-0.0214686955668493,-1.4179963721512,1.61101210699697,-0.0200659342624459,0.584447440811829,-0.0811271837691899,-0.0476581856749987,-1.77626046165782,3.24595263468561,-0.0204802512348276,0.95,0.05
564,-1.89854870029368,1.1161284519995,-0.00294809281733693,-1.7786753842624,0.566297391345934,-0.00263965339524741,1.8841401735403,-4.27974965888114,-0.0568411424976091,-1.81373614692829,0.84924511235064,-0.00293029179280591,0.95,0.05
565,-1.18355892119339,1.06746093602086,-0.0185160574527723,-1.02139738385273,0.512714551731673,-0.0189758781976018,0.511183789732056,-0.90213611973752,-0.0364794360685099,-1.24491055854966,1.25910126087965,-0.0188126484409386,0.95,0.05
566,-2.08391873965659,0.959717406398074,0.000839807975437064,-2.12508009205976,0.835672376802447,0.0012500339866586,-5.25687794609601,-0.454904649607411,0.0728645590029559,-2.38370555574875,1.75760552041403,0.00168788845444375,0.95,0.05
567,-2.2160304667613,2.18734008851756,-0.00418902195379986,-1.77473052596946,0.465639226954769,-0.00217748696180221,-2.64122204586297,-0.822781465715649,0.012332799258138,-2.02801657793386,1.34601890121336,-0.00209993419812387,0.95,0.05
568,-1.92154863411782,0.360599364692881,0.00105914546858489,-1.82047844141854,0.00510897256191559,0.00132530282521795,-0.858960969552674,-0.491382369521904,-0.0177663355884673,-2.06756404141913,0.8361562095097,0.00113336326465317,0.95,0.05
569,-1.39825881044328,0.0434465393988916,-0.0107321190816399,-1.18633511781311,-0.502934338844642,-0.0111304451277637,1.1399790355204,-2.69073254243128,-0.0464370332999276,-1.0050561538562,-1.18952067352302,-0.0113066837133867,0.95,0.05
570,-1.65922707172868,0.411540256924435,-0.00748729806013745,-1.46708199863827,-0.192576471435829,-0.0073861828300776,-3.92220420596598,-0.792699303843671,0.051885277545204,-1.62873987185275,0.324039213458882,-0.00756238351078119,0.95,0.05
571,-1.49621492477752,1.5715935502363,-0.0159486832378503,-1.32635759599097,0.982829500438057,-0.0170406639009462,-0.689789348459085,2.80238379516875,-0.0364507378888245,-1.60197905613752,2.06089396527762,-0.0170418641418205,0.95,0.05
572,-1.69096957888659,1.41790829380491,-0.0118108279268918,-1.51876608829131,0.610641026312976,-0.0107331170028674,-2.78621407793263,1.72977088418591,0.0164781849984057,-1.98343710415349,2.14633800250605,-0.0109937955949381,0.95,0.05
573,-0.795010234712863,1.22367595548184,-0.027172486407456,-0.424084089738319,0.0502417909262652,-0.0272376812631521,-3.18543931310192,4.80634654224535,0.00440986267785352,-0.381917160542941,-0.0848389878988162,-0.0271406409932307,0.95,0.05
574,-1.71099930100652,1.81382474266465,-0.00966510372534002,-1.23934365246064,0.338798465930874,-0.0101510583102938,-1.51003429714342,2.76122877778637,-0.0220339693881613,-1.58112313310136,1.52358374935661,-0.0105525823677089,0.95,0.05
575,-1.14681678179294,-0.154441979428789,-0.00904765004932521,-0.90811701121176,-0.69214005247381,-0.0097276440519055,-0.838165996770471,3.23906818826888,-0.0353845132777335,-0.824505118264821,-1.13296130872927,-0.00965191099506431,0.95,0.05
576,-1.63251820240877,1.8496713832152,-0.0189260639027792,-1.40926372765966,0.983784907710565,-0.0189402670508513,-2.37436539303301,3.74145358971165,-0.0168474155036572,-1.67733040878064,2.01929670760423,-0.0191060185567755,0.95,0.05
577,-1.02116179333196,-0.613560968303649,-0.00940915060641636,-1.01142852258297,-0.508210756305205,-0.00967477432307253,-3.27236699749982,-0.42660914602947,0.0406801930209254,-1.06100070676038,-0.479620203687982,-0.00947631940792501,0.95,0.05
578,-1.89093760471559,1.21899638610742,-0.00222963401882507,-1.61631393833534,0.342149044714573,-0.00254833523693132,-4.28723648663214,-3.69253532839109,0.081593466102479,-1.56600191296189,0.268733196069094,-0.00272669070805406,0.95,0.05
579,-2.01341925664813,0.3314501254522,0.00207928303999533,-1.97550113445049,0.159681870814655,0.0022182853473727,-2.61360317586602,-3.65570895789993,0.0402798114538093,NA,NA,NA,0.95,0.05
580,-0.589338457978007,1.72806138648485,-0.0390801292057001,-0.451161259569976,1.07735378490099,-0.0391330784247774,-1.4846554183602,3.29259202181554,-0.0352501240064518,-0.764388273460238,2.29832975536756,-0.0400001661211689,0.95,0.05
581,-1.4810562095371,1.59206711500389,-0.0168519389626564,-0.983532669175894,-0.037466307469809,-0.0165253717370485,-1.34295978146188,-0.419968259453256,-0.000918862275094947,-1.00648802691983,0.034781824021201,-0.0165560195941373,0.95,0.05
582,-2.35053761907939,1.94552459679622,0.00112244817712941,-2.26318631702366,1.25318023029019,0.00227439919794829,-2.48026940554167,3.22753960594106,-0.00646505898701016,NA,NA,NA,0.95,0.05
583,-2.49891658831714,1.9311744377654,0.0017280421960059,-2.40734614458765,1.37753200004683,0.00180699290006695,-4.06161310066381,4.02542072384334,0.0234015621246416,-3.23836435437372,4.14482995747368,0.00129112787210781,0.95,0.05
584,-1.24802219933445,0.315016938260244,-0.0133656527564866,-1.11529325832979,-0.0597308264565242,-0.0136724095510501,0.351369174116737,4.02114880858286,-0.079754540837954,-1.24367734145096,0.32281227122207,-0.0134914430126624,0.95,0.05
585,-0.106071920373387,-1.18846335766645,-0.0326154926218419,0.0278585846759489,-1.41357706709319,-0.0325603948232694,-0.728424026793524,3.97740633412191,-0.078831271792117,0.235125813785659,-2.49637027349672,-0.0324912707353897,0.95,0.05
586,-1.28925788389374,0.9318816865646,-0.0124194321657039,-1.35288878040899,0.820897191033041,-0.0115749899170776,-0.5556567245345,-0.583424412820097,-0.014275760647241,-1.71497221238488,2.14721788950586,-0.012301682370977,0.95,0.05
587,-2.5751876529438,1.57054220200673,0.00806455941039098,-2.01958332674305,-0.0359405011141613,0.00699581379925472,-4.06349755408305,-1.18858752902592,0.0571051257502096,-1.98412531486673,-0.149613081135083,0.00692520768022647,0.95,0.05
588,-1.44858760645688,1.21063644258481,-0.0138544476528248,-1.28822567613024,0.52884729801002,-0.0132345385589838,-2.01328786283682,-2.43934101745067,0.0140514627788998,-1.05617344754713,-0.134350631382905,-0.0130263317996604,0.95,0.05
589,-1.15249603652832,1.4835075788196,-0.024610681182252,-0.830194121815188,0.372019424540869,-0.024304048821264,5.42656894859217,4.06865029162063,-0.216850619513734,-1.10859478894036,1.29018340574668,-0.0241151498059649,0.95,0.05
590,-1.76655530615674,2.45564940203422,-0.0178265950505649,-1.11105881174357,0.493840168052731,-0.0189239667525902,-5.04473345180072,4.47300467383353,0.0381943033925612,-1.33526620289621,1.29486308876409,-0.0189156136471871,0.95,0.05
591,-2.21341510456167,0.589065440365064,0.00627673296509761,-1.8899973013044,-0.407510981698662,0.00655938411550415,-2.50201895676889,1.24076382233649,0.00987884131970026,-1.91155898337435,-0.431889813897093,0.00662585220867307,0.95,0.05
592,-0.891123384612184,1.05305035529578,-0.0222239231371931,-0.877151256739017,0.743032396975073,-0.0213729149297262,2.45971242157777,-3.66176736838672,-0.0687110283726481,-0.856225915466229,0.863352820536548,-0.0213319509491503,0.95,0.05
593,-1.19310243904889,0.407460313855395,-0.0162720151131341,-1.05611260361132,-0.0552911268416105,-0.0160115115381104,0.932466047703526,1.50360158092383,-0.0746036085075437,-1.0487414603834,-0.0899440039922375,-0.0160025684090474,0.95,0.05
594,-2.00256361553711,-0.350009848518817,0.00587843852571675,-2.03865242602118,-0.197923377141641,0.00587879437054523,-0.232315980173174,-3.28078482978949,-0.00862299611460194,-1.89684352158046,-0.711170814150264,0.00586507100931355,0.95,0.05
595,-0.671962126513257,1.18098299380102,-0.0310112417164655,-0.152739020807183,-0.325006558932617,-0.0314231811704885,-0.611646738629153,1.39482680989716,-0.0409721538896981,-0.301771485434955,0.0876762715330943,-0.0314189425722196,0.95,0.05
596,-2.170465691683,0.781368392942686,0.00362249629858334,-2.3531854794248,1.04671756772971,0.0042107243461813,-1.86720116902851,2.10866508442131,-0.0093272158522467,-2.52596784170648,1.82868236463102,0.00403724548175517,0.95,0.05
597,-0.551269309134527,0.238069309005514,-0.0271362363715254,-0.340237438012819,-0.454565691565504,-0.0264778140875646,-1.22429456645539,-1.26953977765728,-0.00110741233350596,-0.434053073979256,-0.184444823150798,-0.0268191248366667,0.95,0.05
598,-1.96473733048432,0.726126259517957,0.000368559897959113,-1.70086885582992,-0.0931630643774332,0.000360619966669583,-3.39882524590562,1.30593127847772,0.0217228628741793,-1.69906693372092,-0.113588880807267,0.000299776204071976,0.95,0.05
599,-1.50094666273807,0.783775314255788,-0.0110762024149902,-1.41524076994978,0.428012266671677,-0.0110610736598409,-1.4562183566026,5.17165129733859,-0.0423250656350927,-1.79200027057156,1.66544492157553,-0.0112581508236505,0.95,0.05
600,-0.898910000990812,0.130558593201428,-0.0203696656196965,-1.09499395168403,0.680509955460161,-0.020759651109835,-2.79497434284855,1.54443416877355,0.00037908649470475,-1.37779316058276,1.72843850704201,-0.0205389636115473,0.95,0.05
601,-0.978624836991984,0.220444932097463,-0.0216029717687027,-0.961650512507736,0.145986637305735,-0.0216936562859519,5.18470679541196,-3.69519501297276,-0.134705799123017,-0.990098328918638,0.262805473206191,-0.0216262971724098,0.95,0.05
602,-1.17553378471135,1.27061349143359,-0.0212138371383769,-1.03153600214577,0.761572465201561,-0.0218317565742635,-0.383085040857613,7.23483814987316,-0.103378723480196,-1.60855730301915,2.82263991855905,-0.0234176967019027,0.95,0.05
603,-1.03009891486171,0.724984861064774,-0.0219125082767749,-0.944378696524061,0.362149751977274,-0.0217289738908698,1.89172185158801,-2.49592329822541,-0.0662315125986288,-1.01671770088628,0.657529397999978,-0.0217003085860762,0.95,0.05
604,-1.26298868485946,0.667520349554357,-0.015790637411673,-1.61142469819985,1.23642731301094,-0.0139348816658005,1.09061072455423,-2.73111092554222,-0.0382493240523544,-1.70846016703628,1.83957362036831,-0.0141057899271043,0.95,0.05
605,-1.59515329235787,0.506314763140733,-0.00649010038237944,-1.60698033417747,0.480946538979031,-0.006803522782269,-0.679475670575819,2.48250602666399,-0.0333459475847945,-1.69909901728912,0.857179995776256,-0.00672157816020448,0.95,0.05
606,-1.9223349987919,0.915690367684441,-0.00233168645179685,-2.08396055764716,1.1661899739278,-0.00237929538724063,-2.10848129441017,1.5324599723427,-0.00968660388226835,-2.41640111692706,2.58564670859684,-0.00258111019883676,0.95,0.05
607,-2.62117478236539,1.24019011288718,0.0112404768621736,-2.51549214671352,0.769289385934236,0.0111915484912095,-1.07189271447255,3.95424762657015,-0.0421132169645979,-2.8425466746534,1.95159554186655,0.0113326926083242,0.95,0.05
608,-1.17129375966902,-0.116987465065376,-0.0136065060222063,-1.14519757382799,-0.179925703343109,-0.0135286865169719,-2.85697162719633,0.449618503962473,0.0177843997385375,-1.26740671013474,0.203593943277216,-0.0136563992199123,0.95,0.05
609,-1.35173429363183,0.865870789363443,-0.0146721685523101,-1.29543189173972,0.538764011960337,-0.0144362421586348,-2.33886776063955,6.09808983618243,-0.040595563557782,-1.66863368262625,1.95295937010615,-0.0150414313580863,0.95,0.05
610,-2.10898309511284,1.34991655767116,-0.0034550544632565,-1.98828175571455,0.901587486117836,-0.00413016134202522,-1.05435110043025,-1.17878002280044,-0.00726335730926479,-2.13940487640751,1.57172276198887,-0.00409137161820002,0.95,0.05
611,-1.50724708523686,1.25759146153999,-0.0186420681375074,-1.11715622195765,-0.194691361100522,-0.0166349653775934,2.39225224347986,-2.67958292670497,-0.0804057750604869,-1.11822042508357,-0.214906734451364,-0.0167712979846808,0.95,0.05
612,-1.26194526598661,0.165000861489194,-0.0110485265634328,-1.11376487945944,-0.28543917692317,-0.0108062139610704,-1.50294166420178,-3.82157170859288,0.0205232667060925,-0.82773768870864,-1.24188916595146,-0.010701163539835,0.95,0.05
613,-0.470770688987699,1.00487095702093,-0.0346017439786266,-0.483787557854348,0.826250733651882,-0.0341482254746341,-0.109977556589793,1.08285198144603,-0.038937292859137,-0.599551232558797,1.34012842454677,-0.0342163729139028,0.95,0.05
614,-0.712374730790335,0.16869209207896,-0.027485034733616,-0.799316295752648,0.394349435319093,-0.0276671618875752,5.31904886798528,-3.00701710066685,-0.150959258845,-0.880807720649447,0.76407190076656,-0.0279892733801768,0.95,0.05
615,-1.03612665967391,0.58946666640155,-0.0179902515866005,-0.796455286693928,-0.1100500778624,-0.0183217293616647,0.0439840186058508,-2.37079265608381,-0.0144528863622172,-0.7510006085185,-0.287669126830824,-0.0183590251317331,0.95,0.05
616,-0.260889533762737,1.55664390170674,-0.0421239834388755,-0.213657816479433,0.975131598842065,-0.0405953892992013,2.37499007342298,-0.103652055140316,-0.0856503397690457,-0.441476571601045,2.01818870171728,-0.0410808629114727,0.95,0.05
617,-0.832366578203785,1.66986298303846,-0.0324729367563646,-0.486493659004774,0.52230907002691,-0.0327813286015041,-0.506682920682285,5.27266973272159,-0.0703963168855135,NA,NA,NA,0.95,0.05
618,-1.76793175098772,2.06015506418092,-0.0185664250426527,-1.50210814953676,1.07865519821506,-0.0186594145229768,-1.50997725850219,-0.358334904032826,-0.0100763898289556,-2.08992763843742,2.86515998598185,-0.0180480837459018,0.95,0.05
619,-2.46179977988892,0.509194373772471,0.0110663629786926,-2.2935340267209,-0.0241959040514736,0.0110900736713204,-1.44756402550932,0.545970576889197,-0.0210565680315713,-2.27958405372251,-0.0750174907135933,0.0111073293600191,0.95,0.05
620,-0.993575177299368,0.365778866167918,-0.0182462830180398,-0.824433455347229,-0.0895410590192735,-0.0187336167690079,-1.34461219883384,1.98102912372252,-0.0299995940665685,-1.04344827570551,0.557314183754339,-0.0184564974374754,0.95,0.05
621,-1.63311775357865,0.392594878977824,-0.00688186622605076,-1.63153583534658,0.322147655767661,-0.0068544312910018,-1.04442356791396,-2.5518102643529,-0.00670458852224076,-1.645267314074,0.442990202150374,-0.00692962158476724,0.95,0.05
622,-0.990163121376967,1.44226573651893,-0.0278227362074548,-0.667898210280598,0.18603570437404,-0.0264259207193821,-0.189226964978253,7.18971073551084,-0.0815996279596533,-1.15329935705782,1.95150255871604,-0.0276655063256067,0.95,0.05
623,-1.77475743887871,1.21189996326691,-0.00614429284863451,-1.27463961510113,-0.120520071353239,-0.0078147706615817,1.67387983079108,0.721701803381935,-0.0801966837614718,-1.50891593913671,0.519755516324395,-0.00717473024519388,0.95,0.05
624,-2.38565680549839,0.0768529771051815,0.0125300262916383,-2.04844451245298,-0.892964675407862,0.0125696065351012,0.327922727324548,-1.60538860154717,-0.0398736777493346,-1.87586216618171,-1.65739990506118,0.0127988801355335,0.95,0.05
625,-2.32487956858773,1.14051416863381,0.00636823079534308,-2.0266522000029,0.186063659427361,0.00621133775953774,-0.405019311862313,2.28219707155943,-0.0487211885519005,-2.04048881282998,0.282310368361625,0.00615975277224046,0.95,0.05
626,-1.53799864097329,1.37465082826795,-0.0158049245763177,-1.58687168776375,1.31911836886558,-0.0162153109901856,-5.61916196384471,3.63449359127811,0.0479235985842798,-1.82720924617649,2.44101743024298,-0.0172577710593402,0.95,0.05
627,-0.431892423148919,1.30669006023912,-0.0372286794625585,-0.0942075727478334,0.16391794398829,-0.0368417601694904,1.17359776062452,2.55373528220412,-0.0763646086985919,-0.204468424057489,0.531560634833126,-0.036965311672436,0.95,0.05
628,-1.61018023211378,1.68593367822953,-0.00996903041732422,-1.32530265275048,0.457759557217767,-0.00839429630584973,-3.83947874978792,0.289316788641942,0.0547152632481815,-1.55103849026451,1.26014791416221,-0.00871541244637638,0.95,0.05
629,-2.50616787204271,0.631214266665089,0.0135991090200392,-2.5810085931297,0.673401404971413,0.0140172295788141,0.342911671444044,-2.35221939207087,-0.029812264024346,-2.6035488981337,0.91098491670113,0.0136101730902228,0.95,0.05
630,-1.83745015418556,1.91513394844207,-0.0114215106843982,-1.64122012373267,0.980003671756479,-0.0105883662885107,-4.77791007759656,4.49604424906761,0.0169239125980902,-2.03690190554917,2.2933313704699,-0.010399170887451,0.95,0.05
631,-1.48391773895206,1.7507877268392,-0.0176846603113618,-1.31489833354782,1.0670353878613,-0.01801510646573,-0.166286590210048,1.4779358604291,-0.0363816341158961,-1.68424201763099,2.36114639976446,-0.0178041733905962,0.95,0.05
632,-1.84345706969597,1.63616511966797,-0.00997969271389386,-1.62273117045432,0.862370389904462,-0.0106475294057915,-3.24356921404997,1.4697371472867,0.0214599711097796,-1.76402050282668,1.44541491019831,-0.0104946875402119,0.95,0.05
633,-0.62175550529208,0.389068956177318,-0.0252820657702461,-0.826791888929649,0.835554769043252,-0.0251408004179235,-3.44727562069748,0.230791690519058,0.0331282259522142,-1.24028531551931,2.30426762729704,-0.0254448667785522,0.95,0.05
634,-1.65576550566132,0.555705578910915,-0.00135189777034384,-1.74396795445206,0.659534054005062,-0.00109986583386705,-3.69289210477936,1.58202642554677,0.0291736059658404,-1.99875121231555,1.62348424919648,-0.00116353116585406,0.95,0.05
635,-2.06996837431569,1.15593943962715,-0.00208751814254484,-1.84285114662699,0.332358686336938,-0.00192996121028618,-6.62797941716364,4.80754399488434,0.0796574047415715,-2.29096229826427,1.86865523268596,-0.00175594148278787,0.95,0.05
636,-1.66069037212247,-0.02469329055337,-0.00215165699943679,-1.70141736806273,0.0804769105139726,-0.00208991937315689,0.18530732298476,-1.50666854703638,-0.0346147831314042,-1.56674092539509,-0.303751652713956,-0.00224596485643477,0.95,0.05
637,-0.883743900214469,0.876443879246675,-0.0243429873433017,-1.02052489583753,0.988549311046642,-0.0235933352215969,1.24100397082511,0.985823593159767,-0.0752632061242465,-1.12608864469265,1.43888613352748,-0.0233961427670464,0.95,0.05
638,-2.2030604689626,0.982185606350153,0.00368834106294382,-2.07152844391439,0.455586338556907,0.0038656743247152,-2.18571057451312,3.33265830867175,-0.0357040489329066,-2.31654233887802,1.22174152275798,0.00408948361289811,0.95,0.05
639,-1.3903555464845,1.87394251554452,-0.019897609778655,-0.966030496621302,0.5482535695444,-0.0204096914595654,-2.13866601559025,2.13678169802197,-0.0170058587848076,NA,NA,NA,0.95,0.05
640,-1.60594288286087,0.409310218714857,-0.00408788167906251,-1.3800736519412,-0.332988719992461,-0.0036549338896477,-1.74675268105401,-2.00635297444507,0.0158565410139587,-1.49658630365523,-0.00496131721323427,-0.00368364867162351,0.95,0.05
641,-1.17050777276501,1.54419778612121,-0.0232913269311387,-0.956431945435539,0.603840932551391,-0.0224151262952131,-2.0261786943651,2.44664237246709,-0.00560974571505726,-1.35393837840868,2.11002537556651,-0.0227509689674163,0.95,0.05
642,-1.97346837796132,0.904585936779103,-0.00214856008475986,-1.82028701023425,0.347036579934186,-0.00215253093759609,-2.98378604876641,2.29563977717342,0.00753395908624597,-2.13483376784215,1.42254761068767,-0.00228318966752413,0.95,0.05
643,-0.569849221153781,1.77915870454847,-0.040023318451512,-0.103233002853764,0.34976933729122,-0.0405987167831713,-1.48201824290451,-0.0763797461964694,-0.00857541449984625,-0.481973186050186,1.67401305032333,-0.0408574374035355,0.95,0.05
644,-2.15396285605421,-0.431627004833926,0.0115730154179919,-2.10844978242941,-0.450080363803754,0.0112418384561947,-2.15809296526048,-10.776829290206,0.0769097164631649,-1.48249092699143,-2.45092847044279,0.0112903261593797,0.95,0.05
