"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","tpr","fpr"
301,-1.60929084261398,1.39244065782618,-0.14356104683183,"Converged",TRUE,0.99,0.01
302,-1.75896576658726,1.5193451574018,-0.104962096314353,"Converged",TRUE,0.99,0.01
303,-1.91986145928632,1.70437322265035,-0.110783234908978,"Converged",FALSE,0.99,0.01
304,-1.42653529012831,0.568983812400266,-0.127438788150604,"Converged",FALSE,0.99,0.01
305,-1.88655253267007,1.68295303672015,-0.124457093483512,"Converged",FALSE,0.99,0.01
306,-1.31320629586916,0.521962582384531,-0.129337049932303,"Converged",FALSE,0.99,0.01
307,-1.96589000306363,2.04662837756665,-0.129938158315959,"Converged",FALSE,0.99,0.01
308,-1.67466042327653,2.50460686757676,-0.149753247760926,"Converged",TRUE,0.99,0.01
309,-1.28178183012953,0.723042653150718,-0.178629283910373,"Converged",FALSE,0.99,0.01
310,-2.13860104647215,2.4849290486555,-0.0942293675499072,"Converged",FALSE,0.99,0.01
311,-2.46217205418676,3.13020768536163,-0.0621920071636914,"Converged",TRUE,0.99,0.01
312,-2.08487073277858,2.95228861703016,-0.116621726803273,"Converged",FALSE,0.99,0.01
313,-1.97993233199957,0.821074395627348,-0.0497002368577194,"Converged",FALSE,0.99,0.01
314,-1.72787279235829,1.42106751921584,-0.122762548466629,"Converged",FALSE,0.99,0.01
315,-1.76169771200883,1.29775646562163,-0.112022269449765,"Converged",FALSE,0.99,0.01
316,-1.92068741160857,2.23719259925237,-0.123525726107709,"Converged",FALSE,0.99,0.01
317,-1.90670796261758,1.71402258247171,-0.0698626837130475,"Converged",FALSE,0.99,0.01
318,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
319,-1.86955861113403,2.15508264793321,-0.126663536931157,"Converged",FALSE,0.99,0.01
320,-1.34891050452798,0.331566715831047,-0.131478915751329,"Converged",FALSE,0.99,0.01
321,-1.87152291519915,1.31565289003927,-0.0543537039749516,"Converged",FALSE,0.99,0.01
322,-2.47505655705571,2.78985462767218,-0.054480586201871,"Converged",FALSE,0.99,0.01
323,-1.53566524470381,1.5705781224389,-0.129936406630801,"Converged",TRUE,0.99,0.01
324,-0.870045674443279,-1.03579299990168,-0.130397988776773,"Converged",FALSE,0.99,0.01
325,-1.55778940133735,2.61044339429212,-0.229226647118675,"Converged",TRUE,0.99,0.01
326,-1.12874207292075,-0.222095493239236,-0.142839110199828,"Converged",TRUE,0.99,0.01
327,-1.2628459032756,0.46543296930821,-0.109333365900524,"Converged",FALSE,0.99,0.01
328,-1.6417979566953,0.980773319404639,-0.132332242269359,"Converged",FALSE,0.99,0.01
329,-1.62586053052507,1.81966410438749,-0.148168832685242,"Converged",FALSE,0.99,0.01
330,-1.59940289541956,2.2941805308563,-0.211921423540533,"Converged",FALSE,0.99,0.01
331,-1.36585914739535,0.731523334790071,-0.143773835731329,"Converged",FALSE,0.99,0.01
332,-1.73077398340805,2.1288561559322,-0.135463131924496,"Converged",FALSE,0.99,0.01
333,-2.11697899747795,1.71685253246649,-0.0524046400243248,"Converged",FALSE,0.99,0.01
334,-1.85686495103756,1.27930902525954,-0.139436037483148,"Converged",TRUE,0.99,0.01
335,-1.87602596369155,1.66171775409603,-0.100339611054921,"Converged",FALSE,0.99,0.01
336,-2.1310974566785,2.56266949531853,-0.132724468529656,"Converged",FALSE,0.99,0.01
337,-1.8070730949626,1.26912983855183,-0.0816551301560007,"Converged",FALSE,0.99,0.01
338,-2.4693528932775,1.13760302756367,0.0363729511588885,"Converged",TRUE,0.99,0.01
339,-0.852094430769793,-0.0834690459151631,-0.170759457388504,"Converged",FALSE,0.99,0.01
340,-1.74847168121474,1.82023450823051,-0.0963631907510942,"Converged",FALSE,0.99,0.01
341,-1.38285797318024,1.11677758709944,-0.153752388668648,"Converged",FALSE,0.99,0.01
342,-2.37113462519814,2.87352116211654,-0.0996472714236555,"Converged",FALSE,0.99,0.01
343,-1.72310367358101,1.16064345206124,-0.112268193696379,"Converged",TRUE,0.99,0.01
344,-2.08692509782515,2.00606936392672,-0.0897959530231411,"Converged",FALSE,0.99,0.01
345,-1.66855388130697,1.06361138985918,-0.0886187909686533,"Converged",FALSE,0.99,0.01
346,-2.03760828785503,2.70261637825701,-0.169016075005819,"Converged",FALSE,0.99,0.01
347,-2.60336008623082,2.7838153397324,-0.0274222161675392,"Converged",FALSE,0.99,0.01
348,-1.74499347210339,1.68741477569102,-0.103913708796099,"Converged",TRUE,0.99,0.01
349,-1.56981446351167,0.708737181055535,-0.0874420722809438,"Converged",FALSE,0.99,0.01
350,-1.42139754415566,1.4242116733992,-0.172651805627454,"Converged",FALSE,0.99,0.01
351,-2.49869735496543,1.99671003884633,0.0127238516522311,"Converged",FALSE,0.99,0.01
352,-2.40589770408233,2.20712000128826,-0.0550371534883801,"Converged",TRUE,0.99,0.01
353,-2.29703244216478,3.1400694185718,-0.101807426789178,"Converged",TRUE,0.99,0.01
354,-1.80182315602732,1.46577658357602,-0.113463461206247,"Converged",FALSE,0.99,0.01
355,-2.00536842363218,2.38816626828909,-0.109957839004684,"Converged",FALSE,0.99,0.01
356,-1.91441811749658,1.74742398712457,-0.0951301797486748,"Converged",FALSE,0.99,0.01
357,-1.9831747509069,2.17012627264865,-0.103324959607026,"Converged",FALSE,0.99,0.01
358,-1.59374037428225,1.41231242001125,-0.186631941736596,"Converged",FALSE,0.99,0.01
359,-1.51363367560399,0.562781901328355,-0.0726086334576268,"Converged",FALSE,0.99,0.01
360,-1.71371115115095,0.989716695226775,-0.118784217071445,"Converged",FALSE,0.99,0.01
361,-1.43707611080339,1.2464074302003,-0.171130799430759,"Converged",FALSE,0.99,0.01
362,-1.62627164574432,0.405663371490876,-0.035617244272911,"Converged",FALSE,0.99,0.01
363,-2.47658138876037,2.96874808886631,-0.0987756225408853,"Converged",FALSE,0.99,0.01
364,-1.72368741162544,0.908433470554994,-0.0763190025160727,"Converged",TRUE,0.99,0.01
365,-1.83032638417,3.01113655169148,-0.220841070016942,"Converged",FALSE,0.99,0.01
366,-1.56027304123102,2.14326789078643,-0.216979144507346,"Converged",FALSE,0.99,0.01
367,-2.58648807353499,2.54205173865573,-0.04082093880747,"Converged",FALSE,0.99,0.01
368,-2.42897847862372,2.97212293949787,-0.103751871643533,"Converged",FALSE,0.99,0.01
369,-2.18777289049634,2.16916032981198,-0.0661903080938149,"Converged",TRUE,0.99,0.01
370,-2.1705814114437,2.17647847243589,-0.0721542822957827,"Converged",TRUE,0.99,0.01
371,-2.34271146144174,3.12997538306458,-0.116722996776175,"Converged",FALSE,0.99,0.01
372,-1.91029124873008,1.33685401594156,-0.0761830322157817,"Converged",FALSE,0.99,0.01
373,-1.79291989859074,1.75532422839737,-0.137973280599076,"Converged",TRUE,0.99,0.01
374,-2.81709820814156,3.91441146169037,-0.0542878060457597,"Converged",FALSE,0.99,0.01
375,-1.98254942944419,2.08262987795784,-0.125383328260588,"Converged",FALSE,0.99,0.01
376,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
377,-1.60480690080544,1.02760959742562,-0.112976421788878,"Converged",TRUE,0.99,0.01
378,-1.69042869615316,1.20644246487461,-0.0894999548675312,"Converged",TRUE,0.99,0.01
379,-2.27345980429613,2.51353716312871,-0.0510929296609489,"Converged",FALSE,0.99,0.01
380,-1.61102675934379,0.658086945441253,-0.0890368425350747,"Converged",TRUE,0.99,0.01
381,-1.85172062887198,1.50883922948232,-0.065362162547285,"Converged",FALSE,0.99,0.01
382,-1.92744643584807,1.77644010825382,-0.0863223784793255,"Converged",FALSE,0.99,0.01
383,-1.34388476313342,0.741610946520164,-0.148234180362122,"Converged",FALSE,0.99,0.01
384,-1.9606959284381,1.42659025773169,-0.0660103389424645,"Converged",FALSE,0.99,0.01
385,-2.33899346605932,2.55051123936122,-0.0346131093389777,"Converged",TRUE,0.99,0.01
386,-2.0346140592562,2.05728095947115,-0.111489623537875,"Converged",FALSE,0.99,0.01
387,-1.71673335387589,1.22732396150581,-0.106145101362566,"Converged",FALSE,0.99,0.01
388,-1.23686335587623,-0.0547377177910802,-0.127437686214778,"Converged",FALSE,0.99,0.01
389,-1.81047926984712,2.03316321456499,-0.145394091969607,"Converged",FALSE,0.99,0.01
390,-1.19907392159279,1.08407350576523,-0.190062763334143,"Converged",FALSE,0.99,0.01
391,-1.53453506703756,1.54101946079382,-0.151654781253649,"Converged",FALSE,0.99,0.01
392,-1.75612411588257,1.16426881480283,-0.0666109540764082,"Converged",TRUE,0.99,0.01
393,-1.75009265302729,1.66019674652841,-0.113134263120847,"Converged",FALSE,0.99,0.01
394,-1.62006449622056,0.745834908567973,-0.13308559009276,"Converged",FALSE,0.99,0.01
395,-1.85198154183199,2.35237782702939,-0.115446363900868,"Converged",FALSE,0.99,0.01
396,-2.17102586238252,3.99362330563997,-0.169471077116526,"Converged",FALSE,0.99,0.01
397,-2.10583679892202,2.49104493960543,-0.105853889902826,"Converged",FALSE,0.99,0.01
398,-2.14017060827995,2.43132486782212,-0.103928815507221,"Converged",TRUE,0.99,0.01
399,-2.20742447237008,2.51910542996243,-0.0649702429800707,"Converged",FALSE,0.99,0.01
400,-2.05647040342025,1.11165421341268,-0.0315997002070191,"Converged",TRUE,0.99,0.01
401,-1.96300328660637,2.75663793430234,-0.166916176287631,"Converged",FALSE,0.99,0.01
402,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
403,-1.82494267587693,2.14007804719533,-0.169128890605585,"Converged",FALSE,0.99,0.01
404,-1.06054611850363,-0.861017612252337,-0.123973137914688,"Converged",FALSE,0.99,0.01
405,-1.58668956839848,1.02699932940227,-0.0894705102613466,"Converged",FALSE,0.99,0.01
406,-1.74343624398283,1.81207489938225,-0.150099118450344,"Converged",TRUE,0.99,0.01
407,-2.57622082074812,2.49007403100513,0.00783225486629294,"Converged",FALSE,0.99,0.01
408,-1.96064386989497,1.92714431191793,-0.101825711914648,"Converged",FALSE,0.99,0.01
409,-2.0304374959042,1.00665424327627,0.00967887387940963,"Converged",TRUE,0.99,0.01
410,-1.11724261125385,-0.0471653145308642,-0.144959081060982,"Converged",FALSE,0.99,0.01
411,-1.51293259376391,1.45282868000396,-0.141697010814457,"Converged",FALSE,0.99,0.01
412,-2.20951457801293,1.87716966679059,-0.0490838254378878,"Converged",FALSE,0.99,0.01
413,-2.17038830372707,2.0163900898075,-0.0678914523648314,"Converged",FALSE,0.99,0.01
414,-2.1033598315826,1.97494365384893,-0.0756213671598272,"Converged",TRUE,0.99,0.01
415,-1.84801480910593,1.65053014621101,-0.0671518074526787,"Converged",FALSE,0.99,0.01
416,-1.69925450557184,0.782513179600135,-0.0449907820508133,"Converged",FALSE,0.99,0.01
417,-2.06667166439779,2.86599326085873,-0.141101486637206,"Converged",FALSE,0.99,0.01
418,-1.47145971645436,0.646945852571668,-0.0862602065680689,"Converged",TRUE,0.99,0.01
419,-2.32892305943375,3.66699060921339,-0.122854098124838,"Converged",TRUE,0.99,0.01
420,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
421,-1.09680988069831,-0.55131109391634,-0.118248618548472,"Converged",FALSE,0.99,0.01
422,-1.54949338319335,0.593564790048088,-0.0997616523603687,"Converged",FALSE,0.99,0.01
423,-2.24500729372072,3.70853691221902,-0.159152272032299,"Converged",FALSE,0.99,0.01
424,-1.54045313099412,0.789729616356782,-0.130954447097591,"Converged",TRUE,0.99,0.01
425,-1.72004814117887,1.79698411939774,-0.124934367734326,"Converged",FALSE,0.99,0.01
426,-1.67365181354775,1.83664252112821,-0.138707189008677,"Converged",FALSE,0.99,0.01
427,-1.88363752778014,1.33257563188125,-0.0674327862715562,"Converged",FALSE,0.99,0.01
428,-2.01235368738525,2.3349257170763,-0.119556276195069,"Converged",FALSE,0.99,0.01
429,-1.49122768972057,0.900893748618315,-0.135762942536568,"Converged",FALSE,0.99,0.01
430,-2.16131932498342,1.73369463997043,-0.0583496728029242,"Converged",FALSE,0.99,0.01
431,-1.62021514925905,1.20589201274628,-0.108197431714368,"Converged",FALSE,0.99,0.01
432,-1.58079359273156,0.420521743482854,-0.0713264393943493,"Converged",FALSE,0.99,0.01
433,-1.54850251849716,0.605664572131139,-0.106677408976914,"Converged",FALSE,0.99,0.01
434,-2.05199542751121,2.47110674718825,-0.105889407725699,"Converged",TRUE,0.99,0.01
435,-1.8517646476699,1.59082225098301,-0.0811729291256922,"Converged",FALSE,0.99,0.01
436,-1.77363668105978,1.12962120688218,-0.0893936437998536,"Converged",TRUE,0.99,0.01
437,-1.65759841205012,1.653567641892,-0.192679346371521,"Converged",FALSE,0.99,0.01
438,-1.45149579256597,0.73857578505039,-0.101419468923643,"Converged",FALSE,0.99,0.01
439,-2.11961428106096,1.57784829488321,-0.0250498241531099,"Converged",TRUE,0.99,0.01
440,-1.9314506055731,2.4372035286858,-0.113635064663645,"Converged",FALSE,0.99,0.01
441,-1.0830785424203,0.222287290589637,-0.193187227815293,"Converged",FALSE,0.99,0.01
442,-1.11869313928032,-0.259347719011581,-0.102157268220344,"Converged",TRUE,0.99,0.01
443,-2.18189457203274,1.67040139547056,-0.0363686063157999,"Converged",FALSE,0.99,0.01
444,-1.44939928726393,0.389664353170862,-0.119650811514932,"Converged",FALSE,0.99,0.01
445,-1.97390086733356,0.981059103885088,-0.0228776227879394,"Converged",FALSE,0.99,0.01
446,-1.27252816243765,1.24392472473626,-0.19740080981418,"Converged",FALSE,0.99,0.01
447,-1.61138025623844,1.14901456857224,-0.153229202947192,"Converged",FALSE,0.99,0.01
448,-1.78029039969513,1.16826504115948,-0.110019933526411,"Converged",FALSE,0.99,0.01
449,-2.50992004009453,3.47795302588551,-0.0914494373781607,"Converged",FALSE,0.99,0.01
450,-1.98543089839451,2.38244461819883,-0.117596625211562,"Converged",FALSE,0.99,0.01
451,-1.73934133008728,1.92894086748508,-0.137272258485726,"Converged",FALSE,0.99,0.01
452,-2.37367528604507,2.80750547915799,-0.0970542764158837,"Converged",FALSE,0.99,0.01
453,-2.27885505915141,2.3741670861909,-0.0929131904891738,"Converged",FALSE,0.99,0.01
454,-2.29348451596782,2.72003484130341,-0.103045615691424,"Converged",FALSE,0.99,0.01
455,-1.58299119238884,-0.0567230857524925,-0.062988421719343,"Converged",FALSE,0.99,0.01
456,-2.02600137018886,1.33997144648029,-0.0443885586447794,"Converged",TRUE,0.99,0.01
457,-1.96186055861477,1.22532590105561,-0.033079112691692,"Converged",FALSE,0.99,0.01
458,-2.01756408035262,2.95820843327584,-0.147897388164033,"Converged",FALSE,0.99,0.01
459,-1.92540428646666,2.34037859146593,-0.108570748702696,"Converged",FALSE,0.99,0.01
460,-2.47984372564357,2.55698416699792,-0.0464464359273738,"Converged",TRUE,0.99,0.01
461,NA,NA,NA,"MAX_ITER reached",TRUE,0.99,0.01
462,-1.58579554464435,1.52305613802101,-0.149704987767677,"Converged",TRUE,0.99,0.01
463,-2.36957541587084,2.57517469912046,-0.109764728889714,"Converged",TRUE,0.99,0.01
464,-1.35968438825915,1.11484984480247,-0.173429627144925,"Converged",FALSE,0.99,0.01
465,-1.33125487573747,-0.291451537479168,-0.0895153509098702,"Converged",FALSE,0.99,0.01
466,-1.81503889983853,1.87861492742409,-0.11900368750745,"Converged",FALSE,0.99,0.01
467,-1.60169288121913,0.360152368620843,-0.0742132626408472,"Converged",FALSE,0.99,0.01
468,-1.96728551051939,1.07557930441082,-0.0475598268509342,"Converged",TRUE,0.99,0.01
469,-1.82102810432116,2.17968945835624,-0.178445170809891,"Converged",FALSE,0.99,0.01
470,-1.71874268288121,1.59631146514396,-0.0997466226679401,"Converged",FALSE,0.99,0.01
471,-2.12905258063222,2.51167955211614,-0.118943847631182,"Converged",FALSE,0.99,0.01
472,-1.88748990907906,1.96700555885998,-0.119406718783533,"Converged",FALSE,0.99,0.01
473,-2.0700463409616,0.912901063375244,0.0124412018262508,"Converged",FALSE,0.99,0.01
474,-2.03812160551142,1.64625054928726,-0.0737035011442196,"Converged",FALSE,0.99,0.01
475,-1.94482760959761,2.56790861032349,-0.144727704583534,"Converged",FALSE,0.99,0.01
476,-1.80285339225536,1.46509364910289,-0.0941801519388935,"Converged",TRUE,0.99,0.01
477,-2.31586245380704,2.37154815866511,-0.0449528275036378,"Converged",FALSE,0.99,0.01
478,-2.00737334280438,2.2429718654676,-0.164229489531258,"Converged",TRUE,0.99,0.01
479,-2.10332027210448,1.30317072356705,-0.0249302701282992,"Converged",FALSE,0.99,0.01
480,-1.1307038767996,0.862477754364386,-0.201513383292795,"Converged",FALSE,0.99,0.01
481,-1.75699772635786,1.97072610518217,-0.140459888751175,"Converged",TRUE,0.99,0.01
482,-1.51701513370752,1.18260493831686,-0.154194848233925,"Converged",FALSE,0.99,0.01
483,-1.69124160155185,1.18077980317243,-0.131106645092631,"Converged",FALSE,0.99,0.01
484,-1.86299209921837,1.22816768922242,-0.063221544388948,"Converged",FALSE,0.99,0.01
485,-1.9527206359904,1.72635707785296,-0.105152670388231,"Converged",FALSE,0.99,0.01
486,-1.46713298831808,1.0349303840982,-0.148633653499342,"Converged",FALSE,0.99,0.01
487,-1.45222369551347,-0.375641553404379,-0.0518189370855048,"Converged",FALSE,0.99,0.01
488,-1.88193283740696,1.15017745054425,-0.0375939562606309,"Converged",FALSE,0.99,0.01
489,-1.38704333684725,-0.0420091446473605,-0.095530426945426,"Converged",TRUE,0.99,0.01
490,-1.65330706311061,1.00452617724379,-0.0824924172382379,"Converged",TRUE,0.99,0.01
491,-1.32001446079886,0.604555056207861,-0.117619684056826,"Converged",FALSE,0.99,0.01
492,-1.27906392624931,-0.155308809531119,-0.138465537866563,"Converged",TRUE,0.99,0.01
493,-2.18327129947546,2.41363592192119,-0.0607995664286116,"Converged",FALSE,0.99,0.01
494,-1.71920971389226,1.23690619090856,-0.0954770313710176,"Converged",FALSE,0.99,0.01
495,-2.0203942577977,1.38416748397994,-0.0544362893764107,"Converged",FALSE,0.99,0.01
496,-1.36994059877215,-0.0491609041844418,-0.0765862386391127,"Converged",FALSE,0.99,0.01
497,-2.29597062400132,2.69426813184703,-0.0904556142592887,"Converged",FALSE,0.99,0.01
498,-2.85175992650838,3.13615528552088,-0.0138669093453357,"Converged",FALSE,0.99,0.01
499,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
500,-1.52354469762178,0.414202228349844,-0.0694204945444042,"Converged",FALSE,0.99,0.01
501,-1.65266338063958,1.16289574245156,-0.103118309965578,"Converged",FALSE,0.99,0.01
502,-2.22897306969157,2.62450967166856,-0.0892658624432647,"Converged",FALSE,0.99,0.01
503,-2.00306669054599,2.36848426307832,-0.114432644272571,"Converged",FALSE,0.99,0.01
504,-1.65773166468813,2.11875300879548,-0.169839003254,"Converged",TRUE,0.99,0.01
505,-1.71836546535874,1.09532599185103,-0.0755186081321439,"Converged",FALSE,0.99,0.01
506,-2.00751033888685,1.57126194071453,-0.0929376281457391,"Converged",TRUE,0.99,0.01
507,-2.38785868891789,3.46277252374809,-0.144821390304048,"Converged",FALSE,0.99,0.01
508,-2.07954691998585,1.77611643067074,-0.0486908357633424,"Converged",FALSE,0.99,0.01
509,-1.64434694098654,0.747803822993679,-0.0733195035853874,"Converged",FALSE,0.99,0.01
510,-1.90915336559406,1.16181199493148,-0.101539352579151,"Converged",FALSE,0.99,0.01
511,-1.8733161490865,1.68859839941839,-0.111044244539102,"Converged",FALSE,0.99,0.01
512,-2.08598655068469,2.02072297810574,-0.0945654856796258,"Converged",TRUE,0.99,0.01
513,-1.48636664438754,0.49042544898627,-0.12055532538474,"Converged",FALSE,0.99,0.01
514,-1.62548539154782,1.52900592294116,-0.130751169356774,"Converged",FALSE,0.99,0.01
515,-1.47204029091416,0.493890606813933,-0.087193318103719,"Converged",FALSE,0.99,0.01
516,-2.69804692546948,3.49768611302789,-0.0425202410869706,"Converged",FALSE,0.99,0.01
517,-1.09796869894474,-0.769781499021289,-0.0973615004496083,"Converged",TRUE,0.99,0.01
518,-2.03275225682766,2.01324540682057,-0.0973218519438015,"Converged",TRUE,0.99,0.01
519,-1.80062722037284,1.03412598478897,-0.063485339535664,"Converged",TRUE,0.99,0.01
520,-1.52176260107086,1.05991300439393,-0.128865944261304,"Converged",FALSE,0.99,0.01
521,-2.54322160895229,3.32394442982515,-0.0827626558479239,"Converged",TRUE,0.99,0.01
522,-1.73638784698379,1.38294643384565,-0.0855922983170261,"Converged",FALSE,0.99,0.01
523,-1.49118488462805,0.652029917879839,-0.138577176359005,"Converged",FALSE,0.99,0.01
524,-1.7574561970276,0.783124366423947,-0.0732738163095521,"Converged",FALSE,0.99,0.01
525,-1.55745981161255,1.80602967110793,-0.151579880707677,"Converged",FALSE,0.99,0.01
526,-2.35579339388523,2.43371969160939,-0.0469390717432366,"Converged",FALSE,0.99,0.01
527,-1.87322512665082,1.0550430734143,-0.0552313768395576,"Converged",FALSE,0.99,0.01
528,-1.86682614452028,1.33774677587824,-0.111784684222388,"Converged",FALSE,0.99,0.01
529,-1.67884951095896,1.5579617772582,-0.133960007709792,"Converged",FALSE,0.99,0.01
530,-1.72125341130363,1.250883807962,-0.0860283985516235,"Converged",FALSE,0.99,0.01
531,-1.29278990209609,-0.253421528602148,-0.126854848913791,"Converged",FALSE,0.99,0.01
532,-2.63864836163425,3.66953148473091,-0.051082388242064,"Converged",FALSE,0.99,0.01
533,-1.85468208490022,1.58371438701711,-0.0802379707139765,"Converged",FALSE,0.99,0.01
534,-1.81457007162488,1.41911395533948,-0.0818397539302029,"Converged",TRUE,0.99,0.01
535,-2.1098127926923,2.28148894202938,-0.0869486257890527,"Converged",FALSE,0.99,0.01
536,-1.68666020372083,0.997611926812256,-0.105842537297925,"Converged",FALSE,0.99,0.01
537,-2.31141098527523,3.5819836506458,-0.154120502405248,"Converged",FALSE,0.99,0.01
538,-1.54125594833533,1.60188264288386,-0.17100987641008,"Converged",TRUE,0.99,0.01
539,-2.00557467759131,1.59782446744352,-0.0354680016120997,"Converged",FALSE,0.99,0.01
540,-2.51135735697944,2.28958218151506,0.00584832725205649,"Converged",FALSE,0.99,0.01
541,-1.65657824083338,0.801776515828135,-0.0809819025010723,"Converged",TRUE,0.99,0.01
542,-1.73305977502142,1.38234703498187,-0.117995603464248,"Converged",FALSE,0.99,0.01
543,-1.53634828094503,0.977448469922723,-0.1442822038147,"Converged",FALSE,0.99,0.01
544,-2.31764300848449,1.62382654484763,-0.0569636304976272,"Converged",FALSE,0.99,0.01
545,-1.59551548073332,1.38957826111581,-0.136982681846062,"Converged",FALSE,0.99,0.01
546,-1.27053388790435,0.95463634243157,-0.140729070287267,"Converged",TRUE,0.99,0.01
547,-2.16254741490153,2.10684653447192,-0.0731670938628466,"Converged",TRUE,0.99,0.01
548,-1.98726068912644,1.45390666776534,-0.0464744268475292,"Converged",TRUE,0.99,0.01
549,-1.94329678378746,1.92064215643407,-0.0879598855776046,"Converged",TRUE,0.99,0.01
550,-2.53326905457438,3.43744877970526,-0.0690477646653119,"Converged",FALSE,0.99,0.01
551,-1.66911362994982,0.5711944727491,-0.0737576842356227,"Converged",FALSE,0.99,0.01
552,-1.49292813672478,0.782879511605591,-0.0998097561887304,"Converged",FALSE,0.99,0.01
553,-1.3324479710876,0.821872026372422,-0.165542075556924,"Converged",TRUE,0.99,0.01
554,-1.85633644265439,2.12055319422011,-0.0878739319934919,"Converged",FALSE,0.99,0.01
555,-2.00455494690916,1.51499333556895,-0.0430452203822026,"Converged",TRUE,0.99,0.01
556,-1.51385663533701,0.919463528519614,-0.131549647084882,"Converged",FALSE,0.99,0.01
557,-2.16576920154713,1.5901950500212,-0.0368911849282355,"Converged",FALSE,0.99,0.01
558,-1.3838000608225,0.470449660766476,-0.134462309164027,"Converged",FALSE,0.99,0.01
559,-1.94673980484965,1.593243002497,-0.0835931069460118,"Converged",FALSE,0.99,0.01
560,-1.61046705825658,1.66178892127969,-0.182093131020782,"Converged",TRUE,0.99,0.01
561,-1.67719020181984,0.60559770149662,-0.0814173964752034,"Converged",FALSE,0.99,0.01
562,-1.23778261113378,-0.0265941916425536,-0.129168197325296,"Converged",FALSE,0.99,0.01
563,-2.51170933709269,2.45931491618474,-0.0137539080404,"Converged",FALSE,0.99,0.01
564,-2.24499218182236,2.86820317710463,-0.121004747145312,"Converged",FALSE,0.99,0.01
565,-1.66896577782582,1.78342085548041,-0.147696301903175,"Converged",FALSE,0.99,0.01
566,-1.67956198865794,0.864834099507188,-0.0980405203531141,"Converged",FALSE,0.99,0.01
567,-1.60380050215795,0.722983614210517,-0.0985288415634695,"Converged",FALSE,0.99,0.01
568,-1.30161842360753,0.569441499060873,-0.139883356470673,"Converged",TRUE,0.99,0.01
569,-1.24339535742452,0.284834469101125,-0.10343875267699,"Converged",FALSE,0.99,0.01
570,-1.59667669910079,2.35097981993419,-0.202250482615157,"Converged",FALSE,0.99,0.01
571,-2.44077961024273,3.49932311244767,-0.117444212657017,"Converged",FALSE,0.99,0.01
572,-1.28238297922222,0.403230839326491,-0.156187623549628,"Converged",TRUE,0.99,0.01
573,-1.40573939710886,0.570944904217446,-0.115660513143543,"Converged",FALSE,0.99,0.01
574,-2.31216993307921,2.87565857156329,-0.0887915487804221,"Converged",FALSE,0.99,0.01
575,-1.8370549506678,1.17099228899787,-0.0765338664606822,"Converged",FALSE,0.99,0.01
576,-1.61329841151552,2.06808916051271,-0.171902766915088,"Converged",FALSE,0.99,0.01
577,-1.50284669684119,1.62984373033567,-0.154541057205676,"Converged",FALSE,0.99,0.01
578,-2.08276006508508,1.95018593828922,-0.074475184462225,"Converged",TRUE,0.99,0.01
579,-2.07010750543648,1.17981166051485,-0.0201195925739802,"Converged",FALSE,0.99,0.01
580,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
581,-1.89339040930714,1.60755657857852,-0.105322094895572,"Converged",TRUE,0.99,0.01
582,-1.74211869668369,0.977099203242317,-0.10042241236539,"Converged",TRUE,0.99,0.01
583,-2.41996302845089,3.25019641599791,-0.0675657152417532,"Converged",FALSE,0.99,0.01
584,-1.69648706856411,0.311465225094442,-0.0383656037471317,"Converged",FALSE,0.99,0.01
585,-1.94759443539167,1.60907140022883,-0.0765370278309316,"Converged",FALSE,0.99,0.01
586,-1.79207180766086,2.19441344579283,-0.116821203594487,"Converged",FALSE,0.99,0.01
587,-2.0053846234791,1.70865034236665,-0.0877427444118155,"Converged",FALSE,0.99,0.01
588,-1.81868912683878,0.871287183851351,-0.0719951959172707,"Converged",FALSE,0.99,0.01
589,-1.87752936894789,1.12769960383054,-0.0819159289873592,"Converged",FALSE,0.99,0.01
590,-1.85198693341217,1.60220472612213,-0.0918439053087124,"Converged",FALSE,0.99,0.01
591,-1.96376183685004,1.71717927636941,-0.112945609702521,"Converged",TRUE,0.99,0.01
592,-2.08807026841964,2.63175346477259,-0.137789128432021,"Converged",TRUE,0.99,0.01
593,-2.09542412122875,1.63662416463259,-0.0564351489728394,"Converged",TRUE,0.99,0.01
594,-2.15856669123266,1.72940459707293,-0.0225590681403198,"Converged",FALSE,0.99,0.01
595,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
596,-1.53885332083378,1.27671335411917,-0.127116196102378,"Converged",FALSE,0.99,0.01
597,-1.65042438167285,1.39946983188968,-0.144214575487978,"Converged",FALSE,0.99,0.01
598,NA,NA,NA,"MAX_ITER reached",TRUE,0.99,0.01
599,-1.71450920379661,1.07195666933826,-0.0872963018874832,"Converged",FALSE,0.99,0.01
600,-2.17932909462218,1.84224085618131,-0.0434005567776713,"Converged",FALSE,0.99,0.01
601,-1.90886728015169,1.16884234978815,-0.0261655312531096,"Converged",FALSE,0.99,0.01
602,-2.13374868705112,2.79446666028452,-0.133923636707442,"Converged",FALSE,0.99,0.01
