"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","tpr","fpr"
254,-1.56067972597006,0.642632227764767,-0.0859696358625318,"Converged","MLE",FALSE,FALSE,0.8,0.2
255,-2.23055510299732,2.47319659754651,-0.0909092079116961,"Converged","CC",FALSE,FALSE,0.8,0.2
256,-1.62767357560621,0.642240950049382,-0.10737138189525,"Converged","MLE",FALSE,FALSE,0.8,0.2
257,-2.98278636591639,4.7634826200705,-0.0823500545445405,"Converged","MLE",FALSE,FALSE,0.8,0.2
258,-0.674574645549577,-1.26386722882883,-0.155584495961342,"Converged","CC",FALSE,FALSE,0.8,0.2
259,-2.04926321452397,3.39365639640023,-0.159657311753238,"Converged","MLE",FALSE,FALSE,0.8,0.2
260,-1.06955902471948,0.0775860313717708,-0.161611013861565,"Converged","CC",FALSE,FALSE,0.8,0.2
261,-2.26208521470299,3.53776037042973,-0.156712890475698,"Converged","MLE",FALSE,FALSE,0.8,0.2
262,-2.80809203578924,4.43251102415947,-0.133565668076789,"Converged","CC",FALSE,FALSE,0.8,0.2
263,-1.95180148563021,2.68083087815111,-0.154703347635002,"Converged","CC",FALSE,FALSE,0.8,0.2
264,-1.49146841191966,0.655077630343675,-0.107040694514721,"Converged","MLE",FALSE,FALSE,0.8,0.2
265,-2.74160459402876,3.30233829619614,-0.0843354682254106,"Converged","MLE",FALSE,FALSE,0.8,0.2
266,-3.10993569540814,4.11334807165418,-0.0231956742733981,"Converged","MLE",FALSE,FALSE,0.8,0.2
267,-2.36778224985336,3.90508327437177,-0.138080732189234,"Converged","MLE",FALSE,FALSE,0.8,0.2
268,-2.02903224253076,2.35950417018498,-0.117313923361945,"Converged","CC",FALSE,FALSE,0.8,0.2
269,-2.5756199768762,3.70149581653072,-0.0820785022354595,"Converged","CC",FALSE,FALSE,0.8,0.2
270,-2.15242053117794,2.49898895630039,-0.0765236503015127,"Converged","MLE",FALSE,FALSE,0.8,0.2
271,-1.27169011593564,-0.0803994780394193,-0.0887804798113873,"Converged","MLE",FALSE,FALSE,0.8,0.2
272,-0.784657501172627,-1.89282734576382,-0.0806515923783649,"Converged","MLE",FALSE,FALSE,0.8,0.2
273,-1.84038937870735,1.64678915197775,-0.0989786834643713,"Converged","CC",FALSE,FALSE,0.8,0.2
274,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
275,-1.42490160531115,-0.326695968332615,-0.0811211822216015,"Converged","MLE",FALSE,FALSE,0.8,0.2
276,-2.73737885069121,3.62160641751105,-0.082283812327453,"Converged","MLE",FALSE,FALSE,0.8,0.2
277,-2.50799392579132,2.78595269752469,-0.0607927712881571,"Converged","MLE",FALSE,FALSE,0.8,0.2
278,-1.15734620114864,0.802044377155579,-0.160945624608904,"Converged","MLE",FALSE,FALSE,0.8,0.2
279,-1.38581843697288,-0.49486791362006,-0.0865226186479199,"Converged","MLE",FALSE,FALSE,0.8,0.2
280,-1.79061447939092,0.934862150118617,-0.0537458916522365,"Converged","CC",FALSE,FALSE,0.8,0.2
281,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
282,-3.04006380094911,5.12929524606805,-0.059856606550235,"Converged","MLE",FALSE,FALSE,0.8,0.2
283,-1.85289911486491,1.06458450238055,-0.0704708060857108,"Converged","MLE",FALSE,FALSE,0.8,0.2
284,-2.01156044881719,2.08014874416744,-0.104906623052013,"Converged","CC",FALSE,FALSE,0.8,0.2
285,-1.45425281576638,0.288578785978886,-0.113282327624539,"Converged","CC",FALSE,FALSE,0.8,0.2
286,-1.87256179215733,2.19901479099301,-0.150283161826215,"Converged","CC",FALSE,FALSE,0.8,0.2
287,-2.00347293230944,1.74856055873756,-0.0792763134240463,"Converged","CC",FALSE,FALSE,0.8,0.2
288,-2.26221737753275,3.14978044666588,-0.136387458466681,"Converged","MLE",FALSE,FALSE,0.8,0.2
289,-2.33703985802961,2.58776039634353,-0.0524837585076472,"Converged","CC",TRUE,FALSE,0.8,0.2
290,-2.4956215829239,2.70667413032807,-0.0358864202887906,"Converged","CC",FALSE,FALSE,0.8,0.2
291,-2.78126201833171,4.19163176249009,-0.0742344820750886,"Converged","CC",FALSE,FALSE,0.8,0.2
292,-2.20222773125544,2.37173793386537,-0.0403528276236835,"Converged","CC",FALSE,FALSE,0.8,0.2
293,-1.40470195206214,0.59421930326625,-0.125092412325224,"Converged","CC",FALSE,FALSE,0.8,0.2
294,-2.4765434093626,2.82932296538064,-0.0674996590243183,"Converged","CC",TRUE,FALSE,0.8,0.2
295,-1.94395939620058,2.99012772220735,-0.151901313241954,"Converged","CC",FALSE,FALSE,0.8,0.2
296,-2.05556927356548,3.23458872013515,-0.187363783987635,"Converged","CC",FALSE,FALSE,0.8,0.2
297,-2.32355536889296,3.01744988771279,-0.0995297765461048,"Converged","MLE",FALSE,FALSE,0.8,0.2
298,-3.60079008744643,4.21503295626478,0.0453341671758272,"Converged","CC",FALSE,FALSE,0.8,0.2
299,-2.37366670495234,3.27003628191102,-0.117276383221539,"Converged","CC",FALSE,FALSE,0.8,0.2
300,-2.61367709455021,3.51877275755031,-0.0524511959329925,"Converged","CC",FALSE,FALSE,0.8,0.2
301,-1.97436297531683,1.44200766616108,-0.0972099510662983,"Converged","MLE",TRUE,FALSE,0.8,0.2
302,-1.82339318436786,1.64822924739344,-0.110477780607203,"Converged","MLE",FALSE,FALSE,0.8,0.2
303,-1.91971175107079,2.24484908951692,-0.141749102941332,"Converged","MLE",FALSE,FALSE,0.8,0.2
304,-2.53058682270059,3.17826988743335,-0.0834606750643082,"Converged","MLE",FALSE,FALSE,0.8,0.2
305,-2.41274625258473,2.74786002750409,-0.0411255047391971,"Converged","CC",FALSE,FALSE,0.8,0.2
306,-1.91524499168175,1.05116294020641,-0.0643849700809359,"Converged","CC",FALSE,FALSE,0.8,0.2
307,-1.92070695187063,2.29590511857457,-0.0993274056375666,"Converged","MLE",FALSE,FALSE,0.8,0.2
308,-1.95405974989154,2.41438858846668,-0.12201989262729,"Converged","CC",FALSE,FALSE,0.8,0.2
309,-2.01410447667637,1.23082839852365,-0.0591848798166242,"Converged","CC",FALSE,FALSE,0.8,0.2
310,-2.18395054519741,2.90171498969047,-0.0959970419958687,"Converged","CC",FALSE,FALSE,0.8,0.2
311,-2.36268879888123,3.40057441770712,-0.107657649541318,"Converged","MLE",FALSE,FALSE,0.8,0.2
312,-1.83046818542459,1.11080537958962,-0.0855364881057771,"Converged","MLE",FALSE,FALSE,0.8,0.2
313,-1.3065916497856,-0.137144622044499,-0.145461788867,"Converged","MLE",FALSE,FALSE,0.8,0.2
314,-1.66092092269382,1.89366201181872,-0.159428836767766,"Converged","CC",FALSE,FALSE,0.8,0.2
315,-1.12137932791904,0.16181904917616,-0.153685552817812,"Converged","CC",FALSE,FALSE,0.8,0.2
316,-0.847453134961761,-1.517752511242,-0.0836376844215281,"Converged","MLE",FALSE,FALSE,0.8,0.2
317,-2.07401162737478,2.97544091804284,-0.141849843193394,"Converged","MLE",FALSE,FALSE,0.8,0.2
318,-2.28575017376837,2.65245632929595,-0.0877509700607274,"Converged","CC",FALSE,FALSE,0.8,0.2
319,-2.35320933192401,3.06290492294457,-0.0804819655468522,"Converged","CC",FALSE,FALSE,0.8,0.2
320,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
321,-1.2366465250491,0.429884865970055,-0.132501019046492,"Converged","MLE",FALSE,FALSE,0.8,0.2
322,-1.97082924214028,1.99161359275659,-0.0937701424968246,"Converged","MLE",FALSE,FALSE,0.8,0.2
323,-1.73691512093033,1.89833930657891,-0.120178287280614,"Converged","CC",FALSE,FALSE,0.8,0.2
324,-2.71410442091941,5.26152790286381,-0.166834522945055,"Converged","CC",FALSE,FALSE,0.8,0.2
325,-2.50852855350319,2.37740738516317,-0.000400532227092958,"Converged","CC",FALSE,FALSE,0.8,0.2
326,-2.19375668360595,2.15370522331966,-0.0421697106838438,"Converged","MLE",FALSE,FALSE,0.8,0.2
327,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
328,-2.73529964400831,3.08725861902256,-0.0569058554340644,"Converged","MLE",FALSE,FALSE,0.8,0.2
329,-2.27729485882294,2.36626800602102,-0.0731121238239694,"Converged","CC",TRUE,TRUE,0.8,0.2
330,-1.97831710714773,1.74757594810744,-0.105290458763003,"Converged","MLE",FALSE,FALSE,0.8,0.2
331,-2.25212775025976,3.37506021536905,-0.102231186756242,"Converged","MLE",FALSE,FALSE,0.8,0.2
332,-2.83288102984206,4.50458457032063,-0.0957670471039106,"Converged","MLE",FALSE,FALSE,0.8,0.2
333,-2.39686827949749,2.53880880382857,-0.0298083723713494,"Converged","MLE",FALSE,FALSE,0.8,0.2
334,-2.42965859441605,4.02250254165634,-0.165021727778381,"Converged","CC",TRUE,FALSE,0.8,0.2
335,-1.85378995278752,1.33495870633022,-0.106734447047178,"Converged","MLE",FALSE,FALSE,0.8,0.2
336,-1.81269300247184,1.83232654493643,-0.166810761008167,"Converged","MLE",FALSE,FALSE,0.8,0.2
337,-2.39736819860103,3.82418580723616,-0.12218827023316,"Converged","MLE",FALSE,FALSE,0.8,0.2
338,-2.14679401299999,2.32051211877257,-0.0638522231996975,"Converged","MLE",FALSE,FALSE,0.8,0.2
339,-1.56351344618974,-0.00763571278313034,-0.0719291809526053,"Converged","MLE",FALSE,FALSE,0.8,0.2
340,-2.2802183914214,3.57728457069052,-0.135972232041853,"Converged","CC",FALSE,FALSE,0.8,0.2
341,-1.92454599606904,1.90499367415013,-0.102772961956415,"Converged","MLE",FALSE,FALSE,0.8,0.2
342,-1.75539096039218,1.78097970640578,-0.106952928624375,"Converged","MLE",FALSE,FALSE,0.8,0.2
343,-1.34865500713393,0.342086837809157,-0.117921343538428,"Converged","MLE",FALSE,FALSE,0.8,0.2
344,-2.1698229499419,2.97411146287523,-0.120401391017888,"Converged","CC",FALSE,FALSE,0.8,0.2
345,-2.50362934749557,3.60050024682341,-0.0982189815516485,"Converged","MLE",FALSE,FALSE,0.8,0.2
346,-1.50545386876886,1.7206394784463,-0.184722073839252,"Converged","MLE",FALSE,FALSE,0.8,0.2
347,-1.31862463971936,-0.10246976088343,-0.113994592576212,"Converged","CC",FALSE,FALSE,0.8,0.2
348,-2.6696966123096,4.44636922359498,-0.130293936375378,"Converged","MLE",TRUE,FALSE,0.8,0.2
349,-1.44995432508844,0.732318489488747,-0.136189094834014,"Converged","MLE",FALSE,FALSE,0.8,0.2
350,-2.23361119698241,3.22400074835082,-0.137780096300746,"Converged","MLE",FALSE,FALSE,0.8,0.2
351,-1.68314034400948,1.78991736149165,-0.113534435510766,"Converged","MLE",FALSE,FALSE,0.8,0.2
352,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.8,0.2
353,-1.35578533741927,-0.654788195579368,-0.0235500643024151,"Converged","CC",TRUE,FALSE,0.8,0.2
354,-1.97152547819663,2.54271149658461,-0.136859364246582,"Converged","CC",FALSE,FALSE,0.8,0.2
355,-2.19030432764983,2.92933871130792,-0.164798409183741,"Converged","MLE",FALSE,FALSE,0.8,0.2
356,-1.42930454015306,-0.151268366059977,-0.0805693166914099,"Converged","CC",FALSE,FALSE,0.8,0.2
357,-2.85137518667379,5.79630993051481,-0.163926382927603,"Converged","CC",FALSE,FALSE,0.8,0.2
358,-2.06228566143052,2.94512958593854,-0.162548024373836,"Converged","CC",FALSE,FALSE,0.8,0.2
359,-2.1199281500685,2.26905154538925,-0.105713854526972,"Converged","MLE",FALSE,FALSE,0.8,0.2
360,-1.59728846665067,1.48130435100309,-0.147435581156598,"Converged","CC",FALSE,FALSE,0.8,0.2
361,-2.49033213881633,3.79330554080558,-0.0817681166996791,"Converged","MLE",FALSE,FALSE,0.8,0.2
362,-3.65112182007517,7.23268196554602,-0.0552186506163435,"Converged","CC",FALSE,FALSE,0.8,0.2
363,-1.1631554297182,-1.03069045858205,-0.0663976565235727,"Converged","MLE",TRUE,FALSE,0.8,0.2
364,-1.90545192177237,1.27923906876438,-0.0610747978340294,"Converged","MLE",FALSE,FALSE,0.8,0.2
365,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
366,-1.92303107712752,1.85182162024291,-0.118300945315902,"Converged","CC",FALSE,FALSE,0.8,0.2
367,-1.02973584860313,-0.825769704026184,-0.102631649809698,"Converged","CC",FALSE,FALSE,0.8,0.2
368,-1.70442083062099,1.89709244903316,-0.146077921000761,"Converged","CC",FALSE,FALSE,0.8,0.2
369,-1.95737272378852,2.0506339949543,-0.113251659555415,"Converged","MLE",FALSE,FALSE,0.8,0.2
370,-1.75828825614404,0.88029126350041,-0.0810792159194253,"Converged","MLE",FALSE,FALSE,0.8,0.2
371,-1.04502567000931,-0.712020687988316,-0.158839401106204,"Converged","CC",FALSE,FALSE,0.8,0.2
372,-1.29072016623127,0.838181310820092,-0.151871944238695,"Converged","MLE",FALSE,FALSE,0.8,0.2
373,-1.91169712303632,2.55108003816036,-0.122227002816513,"Converged","CC",FALSE,FALSE,0.8,0.2
374,-1.35925812297698,-0.471022245736776,-0.0456738792297626,"Converged","MLE",FALSE,FALSE,0.8,0.2
375,-1.691758073057,0.848267799841503,-0.0849926338614484,"Converged","CC",FALSE,FALSE,0.8,0.2
376,-1.91032325851928,2.13359778273987,-0.127434804123262,"Converged","MLE",FALSE,FALSE,0.8,0.2
377,-1.08368001762327,-1.66614033284307,-0.0616466769287622,"Converged","CC",FALSE,FALSE,0.8,0.2
378,-2.15220624786102,3.28388050908134,-0.141848536680449,"Converged","MLE",FALSE,FALSE,0.8,0.2
379,-1.94925907530536,1.85290592435812,-0.106029368092582,"Converged","MLE",FALSE,FALSE,0.8,0.2
380,-1.94161362294961,1.85753351589893,-0.0998053520343879,"Converged","CC",FALSE,FALSE,0.8,0.2
381,-2.15703212147187,3.24308484069385,-0.114308558152045,"Converged","MLE",FALSE,FALSE,0.8,0.2
382,-2.24477787932452,3.32772302740116,-0.13294742260163,"Converged","CC",FALSE,FALSE,0.8,0.2
383,-1.85107739490339,2.21490751171825,-0.144309319372262,"Converged","CC",FALSE,FALSE,0.8,0.2
384,-2.05483251539817,1.85989914938208,-0.107638519258065,"Converged","MLE",FALSE,FALSE,0.8,0.2
385,-1.79626189416879,1.21627926141896,-0.0837923661572915,"Converged","MLE",FALSE,FALSE,0.8,0.2
386,-1.63683453256291,1.92296349744957,-0.169897763746984,"Converged","MLE",FALSE,FALSE,0.8,0.2
387,-2.97857605032979,3.49170929071914,0.0213565267618443,"Converged","CC",FALSE,FALSE,0.8,0.2
388,-2.26146092778305,2.30682074353249,-0.0494503612802824,"Converged","MLE",FALSE,FALSE,0.8,0.2
389,-1.58230100187406,0.715157026995131,-0.08112520614302,"Converged","MLE",FALSE,FALSE,0.8,0.2
390,-1.72272550985224,1.20754806085011,-0.0541227425506262,"Converged","CC",FALSE,FALSE,0.8,0.2
391,-2.23143043548961,2.4352199603071,-0.0934777964155492,"Converged","MLE",FALSE,FALSE,0.8,0.2
392,-2.69243177013998,3.99267027628728,-0.106076098804599,"Converged","MLE",FALSE,FALSE,0.8,0.2
393,-2.53903532681958,3.35657056561069,-0.0894038395060319,"Converged","MLE",FALSE,FALSE,0.8,0.2
394,-1.55351711474684,1.68278094467544,-0.160599238081369,"Converged","MLE",FALSE,FALSE,0.8,0.2
395,-1.15983272551157,0.175031095052599,-0.136092419261853,"Converged","CC",FALSE,FALSE,0.8,0.2
396,-1.7213384843444,0.913807981819483,-0.0937540134729816,"Converged","CC",FALSE,FALSE,0.8,0.2
397,-1.58554033039877,1.0533256827892,-0.108949844469283,"Converged","CC",FALSE,FALSE,0.8,0.2
398,NA,NA,NA,"MAX_ITER reached","CC",FALSE,FALSE,0.8,0.2
399,-2.22623412284094,3.55303357441948,-0.100504635982656,"Converged","MLE",FALSE,FALSE,0.8,0.2
400,-1.98661200419876,2.7789842929709,-0.139770262054392,"Converged","CC",FALSE,FALSE,0.8,0.2
401,-2.19960342984234,2.51533813839279,-0.102633294768951,"Converged","CC",FALSE,FALSE,0.8,0.2
402,-0.956325497566546,-0.0884788170728217,-0.151267514638924,"Converged","CC",FALSE,FALSE,0.8,0.2
403,-1.51176116807363,0.963410857012016,-0.0957904405484286,"Converged","MLE",FALSE,FALSE,0.8,0.2
404,-1.89366085672648,1.40112609567156,-0.0473390804834365,"Converged","CC",FALSE,FALSE,0.8,0.2
405,-2.34145957612107,2.56593311509547,-0.0505694266356983,"Converged","MLE",FALSE,FALSE,0.8,0.2
406,-1.90607569087939,1.45134391352334,-0.0956744191274032,"Converged","CC",FALSE,FALSE,0.8,0.2
407,-1.65252341785973,1.05336925312364,-0.112580634766558,"Converged","MLE",FALSE,FALSE,0.8,0.2
408,-1.56170652802521,0.619648101968208,-0.0784953249184089,"Converged","MLE",FALSE,FALSE,0.8,0.2
409,-1.64825333704733,1.18894588703222,-0.102579632765294,"Converged","MLE",FALSE,FALSE,0.8,0.2
410,-1.31500605052063,1.7539699521561,-0.213409006692743,"Converged","MLE",FALSE,FALSE,0.8,0.2
411,-1.59625194835159,0.740566951692058,-0.116329633121462,"Converged","MLE",FALSE,FALSE,0.8,0.2
412,-2.01854873151795,2.49113177522654,-0.140800127933839,"Converged","CC",FALSE,FALSE,0.8,0.2
413,-1.4715008526813,1.03228565109225,-0.106894239621605,"Converged","CC",FALSE,FALSE,0.8,0.2
414,-2.01091057351562,3.027327192462,-0.161207927155348,"Converged","CC",TRUE,FALSE,0.8,0.2
415,-1.01294216992785,-0.656258045433941,-0.133213337716275,"Converged","CC",FALSE,FALSE,0.8,0.2
416,-2.23362057260504,3.34258705997692,-0.099802032830889,"Converged","CC",FALSE,FALSE,0.8,0.2
417,-1.9854629200639,2.23852238075288,-0.107938728987309,"Converged","CC",TRUE,FALSE,0.8,0.2
418,-1.4094858439901,0.7188365802947,-0.137486026730138,"Converged","MLE",FALSE,FALSE,0.8,0.2
419,-1.42950317849016,0.652339114778423,-0.124153189123319,"Converged","CC",FALSE,FALSE,0.8,0.2
420,-1.763734526381,0.760767885299237,-0.0638942622050523,"Converged","CC",FALSE,FALSE,0.8,0.2
421,-1.60407806527012,1.03661854371738,-0.149822070517844,"Converged","MLE",FALSE,FALSE,0.8,0.2
422,-2.28789350067081,2.23750434761272,-0.0710499290037547,"Converged","CC",FALSE,FALSE,0.8,0.2
423,-2.36821140787248,3.37663431290602,-0.117777291315058,"Converged","CC",FALSE,FALSE,0.8,0.2
424,-2.08169018598882,3.42325713097027,-0.170704629032915,"Converged","CC",FALSE,FALSE,0.8,0.2
425,-1.63828324513911,2.27889651453688,-0.178096876270887,"Converged","CC",FALSE,FALSE,0.8,0.2
426,-1.66597472513924,1.35679821754264,-0.136658258859585,"Converged","MLE",FALSE,FALSE,0.8,0.2
427,-1.77408136801691,1.30237494262126,-0.083031856324614,"Converged","MLE",FALSE,FALSE,0.8,0.2
428,-1.83321580893676,1.57100343176672,-0.0726835364869832,"Converged","CC",FALSE,FALSE,0.8,0.2
429,-2.24043208532515,3.49936272753424,-0.1361385279514,"Converged","MLE",FALSE,FALSE,0.8,0.2
430,-1.56289625575402,0.790994024206372,-0.136927542433765,"Converged","CC",TRUE,FALSE,0.8,0.2
431,-1.95582481165906,1.65838937139126,-0.0570604645963246,"Converged","CC",FALSE,FALSE,0.8,0.2
432,-1.77605602827141,1.80101912870052,-0.102860129552651,"Converged","CC",FALSE,FALSE,0.8,0.2
433,-2.09834203488543,2.46764934602789,-0.132835663476637,"Converged","MLE",FALSE,FALSE,0.8,0.2
434,-2.0051109490458,1.13724679965751,-0.0529661990746616,"Converged","MLE",FALSE,FALSE,0.8,0.2
435,-1.86242249226759,1.26573439469395,-0.0517673901444003,"Converged","MLE",FALSE,FALSE,0.8,0.2
436,-1.6564536171556,1.41130790026976,-0.134847421747556,"Converged","CC",FALSE,FALSE,0.8,0.2
437,-2.15757280037677,1.88489725759672,-0.0356831268742738,"Converged","CC",FALSE,FALSE,0.8,0.2
438,-1.9878247674807,2.02952648091371,-0.111796038412232,"Converged","CC",TRUE,FALSE,0.8,0.2
439,-1.69008261959317,1.48853260392881,-0.118584177561494,"Converged","MLE",FALSE,FALSE,0.8,0.2
440,-2.11429288961172,2.70229519773083,-0.134621443282982,"Converged","MLE",FALSE,FALSE,0.8,0.2
441,-2.29671049888786,2.26146947081976,-0.0620146919875757,"Converged","MLE",FALSE,FALSE,0.8,0.2
442,-2.42671947608275,2.51047710833055,-0.0283097382251795,"Converged","MLE",FALSE,FALSE,0.8,0.2
443,-1.7768190713618,0.927191657889838,-0.110331567058159,"Converged","CC",FALSE,FALSE,0.8,0.2
444,-1.38533288832688,0.616118117972689,-0.120957762531127,"Converged","MLE",FALSE,FALSE,0.8,0.2
445,-1.26783240272012,0.529542573461817,-0.121844026453677,"Converged","MLE",FALSE,FALSE,0.8,0.2
446,-2.12084110137509,2.93336110682335,-0.148927734023305,"Converged","MLE",FALSE,FALSE,0.8,0.2
447,-1.84646150404339,1.40345485130896,-0.0648627165898056,"Converged","CC",FALSE,FALSE,0.8,0.2
448,-1.59477223603928,0.256990076221817,-0.0733734669374122,"Converged","MLE",FALSE,FALSE,0.8,0.2
449,-2.23101841531115,2.5790442835035,-0.0580552995032917,"Converged","CC",FALSE,FALSE,0.8,0.2
450,-1.35923938273797,0.437983359717491,-0.110763950202205,"Converged","CC",FALSE,FALSE,0.8,0.2
451,-1.77633901424741,1.28586944858825,-0.0683153929377514,"Converged","CC",FALSE,FALSE,0.8,0.2
452,-2.10950748115998,3.13127810951404,-0.167045003914289,"Converged","CC",FALSE,FALSE,0.8,0.2
453,-2.48979880629443,3.44942899362788,-0.091253956090155,"Converged","CC",FALSE,FALSE,0.8,0.2
454,-1.54494437953871,1.06561730428216,-0.100552875551388,"Converged","MLE",FALSE,FALSE,0.8,0.2
455,-2.19648788631622,2.4218375797969,-0.045430584258895,"Converged","MLE",FALSE,FALSE,0.8,0.2
456,-1.89894312866513,1.07900799387461,-0.0569382218723545,"Converged","CC",FALSE,FALSE,0.8,0.2
457,-1.28031213029611,1.06757790539455,-0.201789897651933,"Converged","MLE",FALSE,FALSE,0.8,0.2
458,-1.69580996428057,0.859636087406592,-0.0722790668904131,"Converged","CC",TRUE,FALSE,0.8,0.2
459,-1.92083002896609,2.65128176476151,-0.183087537248667,"Converged","MLE",FALSE,FALSE,0.8,0.2
460,-1.79337946652607,0.920656583545497,-0.104701270408376,"Converged","CC",FALSE,FALSE,0.8,0.2
461,-3.10432432255193,4.69115906305179,-0.0627596413988787,"Converged","MLE",TRUE,FALSE,0.8,0.2
462,-2.01183341935709,3.32924321122893,-0.162632203108279,"Converged","CC",FALSE,FALSE,0.8,0.2
463,-2.42235195899072,2.52907865996339,-0.0461688638745196,"Converged","MLE",FALSE,FALSE,0.8,0.2
464,-3.20303590969016,4.27781293033695,-0.0192446003587262,"Converged","MLE",FALSE,FALSE,0.8,0.2
465,-2.08814216487054,1.73891408825615,-0.071265838234513,"Converged","CC",FALSE,FALSE,0.8,0.2
466,-3.00827572181499,4.80758113008129,-0.0502533605757733,"Converged","MLE",FALSE,FALSE,0.8,0.2
467,-1.73653741048504,1.3549688604362,-0.138184140263597,"Converged","CC",FALSE,FALSE,0.8,0.2
468,-2.38772250884787,3.08307534641725,-0.0963693742388597,"Converged","CC",FALSE,FALSE,0.8,0.2
469,-1.63898069527797,1.00460978592762,-0.0959962491090147,"Converged","MLE",FALSE,FALSE,0.8,0.2
470,-1.78560212291062,0.911059841925343,-0.0429014759104898,"Converged","CC",FALSE,FALSE,0.8,0.2
471,-1.59319250647456,0.829395083353846,-0.0812601436886727,"Converged","MLE",FALSE,FALSE,0.8,0.2
472,-2.05481996710711,1.56092247837657,-0.062582033448587,"Converged","MLE",FALSE,FALSE,0.8,0.2
473,-2.91432153361501,5.6896261791242,-0.132023706432724,"Converged","CC",FALSE,FALSE,0.8,0.2
474,-1.55030521146289,1.10482378432552,-0.115920786733412,"Converged","CC",FALSE,FALSE,0.8,0.2
475,-0.729684124379159,-0.209425047119702,-0.177551358710097,"Converged","CC",FALSE,FALSE,0.8,0.2
476,-0.998924434151127,-0.16730564099952,-0.141841706944181,"Converged","MLE",FALSE,FALSE,0.8,0.2
477,-2.07772026300623,2.57546594463267,-0.139268418012961,"Converged","CC",FALSE,FALSE,0.8,0.2
478,-1.96607944239173,0.202221170507519,0.0209457807244151,"Converged","CC",FALSE,FALSE,0.8,0.2
479,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
480,-1.81605164485926,1.15747858231136,-0.0952363088680809,"Converged","MLE",FALSE,FALSE,0.8,0.2
481,-1.75837997254499,1.06273308576714,-0.0670028931193324,"Converged","MLE",FALSE,FALSE,0.8,0.2
482,-1.79765932385694,1.87782678147933,-0.148000082602007,"Converged","MLE",FALSE,FALSE,0.8,0.2
483,-0.655136386966961,-1.49001873120328,-0.141899565602092,"Converged","MLE",FALSE,FALSE,0.8,0.2
484,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.8,0.2
485,-2.13112809297673,2.66345736144053,-0.120664779534629,"Converged","MLE",FALSE,FALSE,0.8,0.2
486,-1.40604695342542,0.691140947105678,-0.12488065746701,"Converged","CC",FALSE,FALSE,0.8,0.2
487,-1.18456755003145,0.503683131333194,-0.154328793253706,"Converged","MLE",FALSE,FALSE,0.8,0.2
488,-2.13580652369924,2.20660657475838,-0.100205206415912,"Converged","CC",FALSE,FALSE,0.8,0.2
489,-2.12375090312653,1.74541551878287,-0.075780499888951,"Converged","CC",FALSE,FALSE,0.8,0.2
490,-1.30315686545708,0.0921635895182278,-0.131717445849398,"Converged","MLE",FALSE,FALSE,0.8,0.2
491,-2.23167835647847,3.53365829090693,-0.132488736057713,"Converged","MLE",FALSE,FALSE,0.8,0.2
492,-2.01522803666285,2.66783354505791,-0.123982065083493,"Converged","MLE",FALSE,FALSE,0.8,0.2
493,-1.93222180775764,2.40011982724562,-0.108103004260938,"Converged","MLE",FALSE,FALSE,0.8,0.2
494,-1.52400981089159,1.40320450827742,-0.153137083958232,"Converged","MLE",FALSE,FALSE,0.8,0.2
495,-1.9680579222507,1.48661624758014,-0.0550051360763797,"Converged","MLE",FALSE,FALSE,0.8,0.2
496,-2.4016833175458,4.00786911369323,-0.133848464540142,"Converged","MLE",FALSE,FALSE,0.8,0.2
497,-1.88544840825602,0.292247226518276,-0.0120528465920682,"Converged","MLE",TRUE,FALSE,0.8,0.2
498,-2.21009834654243,3.15085012313037,-0.113408577676232,"Converged","MLE",FALSE,FALSE,0.8,0.2
499,-1.37424693794062,0.0892313531771917,-0.0945251229495947,"Converged","CC",FALSE,FALSE,0.8,0.2
500,-2.5470142690815,3.8064885342071,-0.0891067453896586,"Converged","CC",FALSE,FALSE,0.8,0.2
501,-1.9858863689112,1.57512322856544,-0.0578312543194626,"Converged","MLE",FALSE,FALSE,0.8,0.2
502,-3.01813747580495,3.75629628367689,-0.0373014188437556,"Converged","MLE",FALSE,FALSE,0.8,0.2
503,-1.99693534880956,1.52795443455819,-0.0584003732152359,"Converged","CC",FALSE,FALSE,0.8,0.2
504,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.8,0.2
505,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.8,0.2
506,-1.54567778573223,1.09522470204922,-0.120305904000961,"Converged","MLE",FALSE,FALSE,0.8,0.2
507,-2.34313910248598,3.44531494593899,-0.09906199695029,"Converged","MLE",FALSE,FALSE,0.8,0.2
508,-1.70306026988537,1.85289816898045,-0.152359003707521,"Converged","MLE",FALSE,FALSE,0.8,0.2
