"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","audit_recovery"
125,-1.65236746001147,1.36230127835156,-0.104923326777706,"Converged",FALSE,0.25
126,-2.10701310427251,1.83347562428943,-0.0390552455812671,"Converged",FALSE,0.25
127,-2.37766594081286,2.59770158760433,-0.0700277180320532,"Converged",FALSE,0.25
128,-1.64616585687435,2.08787743444824,-0.177276224246836,"Converged",FALSE,0.25
129,-1.38594969856987,0.82881067285497,-0.111767654576487,"Converged",FALSE,0.25
130,-1.52087845473961,0.221212699899648,-0.0461307695032416,"Converged",FALSE,0.25
131,-2.0824143623654,1.18684245045422,-0.00472961402824907,"Converged",FALSE,0.25
132,-1.74872358246896,1.15240283559569,-0.09927857543401,"Converged",FALSE,0.25
133,-1.78615725582095,1.43667228662305,-0.0863033123983155,"Converged",FALSE,0.25
134,-1.46762287300618,-0.0538446152885558,-0.0643605207829151,"Converged",FALSE,0.25
135,-1.98969181440325,1.85039806850631,-0.0788551811971315,"Converged",FALSE,0.25
136,-2.06338237593582,2.16645818421952,-0.0956043465590509,"Converged",FALSE,0.25
137,-1.58064694029418,0.921533935863085,-0.101096568131835,"Converged",FALSE,0.25
138,-1.97841739665987,1.26360575914087,-0.0489044863897834,"Converged",FALSE,0.25
139,-2.09237877073745,1.85704650739253,-0.0733219798306195,"Converged",FALSE,0.25
140,-1.57861392060313,1.26527980218902,-0.146138409777924,"Converged",FALSE,0.25
141,-1.47669999353895,-0.663114122967367,-0.0710794403162812,"Converged",FALSE,0.25
142,-2.20327320871839,1.99090748986259,-0.088779697003068,"Converged",FALSE,0.25
143,-1.24494104213325,0.0247907742511194,-0.104818111197389,"Converged",FALSE,0.25
144,-1.40176895131622,1.13697968891638,-0.182731563629227,"Converged",FALSE,0.25
145,-2.14418362348951,1.32263059712683,-0.0482194107736886,"Converged",FALSE,0.25
146,-2.27435602836245,2.27411277055127,-0.0747935419477711,"Converged",FALSE,0.25
147,-1.81419393290445,0.461473571189808,-0.0654353609628418,"Converged",FALSE,0.25
148,-1.44929699300179,1.47065843245685,-0.176225262063447,"Converged",FALSE,0.25
149,-1.55376870151918,0.133314960693214,-0.093711477792943,"Converged",FALSE,0.25
150,-1.82123788783103,1.5348020889478,-0.122497971049701,"Converged",FALSE,0.25
151,-2.24573729841971,2.35086698537334,-0.100929282625183,"Converged",FALSE,0.25
152,-1.63563076478294,1.16518567131276,-0.128022212568736,"Converged",FALSE,0.25
153,-2.18294553047219,1.25942269164071,-0.0190601361043284,"Converged",FALSE,0.25
154,-1.2949897673201,0.419524326408354,-0.129645751395738,"Converged",FALSE,0.25
155,-1.79248748355405,0.838161683911713,-0.0776865831452819,"Converged",FALSE,0.25
156,-1.31634870417289,1.34086931861544,-0.186370644829783,"Converged",FALSE,0.25
157,-1.92239354002332,1.16132135718288,-0.050517763377846,"Converged",FALSE,0.25
158,-1.80706918804921,2.09470746464714,-0.172278834265276,"Converged",FALSE,0.25
159,-2.25728574143109,1.74756855877647,-0.0164926416469386,"Converged",FALSE,0.25
160,-1.68042059279892,0.394899272261228,-0.0319173839824983,"Converged",TRUE,0.25
